batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779699625.7679644,decode,2563,771308,0.9997964910916244,771463,2554,0.0,117429,8,2563,768900,771463,771463,0.9999974075298296,8,117437,0,2563,0,8,0,0,0,0.0
4,1779699625.9359322,decode,2554,771438,0.9999650016526997,771308,2546,0.0,117429,9,2554,768754,771308,771308,0.9997964910916244,17,117446,0,2554,0,9,0,0,0,0.0
5,1779699626.1077566,decode,2546,771248,0.9997187169865127,771438,2537,0.0,117429,8,2546,768892,771438,771438,0.9999650016526997,25,117454,0,0,8,0,0,0,0,0.0
6,1779699626.3274548,decode,2537,584380,0.7574938590862839,771248,2529,0.0,117429,9,2537,768711,771248,771248,0.9997187169865127,34,117463,0,0,9,0,0,0,0,0.0
7,1779699627.4768023,decode,2529,578875,0.7503580849422852,771345,2529,0.0,117471,8,2529,768816,771345,771345,0.9998444517897765,0,117471,613,0,8,0,623,0,0,0.0
10,1779699628.8618782,decode,2541,770526,0.9987828352550019,771316,2533,0.0,116207,8,2541,768775,771316,771316,0.999806860972306,8,116215,631,1231,0,8,0,0,0,0.0
11,1779699628.9385996,decode,2533,771426,0.9999494468316774,771441,2533,0.0,116210,8,2533,768908,771441,771441,0.9999688903579553,13,116223,3,1223,0,8,3,0,0,0.0
13,1779699629.1688378,decode,2524,770412,0.9986350644552896,771238,2516,0.0,116207,9,2524,768714,771238,771238,0.9997057546356607,22,116229,0,0,6,3,0,0,0,0.0
14,1779699629.2732925,decode,2516,680415,0.8819777954929906,771330,2516,0.0,116210,8,2516,768814,771330,771330,0.9998250082634986,27,116237,3,0,8,0,3,0,0,0.0
17,1779699630.1096728,decode,2512,684957,0.8878652952499465,771455,2503,0.0,115931,8,2512,768943,771455,771455,0.9999870376491481,8,115939,299,284,0,8,0,0,0,0.0
18,1779699630.651084,decode,2503,574501,0.744688352679642,771249,2503,0.0,115948,9,2503,768746,771249,771249,0.9997200132215979,0,115948,282,275,0,9,288,0,0,0.0
21,1779699632.0595262,decode,2524,769089,0.9969201454375766,771425,2515,0.0,115004,8,2524,768901,771425,771425,0.9999481505965921,8,115012,633,936,0,8,0,0,0,0.0
22,1779699632.1526787,decode,2515,748368,0.9700608582372499,771231,2515,0.0,115011,9,2515,768716,771231,771231,0.9996966809900644,10,115021,7,927,0,9,7,0,0,0.0
25,1779699632.7461889,decode,2508,542087,0.7026721886281296,771276,2500,0.0,114938,8,2508,768768,771276,771276,0.9997550115688981,8,114946,75,75,0,8,0,0,0,0.0
26,1779699634.2233589,decode,2500,702265,0.9103005321045025,771368,2500,0.0,114954,8,2500,768868,771368,771368,0.9998742651967361,0,114954,730,67,0,8,764,0,0,0.0
29,1779699634.9653804,decode,2529,605035,0.7842675947709876,771394,2520,0.0,113960,8,2529,768865,771394,771394,0.9999079673089512,8,113968,227,986,0,8,0,0,0,0.0
30,1779699635.9190142,decode,2520,766655,0.9937651092402118,771205,2520,0.0,113977,9,2520,768685,771205,771205,0.9996629788778493,0,113977,537,977,0,9,554,0,0,0.0
33,1779699636.471758,decode,2529,762460,0.9883274030578185,771284,2521,0.0,113407,9,2529,768755,771284,771284,0.9997653814495797,9,113416,15,561,0,9,0,0,0,0.0
34,1779699636.7110405,decode,2521,596764,0.7735464343813394,771397,2521,0.0,113424,8,2521,768876,771397,771397,0.9999118560142067,0,113424,29,553,0,8,30,0,0,0.0
37,1779699638.075834,decode,2531,676090,0.876371578749522,771195,2523,0.0,112812,9,2531,768664,771195,771195,0.9996500165269974,9,112821,564,603,0,9,0,0,0,0.0
38,1779699638.6670568,decode,2523,723736,0.9381319956187254,771310,2523,0.0,112829,8,2523,768787,771310,771310,0.9997990835617948,0,112829,310,595,0,8,317,0,0,0.0
41,1779699639.3120966,decode,2524,658004,0.8529278709986843,771260,2516,0.0,112353,9,2524,768736,771260,771260,0.999734271807535,9,112362,156,467,0,9,0,0,0,0.0
42,1779699639.9796438,decode,2516,702608,0.9107451407387244,771368,2516,0.0,112370,8,2516,768852,771368,771368,0.9998742651967361,0,112370,366,459,0,8,378,0,0,0.0
45,1779699640.7340786,decode,2525,724926,0.9396745153701075,771433,2516,0.0,111763,8,2525,768908,771433,771433,0.9999585204772737,8,111771,224,599,0,8,0,0,0,0.0
46,1779699641.0880127,decode,2516,663194,0.8596553310908467,771240,2516,0.0,111780,9,2516,768724,771240,771240,0.9997083471058311,0,111780,151,590,0,9,155,0,0,0.0
49,1779699642.0535433,decode,2524,658266,0.8532674845910054,771318,2516,0.0,111265,8,2524,768794,771318,771318,0.9998094534424763,8,111273,348,507,0,8,0,0,0,0.0
50,1779699642.7829804,decode,2516,717408,0.9299294199996111,771426,2516,0.0,111281,8,2516,768910,771426,771426,0.9999494468316774,0,111281,365,499,0,8,377,0,0,0.0
53,1779699643.4828596,decode,2522,676224,0.8765452742509382,771230,2514,0.0,110724,9,2522,768708,771230,771230,0.9996953847549792,9,110733,177,548,0,9,0,0,0,0.0
54,1779699644.1179957,decode,2514,655512,0.8496976531663782,771336,2514,0.0,110741,8,2514,768822,771336,771336,0.9998327856740098,0,110741,308,540,0,8,317,0,0,0.0
57,1779699645.0915508,decode,2528,688654,0.8926574763599127,771440,2519,0.0,110038,8,2528,768912,771440,771440,0.9999675941228702,8,110046,373,695,0,8,0,0,0,0.0
58,1779699645.624011,decode,2519,685154,0.88812065356173,771250,2519,0.0,110055,9,2519,768731,771250,771250,0.999721309456683,0,110055,267,686,0,9,276,0,0,0.0
61,1779699646.5506687,decode,2527,693364,0.8987627436111814,771381,2518,0.0,109492,8,2527,768854,771381,771381,0.9998911162528437,8,109500,280,555,0,8,0,0,0,0.0
62,1779699647.0817754,decode,2518,669454,0.8677697627241676,771190,2518,0.0,109509,9,2518,768672,771190,771190,0.9996435353515714,0,109509,252,546,0,9,260,0,0,0.0
65,1779699648.1147382,decode,2527,677252,0.8778778039185187,771281,2519,0.0,108909,9,2527,768754,771281,771281,0.9997614927443241,9,108918,330,591,0,9,0,0,0,0.0
66,1779699648.7154121,decode,2519,694292,0.8999656497702423,771392,2519,0.0,108926,8,2519,768873,771392,771392,0.9999053748387807,0,108926,305,583,0,8,314,0,0,0.0
69,1779699649.6368575,decode,2526,681472,0.8833479159780417,771218,2518,0.0,108355,9,2526,768692,771218,771218,0.9996798299339569,9,108364,250,562,0,9,0,0,0,0.0
70,1779699650.2885807,decode,2518,688410,0.892341194999125,771328,2518,0.0,108372,8,2518,768810,771328,771328,0.9998224157933283,0,108372,291,554,0,8,299,0,0,0.0
73,1779699651.224382,decode,2526,687434,0.8910760695559746,771336,2518,0.0,107797,8,2526,768810,771336,771336,0.9998327856740098,8,107805,268,567,0,8,0,0,0,0.0
74,1779699651.8026123,decode,2518,690940,0.8956206697646685,771446,2518,0.0,107813,8,2518,768928,771446,771446,0.9999753715333813,0,107813,272,559,0,8,280,0,0,0.0
77,1779699652.6970847,decode,2525,679748,0.8811132066911656,771465,2516,1724.3375609148093,107265,8,2525,768940,771465,771465,1.0,8,107273,261,540,0,8,0,0,0,0.0
78,1779699653.3804114,decode,2516,690754,0.8953795700388223,771272,2516,1724.3375609148093,107282,9,2516,768756,771272,771272,0.9997498266285574,0,107282,296,531,0,9,305,0,0,0.0
81,1779699654.3869612,decode,2524,685508,0.888579520781889,771278,2516,1724.3375609148093,106708,9,2524,768754,771278,771278,0.9997576040390685,9,106717,261,565,0,9,0,0,0,0.0
82,1779699655.0143762,decode,2516,673982,0.8736391151899309,771386,2516,1724.3375609148093,106725,8,2516,768870,771386,771386,0.9998975974282696,0,106725,278,557,0,8,286,0,0,0.0
85,1779699656.0034883,decode,2526,677752,0.8785259214611162,771308,2518,1724.3375609148093,106115,8,2526,768782,771308,771308,0.9997964910916244,8,106123,314,602,0,8,0,0,0,0.0
86,1779699656.629019,decode,2518,681982,0.8840089958714913,771418,2518,1724.3375609148093,106131,8,2518,768900,771418,771418,0.9999390769509958,0,106131,303,594,0,8,312,0,0,0.0
89,1779699657.5685482,decode,2526,689988,0.8943866539635629,771208,2518,1724.3375609148093,105521,9,2526,768682,771208,771208,0.9996668675831049,9,105530,290,601,0,9,0,0,0,0.0
90,1779699658.140492,decode,2518,681992,0.8840219582223432,771318,2518,1724.3375609148093,105538,8,2518,768800,771318,771318,0.9998094534424763,0,105538,263,593,0,8,271,0,0,0.0
93,1779699659.0814242,decode,2526,687280,0.8908764493528546,771218,2518,1724.3375609148093,104969,9,2526,768692,771218,771218,0.9996798299339569,9,104978,289,560,0,9,0,0,0,0.0
94,1779699659.6901023,decode,2518,692480,0.8976168717958689,771328,2518,1724.3375609148093,104986,8,2518,768810,771328,771328,0.9998224157933283,0,104986,272,552,0,8,280,0,0,0.0
97,1779699660.690708,decode,2525,685214,0.8881984276668417,771205,2517,1724.3375609148093,104443,9,2525,768680,771205,771205,0.9996629788778493,9,104452,255,534,0,9,0,0,0,0.0
98,1779699661.2343926,decode,2517,686070,0.8893080048997686,771314,2517,1724.3375609148093,104460,8,2517,768797,771314,771314,0.9998042685021356,0,104460,279,526,0,8,287,0,0,0.0
101,1779699662.1609354,decode,2525,684448,0.8872055115915822,771395,2516,1724.3375609148093,103889,8,2525,768870,771395,771395,0.9999092635440363,8,103897,276,563,0,8,0,0,0,0.0
102,1779699662.8869174,decode,2516,686772,0.8902179619295756,771202,2516,1724.3375609148093,103906,9,2516,768686,771202,771202,0.9996590901725937,0,103906,281,554,0,9,290,0,0,0.0
105,1779699663.8425605,decode,2524,684046,0.8866844250873338,771196,2516,1724.3375609148093,103334,9,2524,768672,771196,771196,0.9996513127620825,9,103343,274,563,0,9,0,0,0,0.0
106,1779699664.3578644,decode,2516,690916,0.8955895601226238,771304,2516,1724.3375609148093,103351,8,2516,768788,771304,771304,0.9997913061512836,0,103351,282,555,0,8,291,0,0,0.0
109,1779699665.175609,decode,2525,676694,0.8771545047409798,771441,2516,1724.3375609148093,102792,8,2525,768916,771441,771441,0.9999688903579553,8,102800,260,551,0,8,0,0,0,0.0
110,1779699665.770471,decode,2516,679082,0.8802499141244257,771248,2516,1724.3375609148093,102809,9,2516,768732,771248,771248,0.9997187169865127,0,102809,306,542,0,9,315,0,0,0.0
113,1779699666.6354547,decode,2526,690826,0.8954728989649563,771308,2518,1724.3375609148093,102187,8,2526,768782,771308,771308,0.9997964910916244,8,102195,298,614,0,8,0,0,0,0.0
114,1779699667.1896942,decode,2518,676652,0.8771000628674016,771418,2518,1724.3375609148093,102203,8,2518,768900,771418,771418,0.9999390769509958,0,102203,261,606,0,8,268,0,0,0.0
117,1779699668.0273798,decode,2526,682972,0.8852922686058343,771278,2518,1724.3375609148093,101619,9,2526,768752,771278,771278,0.9997576040390685,9,101628,306,575,0,9,0,0,0,0.0
