batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779987563.4703262,decode,2563,771308,0.9997964910916244,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999974075298296,8,57437,0,2563,0,8,0,0,0,0.0
4,1779987563.6152194,decode,2554,771438,0.9999650016526997,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997964910916244,17,57446,0,2554,0,9,0,0,0,0.0
5,1779987563.7644508,decode,2546,771248,0.9997187169865127,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.9999650016526997,25,57454,0,0,8,0,0,0,0,0.0
6,1779987563.8997247,decode,2537,771345,0.9998444517897765,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997187169865127,34,57463,0,0,9,0,0,0,0,0.0
7,1779987564.154658,decode,2529,391068,0.5069160622970582,771345,2521,0.0,57429,8,2529,768816,771345,771345,0.9998444517897765,42,57471,0,0,8,0,0,0,0,0.0
8,1779987566.8424072,decode,2521,771250,0.999721309456683,771426,2521,0.0,57479,8,2521,768905,771426,771426,0.9999494468316774,0,57479,1243,0,8,0,1267,0,0,0.0
10,1779987567.082496,decode,2537,769676,0.997681035432586,771387,2528,0.0,56212,8,2537,768850,771387,771387,0.9998988936633548,8,56220,0,1226,0,8,0,0,0,0.0
11,1779987567.1372247,decode,2528,769651,0.9976486295554562,771206,2528,0.0,56217,9,2528,768678,771206,771206,0.9996642751129344,12,56229,5,1217,0,9,5,0,0,0.0
14,1779987567.3666217,decode,2520,770445,0.998677840213101,771271,2512,0.0,56212,9,2520,768751,771271,771271,0.9997485303934721,15,56227,5,2,0,9,0,0,0,0.0
15,1779987567.5340292,decode,2512,373640,0.48432527723227886,771363,2512,0.0,56215,8,2512,768851,771363,771363,0.9998677840213102,20,56235,3,0,6,2,3,0,0,0.0
18,1779987570.6888325,decode,2546,583238,0.7560135586189911,771298,2538,0.0,54906,9,2546,768752,771298,771298,0.9997835287407725,9,54915,1283,1314,0,9,0,0,0,0.0
19,1779987571.7000911,decode,2538,770408,0.9986298795149489,771428,2538,0.0,54923,8,2538,768890,771428,771428,0.9999520393018477,0,54923,615,1306,0,8,627,0,0,0.0
22,1779987572.0017996,decode,2542,769729,0.9977497358921014,771450,2533,0.0,54293,8,2542,768908,771450,771450,0.9999805564737221,8,54301,3,622,0,8,0,0,0,0.0
23,1779987572.0560477,decode,2533,769369,0.9972830912614312,771274,2533,0.0,54298,9,2533,768741,771274,771274,0.9997524190987277,12,54310,5,613,0,9,5,0,0,0.0
26,1779987572.3438373,decode,2525,565746,0.7333398145087593,771294,2517,0.0,54293,8,2525,768769,771294,771294,0.9997783438004316,14,54307,6,3,0,8,0,0,0,0.0
27,1779987573.5501237,decode,2517,586496,0.7602366925265566,771393,2517,0.0,54315,8,2517,768876,771393,771393,0.999906671073866,0,54315,672,0,5,3,685,0,0,0.0
30,1779987574.7561748,decode,2542,679462,0.8807424834567997,771438,2533,0.0,53014,8,2542,768896,771438,771438,0.9999650016526997,8,53022,596,1288,0,8,0,0,0,0.0
31,1779987575.2004273,decode,2533,770022,0.9981295327720635,771262,2533,0.0,53031,9,2533,768729,771262,771262,0.9997368642777054,0,53031,300,1279,0,9,306,0,0,0.0
34,1779987575.4802017,decode,2531,771166,0.9996124257095267,771353,2522,0.0,52721,8,2531,768822,771353,771353,0.9998548216704581,8,52729,4,302,0,8,0,0,0,0.0
35,1779987575.6330264,decode,2522,573157,0.7429462127251398,771166,2514,0.0,52721,9,2522,768644,771166,771166,0.9996124257095267,17,52738,0,293,0,9,0,0,0,0.0
36,1779987576.776384,decode,2514,568640,0.7370911188453138,771264,2514,0.0,52746,8,2514,768750,771264,771264,0.9997394567478758,0,52746,637,0,8,0,661,0,0,0.0
39,1779987578.116389,decode,2540,675616,0.8757571633191396,771280,2532,0.0,51409,9,2540,768740,771280,771280,0.9997601965092389,9,51418,665,1320,0,9,0,0,0,0.0
40,1779987578.590624,decode,2532,732581,0.9495971949472757,771404,2532,0.0,51426,8,2532,768872,771404,771404,0.9999209296598031,0,51426,308,1312,0,8,319,0,0,0.0
43,1779987579.0022175,decode,2537,769682,0.9976888128430972,771418,2528,0.0,50978,8,2537,768881,771418,771418,0.9999390769509958,8,50986,127,440,0,8,0,0,0,0.0
44,1779987579.056045,decode,2528,769352,0.9972610552649829,771237,2528,0.0,50983,9,2528,768709,771237,771237,0.9997044584005755,12,50995,5,431,0,9,5,0,0,0.0
47,1779987579.393855,decode,2520,381512,0.4945292398229343,771272,2512,0.0,50978,9,2520,768752,771272,771272,0.9997498266285574,14,50992,6,3,0,9,0,0,0,0.0
48,1779987582.204001,decode,2512,771222,0.9996850148742976,771366,2512,0.0,51000,8,2512,768854,771366,771366,0.9998716727265657,0,51000,1264,0,5,3,1299,0,0,0.0
50,1779987582.4772198,decode,2539,652582,0.8458996843667568,771361,2530,0.0,49701,8,2539,768822,771361,771361,0.9998651915511397,8,49709,0,1286,0,8,0,0,0,0.0
51,1779987583.059617,decode,2530,771382,0.9998924124879288,771182,2530,0.0,49718,9,2530,768652,771182,771182,0.9996331654708898,0,49718,385,1277,0,9,396,0,0,0.0
53,1779987583.2827275,decode,2532,769790,0.9978288062322983,771214,2524,0.0,49322,9,2532,768682,771214,771214,0.999674644993616,9,49331,0,387,0,9,0,0,0,0.0
54,1779987583.396663,decode,2524,566070,0.7337597946763625,771330,2524,0.0,49327,8,2524,768806,771330,771330,0.9998250082634986,12,49339,5,379,0,8,5,0,0,0.0
57,1779987584.7811995,decode,2538,574164,0.7442515214559312,771408,2529,0.0,48650,8,2538,768870,771408,771408,0.9999261146001439,8,48658,662,681,0,8,0,0,0,0.0
58,1779987585.8548656,decode,2529,709574,0.919774714342193,771228,2529,0.0,48667,9,2529,768699,771228,771228,0.9996927922848088,0,48667,644,672,0,9,657,0,0,0.0
61,1779987586.3682003,decode,2540,717482,0.9300253413959155,771214,2532,0.0,47804,9,2540,768674,771214,771214,0.999674644993616,9,47813,199,854,0,9,0,0,0,0.0
62,1779987586.6402652,decode,2532,770562,0.9988294997180689,771338,2532,0.0,47821,8,2532,768806,771338,771338,0.9998353781441802,0,47821,176,846,0,8,179,0,0,0.0
65,1779987586.9479842,decode,2527,670726,0.8694185737525357,771289,2519,0.0,47639,9,2527,768762,771289,771289,0.9997718626250057,9,47648,2,173,0,9,0,0,0,0.0
66,1779987587.493054,decode,2519,574996,0.7453299890468136,771400,2519,0.0,47656,8,2519,768881,771400,771400,0.9999157447194623,0,47656,329,165,0,8,335,0,0,0.0
69,1779987588.7743804,decode,2538,638040,0.8270498337578504,771334,2530,0.0,46667,8,2538,768796,771334,771334,0.9998301932038395,8,46675,633,981,0,8,0,0,0,0.0
70,1779987589.4404125,decode,2530,708310,0.9181362731945065,771456,2530,0.0,46683,8,2530,768926,771456,771456,0.9999883338842332,0,46683,436,973,0,8,444,0,0,0.0
73,1779987589.945874,decode,2537,747398,0.9688035102046108,771447,2528,2018.3093151619526,46029,8,2537,768910,771447,771447,0.9999766677684665,8,46037,203,646,0,8,0,0,0,0.0
74,1779987590.1382697,decode,2528,665068,0.8620844756405022,771266,2528,2018.3093151619526,46046,9,2528,768738,771266,771266,0.9997420492180462,0,46046,78,637,0,9,80,0,0,0.0
77,1779987590.8846502,decode,2533,616380,0.7989733818125255,771401,2524,2018.3093151619526,45612,8,2533,768868,771401,771401,0.9999170409545475,8,45620,343,426,0,8,0,0,0,0.0
78,1779987591.6955087,decode,2524,644080,0.8348790936724284,771216,2524,2018.3093151619526,45629,9,2524,768692,771216,771216,0.9996772374637865,0,45629,506,417,0,9,516,0,0,0.0
81,1779987592.525889,decode,2540,676076,0.8763534314583293,771420,2531,2018.3093151619526,44689,8,2540,768880,771420,771420,0.9999416694211662,8,44697,410,932,0,8,0,0,0,0.0
82,1779987592.9877021,decode,2531,744206,0.9646659278126681,771242,2531,2018.3093151619526,44706,9,2531,768711,771242,771242,0.9997109395760015,0,44706,311,923,0,9,317,0,0,0.0
85,1779987593.344814,decode,2532,708724,0.9186729145197773,771338,2524,2018.3093151619526,44299,8,2532,768806,771338,771338,0.9998353781441802,8,44307,87,399,0,8,0,0,0,0.0
86,1779987593.6900141,decode,2524,626654,0.8122909010778194,771454,2524,2018.3093151619526,44315,8,2524,768930,771454,771454,0.9999857414140628,0,44315,205,391,0,8,209,0,0,0.0
89,1779987594.634613,decode,2535,624020,0.8088766178634157,771389,2526,2018.3093151619526,43624,8,2535,768854,771389,771389,0.9999014861335251,8,43632,467,683,0,8,0,0,0,0.0
90,1779987595.387081,decode,2526,670260,0.8688145282028349,771206,2526,2018.3093151619526,43641,9,2526,768680,771206,771206,0.9996642751129344,0,43641,481,674,0,9,491,0,0,0.0
93,1779987596.0559723,decode,2538,712262,0.9232589942511974,771198,2530,2018.3093151619526,42813,9,2538,768660,771198,771198,0.999653905232253,9,42822,326,819,0,9,0,0,0,0.0
94,1779987596.356644,decode,2530,705642,0.9146779179872062,771320,2530,2018.3093151619526,42830,8,2530,768790,771320,771320,0.9998120459126467,0,42830,193,811,0,8,197,0,0,0.0
97,1779987596.8703818,decode,2532,668780,0.8668961002767462,771174,2524,2018.3093151619526,42414,9,2532,768642,771174,771174,0.9996227955902083,9,42423,212,407,0,9,0,0,0,0.0
98,1779987597.388601,decode,2524,634360,0.8222796886443325,771290,2524,2018.3093151619526,42431,8,2524,768766,771290,771290,0.9997731588600909,0,42431,335,399,0,8,342,0,0,0.0
101,1779987598.2792134,decode,2537,646264,0.8377100710984944,771297,2529,2018.3093151619526,41632,9,2537,768760,771297,771297,0.9997822325056872,9,41641,442,790,0,9,0,0,0,0.0
102,1779987598.8940122,decode,2529,709984,0.9203061707271231,771418,2529,2018.3093151619526,41649,8,2529,768889,771418,771418,0.9999390769509958,0,41649,409,782,0,8,417,0,0,0.0
