batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779702195.9624329,decode,2563,771308,0.9997977870645941,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999987037632346,8,57437,0,2563,0,8,0,0,0,0.0
4,1779702196.098053,decode,2554,771438,0.999966297844099,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997977870645941,17,57446,0,2554,0,9,0,0,0,0.0
5,1779702196.242303,decode,2546,771248,0.9997200128586687,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.999966297844099,25,57454,0,0,8,0,0,0,0,0.0
6,1779702196.3780215,decode,2537,771345,0.9998457478249148,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997200128586687,34,57463,0,0,9,0,0,0,0,0.0
7,1779702196.513809,decode,2529,771426,0.999950743002914,771345,2521,0.0,57429,8,2529,768816,771345,771345,0.9998457478249148,42,57471,0,0,8,0,0,0,0,0.0
8,1779702196.6556065,decode,2521,771184,0.9996370537056817,771426,2512,0.0,57429,8,2521,768905,771426,771426,0.999950743002914,50,57479,0,0,8,0,0,0,0,0.0
9,1779702196.7906616,decode,2512,771232,0.999699273070422,771184,2504,0.0,57429,9,2512,768672,771184,771184,0.9996370537056817,59,57488,0,0,9,0,0,0,0,0.0
10,1779702196.9241593,decode,2504,771264,0.9997407526469154,771232,2496,0.0,57429,8,2504,768728,771232,771232,0.999699273070422,67,57496,0,0,8,0,0,0,0,0.0
11,1779702197.172106,decode,2496,390910,0.5067119139713584,771264,2488,0.0,57429,8,2496,768768,771264,771264,0.9997407526469154,75,57504,0,0,8,0,0,0,0,0.0
12,1779702199.9610891,decode,2488,771305,0.9997938983542978,771280,2488,0.0,57512,8,2488,768792,771280,771280,0.9997614924351622,0,57512,1227,0,8,0,1267,0,0,0.0
14,1779702200.1930335,decode,2520,770607,0.9988891250920328,771425,2511,0.0,56245,8,2520,768905,771425,771425,0.9999494467661485,8,56253,0,1193,0,8,0,0,0,0.0
15,1779702200.2420385,decode,2511,769662,0.9976641813487084,771227,2511,0.0,56247,9,2511,768716,771227,771227,0.9996927918865949,15,56262,2,1184,0,9,2,0,0,0.0
19,1779702200.4869168,decode,2503,769474,0.997420488836809,771263,2495,0.0,56245,9,2503,768760,771263,771263,0.99973945641015,18,56263,5,0,1,8,0,0,0,0.0
20,1779702200.656784,decode,2495,374393,0.48530197131687286,771334,2495,0.0,56251,8,2495,768839,771334,771334,0.999831489220495,20,56271,6,0,8,0,6,0,0,0.0
23,1779702203.7334273,decode,2546,769735,0.9977588066325843,771457,2537,0.0,54942,8,2546,768911,771457,771457,0.9999909263426421,8,54950,1264,1312,0,8,0,0,0,0.0
24,1779702203.801887,decode,2537,767806,0.995258365912084,771285,2537,0.0,54947,9,2537,768748,771285,771285,0.9997679736189894,12,54959,5,1303,0,9,5,0,0,0.0
27,1779702204.1284978,decode,2529,769473,0.9974191926000435,771235,2521,0.0,54942,9,2529,768706,771235,771235,0.9997031617807182,9,54951,11,8,0,9,0,0,0,0.0
28,1779702204.198792,decode,2521,769100,0.9969356962865409,771348,2521,0.0,54948,8,2521,768827,771348,771348,0.999849636535211,11,54959,6,0,0,8,6,0,0,0.0
31,1779702204.481798,decode,2513,583508,0.7563645225182251,771313,2505,0.0,54942,8,2513,768800,771313,771313,0.9998042682484212,12,54954,7,5,0,8,0,0,0,0.0
32,1779702205.5261562,decode,2505,770378,0.998592286872751,771398,2505,0.0,54962,8,2505,768893,771398,771398,0.9999144483734821,0,54962,606,0,3,5,626,0,0,0.0
35,1779702205.83527,decode,2517,769319,0.9972195721381685,771395,2508,0.0,54333,8,2517,768878,771395,771395,0.9999105596631859,8,54341,3,618,0,8,0,0,0,0.0
36,1779702205.9094036,decode,2508,769535,0.9974995592794997,771194,2508,0.0,54340,9,2508,768686,771194,771194,0.9996500160733359,10,54350,6,609,0,9,7,0,0,0.0
39,1779702206.2078118,decode,2501,563496,0.7304242323685876,771436,2492,0.0,54333,8,2501,768935,771436,771436,0.9999637053705681,12,54345,6,5,0,8,0,0,0,0.0
40,1779702207.3851876,decode,2492,590854,0.7658866777970197,771211,2492,0.0,54354,9,2492,768719,771211,771211,0.9996720520983481,0,54354,670,0,4,5,693,0,0,0.0
43,1779702208.7874207,decode,2533,771404,0.9999222257940746,771287,2525,0.0,53059,9,2533,768754,771287,771287,0.9997705660925202,9,53068,575,1282,0,9,0,0,0,0.0
44,1779702208.899244,decode,2525,769312,0.9972104984808106,771404,2516,0.0,53059,8,2525,768879,771404,771404,0.9999222257940746,17,53076,0,1274,0,8,0,0,0,0.0
45,1779702209.0227451,decode,2516,771412,0.999932595688198,771202,2516,0.0,53066,9,2516,768686,771202,771202,0.9996603859674593,19,53085,6,0,9,0,7,0,0,0.0
47,1779702209.3793633,decode,2508,571887,0.7413009550672488,771214,2500,0.0,53059,9,2508,768706,771214,771214,0.9996759408086443,28,53087,0,0,2,7,0,0,0,0.0
48,1779702210.6011221,decode,2500,679344,0.8805906691692678,771282,2500,0.0,53095,8,2500,768782,771282,771282,0.9997640849086931,0,53095,633,0,8,0,665,0,0,0.0
51,1779702211.280693,decode,2532,770447,0.9986817272095652,771276,2524,0.0,52123,9,2532,768744,771276,771276,0.9997563074881005,9,52132,298,944,0,9,0,0,0,0.0
52,1779702211.3427415,decode,2524,770729,0.9990472659774143,771392,2524,0.0,52126,8,2524,768868,771392,771392,0.9999066709528895,14,52140,3,936,0,8,3,0,0,0.0
55,1779702211.5773902,decode,2516,771219,0.9996824219924715,771439,2507,0.0,52123,8,2516,768923,771439,771439,0.9999675940808644,20,52143,2,0,3,5,0,0,0,0.0
56,1779702211.7409127,decode,2507,571026,0.7401848952122199,771219,2499,0.0,52123,9,2507,768712,771219,771219,0.9996824219924715,29,52152,0,0,9,0,0,0,0,0.0
57,1779702213.08038,decode,2499,674776,0.8746694596248172,771286,2499,0.0,52160,8,2499,768787,771286,771286,0.9997692698557548,0,52160,646,0,8,0,667,0,0,0.0
60,1779702213.8671787,decode,2526,770072,0.9981956384225317,771202,2518,0.0,51171,9,2526,768676,771202,771202,0.9996603859674593,9,51180,307,960,0,9,0,0,0,0.0
61,1779702213.9272742,decode,2518,770644,0.9989370858523534,771312,2518,0.0,51175,8,2518,768794,771312,771312,0.9998029720116558,13,51188,4,952,0,8,4,0,0,0.0
64,1779702214.1614788,decode,2510,769878,0.9979441684900398,771350,2502,0.0,51171,8,2510,768840,771350,771350,0.9998522290087418,19,51190,2,0,2,6,0,0,0,0.0
65,1779702214.3546884,decode,2502,442956,0.5741758526645443,771428,2502,0.0,51176,8,2502,768926,771428,771428,0.9999533354764448,22,51198,5,0,8,0,5,0,0,0.0
68,1779702217.0638974,decode,2535,771430,0.9999559279499757,771311,2527,0.0,50099,8,2535,768776,771311,771311,0.9998016757748903,8,50107,1053,1081,0,8,0,0,0,0.0
69,1779702217.1730103,decode,2527,768100,0.9956394595211183,771430,2518,2249.5969907410176,50099,8,2527,768903,771430,771430,0.9999559279499757,16,50115,0,1073,0,8,0,0,0,0.0
70,1779702217.2444239,decode,2518,768928,0.9967127435628882,771230,2518,2249.5969907410176,50110,9,2518,768712,771230,771230,0.9996966805968911,14,50124,10,0,9,0,11,0,0,0.0
73,1779702217.6633906,decode,2511,769974,0.9980686072195203,771442,2502,2249.5969907410176,50099,8,2511,768931,771442,771442,0.9999714827911607,14,50113,8,8,0,8,0,0,0,0.0
74,1779702217.8659623,decode,2502,477122,0.6184630779919738,771234,2502,2249.5969907410176,50103,9,2502,768732,771234,771234,0.9997018655439528,19,50122,4,0,1,8,4,0,0,0.0
77,1779702220.2417338,decode,2530,771369,0.9998768575072848,771255,2522,2249.5969907410176,49137,9,2530,768725,771255,771255,0.9997290865160267,9,49146,944,969,0,9,0,0,0,0.0
78,1779702220.3501647,decode,2522,768664,0.9963705370568167,771369,2513,2249.5969907410176,49137,8,2522,768847,771369,771369,0.9998768575072848,17,49154,0,961,0,8,0,0,0,0.0
79,1779702220.4216506,decode,2513,770108,0.998242302946087,771164,2513,2249.5969907410176,49146,9,2513,768651,771164,771164,0.9996111289703732,17,49163,8,0,9,0,9,0,0,0.0
82,1779702220.7049062,decode,2506,603480,0.7822529631972458,771414,2497,2249.5969907410176,49137,8,2506,768908,771414,771414,0.9999351881617289,21,49158,4,5,0,8,0,0,0,0.0
83,1779702221.7086565,decode,2497,623621,0.8083604678896229,771190,2497,2249.5969907410176,49167,9,2497,768693,771190,771190,0.9996448311262742,0,49167,541,0,4,5,559,0,0,0.0
86,1779702222.736362,decode,2529,770843,0.9991950369686725,771350,2521,2249.5969907410176,48116,8,2529,768821,771350,771350,0.9998522290087418,8,48124,470,1030,0,8,0,0,0,0.0
87,1779702222.7960696,decode,2521,769559,0.9975306689618699,771463,2521,2249.5969907410176,48118,8,2521,768942,771463,771463,0.9999987037632346,14,48132,2,1022,0,8,2,0,0,0.0
90,1779702223.138862,decode,2512,770319,0.998515808903591,771169,2504,2249.5969907410176,48116,9,2512,768657,771169,771169,0.9996176101542004,17,48133,6,0,1,8,0,0,0,0.0
