batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779700120.3815014,decode,1551,466892,0.9995268810758853,466851,1546,0.0,88443,6,1551,465300,466851,466851,0.9994391078818188,6,88449,0,1551,0,6,0,0,0,0.0
4,1779700120.4979792,decode,1546,466923,0.999593246173838,466892,1541,0.0,88443,5,1546,465346,466892,466892,0.9995268810758853,11,88454,0,1546,0,5,0,0,0,0.0
5,1779700120.6145692,decode,1541,466944,0.999638203175677,466923,1536,0.0,88443,5,1541,465382,466923,466923,0.999593246173838,16,88459,0,0,5,0,0,0,0,0.0
6,1779700120.7975347,decode,1536,317505,0.6797177556608358,466944,1531,0.0,88443,5,1536,465408,466944,466944,0.999638203175677,21,88464,0,0,5,0,0,0,0,0.0
7,1779700121.7785614,decode,1531,466935,0.9996189358891746,466955,1531,0.0,88469,5,1531,465424,466955,466955,0.9996617520814022,0,88469,490,0,5,0,498,0,0,0.0
9,1779700122.010804,decode,1534,466688,0.999090155915164,466969,1529,0.0,87971,5,1534,465435,466969,466969,0.9996917234159615,5,87976,0,478,0,5,0,0,0,0.0
10,1779700122.1174402,decode,1529,305506,0.6540301811339012,466993,1529,0.0,87972,5,1529,465464,466993,466993,0.9997431028466346,9,87981,1,473,0,5,1,0,0,0.0
13,1779700123.3305867,decode,1536,466663,0.9990366356748795,466942,1531,0.0,87442,5,1536,465406,466942,466942,0.9996339215564543,5,87447,526,534,0,5,0,0,0,0.0
14,1779700123.3994231,decode,1531,415584,0.8896862215352602,466968,1531,0.0,87443,5,1531,465437,466968,466968,0.9996895826063501,9,87452,1,529,0,5,1,0,0,0.0
17,1779700124.0063453,decode,1528,466006,0.9976301237602037,466912,1523,0.0,87280,5,1528,465384,466912,466912,0.9995696972681128,5,87285,169,167,0,5,0,0,0,0.0
18,1779700124.0838053,decode,1523,410961,0.8797892587018559,466930,1523,0.0,87283,5,1523,465407,466930,466930,0.9996082318411177,7,87290,3,162,0,5,3,0,0,0.0
21,1779700124.6489685,decode,1521,421201,0.9017111491223752,467082,1516,0.0,87100,5,1521,465561,467082,467082,0.9999336349020472,5,87105,184,185,0,5,0,0,0,0.0
22,1779700124.9256284,decode,1516,450077,0.9635291674605503,467093,1516,0.0,87110,5,1516,465577,467093,467093,0.9999571838077724,0,87110,149,180,0,5,153,0,0,0.0
25,1779700125.3652258,decode,1515,414845,0.8881041632324512,466892,1510,0.0,86901,5,1515,465377,466892,466892,0.9995268810758853,5,86906,56,204,0,5,0,0,0,0.0
26,1779700125.7947395,decode,1510,288100,0.6167672490382413,466897,1510,0.0,86911,5,1510,465387,466897,466897,0.9995375851239422,0,86911,169,199,0,5,174,0,0,0.0
29,1779700126.985041,decode,1536,451254,0.9660489003731431,466936,1531,0.0,86141,5,1536,465400,466936,466936,0.999621076698786,5,86146,570,765,0,5,0,0,0,0.0
30,1779700127.1643846,decode,1531,447061,0.9570724856726317,466962,1531,0.0,86151,5,1531,465431,466962,466962,0.9996767377486818,0,86151,51,760,0,5,52,0,0,0.0
33,1779700127.5605855,decode,1528,447487,0.957984470567079,466889,1523,0.0,86033,5,1528,465361,466889,466889,0.9995204586470512,5,86038,65,113,0,5,0,0,0,0.0
34,1779700127.764378,decode,1523,391280,0.8376559847403091,466907,1523,0.0,86043,5,1523,465384,466907,466907,0.9995589932200559,0,86043,63,108,0,5,65,0,0,0.0
37,1779700128.4936512,decode,1523,395444,0.8465703159620905,466903,1518,0.0,85726,5,1523,465380,466903,466903,0.9995504299816105,5,85731,249,312,0,5,0,0,0,0.0
38,1779700128.8730733,decode,1518,455596,0.97534429570575,466916,1518,0.0,85736,5,1518,465398,466916,466916,0.9995782605065584,0,85736,228,307,0,5,238,0,0,0.0
41,1779700129.2735007,decode,1524,330390,0.707302087503452,467020,1519,0.0,85460,5,1524,465496,467020,467020,0.9998009047061418,5,85465,37,271,0,5,0,0,0,0.0
42,1779700130.1056058,decode,1519,433146,0.9272831199302952,467034,1519,0.0,85470,5,1519,465515,467034,467034,0.9998308760407011,0,85470,439,266,0,5,455,0,0,0.0
45,1779700130.5414193,decode,1532,439556,0.9410057095392336,467078,1527,0.0,84902,5,1532,465546,467078,467078,0.9999250716636018,5,84907,111,563,0,5,0,0,0,0.0
46,1779700130.846882,decode,1527,443144,0.9486869344248607,467100,1527,0.0,84912,5,1527,465573,467100,467100,0.9999721694750521,0,84912,88,558,0,5,91,0,0,0.0
49,1779700131.2580845,decode,1526,417402,0.8935782134087469,466870,1521,0.0,84742,5,1526,465344,466870,466870,0.999479783264435,5,84747,78,165,0,5,0,0,0,0.0
50,1779700131.567412,decode,1521,409142,0.8758951260187577,466886,1521,0.0,84752,5,1521,465365,466886,466886,0.999514036218217,0,84752,159,160,0,5,165,0,0,0.0
53,1779700132.0920858,decode,1525,417590,0.8939806856156861,467067,1520,0.0,84394,5,1525,465542,467067,467067,0.9999015227578766,5,84399,190,353,0,5,0,0,0,0.0
54,1779700132.5347912,decode,1520,450370,0.9641564246766843,467082,1520,0.0,84404,5,1520,465562,467082,467082,0.9999336349020472,0,84404,159,348,0,5,165,0,0,0.0
57,1779700132.956701,decode,1521,333370,0.7136817001453609,466891,1516,0.0,84184,5,1521,465370,466891,466891,0.9995247402662739,5,84189,55,215,0,5,0,0,0,0.0
58,1779700133.675627,decode,1516,430998,0.9226846608850535,466902,1516,0.0,84194,5,1516,465386,466902,466902,0.9995482891719991,0,84194,427,210,0,5,445,0,0,0.0
61,1779700134.1187384,decode,1531,439950,0.9418491885261168,467029,1526,0.0,83629,5,1531,465498,467029,467029,0.9998201719926442,5,83634,118,560,0,5,0,0,0,0.0
62,1779700134.3222218,decode,1526,442326,0.9469357521627529,467050,1526,0.0,83639,5,1526,465524,467050,467050,0.9998651289944831,0,83639,87,555,0,5,90,0,0,0.0
65,1779700134.7296052,decode,1525,397782,0.8515755288334943,466951,1520,0.0,83467,5,1525,465426,466951,466951,0.9996531888429566,5,83472,81,167,0,5,0,0,0,0.0
66,1779700135.1649654,decode,1520,410538,0.8788836962362426,466966,1520,0.0,83477,5,1520,465446,466966,466966,0.9996853009871273,0,83477,222,162,0,5,231,0,0,0.0
69,1779700135.7045896,decode,1526,417872,0.894584393926095,466964,1521,0.0,83058,5,1526,465438,466964,466964,0.9996810193679045,5,83063,186,414,0,5,0,0,0,0.0
70,1779700135.985805,decode,1521,451568,0.9667211145911161,466980,1521,0.0,83068,5,1521,465459,466980,466980,0.9997152723216867,0,83068,157,409,0,5,164,0,0,0.0
73,1779700136.4566128,decode,1523,345548,0.7397524795927324,466891,1518,0.0,82853,5,1523,465368,466891,466891,0.9995247402662739,5,82858,51,210,0,5,0,0,0,0.0
74,1779700137.1701005,decode,1518,419320,0.8976842862433715,466904,1518,0.0,82863,5,1518,465386,466904,466904,0.9995525707912218,0,82863,389,205,0,5,405,0,0,0.0
77,1779700137.665547,decode,1531,433976,0.9290599919077397,467051,1526,1529.208307946182,82299,5,1531,465520,467051,467051,0.9998672698040945,5,82304,157,559,0,5,0,0,0,0.0
78,1779700138.0573454,decode,1526,444480,0.9515470560656629,467072,1526,1529.208307946182,82309,5,1526,465546,467072,467072,0.9999122268059335,0,82309,106,554,0,5,110,0,0,0.0
81,1779700138.465652,decode,1526,392538,0.8403491232314236,467006,1521,1529.208307946182,82124,5,1526,465480,467006,467006,0.9997709333715825,5,82129,74,180,0,5,0,0,0,0.0
82,1779700138.8658085,decode,1521,413130,0.8844326747489365,467022,1521,1529.208307946182,82134,5,1521,465501,467022,467022,0.9998051863253645,0,82134,239,175,0,5,248,0,0,0.0
85,1779700139.4974885,decode,1527,424150,0.9080243966663313,466857,1522,1529.208307946182,81707,5,1527,465330,466857,466857,0.9994519527394871,5,81712,177,422,0,5,0,0,0,0.0
86,1779700139.7649574,decode,1522,449722,0.9627691800485108,466874,1522,1529.208307946182,81717,5,1522,465352,466874,466874,0.9994883465028804,0,81717,137,417,0,5,143,0,0,0.0
89,1779700140.1586535,decode,1523,351822,0.7531839190945232,466845,1518,1529.208307946182,81517,5,1523,465322,466845,466845,0.9994262630241505,5,81522,57,195,0,5,0,0,0,0.0
90,1779700140.7832007,decode,1518,426590,0.9132479721180956,466858,1518,1529.208307946182,81527,5,1518,465340,466858,466858,0.9994540935490984,0,81527,369,190,0,5,384,0,0,0.0
