batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779694055.9417393,decode,2563,771308,0.9997977870645941,771463,2554,0.0,117429,8,2563,768900,771463,771463,0.9999987037632346,8,117437,0,0,0,0,0.0
4,1779694056.1266475,decode,2554,771438,0.999966297844099,771308,2546,0.0,117429,9,2554,768754,771308,771308,0.9997977870645941,17,117446,0,0,0,0,0.0
5,1779694056.323067,decode,2546,771248,0.9997200128586687,771438,2537,0.0,117429,8,2546,768892,771438,771438,0.999966297844099,25,117454,0,0,0,0,0.0
6,1779694056.5135648,decode,2537,771345,0.9998457478249148,771248,2529,0.0,117429,9,2537,768711,771248,771248,0.9997200128586687,34,117463,0,0,0,0,0.0
7,1779694056.7626355,decode,2529,584766,0.7579951883691267,771345,2521,0.0,117429,8,2529,768816,771345,771345,0.9998457478249148,42,117471,0,0,0,0,0.0
8,1779694057.9862921,decode,2521,578362,0.7496940881233602,771426,2521,0.0,117479,8,2521,768905,771426,771426,0.999950743002914,0,117479,610,622,0,0,0.0
11,1779694059.5126789,decode,2537,770300,0.998491180405048,771399,2528,0.0,116214,8,2537,768862,771399,771399,0.9999157446102476,8,116222,631,0,0,0,0.0
12,1779694059.6119406,decode,2528,770285,0.9984717368535667,771218,2528,0.0,116217,9,2528,768690,771218,771218,0.999681125755706,14,116231,3,3,0,0,0.0
15,1779694059.9671946,decode,2520,771389,0.9999027822425933,771301,2512,0.0,116214,8,2520,768781,771301,771301,0.9997887134072361,19,116233,3,0,0,0,0.0
16,1779694060.1066663,decode,2512,770540,0.9988022772287495,771389,2504,0.0,116214,8,2512,768877,771389,771389,0.9999027822425933,27,116241,0,0,0,0,0.0
17,1779694060.2853086,decode,2504,485546,0.6293825765038938,771461,2504,0.0,116217,8,2504,768957,771461,771461,0.9999961112897038,32,116249,3,3,0,0,0.0
20,1779694062.6013896,decode,2523,685460,0.8885184532265925,771313,2515,0.0,115294,8,2523,768790,771313,771313,0.9998042682484212,8,115302,925,0,0,0,0.0
21,1779694063.191733,decode,2515,565330,0.7328015305963727,771420,2515,0.0,115310,8,2515,768905,771420,771420,0.9999429655823214,0,115310,280,286,0,0,0.0
24,1779694064.7617574,decode,2541,770153,0.9983006336005309,771271,2533,0.0,114337,9,2541,768730,771271,771271,0.9997498263042734,9,114346,658,0,0,0,0.0
25,1779694064.8525436,decode,2533,768878,0.9966479317246171,771396,2533,0.0,114341,8,2533,768863,771396,771396,0.9999118558999512,13,114354,4,4,0,0,0.0
28,1779694065.226642,decode,2525,701710,0.9095823006647102,771403,2516,0.0,114337,8,2525,768878,771403,771403,0.9999209295573093,13,114350,8,0,0,0,0.0
29,1779694065.7461534,decode,2516,602113,0.780481007538913,771200,2516,0.0,114359,9,2516,768684,771200,771200,0.9996577934939285,0,114359,227,232,0,0,0.0
32,1779694067.0923269,decode,2529,696243,0.9024957742681448,771442,2520,0.0,113563,8,2529,768913,771442,771442,0.9999714827911607,8,113571,548,0,0,0,0.0
33,1779694067.6191432,decode,2520,600081,0.7778470544315742,771253,2520,0.0,113580,9,2520,768733,771253,771253,0.9997264940424958,0,113580,245,250,0,0,0.0
36,1779694068.963957,decode,2535,770087,0.9982150819740131,771216,2527,0.0,112759,9,2535,768681,771216,771216,0.9996785332821752,9,112768,552,0,0,0,0.0
37,1779694069.053453,decode,2527,770042,0.998156751319569,771335,2527,0.0,112763,8,2527,768808,771335,771335,0.9998327854572605,13,112776,4,4,0,0,0.0
40,1779694069.4294035,decode,2519,643138,0.8336591208403762,771361,2511,0.0,112759,8,2519,768842,771361,771361,0.9998664876131614,17,112776,4,0,0,0,0.0
41,1779694070.2000353,decode,2511,708830,0.9188115064345193,771448,2511,0.0,112784,8,2511,768937,771448,771448,0.9999792602117532,0,112784,415,427,0,0,0.0
44,1779694071.0099387,decode,2519,560702,0.7268025468459967,771349,2511,0.0,112149,8,2519,768830,771349,771349,0.9998509327719765,8,112157,204,0,0,0,0.0
45,1779694072.2956526,decode,2511,715916,0.927996640154304,771452,2511,0.0,112165,8,2511,768941,771452,771452,0.9999844451588149,0,112165,678,702,0,0,0.0
48,1779694073.041774,decode,2530,691312,0.8961040307778457,771246,2522,0.0,111278,9,2530,768716,771246,771246,0.9997174203851379,9,111287,181,0,0,0,0.0
49,1779694073.5292182,decode,2522,770800,0.9991392987877594,771360,2522,0.0,111295,8,2522,768838,771360,771360,0.9998651913763961,0,111295,255,267,0,0,0.0
52,1779694074.100994,decode,2525,656216,0.8506113052585733,771225,2517,0.0,111026,9,2525,768700,771225,771225,0.999690199413064,9,111035,2,0,0,0,0.0
53,1779694074.794127,decode,2517,725210,0.9400438646521418,771334,2517,0.0,111043,8,2517,768817,771334,771334,0.999831489220495,0,111043,372,384,0,0,0.0
56,1779694075.527633,decode,2523,591702,0.766985886574098,771233,2515,0.0,110505,9,2523,768710,771233,771233,0.9997005693071874,9,110514,151,0,0,0,0.0
57,1779694076.593007,decode,2515,699492,0.9067072475190028,771340,2515,0.0,110522,8,2515,768825,771340,771340,0.9998392666410876,0,110522,579,599,0,0,0.0
