batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779694036.9066818,decode,2563,771308,0.9997964910916244,771463,2554,0.0,117429,8,2563,768900,771463,771463,0.9999974075298296,8,117437,0,0,0,0,0.0
4,1779694037.078048,decode,2554,771438,0.9999650016526997,771308,2546,0.0,117429,9,2554,768754,771308,771308,0.9997964910916244,17,117446,0,0,0,0,0.0
5,1779694037.2548416,decode,2546,771248,0.9997187169865127,771438,2537,0.0,117429,8,2546,768892,771438,771438,0.9999650016526997,25,117454,0,0,0,0,0.0
6,1779694037.4827657,decode,2537,584380,0.7574938590862839,771248,2529,0.0,117429,9,2537,768711,771248,771248,0.9997187169865127,34,117463,0,0,0,0,0.0
7,1779694038.563167,decode,2529,771330,0.9998250082634986,771345,2529,0.0,117471,8,2529,768816,771345,771345,0.9998444517897765,0,117471,613,623,0,0,0.0
9,1779694038.9517453,decode,2531,576642,0.7474635919970446,771461,2522,0.0,116848,8,2531,768930,771461,771461,0.9999948150596593,8,116856,0,0,0,0,0.0
10,1779694040.039502,decode,2522,771342,0.999840563084521,771274,2522,0.0,116865,9,2522,768752,771274,771274,0.9997524190987277,0,116865,634,649,0,0,0.0
12,1779694040.3784084,decode,2528,771282,0.9997627889794093,771170,2520,0.0,116216,9,2528,768642,771170,771170,0.9996176106498674,9,116225,0,0,0,0,0.0
13,1779694040.5735257,decode,2520,527262,0.683455503490113,771282,2512,0.0,116216,8,2520,768762,771282,771282,0.9997627889794093,17,116233,0,0,0,0,0.0
14,1779694042.043251,decode,2512,770864,0.9992209627137978,771378,2512,0.0,116241,8,2512,768866,771378,771378,0.9998872275475881,0,116241,790,813,0,0,0.0
17,1779694042.541132,decode,2527,683263,0.8856694730156262,771291,2519,0.0,115426,9,2527,768764,771291,771291,0.999774455095176,9,115435,1,0,0,0,0.0
18,1779694043.0334926,decode,2519,770227,0.9983952609645286,771402,2519,0.0,115443,8,2519,768883,771402,771402,0.9999183371896327,0,115443,288,294,0,0,0.0
21,1779694043.5641248,decode,2516,523008,0.6779413194376932,771243,2508,0.0,115145,9,2516,768727,771243,771243,0.9997122358110867,9,115154,4,0,0,0,0.0
22,1779694045.113042,decode,2508,669451,0.867765874018912,771343,2508,0.0,115162,8,2508,768835,771343,771343,0.9998418593196062,0,115162,794,828,0,0,0.0
25,1779694045.9770195,decode,2540,770173,0.998325264269928,771291,2532,0.0,113994,9,2540,768751,771291,771291,0.999774455095176,9,114003,333,0,0,0,0.0
26,1779694046.0990725,decode,2532,633645,0.821352880558418,771415,2532,0.0,113998,8,2532,768883,771415,771415,0.9999351882457402,13,114011,4,4,0,0,0.0
29,1779694047.1358223,decode,2533,769725,0.9977445509517606,771178,2525,0.0,113548,9,2533,768645,771178,771178,0.999627980530549,9,113557,449,0,0,0,0.0
30,1779694047.2644863,decode,2525,621168,0.8051797554004394,771295,2525,0.0,113553,8,2525,768770,771295,771295,0.9997796400355169,12,113565,5,5,0,0,0.0
33,1779694048.3902287,decode,2528,713128,0.9243815338349763,771296,2520,0.0,113060,8,2528,768768,771296,771296,0.999780936270602,8,113068,489,0,0,0,0.0
34,1779694048.8104405,decode,2520,589732,0.7644313092622478,771408,2520,0.0,113076,8,2520,768888,771408,771408,0.9999261146001439,0,113076,188,194,0,0,0.0
37,1779694050.1118484,decode,2533,751650,0.9743151017868601,771365,2524,0.0,112277,8,2533,768832,771365,771365,0.9998703764914805,8,112285,590,0,0,0,0.0
38,1779694050.3596516,decode,2524,696716,0.9031077236167552,771180,2524,0.0,112294,9,2524,768656,771180,771180,0.9996305730007194,0,112294,63,66,0,0,0.0
41,1779694051.1176312,decode,2522,617706,0.8006921895354941,771238,2514,0.0,111979,9,2522,768716,771238,771238,0.9997057546356607,9,111988,245,0,0,0,0.0
42,1779694051.9806592,decode,2514,679900,0.8813102344241152,771344,2514,0.0,111996,8,2514,768830,771344,771344,0.9998431555546914,0,111996,493,512,0,0,0.0
45,1779694052.7993047,decode,2529,709038,0.9190799323365285,771229,2521,0.0,111179,9,2529,768700,771229,771229,0.9996940885198939,9,111188,300,0,0,0,0.0
46,1779694053.20561,decode,2521,684388,0.8871277374864706,771342,2521,0.0,111196,8,2521,768821,771342,771342,0.999840563084521,0,111196,200,208,0,0,0.0
49,1779694054.0183978,decode,2525,641826,0.8319573797903987,771213,2517,0.0,110698,9,2525,768688,771213,771213,0.9996733487585309,9,110707,285,0,0,0,0.0
50,1779694054.7470362,decode,2517,680674,0.8823135203800562,771322,2517,0.0,110715,8,2517,768805,771322,771322,0.9998146383828171,0,110715,414,432,0,0,0.0
53,1779694055.5526805,decode,2531,684686,0.8875140155418587,771405,2522,0.0,109981,8,2531,768874,771405,771405,0.9999222258948883,8,109989,298,0,0,0,0.0
54,1779694056.067839,decode,2522,668846,0.8669816517923691,771218,2522,0.0,109998,9,2522,768696,771218,771218,0.9996798299339569,0,109998,278,289,0,0,0.0
57,1779694056.94386,decode,2530,707606,0.9172237236945292,771276,2522,0.0,109367,9,2530,768746,771276,771276,0.9997550115688981,9,109376,336,0,0,0,0.0
58,1779694057.3615677,decode,2522,676406,0.8767811890364436,771390,2522,0.0,109384,8,2522,768868,771390,771390,0.9999027823686104,0,109384,204,212,0,0,0.0
