batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
96,1778144811.066608,decode,242,1946406,0.9975190224507712,1946164,242,2881.2857968862913,19514,0,242,1945922,1946164,1946164,0.9973949991979488,1,19515,0,0,0,0.0
97,1778144811.1065912,decode,242,1946648,0.9976430457035936,1946406,242,2881.2857968862913,19514,0,242,1946164,1946406,1946406,0.9975190224507712,1,19515,0,0,0,0.0
98,1778144811.146914,decode,242,1946890,0.9977670689564161,1946648,242,2881.2857968862913,19514,0,242,1946406,1946648,1946648,0.9976430457035936,1,19515,0,0,0,0.0
99,1778144811.186782,decode,242,1947132,0.9978910922092386,1946890,242,2881.2857968862913,19514,0,242,1946648,1946890,1946890,0.9977670689564161,1,19515,0,0,0,0.0
100,1778144811.2270823,decode,242,1947374,0.9980151154620609,1947132,242,2881.2857968862913,19514,0,242,1946890,1947132,1947132,0.9978910922092386,1,19515,0,0,0,0.0
101,1778144811.2672749,decode,242,1947616,0.9981391387148834,1947374,242,2881.2857968862913,19514,0,242,1947132,1947374,1947374,0.9980151154620609,1,19515,0,0,0,0.0
102,1778144811.3072822,decode,242,1947858,0.9982631619677058,1947616,242,2881.2857968862913,19514,0,242,1947374,1947616,1947616,0.9981391387148834,1,19515,0,0,0,0.0
103,1778144811.3767178,decode,242,0,0.0,1947858,242,2881.2857968862913,19514,0,242,1947616,1947858,1947858,0.9982631619677058,1,19515,0,0,0,0.0
104,1778144813.0854263,decode,242,1944006,0.9962890397781521,1948100,242,2881.2857968862913,19515,0,242,1947858,1948100,1948100,0.9983871852205282,0,19515,243,0,0,0.0
106,1778144813.1473575,decode,243,1944492,0.9965381112693575,1944249,243,2881.2857968862913,19272,0,243,1944006,1944249,1944249,0.9964135755237548,0,19272,0,0,0,0.0
107,1778144813.1875033,decode,243,1944735,0.9966626470149602,1944492,243,2881.2857968862913,19272,0,243,1944249,1944492,1944492,0.9965381112693575,0,19272,0,0,0,0.0
108,1778144813.2273705,decode,243,1944978,0.9967871827605629,1944735,243,2881.2857968862913,19272,0,243,1944492,1944735,1944735,0.9966626470149602,0,19272,0,0,0,0.0
109,1778144813.26731,decode,243,1945221,0.9969117185061656,1944978,243,2881.2857968862913,19272,0,243,1944735,1944978,1944978,0.9967871827605629,0,19272,0,0,0,0.0
110,1778144813.3075154,decode,243,1945464,0.9970362542517682,1945221,243,2881.2857968862913,19272,0,243,1944978,1945221,1945221,0.9969117185061656,0,19272,0,0,0,0.0
111,1778144813.347635,decode,243,1945707,0.9971607899973709,1945464,243,2881.2857968862913,19272,0,243,1945221,1945464,1945464,0.9970362542517682,0,19272,0,0,0,0.0
112,1778144813.3878877,decode,243,1945950,0.9972853257429736,1945707,243,2881.2857968862913,19272,0,243,1945464,1945707,1945707,0.9971607899973709,0,19272,0,0,0,0.0
113,1778144813.4278033,decode,243,1946193,0.9974098614885762,1945950,243,2881.2857968862913,19272,0,243,1945707,1945950,1945950,0.9972853257429736,0,19272,0,0,0,0.0
114,1778144813.4680884,decode,243,1946436,0.9975343972341789,1946193,243,2881.2857968862913,19272,0,243,1945950,1946193,1946193,0.9974098614885762,0,19272,0,0,0,0.0
115,1778144813.5079532,decode,243,1946679,0.9976589329797817,1946436,243,2881.2857968862913,19272,0,243,1946193,1946436,1946436,0.9975343972341789,0,19272,0,0,0,0.0
116,1778144813.5484269,decode,243,1946922,0.9977834687253844,1946679,243,2881.2857968862913,19272,0,243,1946436,1946679,1946679,0.9976589329797817,0,19272,0,0,0,0.0
117,1778144813.5884247,decode,243,1947165,0.997908004470987,1946922,243,2881.2857968862913,19272,0,243,1946679,1946922,1946922,0.9977834687253844,0,19272,0,0,0,0.0
118,1778144813.628831,decode,243,1947408,0.9980325402165897,1947165,243,2881.2857968862913,19272,0,243,1946922,1947165,1947165,0.997908004470987,0,19272,0,0,0,0.0
119,1778144813.6687832,decode,243,1947651,0.9981570759621924,1947408,243,2881.2857968862913,19272,0,243,1947165,1947408,1947408,0.9980325402165897,0,19272,0,0,0,0.0
120,1778144813.7090392,decode,243,1947894,0.9982816117077951,1947651,243,2881.2857968862913,19272,0,243,1947408,1947651,1947651,0.9981570759621924,0,19272,0,0,0,0.0
121,1778144813.7491002,decode,243,1948137,0.9984061474533977,1947894,243,2881.2857968862913,19272,0,243,1947651,1947894,1947894,0.9982816117077951,0,19272,0,0,0,0.0
122,1778144813.789512,decode,243,1948380,0.9985306831990004,1948137,243,2881.2857968862913,19272,0,243,1947894,1948137,1948137,0.9984061474533977,0,19272,0,0,0,0.0
123,1778144813.8295703,decode,243,1948623,0.9986552189446031,1948380,243,2881.2857968862913,19272,0,243,1948137,1948380,1948380,0.9985306831990004,0,19272,0,0,0,0.0
124,1778144813.8699932,decode,243,1948866,0.9987797546902059,1948623,243,2881.2857968862913,19272,0,243,1948380,1948623,1948623,0.9986552189446031,0,19272,0,0,0,0.0
125,1778144813.910099,decode,243,1949109,0.9989042904358085,1948866,243,2917.724734714986,19272,0,243,1948623,1948866,1948866,0.9987797546902059,0,19272,0,0,0,0.0
126,1778144813.9502273,decode,243,1949352,0.9990288261814112,1949109,243,2917.724734714986,19272,0,243,1948866,1949109,1949109,0.9989042904358085,0,19272,0,0,0,0.0
127,1778144813.9905932,decode,243,1949595,0.9991533619270139,1949352,243,2917.724734714986,19272,0,243,1949109,1949352,1949352,0.9990288261814112,0,19272,0,0,0,0.0
128,1778144814.03108,decode,243,1949838,0.9992778976726165,1949595,243,2917.724734714986,19272,0,243,1949352,1949595,1949595,0.9991533619270139,0,19272,0,0,0,0.0
129,1778144814.0712388,decode,243,1950081,0.9994024334182192,1949838,243,2917.724734714986,19272,0,243,1949595,1949838,1949838,0.9992778976726165,0,19272,0,0,0,0.0
130,1778144814.1113448,decode,243,1950324,0.9995269691638219,1950081,243,2917.724734714986,19272,0,243,1949838,1950081,1950081,0.9994024334182192,0,19272,0,0,0,0.0
131,1778144814.1517723,decode,243,1950567,0.9996515049094246,1950324,243,2917.724734714986,19272,0,243,1950081,1950324,1950324,0.9995269691638219,0,19272,0,0,0,0.0
132,1778144814.1918826,decode,243,1950810,0.9997760406550272,1950567,243,2917.724734714986,19272,0,243,1950324,1950567,1950567,0.9996515049094246,0,19272,0,0,0,0.0
133,1778144814.23399,decode,243,1951053,0.9999005764006299,1950810,243,2917.724734714986,19272,0,243,1950567,1950810,1950810,0.9997760406550272,0,19272,0,0,0,0.0
134,1778144814.288388,decode,243,1943266,0.9959097951207613,1951053,242,2917.724734714986,19272,0,243,1950810,1951053,1951053,0.9999005764006299,0,19272,0,0,0,0.0
135,1778144814.3277395,decode,242,1943508,0.9960338183735836,1943266,242,2917.724734714986,19272,1,242,1943024,1943266,1943266,0.9959097951207613,1,19273,0,0,0,0.0
136,1778144814.3663523,decode,242,1943750,0.9961578416264061,1943508,242,2917.724734714986,19272,0,242,1943266,1943508,1943508,0.9960338183735836,1,19273,0,0,0,0.0
137,1778144814.4066474,decode,242,1943992,0.9962818648792285,1943750,242,2917.724734714986,19272,0,242,1943508,1943750,1943750,0.9961578416264061,1,19273,0,0,0,0.0
138,1778144814.4465575,decode,242,1944234,0.9964058881320509,1943992,242,2917.724734714986,19272,0,242,1943750,1943992,1943992,0.9962818648792285,1,19273,0,0,0,0.0
139,1778144814.4869685,decode,242,1944476,0.9965299113848733,1944234,242,2917.724734714986,19272,0,242,1943992,1944234,1944234,0.9964058881320509,1,19273,0,0,0,0.0
140,1778144814.5269508,decode,242,1944718,0.9966539346376958,1944476,242,2917.724734714986,19272,0,242,1944234,1944476,1944476,0.9965299113848733,1,19273,0,0,0,0.0
141,1778144814.567119,decode,242,1944960,0.9967779578905183,1944718,242,2917.724734714986,19272,0,242,1944476,1944718,1944718,0.9966539346376958,1,19273,0,0,0,0.0
142,1778144814.607194,decode,242,1945202,0.9969019811433406,1944960,242,2917.724734714986,19272,0,242,1944718,1944960,1944960,0.9967779578905183,1,19273,0,0,0,0.0
143,1778144814.6474397,decode,242,1945444,0.9970260043961631,1945202,242,2917.724734714986,19272,0,242,1944960,1945202,1945202,0.9969019811433406,1,19273,0,0,0,0.0
144,1778144814.6873958,decode,242,1945686,0.9971500276489855,1945444,242,2917.724734714986,19272,0,242,1945202,1945444,1945444,0.9970260043961631,1,19273,0,0,0,0.0
145,1778144814.7278697,decode,242,1945928,0.9972740509018079,1945686,242,2917.724734714986,19272,0,242,1945444,1945686,1945686,0.9971500276489855,1,19273,0,0,0,0.0
146,1778144814.7679782,decode,242,1946170,0.9973980741546303,1945928,242,2917.724734714986,19272,0,242,1945686,1945928,1945928,0.9972740509018079,1,19273,0,0,0,0.0
147,1778144814.807964,decode,242,1946412,0.9975220974074528,1946170,242,2917.724734714986,19272,0,242,1945928,1946170,1946170,0.9973980741546303,1,19273,0,0,0,0.0
148,1778144814.848489,decode,242,1938604,0.9935205537791987,1946412,242,2917.724734714986,19272,0,242,1946170,1946412,1946412,0.9975220974074528,1,19273,0,0,0,0.0
149,1778144814.9131272,decode,242,1946632,0.9976348458191096,1946654,242,2917.724734714986,19273,0,242,1946412,1946654,1946654,0.9976461206602752,0,19273,1,0,0,0.0
151,1778144814.9756665,decode,242,1947116,0.9978828923247544,1946874,242,2917.724734714986,19272,0,242,1946632,1946874,1946874,0.9977588690719319,0,19272,0,0,0,0.0
152,1778144815.0154285,decode,242,1947358,0.9980069155775768,1947116,242,2917.724734714986,19272,0,242,1946874,1947116,1947116,0.9978828923247544,0,19272,0,0,0,0.0
153,1778144815.054737,decode,242,1947600,0.9981309388303993,1947358,242,2917.724734714986,19272,0,242,1947116,1947358,1947358,0.9980069155775768,0,19272,0,0,0,0.0
154,1778144815.094889,decode,242,1947842,0.9982549620832216,1947600,242,2917.724734714986,19272,0,242,1947358,1947600,1947600,0.9981309388303993,0,19272,0,0,0,0.0
155,1778144815.1641383,decode,242,8034,0.004117366996592435,1947842,242,2917.724734714986,19272,0,242,1947600,1947842,1947842,0.9982549620832216,0,19272,0,0,0,0.0
