batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778774391.0248823,decode,2563,771308,0.9997977870645941,771463,2554,0.0,37429,8,2563,768900,771463,771463,0.9999987037632346,8,37437,0,0,0,0,0.0
4,1778774391.1695242,decode,2554,771438,0.999966297844099,771308,2546,0.0,37429,9,2554,768754,771308,771308,0.9997977870645941,17,37446,0,0,0,0,0.0
5,1778774391.329835,decode,2546,771248,0.9997200128586687,771438,2537,0.0,37429,8,2546,768892,771438,771438,0.999966297844099,25,37454,0,0,0,0,0.0
6,1778774391.459421,decode,2537,771345,0.9998457478249148,771248,2529,0.0,37429,9,2537,768711,771248,771248,0.9997200128586687,34,37463,0,0,0,0,0.0
7,1778774391.5964787,decode,2529,771426,0.999950743002914,771345,2521,0.0,37429,8,2529,768816,771345,771345,0.9998457478249148,42,37471,0,0,0,0,0.0
8,1778774391.7397368,decode,2521,771184,0.9996370537056817,771426,2512,0.0,37429,8,2521,768905,771426,771426,0.999950743002914,50,37479,0,0,0,0,0.0
9,1778774391.8742862,decode,2512,771232,0.999699273070422,771184,2504,0.0,37429,9,2512,768672,771184,771184,0.9996370537056817,59,37488,0,0,0,0,0.0
10,1778774392.123913,decode,2504,381615,0.49466339323675507,771232,2496,0.0,37429,8,2504,768728,771232,771232,0.999699273070422,67,37496,0,0,0,0,0.0
11,1778774394.9607134,decode,2496,771246,0.9997174203851379,771264,2496,0.0,37504,8,2496,768768,771264,771264,0.9997407526469154,0,37504,1261,1298,0,0,0.0
13,1778774395.1884835,decode,2525,770251,0.9984276648035424,771371,2516,0.0,36206,8,2525,768846,771371,771371,0.9998794499808157,8,36214,0,0,0,0,0.0
14,1778774395.2414258,decode,2516,769911,0.9979869443032987,771178,2516,0.0,36210,9,2516,768662,771178,771178,0.9996292762850891,13,36223,3,4,0,0,0.0
17,1778774395.4541743,decode,2508,769441,0.99737771302355,771219,2500,0.0,36206,9,2508,768711,771219,771219,0.9996824219924715,17,36223,5,0,0,0,0.0
18,1778774395.51183,decode,2500,770625,0.9989124573538104,771295,2500,0.0,36212,8,2500,768795,771295,771295,0.9997809359866435,19,36231,6,6,0,0,0.0
21,1778774395.8240309,decode,2492,381718,0.4947969056235936,771317,2484,0.0,36206,8,2492,768825,771317,771317,0.9998094531954829,25,36231,2,0,0,0,0.0
22,1778774398.631257,decode,2484,768702,0.9964197940539027,771361,2484,0.0,36239,8,2484,768877,771361,771361,0.9998664876131614,0,36239,1237,1298,0,0,0.0
25,1778774398.9015536,decode,2537,768240,0.9958209326682774,771239,2529,0.0,34932,9,2537,768702,771239,771239,0.9997083467277799,9,34941,8,0,0,0,0.0
26,1778774399.019465,decode,2529,583342,0.7561493472151649,771360,2529,0.0,34942,8,2529,768831,771360,771360,0.9998651913763961,7,34949,10,10,0,0,0.0
29,1778774400.172545,decode,2537,770455,0.9986920971036886,771279,2529,0.0,34312,9,2537,768742,771279,771279,0.9997601961983968,9,34321,610,0,0,0,0.0
30,1778774400.225223,decode,2529,767931,0.9954203955077618,771400,2529,0.0,34315,8,2529,768871,771400,771400,0.9999170408470129,14,34329,3,3,0,0,0.0
33,1778774400.4401972,decode,2521,769563,0.9975358539089316,771352,2513,0.0,34312,8,2521,768831,771352,771352,0.9998548214822727,11,34323,11,0,0,0,0.0
34,1778774400.496996,decode,2513,769509,0.9974658571235988,771453,2513,0.0,34318,8,2513,768940,771453,771453,0.9999857413955804,13,34331,6,6,0,0,0.0
37,1778774400.6962564,decode,2505,770236,0.998408221252061,771414,2496,0.0,34312,8,2505,768909,771414,771414,0.9999351881617289,15,34327,6,0,0,0,0.0
38,1778774400.8625193,decode,2496,377600,0.4894590026235832,771181,2496,0.0,34316,9,2496,768685,771181,771181,0.9996331649953853,20,34336,3,4,0,0,0.0
41,1778774403.5423903,decode,2534,771174,0.9996240913380274,771358,2525,0.0,33020,8,2534,768824,771358,771358,0.9998625989028652,8,33028,1267,0,0,0,0.0
42,1778774403.6680515,decode,2525,669596,0.867954953179928,771174,2517,0.0,33020,9,2525,768649,771174,771174,0.9996240913380274,17,33037,0,0,0,0,0.0
43,1778774404.1476657,decode,2517,771304,0.9997926021175324,771275,2517,0.0,33045,8,2517,768758,771275,771275,0.9997550112513351,0,33045,329,339,0,0,0.0
45,1778774404.3452919,decode,2519,769043,0.9968618107909119,771423,2510,0.0,32706,8,2519,768904,771423,771423,0.9999468542926176,8,32714,0,0,0,0,0.0
46,1778774404.4053338,decode,2510,771443,0.9999727790279261,771224,2510,0.0,32714,9,2510,768714,771224,771224,0.9996889031762985,9,32723,7,8,0,0,0.0
48,1778774404.6297803,decode,2502,580108,0.7519573175157882,771243,2494,0.0,32706,9,2502,768741,771243,771243,0.9997135316748416,18,32724,0,0,0,0,0.0
49,1778774405.6395128,decode,2494,771226,0.9996914956498294,771313,2494,0.0,32732,8,2494,768819,771313,771313,0.9998042682484212,0,32732,607,637,0,0,0.0
51,1778774405.9232697,decode,2516,484822,0.6284441010857279,771342,2508,0.0,32095,8,2516,768826,771342,771342,0.9998418591146184,8,32103,0,0,0,0,0.0
52,1778774407.6453764,decode,2508,771322,0.9998159343793099,771442,2508,0.0,32111,8,2508,768934,771442,771442,0.9999714827911607,0,32111,922,955,0,0,0.0
54,1778774407.863255,decode,2533,769410,0.9973375296838219,771455,2524,0.0,31156,8,2533,768922,771455,771455,0.9999883338691112,8,31164,0,0,0,0,0.0
55,1778774407.9355896,decode,2524,720082,0.9333967625190547,771270,2524,0.0,31162,9,2524,768746,771270,771270,0.999748530067508,11,31173,6,6,0,0,0.0
58,1778774408.3594801,decode,2520,770676,0.998978565428847,771202,2512,0.0,30996,9,2520,768682,771202,771202,0.9996603859674593,9,31005,166,0,0,0,0.0
59,1778774408.4083927,decode,2512,770044,0.9981593437930999,771306,2512,0.0,30998,8,2512,768794,771306,771306,0.9997951945910633,15,31013,2,2,0,0,0.0
62,1778774408.6582522,decode,2504,566981,0.7349416174960853,771344,2496,0.0,30996,8,2504,768840,771344,771344,0.9998444515881493,19,31015,4,0,0,0,0.0
63,1778774409.8022745,decode,2496,672741,0.8720316178071822,771416,2496,0.0,31023,8,2496,768920,771416,771416,0.9999377806352597,0,31023,649,681,0,0,0.0
66,1778774410.428994,decode,2528,770436,0.9986674686051455,771269,2520,0.0,30013,9,2528,768741,771269,771269,0.9997472338307426,9,30022,320,0,0,0,0.0
67,1778774410.5368168,decode,2520,579542,0.751223647506559,771381,2520,2470.3095122982354,30016,8,2520,768861,771381,771381,0.9998924123484699,14,30030,3,3,0,0,0.0
70,1778774411.7170813,decode,2531,771186,0.9996396461792125,771373,2522,2470.3095122982354,29388,8,2531,768842,771373,771373,0.9998820424543465,8,29396,620,0,0,0,0.0
71,1778774411.814775,decode,2522,747770,0.9692869660800764,771186,2514,2470.3095122982354,29388,9,2522,768664,771186,771186,0.9996396461792125,17,29405,0,0,0,0,0.0
72,1778774411.975774,decode,2514,771178,0.9996292762850891,771284,2514,2470.3095122982354,29413,8,2514,768770,771284,771284,0.9997666773822239,0,29413,76,78,0,0,0.0
74,1778774412.2000139,decode,2508,677235,0.8778569058309915,771286,2500,2470.3095122982354,29335,8,2508,768778,771286,771286,0.9997692698557548,8,29343,0,0,0,0,0.0
75,1778774412.6241908,decode,2500,771435,0.9999624091338027,771378,2500,2470.3095122982354,29351,8,2500,768878,771378,771378,0.9998885236381737,0,29351,299,314,0,0,0.0
77,1778774412.9138308,decode,2506,473803,0.614160868167536,771241,2498,2470.3095122982354,29037,9,2506,768735,771241,771241,0.9997109392013107,9,29046,0,0,0,0,0.0
78,1778774414.7508168,decode,2498,771403,0.9999209295573093,771331,2498,2470.3095122982354,29054,8,2498,768833,771331,771331,0.9998276005101988,0,29054,954,992,0,0,0.0
80,1778774414.9858637,decode,2527,651593,0.8446188026920245,771230,2519,2470.3095122982354,28062,9,2527,768703,771230,771230,0.9996966805968911,9,28071,0,0,0,0,0.0
81,1778774415.538324,decode,2519,771293,0.9997783435131127,771341,2519,2470.3095122982354,28079,8,2519,768822,771341,771341,0.9998405628778531,0,28079,386,399,0,0,0.0
83,1778774415.7406416,decode,2524,769351,0.997261051714662,771417,2515,2470.3095122982354,27680,8,2524,768893,771417,771417,0.9999390768720251,8,27688,0,0,0,0,0.0
84,1778774415.800955,decode,2515,764059,0.9904013667520455,771223,2515,2470.3095122982354,27687,9,2515,768708,771223,771223,0.9996876069395332,10,27697,6,7,0,0,0.0
87,1778774416.0872796,decode,2508,618369,0.8015526323976232,771367,2500,2470.3095122982354,27666,8,2508,768859,771367,771367,0.999874265033754,8,27674,24,0,0,0,0.0
88,1778774416.8388448,decode,2500,726709,0.9419869235635104,771459,2500,2470.3095122982354,27682,8,2500,768959,771459,771459,0.9999935188161729,0,27682,486,510,0,0,0.0
91,1778774417.253326,decode,2519,673681,0.8732500803666795,771228,2511,2470.3095122982354,27023,9,2519,768709,771228,771228,0.9996940881233602,9,27032,145,0,0,0,0.0
92,1778774417.7346427,decode,2511,626421,0.8119899308328062,771331,2511,2470.3095122982354,27040,8,2511,768820,771331,771331,0.9998276005101988,0,27040,310,325,0,0,0.0
95,1778774418.6143746,decode,2531,769690,0.9977004759781403,771452,2522,2470.3095122982354,26232,8,2531,768921,771452,771452,0.9999844451588149,8,26240,470,0,0,0,0.0
96,1778774418.688943,decode,2522,700786,0.9083845778934597,771265,2522,2470.3095122982354,26237,9,2522,768743,771265,771265,0.9997420488836809,12,26249,5,5,0,0,0.0
99,1778774419.1736846,decode,2521,771210,0.9996707558615826,771407,2512,2470.3095122982354,26009,8,2521,768886,771407,771407,0.9999261145043709,8,26017,228,0,0,0,0.0
100,1778774419.278475,decode,2512,720637,0.9341161739238643,771210,2504,2470.3095122982354,26009,9,2512,768698,771210,771210,0.9996707558615826,17,26026,0,0,0,0,0.0
101,1778774419.530747,decode,2504,771345,0.9998457478249148,771298,2504,2470.3095122982354,26034,8,2504,768794,771298,771298,0.9997848246969399,0,26034,161,169,0,0,0.0
103,1778774419.7923813,decode,2504,516370,0.6693377785612808,771449,2495,2470.3095122982354,25865,8,2504,768945,771449,771449,0.9999805564485187,8,25873,0,0,0,0,0.0
104,1778774421.246564,decode,2495,771370,0.9998781537440503,771235,2495,2470.3095122982354,25882,9,2495,768740,771235,771235,0.9997031617807182,0,25882,815,850,0,0,0.0
106,1778774421.4899366,decode,2521,588500,0.7628353364512148,771191,2513,2470.3095122982354,25032,9,2521,768670,771191,771191,0.9996461273630396,9,25041,0,0,0,0,0.0
107,1778774422.416105,decode,2513,771200,0.9996577934939285,771296,2513,2470.3095122982354,25049,8,2513,768783,771296,771296,0.999782232223409,0,25049,588,609,0,0,0.0
109,1778774422.612884,decode,2526,735247,0.9530541930666888,771326,2518,2470.3095122982354,24440,8,2526,768800,771326,771326,0.9998211193263716,8,24448,0,0,0,0,0.0
110,1778774422.79659,decode,2518,771247,0.9997187166219033,771436,2518,2470.3095122982354,24456,8,2518,768918,771436,771436,0.9999637053705681,0,24456,117,120,0,0,0.0
112,1778774423.0055425,decode,2513,665641,0.8628283367726816,771360,2505,2470.3095122982354,24336,8,2513,768847,771360,771360,0.9998651913763961,8,24344,0,0,0,0,0.0
113,1778774423.488711,decode,2505,750605,0.9729617973100495,771457,2505,2470.3095122982354,24352,8,2505,768952,771457,771457,0.9999909263426421,0,24352,336,352,0,0,0.0
116,1778774423.8066523,decode,2515,649312,0.8416620866300955,771420,2506,2470.3095122982354,23931,8,2515,768905,771420,771420,0.9999429655823214,8,23939,67,0,0,0,0.0
117,1778774424.4250467,decode,2506,635276,0.8234681073906236,771217,2506,2470.3095122982354,23948,9,2506,768711,771217,771217,0.9996798295189406,0,23948,387,407,0,0,0.0
120,1778774425.2312093,decode,2529,738658,0.9574756566735454,771305,2521,2470.3095122982354,23088,8,2529,768776,771305,771305,0.9997938983542978,8,23096,442,0,0,0,0.0
121,1778774425.429514,decode,2521,680190,0.8816872854728153,771418,2521,2470.3095122982354,23104,8,2521,768897,771418,771418,0.9999403731087906,0,23104,104,109,0,0,0.0
124,1778774425.9907928,decode,2525,770064,0.9981852685284083,771215,2517,2470.3095122982354,22691,9,2525,768690,771215,771215,0.9996772370454098,9,22700,296,0,0,0,0.0
125,1778774426.0545352,decode,2517,732302,0.9492367757925192,771324,2517,2470.3095122982354,22695,8,2517,768807,771324,771324,0.9998185268528408,13,22708,4,4,0,0,0.0
128,1778774426.4038491,decode,2514,771212,0.9996733483351135,771416,2505,2470.3095122982354,22574,8,2514,768902,771416,771416,0.9999377806352597,8,22582,125,0,0,0,0.0
129,1778774426.5457206,decode,2505,586946,0.760820984517748,771212,2497,2470.3095122982354,22574,9,2505,768707,771212,771212,0.9996733483351135,17,22591,0,0,0,0,0.0
130,1778774427.485144,decode,2497,771454,0.9999870376323458,771293,2497,2470.3095122982354,22599,8,2497,768796,771293,771293,0.9997783435131127,0,22599,589,615,0,0,0.0
