rotation,terminal_stage_count,tl,pipeline_depth,fluid_per_stage_P,batch_size_requests,batch_new_tokens,representative_block_kv_tokens,representative_continuous_kv_tokens,iteration_time_s,fluid_completion_boundary_req_s,C_op_worst_block_tokens,M_fluid_block_tokens,M_fluid_continuous_tokens,M_fluid_over_C_op_worst,C_op_worst_over_C_phys,C_phys_tokens
0,0,20,22,0.9090909090909091,20,530,10560,9643,0.04356478990106716,0.0,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
1,0,20,22,0.9090909090909091,20,275,10592,10174,0.028204011278165003,0.0,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
2,1,20,22,0.9090909090909091,20,20,10624,10450,0.013311601585979044,75.12244064255111,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
3,1,20,22,0.9090909090909091,20,275,10608,9937,0.027708254701408426,36.09032798262712,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
4,1,20,22,0.9090909090909091,20,530,10592,9679,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
5,1,20,22,0.9090909090909091,20,530,10592,9677,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
6,1,20,22,0.9090909090909091,20,530,10592,9675,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
7,1,20,22,0.9090909090909091,20,530,10592,9673,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
8,1,20,22,0.9090909090909091,20,530,10592,9671,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
9,1,20,22,0.9090909090909091,20,530,10592,9669,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
10,1,20,22,0.9090909090909091,20,530,10592,9667,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
11,1,20,22,0.9090909090909091,20,530,10592,9665,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
12,1,20,22,0.9090909090909091,20,530,10592,9663,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
13,1,20,22,0.9090909090909091,20,530,10592,9661,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
14,1,20,22,0.9090909090909091,20,530,10592,9659,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
15,1,20,22,0.9090909090909091,20,530,10592,9657,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
16,1,20,22,0.9090909090909091,20,530,10592,9655,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
17,1,20,22,0.9090909090909091,20,530,10592,9653,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
18,1,20,22,0.9090909090909091,20,530,10592,9651,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
19,1,20,22,0.9090909090909091,20,530,10576,9649,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
20,1,20,22,0.9090909090909091,20,530,10560,9647,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
21,1,20,22,0.9090909090909091,20,530,10560,9645,0.04356478990106716,22.954317059050116,10880,10589.090909090908,9732.727272727272,0.9732620320855614,0.07941605839416059,137000.0
