batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778775245.7811651,decode,2563,771308,0.9997977870645941,771463,2554,0.0,77429,8,2563,768900,771463,771463,0.9999987037632346,8,77437,0,0,0,0,0.0
4,1778775245.9290178,decode,2554,771438,0.999966297844099,771308,2546,0.0,77429,9,2554,768754,771308,771308,0.9997977870645941,17,77446,0,0,0,0,0.0
5,1778775246.08373,decode,2546,771248,0.9997200128586687,771438,2537,0.0,77429,8,2546,768892,771438,771438,0.999966297844099,25,77454,0,0,0,0,0.0
6,1778775246.2305195,decode,2537,771345,0.9998457478249148,771248,2529,0.0,77429,9,2537,768711,771248,771248,0.9997200128586687,34,77463,0,0,0,0,0.0
7,1778775246.4374619,decode,2529,580482,0.7524421100660562,771345,2521,0.0,77429,8,2529,768816,771345,771345,0.9998457478249148,42,77471,0,0,0,0,0.0
8,1778775247.5154486,decode,2521,771364,0.9998703763234578,771426,2521,0.0,77479,8,2521,768905,771426,771426,0.999950743002914,0,77479,624,636,0,0,0.0
10,1778775247.7748983,decode,2524,770378,0.998592286872751,771188,2516,0.0,76843,9,2524,768664,771188,771188,0.9996422386527434,9,76852,0,0,0,0,0.0
11,1778775247.892315,decode,2516,574475,0.7446556158161625,771296,2516,0.0,76846,8,2516,768780,771296,771296,0.999782232223409,14,76860,3,3,0,0,0.0
14,1778775249.2723484,decode,2525,591101,0.7662068482780791,771400,2516,0.0,76201,8,2525,768875,771400,771400,0.9999170408470129,8,76209,639,0,0,0,0.0
15,1778775250.2673523,decode,2516,771096,0.9995229848703244,771207,2516,0.0,76218,9,2516,768691,771207,771207,0.9996668671512864,0,76218,581,601,0,0,0.0
18,1778775250.6276817,decode,2527,722053,0.9359516451837027,771223,2519,0.0,75616,9,2527,768696,771223,771223,0.9996876069395332,9,75625,1,0,0,0,0.0
19,1778775250.9092546,decode,2519,769710,0.9977264007134488,771334,2519,0.0,75633,8,2519,768815,771334,771334,0.999831489220495,0,75633,161,164,0,0,0.0
22,1778775251.266768,decode,2514,716009,0.9281171901734884,771324,2506,0.0,75464,8,2514,768810,771324,771324,0.9998185268528408,8,75472,5,0,0,0,0.0
23,1778775251.659736,decode,2506,516103,0.6689916833449131,771422,2506,0.0,75480,8,2506,768916,771422,771422,0.9999455580558523,0,75480,181,184,0,0,0.0
26,1778775253.422868,decode,2536,678319,0.8792620264847096,771239,2528,0.0,74445,9,2536,768703,771239,771239,0.9997083467277799,9,74454,815,0,0,0,0.0
27,1778775253.9161222,decode,2528,728803,0.9447012433503054,771359,2528,0.0,74462,8,2528,768831,771359,771359,0.9998638951396306,0,74462,302,310,0,0,0.0
30,1778775254.4166481,decode,2531,705168,0.9140646873995416,771234,2523,0.0,74010,9,2531,768703,771234,771234,0.9997018655439528,9,74019,138,0,0,0,0.0
31,1778775254.7811954,decode,2523,724334,0.9389083612456317,771349,2523,0.0,74027,8,2523,768826,771349,771349,0.9998509327719765,0,74027,214,220,0,0,0.0
34,1778775255.3050785,decode,2525,652070,0.8452371076291311,771259,2517,0.0,73650,9,2525,768734,771259,771259,0.9997342714630884,9,73659,152,0,0,0,0.0
35,1778775255.931266,decode,2517,713362,0.9246860514554146,771368,2517,0.0,73667,8,2517,768851,771368,771368,0.9998755612705195,0,73667,388,397,0,0,0.0
38,1778775256.4748702,decode,2526,728812,0.9447129094811942,771388,2517,0.0,73077,8,2526,768862,771388,771388,0.9999014860058278,8,73085,185,0,0,0,0.0
39,1778775256.7688842,decode,2517,641394,0.8313984839214792,771196,2517,0.0,73094,9,2517,768679,771196,771196,0.9996526085468668,0,73094,138,142,0,0,0.0
42,1778775257.6883278,decode,2527,668674,0.8667598228822083,771421,2518,0.0,72519,8,2527,768894,771421,771421,0.9999442618190868,8,72527,419,0,0,0,0.0
43,1778775258.247602,decode,2518,689660,0.8939626476413676,771230,2518,0.0,72536,9,2518,768712,771230,771230,0.9996966805968911,0,72536,332,342,0,0,0.0
46,1778775258.9126303,decode,2530,692422,0.8975428535874649,771390,2521,0.0,71922,8,2530,768860,771390,771390,0.9999040784793587,8,71930,262,0,0,0,0.0
47,1778775259.3280985,decode,2521,735438,0.9533017742888845,771202,2521,0.0,71939,9,2521,768681,771202,771202,0.9996603859674593,0,71939,256,263,0,0,0.0
