batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778172928.979191,decode,362,181222,0.9980668932054876,181362,361,0.0,99637,1,362,181000,181362,181362,0.9988379329525866,1,99638,0,0,0,0,0.0
4,1778172929.0757985,decode,361,85510,0.4709400626745166,181222,360,0.0,99637,1,361,180861,181222,181222,0.9980668932054876,2,99639,0,0,0,0,0.0
5,1778172929.5097413,decode,360,181511,0.9996585395405705,181080,360,0.0,99640,1,360,180720,181080,181080,0.9972848386048586,0,99640,190,192,0,0,0.0
7,1778172929.704424,decode,361,180728,0.9953462243835812,181372,360,0.0,99448,1,361,181011,181372,181372,0.9988930072202364,1,99449,0,0,0,0,0.0
8,1778172929.7661974,decode,360,138558,0.7630980377038437,181231,360,0.0,99449,1,360,180871,181231,181231,0.9981164600463726,1,99450,1,1,0,0,0.0
11,1778172930.1919706,decode,360,181276,0.9983642942507972,181418,359,0.0,99363,1,360,181058,181418,181418,0.9991463488514262,1,99364,85,0,0,0,0.0
12,1778172930.2691278,decode,359,156485,0.8618296773198658,181276,358,0.0,99363,1,359,180917,181276,181276,0.9983642942507972,2,99365,0,0,0,0,0.0
13,1778172930.4704936,decode,358,95126,0.5238994784466854,181132,358,0.0,99366,1,358,180774,181132,181132,0.9975712247966383,0,99366,49,50,0,0,0.0
16,1778172931.1002126,decode,361,180843,0.9959795784615554,181487,360,0.0,99144,0,361,181126,181487,181487,0.9995263612982106,0,99144,170,0,0,0,0.0
17,1778172931.2220666,decode,360,130641,0.7194957400053973,181346,360,0.0,99145,1,360,180986,181346,181346,0.9987498141243467,0,99145,1,1,0,0,0.0
20,1778172931.7495344,decode,360,128423,0.7072802674406438,181501,359,0.0,99043,0,360,181141,181501,181501,0.9996034652729205,0,99043,101,0,0,0,0.0
21,1778172932.0181897,decode,359,156323,0.8609374741839371,181359,359,0.0,99044,1,359,181000,181359,181359,0.9988214106722916,0,99044,104,106,0,0,0.0
24,1778172932.3952596,decode,360,163728,0.9017199693787071,181183,360,0.0,98888,1,360,180823,181183,181183,0.9978521035616529,1,98889,50,0,0,0,0.0
25,1778172932.5655448,decode,360,146088,0.8045689612442378,181543,360,0.0,98889,0,360,181183,181543,181543,0.9998347771970503,0,98889,35,35,0,0,0.0
28,1778172933.0318491,decode,360,181306,0.9985295170537469,181448,359,0.0,98784,0,360,181088,181448,181448,0.9993115716543759,0,98784,70,0,0,0,0.0
29,1778172933.1219943,decode,359,91417,0.5034724325753278,181306,358,0.0,98784,1,359,180947,181306,181306,0.9985295170537469,1,98785,0,0,0,0,0.0
30,1778172933.5210412,decode,358,181418,0.9991463488514262,181162,358,0.0,98786,1,358,180804,181162,181162,0.997736447599588,0,98786,177,180,0,0,0.0
32,1778172933.7276392,decode,360,155177,0.8546259631112555,181278,359,0.0,98606,1,360,180918,181278,181278,0.9983753091043271,1,98607,0,0,0,0,0.0
33,1778172933.9399116,decode,359,130977,0.7213462353984348,181136,359,0.0,98608,1,359,180777,181136,181136,0.9975932545036983,0,98608,51,52,0,0,0.0
36,1778172934.4025764,decode,360,137930,0.7596393736954283,181337,359,0.0,98455,1,360,180977,181337,181337,0.9987002472834617,1,98456,100,0,0,0,0.0
37,1778172934.6481686,decode,359,139764,0.7697399943824247,181195,359,0.0,98457,1,359,180836,181195,181195,0.9979181926828328,0,98457,85,87,0,0,0.0
40,1778172935.0788746,decode,360,158579,0.8733622289657603,181124,360,0.0,98287,1,360,180764,181124,181124,0.9975271653825183,1,98288,83,0,0,0,0.0
41,1778172935.2540069,decode,360,140417,0.7733363440599649,181484,360,0.0,98288,0,360,181124,181484,181484,0.9995098390179157,0,98288,45,45,0,0,0.0
44,1778172935.6772494,decode,360,180626,0.994784466853552,181277,359,0.0,98161,1,360,180917,181277,181277,0.9983698016775622,1,98162,81,0,0,0,0.0
45,1778172935.748304,decode,359,107874,0.5941081548468109,181135,359,0.0,98162,1,359,180776,181135,181135,0.9975877470769332,1,98163,1,1,0,0,0.0
48,1778172936.2737746,decode,360,181092,0.9973509277260386,181234,359,0.0,98015,1,360,180874,181234,181234,0.9981329823266675,1,98016,145,0,0,0,0.0
49,1778172936.355475,decode,359,109114,0.6009373640354018,181092,359,0.0,98015,1,359,180733,181092,181092,0.9973509277260386,2,98017,0,0,0,0,0.0
50,1778172936.6866987,decode,359,181114,0.9974720911148685,181451,359,0.0,98017,0,359,181092,181451,181451,0.9993280939346709,0,98017,143,144,0,0,0.0
52,1778172936.9508884,decode,360,136540,0.7519840504920886,181474,359,0.0,97873,0,360,181114,181474,181474,0.9994547647502657,0,97873,0,0,0,0,0.0
53,1778172937.198501,decode,359,145898,0.8035225501588893,181332,359,0.0,97874,1,359,180973,181332,181332,0.9986727101496368,0,97874,88,90,0,0,0.0
56,1778172937.6125658,decode,360,152103,0.8376961332356683,181258,359,0.0,97713,1,360,180898,181258,181258,0.9982651605690274,1,97714,71,0,0,0,0.0
57,1778172937.8088598,decode,359,144959,0.7983510764265612,181116,359,0.0,97715,1,359,180757,181116,181116,0.9974831059683984,0,97715,57,58,0,0,0.0
60,1778172938.2227137,decode,360,145038,0.7987861631409956,181319,359,0.0,97584,1,360,180959,181319,181319,0.9986011136016919,1,97585,72,0,0,0,0.0
61,1778172938.444782,decode,359,147402,0.8118057200134381,181177,359,0.0,97586,1,359,180818,181177,181177,0.9978190590010629,0,97586,71,73,0,0,0.0
64,1778172938.8482728,decode,360,181120,0.9975051356754584,181262,359,0.0,97445,1,360,180902,181262,181262,0.9982871902760873,1,97446,68,0,0,0,0.0
65,1778172938.9312878,decode,359,113645,0.6258915147075832,181120,359,0.0,97445,1,359,180761,181120,181120,0.9975051356754584,2,97447,0,0,0,0,0.0
66,1778172939.2498498,decode,359,181145,0.9976428213445832,181479,359,0.0,97447,0,359,181120,181479,181479,0.9994823018840907,0,97447,134,135,0,0,0.0
68,1778172939.5095494,decode,360,137080,0.7549580609451846,181505,359,0.0,97312,0,360,181145,181505,181505,0.9996254949799805,0,97312,0,0,0,0,0.0
69,1778172939.7508218,decode,359,146944,0.8092833185550715,181363,359,0.0,97313,1,359,181004,181363,181363,0.9988434403793516,0,97313,87,88,0,0,0.0
72,1778172940.1548662,decode,360,150113,0.826736353973333,181304,359,456.43272336865135,97156,1,360,180944,181304,181304,0.998518502200217,1,97157,68,0,0,0,0.0
73,1778172940.3594198,decode,359,139447,0.767994140097922,181162,359,456.43272336865135,97158,1,359,180803,181162,181162,0.997736447599588,0,97158,61,62,0,0,0.0
76,1778172940.7866092,decode,360,141972,0.7819003926795284,181307,359,456.43272336865135,97012,1,360,180947,181307,181307,0.998535024480512,1,97013,83,0,0,0,0.0
77,1778172941.015826,decode,359,143822,0.7920891321947646,181165,359,456.43272336865135,97014,1,359,180806,181165,181165,0.997752969879883,0,97014,77,79,0,0,0.0
80,1778172941.4171362,decode,360,181542,0.9998292697702852,181182,360,456.43272336865135,96860,1,360,180822,181182,181182,0.9978465961348879,1,96861,75,0,0,0,0.0
81,1778172941.5012372,decode,360,107062,0.589636124313637,181542,359,456.43272336865135,96860,0,360,181182,181542,181542,0.9998292697702852,1,96861,0,0,0,0,0.0
82,1778172941.8344736,decode,359,181563,0.99994492573235,181399,359,456.43272336865135,96862,1,359,181040,181399,181399,0.9990417077428912,0,96862,147,149,0,0,0.0
84,1778172942.0367334,decode,360,144130,0.7937854196383823,181423,359,456.43272336865135,96713,1,360,181063,181423,181423,0.9991738859852511,1,96714,0,0,0,0,0.0
85,1778172942.2544725,decode,359,140970,0.7763819510610057,181281,359,456.43272336865135,96715,1,359,180922,181281,181281,0.9983918313846222,0,96715,73,74,0,0,0.0
88,1778172942.6794086,decode,360,146067,0.804453305282173,181330,359,456.43272336865135,96560,1,360,180970,181330,181330,0.9986616952961068,1,96561,80,0,0,0,0.0
89,1778172942.8988774,decode,359,142411,0.7843181530293601,181188,359,456.43272336865135,96562,1,359,180829,181188,181188,0.9978796406954779,0,96562,69,71,0,0,0.0
92,1778172943.3284163,decode,360,144990,0.798521806656276,181271,359,456.43272336865135,96413,1,360,180911,181271,181271,0.9983367571169722,1,96414,78,0,0,0,0.0
93,1778172943.5478473,decode,359,143338,0.7894235376405082,181129,359,456.43272336865135,96415,1,359,180770,181129,181129,0.9975547025163433,0,96415,71,73,0,0,0.0
96,1778172943.973362,decode,360,181558,0.9999173885985251,181198,360,456.43272336865135,96266,1,360,180838,181198,181198,0.9979347149631278,1,96267,76,0,0,0,0.0
97,1778172944.0571523,decode,360,114623,0.631277778083746,181558,359,456.43272336865135,96266,0,360,181198,181558,181558,0.9999173885985251,1,96267,0,0,0,0,0.0
98,1778172944.3676796,decode,359,181124,0.9975271653825183,181415,359,456.43272336865135,96268,1,359,181056,181415,181415,0.9991298265711311,0,96268,132,133,0,0,0.0
100,1778172944.6343632,decode,360,142664,0.7857115320009033,181484,359,456.43272336865135,96135,0,360,181124,181484,181484,0.9995098390179157,0,96135,0,0,0,0,0.0
101,1778172944.8627958,decode,359,151044,0.8318637682915412,181342,359,456.43272336865135,96136,1,359,180983,181342,181342,0.9987277844172867,0,96136,76,77,0,0,0.0
104,1778172945.2545078,decode,360,145123,0.79925429441602,181404,359,456.43272336865135,95998,1,360,181044,181404,181404,0.9990692448767162,1,95999,60,0,0,0,0.0
105,1778172945.473194,decode,359,145481,0.8012259531978874,181262,359,456.43272336865135,96000,1,359,180903,181262,181262,0.9982871902760873,0,96000,71,72,0,0,0.0
108,1778172945.8820171,decode,360,139970,0.7708745242960132,181341,359,456.43272336865135,95856,1,360,180981,181341,181341,0.9987222769905217,1,95857,71,0,0,0,0.0
109,1778172946.114358,decode,359,147334,0.8114312149934186,181199,359,456.43272336865135,95858,1,359,180840,181199,181199,0.9979402223898928,0,95858,81,83,0,0,0.0
112,1778172946.504043,decode,360,181554,0.9998953588914652,181194,360,456.43272336865135,95707,1,360,180834,181194,181194,0.9979126852560678,1,95708,68,0,0,0,0.0
113,1778172946.5892844,decode,360,107044,0.589536990631867,181554,359,456.43272336865135,95707,0,360,181194,181554,181554,0.9998953588914652,1,95708,0,0,0,0,0.0
114,1778172946.9235673,decode,359,181545,0.9998457920505802,181411,359,456.43272336865135,95709,1,359,181052,181411,181411,0.9991077968640713,0,95709,147,149,0,0,0.0
116,1778172947.1217835,decode,360,148178,0.8160794831830723,181405,359,456.43272336865135,95560,1,360,181045,181405,181405,0.9990747523034812,1,95561,0,0,0,0,0.0
117,1778172947.3334813,decode,359,146038,0.8042935899059882,181263,359,456.43272336865135,95562,1,359,180904,181263,181263,0.9982926977028523,0,95562,65,66,0,0,0.0
120,1778172947.7396858,decode,360,143590,0.7908114091852864,181398,359,456.43272336865135,95425,1,360,181038,181398,181398,0.9990362003161263,1,95426,70,0,0,0,0.0
121,1778172947.9628696,decode,359,147958,0.814867849294774,181256,359,456.43272336865135,95427,1,359,180897,181256,181256,0.9982541457154973,0,95427,74,75,0,0,0.0
124,1778172948.364409,decode,360,144019,0.7931740952674682,181318,359,456.43272336865135,95285,1,360,180958,181318,181318,0.9985956061749269,1,95286,66,0,0,0,0.0
125,1778172948.584827,decode,359,142865,0.7868185247806667,181176,359,456.43272336865135,95287,1,359,180817,181176,181176,0.997813551574298,0,95287,73,75,0,0,0.0
128,1778172948.98974,decode,360,180574,0.9944980806617724,181225,359,456.43272336865135,95135,1,360,180865,181225,181225,0.9980834154857826,1,95136,77,0,0,0,0.0
129,1778172949.0598714,decode,359,101804,0.5606780743833059,181083,359,456.43272336865135,95136,1,359,180724,181083,181083,0.9973013608851536,1,95137,1,1,0,0,0.0
132,1778172949.5900176,decode,360,181524,0.9997301360885154,181164,360,456.43272336865135,94977,1,360,180804,181164,181164,0.9977474624531181,1,94978,157,0,0,0,0.0
133,1778172949.67369,decode,360,108535,0.597748563938471,181524,359,456.43272336865135,94977,0,360,181164,181524,181524,0.9997301360885154,1,94978,0,0,0,0,0.0
134,1778172950.0223062,decode,359,181536,0.9997962252096952,181381,359,456.43272336865135,94979,1,359,181022,181381,181381,0.9989425740611214,0,94979,144,146,0,0,0.0
136,1778172950.222116,decode,360,148684,0.8188662411261586,181396,359,456.43272336865135,94833,1,360,181036,181396,181396,0.9990251854625963,1,94834,0,0,0,0,0.0
137,1778172950.4237103,decode,359,142028,0.7822088085783679,181254,359,456.43272336865135,94835,1,359,180895,181254,181254,0.9982431308619674,0,94835,64,65,0,0,0.0
140,1778172950.8352385,decode,360,146125,0.8047727360345426,181388,359,456.43272336865135,94691,1,360,181028,181388,181388,0.9989811260484763,1,94692,78,0,0,0,0.0
141,1778172951.0451145,decode,359,145985,0.8040016962874437,181246,359,456.43272336865135,94693,1,359,180887,181246,181246,0.9981990714478475,0,94693,69,70,0,0,0.0
144,1778172951.4424295,decode,360,138956,0.7652899935563107,181345,359,1274.1441096416709,94552,1,360,180985,181345,181345,0.9987443066975817,1,94553,70,0,0,0,0.0
145,1778172951.670667,decode,359,146818,0.8085893827826824,181203,359,1274.1441096416709,94554,1,359,180844,181203,181203,0.9979622520969528,0,94554,83,85,0,0,0.0
148,1778172952.0500839,decode,360,181538,0.9998072400632253,181178,360,1274.1441096416709,94400,1,360,180818,181178,181178,0.9978245664278279,1,94401,69,0,0,0,0.0
149,1778172952.1310453,decode,360,116118,0.6395113810974099,181538,359,1274.1441096416709,94400,0,360,181178,181538,181538,0.9998072400632253,1,94401,0,0,0,0,0.0
