batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778166509.4000156,decode,195,1950390,0.999560793687319,1950195,195,0.0,39805,0,195,1950000,1950195,1950195,0.9994608575951687,0,39805,0,0,0,0,0.0
4,1778166509.4505606,decode,195,1950585,0.9996607297794692,1950390,195,0.0,39805,0,195,1950195,1950390,1950390,0.999560793687319,0,39805,0,0,0,0,0.0
5,1778166509.5000634,decode,195,1950780,0.9997606658716195,1950585,195,0.0,39805,0,195,1950390,1950585,1950585,0.9996607297794692,0,39805,0,0,0,0,0.0
6,1778166509.559874,decode,195,1000500,0.5127490266480871,1950780,195,0.0,39805,0,195,1950585,1950780,1950780,0.9997606658716195,0,39805,0,0,0,0,0.0
7,1778166510.0212116,decode,195,1950500,0.9996171678931473,1950975,195,0.0,39805,0,195,1950780,1950975,1950975,0.9998606019637698,0,39805,95,95,0,0,0.0
9,1778166510.127175,decode,195,1950890,0.9998170400774479,1950695,195,0.0,39710,0,195,1950500,1950695,1950695,0.9997171039852976,0,39710,0,0,0,0,0.0
10,1778166510.1754375,decode,195,1951085,0.9999169761695982,1950890,195,0.0,39710,0,195,1950695,1950890,1950890,0.9998170400774479,0,39710,0,0,0,0,0.0
11,1778166510.331578,decode,195,1941276,0.9948899344880479,1951085,194,0.0,39710,0,195,1950890,1951085,1951085,0.9999169761695982,0,39710,0,0,0,0,0.0
12,1778166510.3876557,decode,194,490245,0.2512470230575627,1941276,194,0.0,39710,1,194,1941082,1941276,1941276,0.9948899344880479,1,39711,0,0,0,0,0.0
13,1778166511.2886238,decode,194,1950247,0.999487507219742,1941470,194,0.0,39711,0,194,1941276,1941470,1941470,0.994989358087418,0,39711,145,146,0,0,0.0
15,1778166511.4114223,decode,195,1950637,0.9996873794040426,1950442,195,0.0,39565,0,195,1950247,1950442,1950442,0.9995874433118923,0,39565,0,0,0,0,0.0
16,1778166511.4681284,decode,195,1940827,0.9946598252297121,1950637,195,0.0,39565,0,195,1950442,1950637,1950637,0.9996873794040426,0,39565,0,0,0,0,0.0
17,1778166511.5166957,decode,195,1950827,0.9997847530322916,1950832,195,0.0,39565,0,195,1950637,1950832,1950832,0.9997873154961929,0,39565,1,1,0,0,0.0
19,1778166511.6328628,decode,195,710352,0.3640502714418011,1951022,195,0.0,39564,0,195,1950827,1951022,1951022,0.999884689124442,0,39564,0,0,0,0,0.0
20,1778166512.3105488,decode,195,1950352,0.9995413189616691,1951217,195,0.0,39564,0,195,1951022,1951217,1951217,0.9999846252165923,0,39564,124,124,0,0,0.0
22,1778166512.4144793,decode,195,1950742,0.9997411911459697,1950547,195,0.0,39440,0,195,1950352,1950547,1950547,0.9996412550538194,0,39440,0,0,0,0,0.0
23,1778166512.465409,decode,195,1940932,0.9947136369716392,1950742,195,0.0,39440,0,195,1950547,1950742,1950742,0.9997411911459697,0,39440,0,0,0,0,0.0
24,1778166512.5150611,decode,195,1950932,0.9998385647742187,1950937,195,0.0,39440,0,195,1950742,1950937,1950937,0.99984112723812,0,39440,1,1,0,0,0.0
26,1778166512.6433191,decode,195,660330,0.33841435758773747,1951127,194,0.0,39439,0,195,1950932,1951127,1951127,0.999938500866369,0,39439,0,0,0,0,0.0
27,1778166513.3724003,decode,194,1950330,0.9995300441205035,1941320,194,0.0,39440,1,194,1941126,1941320,1941320,0.9949124841703793,0,39440,128,129,0,0,0.0
29,1778166513.476377,decode,195,1950720,0.999729916304804,1950525,195,0.0,39311,0,195,1950330,1950525,1950525,0.9996299802126537,0,39311,0,0,0,0,0.0
30,1778166513.5252025,decode,195,1950915,0.9998298523969543,1950720,195,0.0,39311,0,195,1950525,1950720,1950720,0.999729916304804,0,39311,0,0,0,0,0.0
31,1778166513.5730965,decode,195,1951110,0.9999297884891046,1950915,195,0.0,39311,0,195,1950720,1950915,1950915,0.9998298523969543,0,39311,0,0,0,0,0.0
32,1778166513.6550689,decode,195,550275,0.2820119646564479,1951110,194,0.0,39311,0,195,1950915,1951110,1951110,0.9999297884891046,0,39311,0,0,0,0,0.0
33,1778166514.4826527,decode,194,1950278,0.9995033944959301,1941300,194,0.0,39312,1,194,1941106,1941300,1941300,0.9949022343147741,0,39312,139,140,0,0,0.0
35,1778166514.585608,decode,195,1940663,0.9945757764137497,1950473,195,0.0,39172,0,195,1950278,1950473,1950473,0.9996033305880804,0,39172,0,0,0,0,0.0
36,1778166514.6339917,decode,195,1950663,0.9997007042163294,1950668,195,0.0,39172,0,195,1950473,1950668,1950668,0.9997032666802307,0,39172,1,1,0,0,0.0
38,1778166514.7313113,decode,195,1951053,0.9999005764006299,1950858,195,0.0,39171,0,195,1950663,1950858,1950858,0.9998006403084797,0,39171,0,0,0,0,0.0
39,1778166514.812572,decode,195,730365,0.3743067894531036,1951053,194,0.0,39171,0,195,1950858,1951053,1951053,0.9999005764006299,0,39171,0,0,0,0,0.0
40,1778166515.4743998,decode,194,1950366,0.9995484938605927,1941245,194,0.0,39172,1,194,1941051,1941245,1941245,0.9948740472118599,0,39172,121,122,0,0,0.0
42,1778166515.580481,decode,195,1950756,0.9997483660448934,1950561,195,0.0,39050,0,195,1950366,1950561,1950561,0.9996484299527431,0,39050,0,0,0,0,0.0
43,1778166515.6300058,decode,195,1950951,0.9998483021370437,1950756,195,0.0,39050,0,195,1950561,1950756,1950756,0.9997483660448934,0,39050,0,0,0,0,0.0
44,1778166515.6784594,decode,195,1951146,0.999948238229194,1950951,195,0.0,39050,0,195,1950756,1950951,1950951,0.9998483021370437,0,39050,0,0,0,0,0.0
45,1778166515.7606847,decode,195,650326,0.3332873798140369,1951146,194,0.0,39050,0,195,1950951,1951146,1951146,0.999948238229194,0,39050,0,0,0,0,0.0
46,1778166516.4964275,decode,194,1950329,0.9995295316277232,1941336,194,0.0,39051,1,194,1941142,1941336,1941336,0.9949206840548633,0,39051,129,130,0,0,0.0
48,1778166516.6001048,decode,195,1940714,0.994601913545543,1950524,195,0.0,38921,0,195,1950329,1950524,1950524,0.9996294677198735,0,38921,0,0,0,0,0.0
49,1778166516.6496394,decode,195,1950714,0.9997268413481225,1950719,195,0.0,38921,0,195,1950524,1950719,1950719,0.9997294038120238,0,38921,1,1,0,0,0.0
51,1778166516.74675,decode,195,1941094,0.994796660802041,1950909,195,0.0,38920,0,195,1950714,1950909,1950909,0.9998267774402728,0,38920,0,0,0,0,0.0
52,1778166516.8176725,decode,195,730286,0.3742663025234632,1951104,195,0.0,38920,0,195,1950909,1951104,1951104,0.9999267135324231,0,38920,1,1,0,0,0.0
55,1778166517.5799043,decode,195,1950676,0.9997073666224727,1950481,195,345.06021611772195,38797,0,195,1950286,1950481,1950481,0.9996074305303224,0,38797,122,0,0,0,0.0
56,1778166517.6270008,decode,195,1940866,0.9946798124481422,1950676,195,345.06021611772195,38797,0,195,1950481,1950676,1950676,0.9997073666224727,0,38797,0,0,0,0,0.0
57,1778166517.6737394,decode,195,1950866,0.9998047402507217,1950871,195,345.06021611772195,38797,0,195,1950676,1950871,1950871,0.999807302714623,0,38797,1,1,0,0,0.0
59,1778166517.7880232,decode,195,1400984,0.7179941852569152,1951061,194,345.06021611772195,38796,0,195,1950866,1951061,1951061,0.9999046763428721,0,38796,0,0,0,0,0.0
60,1778166518.022483,decode,194,1240345,0.6356678575290571,1941254,194,345.06021611772195,38797,1,194,1941060,1941254,1941254,0.9948786596468823,0,38797,54,55,0,0,0.0
63,1778166518.400297,decode,195,1950735,0.9997376036965079,1950540,195,345.06021611772195,38671,0,195,1950345,1950540,1950540,0.9996376676043576,0,38671,71,0,0,0,0.0
64,1778166518.4467986,decode,195,1950930,0.9998375397886582,1950735,195,345.06021611772195,38671,0,195,1950540,1950735,1950735,0.9997376036965079,0,38671,0,0,0,0,0.0
65,1778166518.4925182,decode,195,1951125,0.9999374758808085,1950930,195,345.06021611772195,38671,0,195,1950735,1950930,1950930,0.9998375397886582,0,38671,0,0,0,0,0.0
66,1778166518.574108,decode,195,490245,0.2512470230575627,1951125,194,345.06021611772195,38671,0,195,1950930,1951125,1951125,0.9999374758808085,0,38671,0,0,0,0,0.0
67,1778166519.4664547,decode,194,1950248,0.9994880197125223,1941315,194,345.06021611772195,38672,1,194,1941121,1941315,1941315,0.994909921706478,0,38672,145,146,0,0,0.0
69,1778166519.5675757,decode,195,1950638,0.9996878918968229,1950443,195,345.06021611772195,38526,0,195,1950248,1950443,1950443,0.9995879558046726,0,38526,0,0,0,0,0.0
70,1778166519.613598,decode,195,1950833,0.9997878279889733,1950638,195,345.06021611772195,38526,0,195,1950443,1950638,1950638,0.9996878918968229,0,38526,0,0,0,0,0.0
71,1778166519.6596189,decode,195,1951028,0.9998877640811235,1950833,195,345.06021611772195,38526,0,195,1950638,1950833,1950833,0.9997878279889733,0,38526,0,0,0,0,0.0
72,1778166519.724028,decode,195,680343,0.34867087559904,1951028,195,345.06021611772195,38526,0,195,1950833,1951028,1951028,0.9998877640811235,0,38526,0,0,0,0,0.0
73,1778166520.428172,decode,195,1950343,0.9995367065266468,1951223,195,345.06021611772195,38526,0,195,1951028,1951223,1951223,0.9999877001732738,0,38526,127,127,0,0,0.0
75,1778166520.5288794,decode,195,1940723,0.9946065259805652,1950538,195,345.06021611772195,38399,0,195,1950343,1950538,1950538,0.9996366426187971,0,38399,0,0,0,0,0.0
76,1778166520.5778322,decode,195,1950723,0.9997314537831449,1950733,195,345.06021611772195,38399,0,195,1950538,1950733,1950733,0.9997365787109475,0,38399,1,1,0,0,0.0
