,Batch Id,batch_kv_tokens_percent
0,0,0.42109929078014185
1,1,0.421920147097452
2,2,0.4227410034147623
3,3,0.4235618597320725
4,4,0.843840294194904
5,5,0.8463028631468348
6,6,0.8479445757814553
7,7,0.8495862884160756
8,8,0.8512280010506961
9,9,0.8528697136853166
10,10,0.8545114263199369
11,11,0.8561531389545574
12,12,0.8577948515891779
13,13,0.8594365642237983
14,14,0.8610782768584186
15,15,0.8627199894930391
16,16,0.8643617021276596
17,17,0.8660034147622799
18,18,0.8676451273969004
19,19,0.8692868400315209
20,20,0.8709285526661413
21,21,0.8725702653007616
22,22,0.8742119779353822
23,23,0.8758536905700026
24,24,0.877495403204623
25,25,0.8791371158392436
26,26,0.8807788284738639
27,27,0.8824205411084843
28,28,0.8840622537431049
29,29,0.8857039663777253
30,30,0.8873456790123456
31,31,1.3076241134751774
32,32,1.7287234042553192
33,33,2.149822695035461
34,34,2.1596729708431837
35,35,2.163777252429735
36,36,2.167881534016286
37,37,2.171985815602837
38,38,2.176090097189388
39,39,2.180194378775939
40,40,2.18429866036249
41,41,2.1884029419490414
42,42,2.6086813764118726
43,43,2.617710795902285
44,44,2.6226359338061465
45,45,3.042914368268978
46,46,3.053585500394011
47,47,3.059331494615183
48,48,3.065077488836354
49,49,3.0708234830575254
50,50,3.076569477278697
51,51,3.082315471499869
52,52,3.08806146572104
53,53,3.0938074599422114
54,54,3.099553454163383
55,55,3.105299448384555
56,56,3.111045442605726
57,57,3.116791436826898
58,58,3.122537431048069
59,59,3.1282834252692413
60,60,3.5485618597320725
61,61,3.560874704491726
62,62,3.5674415550302077
63,63,3.574008405568689
64,64,3.5805752561071715
65,65,3.587142106645653
66,66,3.5937089571841345
67,67,3.6002758077226167
68,68,3.606842658261098
69,69,3.6134095087995797
70,70,3.619976359338061
71,71,3.6265432098765435
72,72,3.633110060415025
73,73,3.6396769109535065
74,74,3.6462437614919887
75,75,3.65281061203047
76,76,3.6593774625689517
77,77,4.079655897031784
78,78,4.500755187811925
79,79,4.522097452061991
80,80,4.530306015235093
81,81,4.538514578408195
82,82,4.546723141581298
83,83,4.5549317047544
84,84,4.563140267927502
85,85,4.571348831100605
86,86,4.5795573942737064
87,87,4.587765957446808
88,88,4.595974520619911
89,89,4.604183083793012
90,90,4.612391646966115
91,91,4.620600210139218
92,92,4.628808773312319
93,93,4.637017336485422
94,94,4.6452258996585245
95,95,4.653434462831626
96,96,4.661643026004728
97,97,4.66985158917783
98,98,5.090130023640662
99,99,5.511229314420804
100,100,5.537496716574731
101,101,5.547346992382454
102,102,5.557197268190176
103,103,5.567047543997899
104,104,5.576897819805621
105,105,5.586748095613344
106,106,6.007026530076176
107,107,6.428125820856318
108,108,6.459318360914105
109,109,6.470810349356448
110,110,6.482302337798791
111,111,6.493794326241134
112,112,6.505286314683478
113,113,6.516778303125821
114,114,6.528270291568164
115,115,6.539762280010507
116,116,6.551254268452849
117,117,6.562746256895193
118,118,6.574238245337536
119,119,6.58573023377988
120,120,6.597222222222222
121,121,6.608714210664565
122,122,7.0289926451273965
123,123,7.052797478329394
124,124,7.065110323089047
125,125,7.0774231678487
126,126,7.089736012608353
127,127,7.102048857368007
128,128,7.11436170212766
129,129,7.126674546887313
130,130,7.138987391646966
131,131,7.15130023640662
132,132,7.163613081166273
133,133,7.175925925925926
134,134,7.188238770685579
135,135,7.200551615445233
136,136,7.212864460204886
137,137,7.225177304964539
138,138,7.237490149724192
139,139,7.249802994483845
140,140,7.262115839243499
141,141,7.274428684003152
142,142,7.286741528762805
143,143,7.299054373522458
144,144,7.311367218282112
145,145,7.731645652744944
146,146,7.757092198581559
147,147,7.7702258996585245
148,148,7.783359600735487
149,149,7.7964933018124505
150,150,7.809627002889415
151,151,7.822760703966377
152,152,7.835894405043341
153,153,7.849028106120305
154,154,7.8621618071972685
155,155,7.875295508274231
156,156,7.888429209351195
157,157,7.901562910428159
158,158,7.914696611505121
159,159,7.927830312582087
160,160,7.940964013659049
161,161,7.954097714736013
162,162,7.967231415812977
163,163,7.980365116889939
164,164,7.993498817966903
165,165,8.006632519043867
166,166,8.01976622012083
167,167,8.032899921197794
168,168,8.046033622274756
169,169,8.059167323351721
170,170,8.072301024428684
171,171,8.085434725505646
172,172,8.098568426582611
173,173,8.111702127659575
174,174,8.124835828736538
175,175,8.137969529813502
176,176,8.151103230890465
177,177,8.164236931967428
178,178,8.177370633044392
179,179,8.190504334121355
180,180,8.203638035198319
181,181,8.216771736275282
182,182,8.229905437352246
183,183,8.243039138429209
184,184,8.256172839506174
185,185,8.269306540583136
186,186,8.2824402416601
187,187,8.295573942737064
188,188,8.308707643814026
189,189,8.32184134489099
190,190,8.334975045967953
191,191,8.348108747044918
192,192,8.36124244812188
193,193,8.374376149198843
194,194,8.387509850275809
195,195,8.400643551352772
196,196,8.413777252429734
197,197,8.426910953506699
198,198,8.440044654583662
199,199,8.453178355660624
200,200,8.46631205673759
201,201,8.479445757814553
202,202,8.492579458891516
203,203,8.50571315996848
204,204,8.518846861045443
205,205,8.531980562122406
206,206,8.54511426319937
207,207,8.558247964276333
208,208,8.571381665353297
209,209,8.58451536643026
210,210,9.004793800893092
211,211,9.03188205936433
212,212,9.045836616758603
213,213,9.059791174152876
214,214,9.07374573154715
215,215,9.087700288941424
216,216,9.101654846335698
217,217,9.115609403729971
218,218,9.129563961124244
219,219,9.143518518518519
220,220,9.157473075912792
221,221,9.171427633307067
222,222,9.18538219070134
223,223,9.605660625164171
224,224,9.634390596270029
225,225,9.649166009981613
226,226,9.663941423693197
227,227,9.678716837404782
228,228,9.693492251116364
229,229,9.708267664827948
230,230,9.723043078539533
231,231,9.737818492251115
232,232,9.7525939059627
233,233,9.767369319674284
234,234,9.782144733385868
235,235,9.79692014709745
236,236,9.811695560809037
237,237,9.82647097452062
238,238,10.246749408983453
239,239,10.277121092723931
240,240,10.292717362752823
241,241,10.308313632781719
242,242,10.32390990281061
243,243,10.339506172839506
244,244,10.3551024428684
245,245,10.370698712897294
246,246,10.38629498292619
247,247,10.401891252955082
248,248,10.417487522983977
249,249,10.433083793012871
250,250,10.448680063041765
251,251,10.464276333070659
252,252,10.88455476753349
253,253,10.91656816390859
254,254,10.932985290254795
255,255,10.949402416600998
256,256,10.965819542947203
257,257,10.982236669293407
258,258,10.99865379563961
259,259,11.015070921985815
260,260,11.031488048332019
261,261,11.047905174678224
262,262,11.06432230102443
263,263,11.080739427370633
264,264,11.097156553716838
265,265,11.113573680063043
266,266,11.129990806409246
267,267,11.14640793275545
268,268,11.162825059101655
269,269,11.179242185447858
270,270,11.195659311794063
271,271,11.212076438140269
272,272,11.228493564486472
273,273,11.244910690832677
274,274,11.261327817178882
275,275,11.277744943525086
276,276,11.29416206987129
277,277,11.310579196217493
278,278,11.326996322563698
279,279,11.343413448909903
280,280,11.359830575256106
281,281,11.376247701602312
282,282,11.392664827948517
283,283,11.40908195429472
284,284,11.425499080640925
285,285,11.441916206987129
286,286,11.458333333333332
287,287,11.474750459679537
288,288,11.491167586025743
289,289,11.507584712371946
290,290,11.524001838718151
291,291,11.540418965064356
292,292,11.55683609141056
293,293,11.573253217756765
294,294,11.589670344102968
295,295,11.606087470449172
296,296,11.622504596795377
297,297,11.63892172314158
298,298,11.655338849487785
299,299,11.67175597583399
300,300,11.688173102180194
301,301,11.7045902285264
302,302,11.721007354872604
303,303,11.737424481218808
304,304,11.753841607565011
305,305,11.770258733911216
306,306,11.78667586025742
307,307,11.803092986603625
308,308,11.81951011294983
309,309,11.835927239296034
310,310,11.852344365642239
311,311,11.868761491988442
312,312,11.885178618334646
313,313,11.90159574468085
314,314,11.918012871027056
315,315,11.93442999737326
316,316,11.950847123719464
317,317,11.967264250065668
318,318,11.983681376411873
319,319,12.000098502758078
320,320,12.016515629104282
321,321,12.032932755450485
322,322,12.04934988179669
323,323,12.065767008142894
324,324,12.082184134489099
325,325,12.098601260835304
326,326,12.115018387181507
327,327,12.131435513527713
328,328,12.147852639873918
329,329,12.164269766220121
330,330,12.180686892566325
331,331,12.19710401891253
332,332,12.213521145258733
333,333,12.229938271604938
334,334,12.246355397951143
335,335,12.262772524297347
336,336,12.279189650643552
337,337,12.295606776989755
338,338,12.31202390333596
339,339,12.328441029682164
340,340,12.344858156028367
341,341,12.361275282374573
342,342,12.377692408720778
343,343,12.394109535066981
344,344,12.410526661413186
345,345,12.426943787759392
346,346,12.443360914105595
347,347,12.4597780404518
348,348,12.476195166798004
349,349,12.492612293144207
350,350,12.50902941949041
351,351,12.525446545836616
352,352,12.54186367218282
353,353,12.558280798529026
354,354,12.574697924875231
355,355,12.591115051221436
356,356,12.607532177567638
357,357,12.623949303913843
358,358,12.640366430260046
359,359,12.656783556606252
360,360,12.673200682952457
361,361,12.689617809298662
362,362,12.706034935644864
363,363,12.722452061991069
364,364,12.738869188337274
365,365,12.755286314683477
366,366,12.771703441029683
367,367,12.788120567375886
368,368,12.80453769372209
369,369,12.820954820068295
370,370,12.8373719464145
371,371,12.853789072760705
372,372,12.87020619910691
373,373,12.886623325453112
374,374,12.903040451799317
375,375,12.919457578145522
376,376,12.935874704491725
377,377,12.95229183083793
378,378,12.968708957184136
379,379,12.985126083530337
380,380,13.001543209876543
381,381,13.017960336222748
382,382,13.034377462568953
383,383,13.050794588915156
384,384,13.06721171526136
385,385,13.083628841607563
386,386,13.100045967953768
387,387,13.116463094299974
388,388,13.132880220646179
389,389,13.149297346992384
390,390,13.165714473338586
391,391,13.18213159968479
392,392,13.198548726030996
393,393,13.2149658523772
394,394,13.231382978723405
395,395,13.24780010506961
396,396,13.264217231415811
397,397,13.280634357762017
398,398,13.297051484108222
399,399,13.313468610454427
400,400,13.329885736800632
401,401,13.346302863146835
402,402,13.362719989493039
403,403,13.379137115839242
404,404,13.395554242185447
405,405,13.411971368531653
406,406,13.428388494877858
407,407,13.44480562122406
408,408,13.461222747570265
409,409,13.47763987391647
410,410,13.494057000262675
411,411,13.510474126608878
412,412,13.526891252955084
413,413,13.543308379301285
414,414,13.55972550564749
415,415,13.576142631993696
416,416,13.5925597583399
417,417,13.608976884686106
418,418,13.62539401103231
419,419,13.641811137378513
420,420,13.658228263724718
421,421,13.674645390070921
422,422,13.691062516417126
423,423,13.707479642763332
424,424,13.723896769109533
425,425,13.740313895455738
426,426,13.756731021801944
427,427,13.773148148148149
428,428,13.789565274494354
429,429,13.805982400840557
430,430,13.82239952718676
431,431,13.838816653532964
432,432,13.85523377987917
433,433,13.871650906225375
434,434,13.88806803257158
435,435,13.904485158917785
436,436,13.920902285263987
437,437,13.937319411610192
438,438,13.953736537956395
439,439,13.9701536643026
440,440,13.986570790648805
441,441,14.00298791699501
442,442,14.019405043341212
443,443,14.035822169687417
444,444,14.052239296033623
445,445,14.068656422379828
446,446,14.085073548726031
447,447,14.101490675072235
448,448,14.11790780141844
449,449,14.134324927764643
450,450,14.150742054110848
451,451,14.167159180457054
452,452,14.183576306803259
453,453,14.19999343314946
454,454,14.216410559495666
455,455,14.23282768584187
456,456,14.249244812188074
457,457,14.26566193853428
458,458,14.282079064880485
459,459,14.298496191226686
460,460,14.314913317572891
461,461,14.331330443919096
462,462,14.347747570265302
463,463,14.364164696611507
464,464,14.380581822957708
465,465,14.396998949303914
466,466,14.413416075650117
467,467,14.429833201996322
468,468,14.446250328342527
469,469,14.462667454688733
470,470,14.479084581034934
471,471,14.49550170738114
472,472,14.511918833727345
473,473,14.52833596007355
474,474,14.544753086419753
475,475,14.561170212765958
476,476,14.57758733911216
477,477,14.594004465458365
478,478,14.61042159180457
479,479,14.626838718150776
480,480,14.64325584449698
481,481,14.659672970843186
482,482,14.676090097189388
483,483,14.692507223535593
484,484,14.708924349881796
485,485,14.725341476228001
486,486,14.741758602574206
487,487,14.758175728920408
488,488,14.774592855266613
489,489,14.791009981612818
490,490,14.807427107959024
491,491,14.823844234305227
492,492,14.840261360651432
493,493,14.856678486997636
494,494,14.873095613343839
495,495,14.889512739690044
496,496,14.90592986603625
497,497,14.922346992382455
498,498,14.93876411872866
499,499,14.955181245074861
500,500,14.971598371421067
501,501,14.988015497767272
502,502,15.004432624113475
503,503,15.02084975045968
504,504,15.037266876805882
505,505,15.053684003152087
506,506,15.070101129498292
507,507,15.086518255844497
508,508,15.102935382190703
509,509,15.119352508536906
510,510,15.13576963488311
511,511,15.152186761229313
512,512,15.168603887575518
513,513,15.185021013921723
514,514,15.201438140267928
515,515,15.217855266614134
516,516,15.234272392960335
517,517,15.25068951930654
518,518,15.267106645652746
519,519,15.283523771998949
520,520,15.299940898345154
521,521,15.316358024691358
522,522,15.332775151037561
523,523,15.349192277383766
524,524,15.365609403729971
525,525,15.382026530076176
526,526,15.398443656422382
527,527,15.414860782768583
528,528,15.431277909114788
529,529,15.447695035460992
530,530,15.464112161807197
531,531,15.480529288153402
532,532,15.496946414499607
533,533,15.513363540845809
534,534,15.529780667192014
535,535,15.54619779353822
536,536,15.562614919884425
537,537,15.579032046230628
538,538,15.595449172576833
539,539,15.611866298923035
540,540,15.62828342526924
541,541,15.644700551615445
542,542,15.66111767796165
543,543,15.677534804307856
544,544,15.693951930654057
545,545,15.710369057000262
546,546,15.726786183346467
547,547,15.743203309692671
548,548,15.759620436038876
549,549,15.776037562385081
550,550,15.792454688731283
551,551,15.808871815077488
552,552,15.825288941423693
553,553,15.841706067769898
554,554,15.858123194116104
555,555,15.874540320462307
556,556,15.89095744680851
557,557,15.907374573154714
558,558,15.923791699500919
559,559,15.940208825847124
560,560,15.95662595219333
561,561,15.973043078539531
562,562,15.989460204885736
563,563,16.00587733123194
564,564,16.022294457578145
565,565,16.03871158392435
566,566,16.055128710270555
567,567,16.071545836616757
568,568,16.087962962962962
569,569,16.104380089309167
570,570,16.120797215655372
571,571,16.137214342001577
572,572,16.153631468347783
573,573,16.170048594693984
574,574,16.18646572104019
575,575,16.202882847386395
576,576,16.2192999737326
577,577,16.2357171000788
578,578,16.252134226425007
579,579,16.268551352771212
580,580,16.284968479117413
581,581,16.30138560546362
582,582,16.317802731809824
583,583,16.33421985815603
584,584,16.35063698450223
585,585,16.367054110848436
586,586,16.38347123719464
587,587,16.399888363540846
588,588,16.41630548988705
589,589,16.432722616233256
590,590,16.449139742579458
591,591,16.465556868925663
592,592,16.48197399527187
593,593,16.498391121618074
594,594,16.51480824796428
595,595,16.53122537431048
596,596,16.547642500656686
597,597,16.564059627002887
598,598,16.580476753349092
599,599,16.596893879695298
600,600,16.613311006041503
601,601,16.629728132387704
602,602,16.64614525873391
603,603,16.662562385080115
