batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778167039.4608734,decode,4096,417792,0.21411549338217734,413696,4096,0.0,75904,0,4096,409600,413696,413696,0.2120163218784305,0,75904,0,0,0,0,0.0
4,1778167039.6092553,decode,4096,421888,0.21621466488592417,417792,4096,0.0,75904,0,4096,413696,417792,417792,0.21411549338217734,0,75904,0,0,0,0,0.0
5,1778167039.789063,decode,4096,425984,0.218313836389671,421888,4096,0.0,75904,0,4096,417792,421888,421888,0.21621466488592417,0,75904,0,0,0,0,0.0
6,1778167040.117714,decode,4096,213255,0.10929170386512004,425984,4096,0.0,75904,0,4096,421888,425984,425984,0.218313836389671,0,75904,0,0,0,0,0.0
7,1778167040.9859467,decode,4096,421786,0.21616239059554768,430080,2031,0.0,75904,0,4096,425984,430080,430080,0.22041300789341783,0,75904,2065,0,0,0,0.0
8,1778167042.5047865,decode,2031,421786,0.21616239059554768,215286,2031,0.0,75904,0,2031,213255,215286,421786,0.21616239059554768,0,75904,0,2065,0,0,0.0
10,1778167042.8083968,decode,4096,429978,0.22036073360304134,425882,4096,0.0,73839,0,4096,421786,425882,425882,0.2182615620992945,0,73839,0,0,0,0,0.0
11,1778167042.9500005,decode,4096,434074,0.22245990510678817,429978,4096,0.0,73839,0,4096,425882,429978,429978,0.22036073360304134,0,73839,0,0,0,0,0.0
12,1778167043.2762473,decode,4096,214760,0.11006300589469498,434074,4096,0.0,73839,0,4096,429978,434074,434074,0.22245990510678817,0,73839,0,0,0,0,0.0
13,1778167044.2675114,decode,4096,310620,0.15919058898775448,438170,2065,0.0,73839,0,4096,434074,438170,438170,0.224559076610535,0,73839,2031,0,0,0,0.0
14,1778167046.095068,decode,2065,414720,0.2125411147543672,216825,2065,0.0,73839,0,2065,214760,216825,419925,0.21520864104269785,0,73839,1041,2031,0,0,0.0
