batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1769715099.2293417,decode,1,6,2.5548222269533746e-06,5,1,0.0,0,0,0,0,0,0.0
4,1769715099.232528,decode,1,7,2.9806259314456037e-06,6,1,0.0,0,0,0,0,0,0.0
5,1769715099.2361975,decode,1,8,3.4064296359378325e-06,7,1,0.0,0,0,0,0,0,0.0
6,1769715099.2398858,decode,1,9,3.832233340430062e-06,8,1,0.0,0,0,0,0,0,0.0
7,1769715099.243558,decode,1,10,4.258037044922291e-06,9,1,0.0,0,0,0,0,0,0.0
8,1769715099.247246,decode,1,11,4.6838407494145196e-06,10,1,0.0,0,0,0,0,0,0.0
9,1769715099.2512803,decode,1,0,0.0,11,1,0.0,0,0,0,0,0,0.0
9,1769715099.2545822,decode,1,0,0.0,12,1,0.0,0,0,0,0,0,0.0
12,1769715108.8463242,decode,1,62001,0.026400255482222697,31001,1,0.0,1,0,0,0,0,0.0
14,1769715109.0419044,decode,2,124003,0.052800936768149884,62003,2,0.0,2,0,0,0,0,0.0
16,1769715109.0503652,decode,4,124011,0.05280434319778582,124007,4,0.0,0,0,0,0,0,0.0
17,1769715109.056195,decode,4,124015,0.05280604641260379,124011,4,0.0,0,0,0,0,0,0.0
18,1769715109.0620453,decode,4,124019,0.05280774962742176,124015,4,0.0,0,0,0,0,0,0.0
19,1769715109.0678868,decode,4,124023,0.05280945284223973,124019,4,0.0,0,0,0,0,0,0.0
20,1769715109.0737739,decode,4,124027,0.0528111560570577,124023,4,0.0,0,0,0,0,0,0.0
21,1769715109.0796041,decode,4,155027,0.0660110708963168,124027,4,0.0,1,0,0,0,0,0.0
23,1769715109.0883987,decode,5,155037,0.06601532893336172,155032,5,0.0,0,0,0,0,0,0.0
24,1769715109.0948136,decode,5,155042,0.06601745795188418,155037,5,0.0,0,0,0,0,0,0.0
25,1769715109.1012242,decode,5,155047,0.06601958697040665,155042,5,0.0,0,0,0,0,0,0.0
26,1769715109.10762,decode,5,155052,0.0660217159889291,155047,5,0.0,0,0,0,0,0,0.0
27,1769715109.1140127,decode,5,155057,0.06602384500745156,155052,5,0.0,0,0,0,0,0,0.0
28,1769715109.1204386,decode,5,155062,0.06602597402597403,155057,5,0.0,0,0,0,0,0,0.0
29,1769715109.1268272,decode,5,155067,0.06602810304449648,155062,5,0.0,0,0,0,0,0,0.0
30,1769715109.1332378,decode,5,155072,0.06603023206301895,155067,5,0.0,0,0,0,0,0,0.0
31,1769715109.1396477,decode,5,155077,0.06603236108154141,155072,5,0.0,0,0,0,0,0,0.0
32,1769715109.1460505,decode,5,155082,0.06603449010006388,155077,5,0.0,0,0,0,0,0,0.0
33,1769715109.1524715,decode,5,155087,0.06603661911858633,155082,5,0.0,0,0,0,0,0,0.0
34,1769715109.158866,decode,5,186087,0.07923653395784544,155087,5,0.0,1,0,0,0,0,0.0
36,1769715109.167586,decode,6,186099,0.07924164360229934,186093,6,0.0,0,0,0,0,0,0.0
37,1769715109.1745098,decode,6,186105,0.07924419842452629,186099,6,0.0,0,0,0,0,0,0.0
38,1769715109.1814175,decode,6,186111,0.07924675324675325,186105,6,0.0,0,0,0,0,0,0.0
39,1769715109.1883383,decode,6,186117,0.0792493080689802,186111,6,0.0,0,0,0,0,0,0.0
40,1769715109.1953049,decode,6,186123,0.07925186289120716,186117,6,0.0,0,0,0,0,0,0.0
41,1769715109.202207,decode,6,186129,0.07925441771343411,186123,6,0.0,0,0,0,0,0,0.0
42,1769715109.209134,decode,6,186135,0.07925697253566107,186129,6,0.0,0,0,0,0,0,0.0
43,1769715109.2160513,decode,6,186141,0.07925952735788801,186135,6,0.0,0,0,0,0,0,0.0
44,1769715109.2229705,decode,6,186147,0.07926208218011496,186141,6,0.0,0,0,0,0,0,0.0
45,1769715109.2299068,decode,6,217147,0.09246199701937406,186147,6,0.0,1,0,0,0,0,0.0
47,1769715109.239224,decode,7,217161,0.09246795827123697,217154,7,0.0,0,0,0,0,0,0.0
48,1769715109.2468047,decode,7,217168,0.09247093889716841,217161,7,9.582632521407207,0,0,0,0,0,0.0
49,1769715109.2540538,decode,7,217175,0.09247391952309986,217168,7,9.582632521407207,0,0,0,0,0,0.0
50,1769715109.2614524,decode,7,217182,0.0924769001490313,217175,7,9.582632521407207,0,0,0,0,0,0.0
51,1769715109.2688468,decode,7,217189,0.09247988077496275,217182,7,9.582632521407207,0,0,0,0,0,0.0
52,1769715109.276329,decode,7,217196,0.09248286140089419,217189,7,9.582632521407207,0,0,0,0,0,0.0
53,1769715109.2836733,decode,7,217203,0.09248584202682564,217196,7,9.582632521407207,0,0,0,0,0,0.0
54,1769715109.2910726,decode,7,217210,0.09248882265275708,217203,7,9.582632521407207,0,0,0,0,0,0.0
