batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1769709781.6002314,decode,1,6,2.5548222269533746e-06,5,1,0.0,0,0,0,0,0,0.0
4,1769709781.6034272,decode,1,7,2.9806259314456037e-06,6,1,0.0,0,0,0,0,0,0.0
5,1769709781.6070936,decode,1,8,3.4064296359378325e-06,7,1,0.0,0,0,0,0,0,0.0
6,1769709781.6107862,decode,1,9,3.832233340430062e-06,8,1,0.0,0,0,0,0,0,0.0
7,1769709781.61445,decode,1,10,4.258037044922291e-06,9,1,0.0,0,0,0,0,0,0.0
8,1769709781.6181145,decode,1,11,4.6838407494145196e-06,10,1,0.0,0,0,0,0,0,0.0
9,1769709781.6221611,decode,1,0,0.0,11,1,0.0,0,0,0,0,0,0.0
9,1769709781.625472,decode,1,0,0.0,12,1,0.0,0,0,0,0,0,0.0
12,1769709808.6489215,decode,1,2701,0.0011500958058335107,21,1,0.0,134,0,0,0,0,0.0
19,1769709809.056659,decode,421,9263,0.003944219714711518,8842,421,0.0,0,0,0,0,0,0.0
20,1769709809.0657692,decode,421,9583,0.004080476900149031,9263,421,0.0,16,0,0,0,0,0.0
55,1769709809.3711224,decode,1000,22843,0.00972663402171599,21843,1000,0.0,0,0,0,0,0,0.0
56,1769709809.4020889,decode,1000,23843,0.010152437726208219,22843,1000,0.0,0,0,0,0,0,0.0
57,1769709809.433511,decode,1000,24843,0.010578241430700448,23843,1000,0.0,0,0,0,0,0,0.0
58,1769709809.465285,decode,1000,25843,0.011004045135192677,24843,1000,0.0,0,0,0,0,0,0.0
59,1769709809.4966965,decode,1000,26843,0.011429848839684906,25843,1000,0.0,0,0,0,0,0,0.0
60,1769709809.5295424,decode,1000,27843,0.011855652544177135,26843,1000,0.0,0,0,0,0,0,0.0
61,1769709809.5610304,decode,1000,28843,0.012281456248669364,27843,1000,0.0,0,0,0,0,0,0.0
62,1769709809.5930448,decode,1000,29843,0.012707259953161593,28843,1000,0.0,0,0,0,0,0,0.0
63,1769709809.6248252,decode,1000,30843,0.013133063657653822,29843,1000,0.0,0,0,0,0,0,0.0
64,1769709809.6568937,decode,1000,31843,0.013558867362146051,30843,1000,0.0,0,0,0,0,0,0.0
65,1769709809.688493,decode,1000,32843,0.01398467106663828,31843,1000,0.0,0,0,0,0,0,0.0
66,1769709809.720258,decode,1000,33843,0.01441047477113051,32843,1000,0.0,0,0,0,0,0,0.0
67,1769709809.7528348,decode,1000,34843,0.014836278475622739,33843,1000,0.0,0,0,0,0,0,0.0
68,1769709809.7842102,decode,1000,35843,0.015262082180114968,34843,1000,0.0,0,0,0,0,0,0.0
69,1769709809.8162146,decode,1000,36843,0.015687885884607195,35843,1000,0.0,0,0,0,0,0,0.0
70,1769709809.8483272,decode,1000,37843,0.016113689589099426,36843,1000,0.0,0,0,0,0,0,0.0
71,1769709809.8803208,decode,1000,38843,0.016539493293591653,37843,1000,0.0,0,0,0,0,0,0.0
