batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1769716727.1293654,decode,1,160001,0.08213586830417186,5001,1,0.0,31,0,0,0,0,0.0
7,1769716727.3321564,decode,35,235036,0.1206547830497268,175036,35,0.0,12,0,0,0,0,0.0
10,1769716727.345449,decode,48,240132,0.12327079410514558,240084,48,0.0,0,0,0,0,0,0.0
11,1769716727.3537197,decode,48,245132,0.12583752394758943,240132,48,0.0,1,0,0,0,0,0.0
13,1769716727.365281,decode,49,245230,0.12588783185250133,245181,49,0.0,0,0,0,0,0,0.0
14,1769716727.3736756,decode,49,245279,0.12591298580495727,245230,49,0.0,0,0,0,0,0,0.0
15,1769716727.3820002,decode,49,250279,0.12847971564740113,245279,49,0.0,1,0,0,0,0,0.0
17,1769716727.393198,decode,50,250379,0.12853105024425002,250329,50,0.0,0,0,0,0,0,0.0
18,1769716727.401681,decode,50,255379,0.13109778008669387,250379,50,0.0,1,0,0,0,0,0.0
20,1769716727.4130182,decode,51,255481,0.13115014137547973,255430,51,0.0,0,0,0,0,0,0.0
21,1769716727.4213896,decode,51,255532,0.13117632201987264,255481,51,0.0,0,0,0,0,0,0.0
22,1769716727.4301076,decode,51,260532,0.1337430518623165,255532,51,0.0,1,0,0,0,0,0.0
24,1769716727.4414756,decode,52,260636,0.13379643984303935,260584,52,0.0,0,0,0,0,0,0.0
25,1769716727.4502668,decode,52,265636,0.1363631696854832,260636,52,0.0,1,0,0,0,0,0.0
27,1769716727.4621873,decode,53,265742,0.136417584358143,265689,53,0.0,0,0,0,0,0,0.0
28,1769716727.4713323,decode,53,270742,0.13898431420058685,265742,53,0.0,1,0,0,0,0,0.0
30,1769716727.482945,decode,54,270850,0.13903975556518364,270796,54,0.0,0,0,0,0,0,0.0
31,1769716727.4923968,decode,54,275850,0.1416064854076275,270850,54,0.0,1,0,0,0,0,0.0
33,1769716727.5042498,decode,55,275960,0.14166295346416127,275905,55,0.0,0,0,0,0,0,0.0
34,1769716727.5135052,decode,55,280960,0.14422968330660513,275960,55,0.0,1,0,0,0,0,0.0
37,1769716727.5278454,decode,57,286074,0.1468549345894567,286017,57,0.0,0,0,0,0,0,0.0
38,1769716727.5373042,decode,57,291074,0.14942166443190055,286074,57,0.0,1,0,0,0,0,0.0
40,1769716727.5490475,decode,58,291190,0.14948121256424524,291132,58,0.0,0,0,0,0,0,0.0
41,1769716727.5586321,decode,58,296190,0.1520479424066891,291190,58,0.0,1,0,0,0,0,0.0
44,1769716727.5726871,decode,60,301310,0.15467627376535162,301250,60,0.0,0,0,0,0,0,0.0
45,1769716727.5824163,decode,60,306310,0.15724300360779547,301310,60,0.0,1,0,0,0,0,0.0
47,1769716727.594432,decode,61,306432,0.15730563181595109,306371,61,0.0,0,0,0,0,0,0.0
48,1769716727.6042333,decode,61,311432,0.15987236165839494,306432,61,0.0,1,0,0,0,0,0.0
51,1769716727.618618,decode,63,316558,0.1625037730928684,316495,63,0.0,0,0,0,0,0,0.0
52,1769716727.6285484,decode,63,321558,0.16507050293531225,316558,63,0.0,1,0,0,0,0,0.0
54,1769716727.6407857,decode,64,326622,0.1676700869197394,321622,64,0.0,1,0,0,0,0,0.0
56,1769716727.6536376,decode,65,326752,0.16773682189564293,326687,65,0.0,0,0,0,0,0,0.0
57,1769716727.6640794,decode,65,331752,0.17030355173808678,326752,65,0.0,1,0,0,0,0,0.0
60,1769716727.6793451,decode,67,336886,0.17293906994030814,336819,67,0.0,0,0,0,0,0,0.0
61,1769716727.689887,decode,67,341886,0.175505799782752,336886,67,0.0,1,0,0,0,0,0.0
63,1769716727.702968,decode,68,346954,0.17810743715105307,341954,68,0.0,1,0,0,0,0,0.0
65,1769716727.7160118,decode,69,347092,0.17817827889470453,347023,69,0.0,0,0,0,0,0,0.0
66,1769716727.7267523,decode,69,352092,0.18074500873714838,347092,69,0.0,1,0,0,0,0,0.0
69,1769716727.742145,decode,71,357234,0.18338463370711763,357163,71,0.0,0,0,0,0,0,0.0
