batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1769711706.2724192,decode,1,6,2.5548222269533746e-06,5,1,0.0,0,0,0,0,0,0.0
4,1769711706.2756119,decode,1,7,2.9806259314456037e-06,6,1,0.0,0,0,0,0,0,0.0
5,1769711706.2792604,decode,1,8,3.4064296359378325e-06,7,1,0.0,0,0,0,0,0,0.0
6,1769711706.2829494,decode,1,9,3.832233340430062e-06,8,1,0.0,0,0,0,0,0,0.0
7,1769711706.2866387,decode,1,10,4.258037044922291e-06,9,1,0.0,0,0,0,0,0,0.0
8,1769711706.290328,decode,1,11,4.6838407494145196e-06,10,1,0.0,0,0,0,0,0,0.0
9,1769711706.294357,decode,1,0,0.0,11,1,0.0,0,0,0,0,0,0.0
9,1769711706.297663,decode,1,0,0.0,12,1,0.0,0,0,0,0,0,0.0
12,1769711737.7771773,decode,1,40001,0.017032573983393657,5001,1,0.0,7,0,0,0,0,0.0
14,1769711737.977309,decode,8,110009,0.04684223972748563,40009,8,0.0,14,0,0,0,0,0.0
17,1769711737.9884403,decode,23,115055,0.048990845220353414,115032,23,0.0,0,0,0,0,0,0.0
18,1769711737.994397,decode,23,120055,0.05111986374281456,115055,23,0.0,1,0,0,0,0,0.0
20,1769711738.0021904,decode,24,120103,0.05114030232063019,120079,24,0.0,0,0,0,0,0,0.0
21,1769711738.0082266,decode,24,125103,0.053269320843091335,120103,24,0.0,1,0,0,0,0,0.0
23,1769711738.0167542,decode,25,125153,0.05329061102831595,125128,25,0.0,0,0,0,0,0,0.0
24,1769711738.022942,decode,25,130153,0.05541962955077709,125153,25,0.0,1,0,0,0,0,0.0
26,1769711738.0310252,decode,26,130205,0.05544177134341069,130179,26,0.0,0,0,0,0,0,0.0
27,1769711738.0373986,decode,26,135205,0.05757078986587183,130205,26,0.0,1,0,0,0,0,0.0
29,1769711738.0456033,decode,27,140232,0.05971130508835427,135232,27,0.0,1,0,0,0,0,0.0
31,1769711738.0538635,decode,28,140288,0.059735150095805836,140260,28,0.0,0,0,0,0,0,0.0
32,1769711738.0603714,decode,28,145288,0.061864168618266976,140288,28,0.0,1,0,0,0,0,0.0
34,1769711738.0687237,decode,29,145346,0.061888865233127525,145317,29,0.0,0,0,0,0,0,0.0
35,1769711738.0753274,decode,29,150346,0.06401788375558867,145346,29,0.0,1,0,0,0,0,0.0
37,1769711738.0837643,decode,30,150406,0.06404343197785821,150376,30,0.0,0,0,0,0,0,0.0
38,1769711738.090448,decode,30,155406,0.06617245050031935,150406,30,0.0,1,0,0,0,0,0.0
40,1769711738.0989928,decode,31,160437,0.06831466893761975,155437,31,0.0,1,0,0,0,0,0.0
