batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
197,1769708166.358458,decode,100,505970,0.21544390036193314,505870,100,4896.283933855102,0,0,0,0,0,0.0
198,1769708166.3717408,decode,100,506070,0.21548648073238238,505970,100,4896.283933855102,0,0,0,0,0,0.0
199,1769708166.3850503,decode,100,506170,0.2155290611028316,506070,100,4896.283933855102,0,0,0,0,0,0.0
200,1769708166.3983717,decode,100,506270,0.2155716414732808,506170,100,4896.283933855102,0,0,0,0,0,0.0
201,1769708166.4116611,decode,100,506370,0.21561422184373005,506270,100,4896.283933855102,0,0,0,0,0,0.0
202,1769708166.4249735,decode,100,506470,0.21565680221417927,506370,100,4896.283933855102,0,0,0,0,0,0.0
203,1769708166.4382706,decode,100,506570,0.21569938258462848,506470,100,4896.283933855102,0,0,0,0,0,0.0
204,1769708166.451736,decode,100,506670,0.21574196295507772,506570,100,6227.969019762632,0,0,0,0,0,0.0
205,1769708166.4648623,decode,100,506770,0.21578454332552693,506670,100,6227.969019762632,0,0,0,0,0,0.0
206,1769708166.4782257,decode,100,506870,0.21582712369597615,506770,100,6227.969019762632,0,0,0,0,0,0.0
207,1769708166.491477,decode,100,506970,0.2158697040664254,506870,100,6227.969019762632,0,0,0,0,0,0.0
208,1769708166.5048552,decode,100,507070,0.2159122844368746,506970,100,6227.969019762632,0,0,0,0,0,0.0
209,1769708166.5181186,decode,100,507170,0.21595486480732382,507070,100,6227.969019762632,0,0,0,0,0,0.0
210,1769708166.531495,decode,100,507270,0.21599744517777306,507170,100,6227.969019762632,0,0,0,0,0,0.0
211,1769708166.5447865,decode,100,507370,0.21604002554822227,507270,100,6227.969019762632,0,0,0,0,0,0.0
212,1769708166.5581346,decode,100,507470,0.21608260591867148,507370,100,6227.969019762632,0,0,0,0,0,0.0
213,1769708166.571422,decode,100,507570,0.21612518628912072,507470,100,6227.969019762632,0,0,0,0,0,0.0
214,1769708166.5847905,decode,100,507670,0.21616776665956994,507570,100,6227.969019762632,0,0,0,0,0,0.0
215,1769708166.5980947,decode,100,507770,0.21621034703001915,507670,100,6227.969019762632,0,0,0,0,0,0.0
216,1769708166.6114213,decode,100,507870,0.2162529274004684,507770,100,6227.969019762632,0,0,0,0,0,0.0
217,1769708166.6247811,decode,100,507970,0.2162955077709176,507870,100,6227.969019762632,0,0,0,0,0,0.0
218,1769708166.6381342,decode,100,508070,0.21633808814136682,507970,100,6227.969019762632,0,0,0,0,0,0.0
219,1769708166.6514766,decode,100,508170,0.21638066851181606,508070,100,6227.969019762632,0,0,0,0,0,0.0
220,1769708166.664824,decode,100,508270,0.21642324888226527,508170,100,6227.969019762632,0,0,0,0,0,0.0
221,1769708166.6781306,decode,100,508370,0.2164658292527145,508270,100,6227.969019762632,0,0,0,0,0,0.0
222,1769708166.691566,decode,100,508470,0.21650840962316373,508370,100,6227.969019762632,0,0,0,0,0,0.0
223,1769708166.7048316,decode,100,508570,0.21655098999361294,508470,100,6227.969019762632,0,0,0,0,0,0.0
224,1769708166.7181613,decode,100,508670,0.21659357036406215,508570,100,6227.969019762632,0,0,0,0,0,0.0
225,1769708166.7314816,decode,100,508770,0.2166361507345114,508670,100,6227.969019762632,0,0,0,0,0,0.0
226,1769708166.7448332,decode,100,508870,0.2166787311049606,508770,100,6227.969019762632,0,0,0,0,0,0.0
227,1769708166.758211,decode,100,508970,0.21672131147540982,508870,100,6227.969019762632,0,0,0,0,0,0.0
228,1769708166.771518,decode,100,509070,0.21676389184585906,508970,100,6227.969019762632,0,0,0,0,0,0.0
229,1769708166.784918,decode,100,509170,0.21680647221630828,509070,100,6227.969019762632,0,0,0,0,0,0.0
