batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
204,1771511913.4468079,decode,214,1095097,0.9271463017335677,1094883,214,6306.493607513555,366,0,0,0,0,0.0
205,1771511913.5201724,decode,214,1095311,0.9273274813994521,1095097,214,6306.493607513555,371,0,0,0,0,0.0
206,1771511913.5925083,decode,214,1095525,0.9275086610653365,1095311,214,6306.493607513555,377,0,0,0,0,0.0
207,1771511913.661512,decode,214,1095739,0.9276898407312208,1095525,214,6306.493607513555,383,0,0,0,0,0.0
208,1771511913.733936,decode,214,1095953,0.9278710203971052,1095739,214,6306.493607513555,389,0,0,0,0,0.0
209,1771511913.8066244,decode,214,1096167,0.9280522000629896,1095953,214,6306.493607513555,395,0,0,0,0,0.0
210,1771511913.8805606,decode,214,1096381,0.928233379728874,1096167,214,6306.493607513555,400,0,0,0,0,0.0
211,1771511913.9538808,decode,214,1096595,0.9284145593947584,1096381,214,6306.493607513555,407,0,0,0,0,0.0
212,1771511914.0219278,decode,214,1096809,0.9285957390606427,1096595,214,6306.493607513555,413,0,0,0,0,0.0
213,1771511914.0902388,decode,214,1097023,0.9287769187265271,1096809,214,6306.493607513555,418,0,0,0,0,0.0
214,1771511914.1581883,decode,214,1097237,0.9289580983924115,1097023,214,6306.493607513555,424,0,0,0,0,0.0
215,1771511914.2260551,decode,214,1097451,0.9291392780582959,1097237,214,6306.493607513555,430,0,0,0,0,0.0
216,1771511914.2948682,decode,214,1097665,0.9293204577241801,1097451,214,6306.493607513555,435,0,0,0,0,0.0
217,1771511914.3632653,decode,214,1097879,0.9295016373900645,1097665,214,6306.493607513555,441,0,0,0,0,0.0
218,1771511914.43156,decode,214,1098093,0.9296828170559489,1097879,214,6306.493607513555,446,0,0,0,0,0.0
219,1771511914.5001109,decode,214,1098307,0.9298639967218333,1098093,214,6306.493607513555,452,0,0,0,0,0.0
220,1771511914.5687516,decode,214,1098521,0.9300451763877177,1098307,214,6306.493607513555,458,0,0,0,0,0.0
221,1771511914.636652,decode,214,1098735,0.930226356053602,1098521,214,6306.493607513555,464,0,0,0,0,0.0
222,1771511914.7092211,decode,214,1098949,0.9304075357194864,1098735,214,6306.493607513555,469,0,0,0,0,0.0
223,1771511914.7773242,decode,214,1099163,0.9305887153853708,1098949,214,6306.493607513555,475,0,0,0,0,0.0
224,1771511914.8463886,decode,214,1099377,0.9307698950512552,1099163,214,6306.493607513555,481,0,0,0,0,0.0
225,1771511914.914748,decode,214,1099591,0.9309510747171396,1099377,214,6306.493607513555,486,0,0,0,0,0.0
226,1771511914.9829319,decode,214,1099805,0.9311322543830239,1099591,214,6306.493607513555,492,0,0,0,0,0.0
227,1771511915.0511854,decode,214,1100019,0.9313134340489083,1099805,214,6306.493607513555,497,0,0,0,0,0.0
228,1771511915.1190517,decode,214,1100233,0.9314946137147927,1100019,214,6306.493607513555,503,0,0,0,0,0.0
229,1771511915.187773,decode,214,1100447,0.9316757933806771,1100233,214,6306.493607513555,509,0,0,0,0,0.0
230,1771511915.2557962,decode,214,1100661,0.9318569730465615,1100447,214,6306.493607513555,514,0,0,0,0,0.0
231,1771511915.3164024,decode,214,1100875,0.9320381527124458,1100661,214,6306.493607513555,520,0,0,0,0,0.0
232,1771511915.3526032,decode,214,1101089,0.9322193323783302,1100875,214,6306.493607513555,525,0,0,0,0,0.0
233,1771511915.3875885,decode,214,1101303,0.9324005120442146,1101089,214,6306.493607513555,528,0,0,0,0,0.0
234,1771511915.4224555,decode,214,1101517,0.932581691710099,1101303,214,6306.493607513555,531,0,0,0,0,0.0
235,1771511915.4572165,decode,214,1101731,0.9327628713759833,1101517,214,6306.493607513555,534,0,0,0,0,0.0
236,1771511915.4931622,decode,214,1101945,0.9329440510418677,1101731,214,6306.493607513555,537,0,0,0,0,0.0
237,1771511915.5282516,decode,214,1102159,0.9331252307077521,1101945,214,6306.493607513555,540,0,0,0,0,0.0
238,1771511915.5623431,decode,214,1102373,0.9333064103736365,1102159,214,3612.382800902027,542,0,0,0,0,0.0
239,1771511915.5970383,decode,214,1102587,0.9334875900395209,1102373,214,3612.382800902027,545,0,0,0,0,0.0
240,1771511915.6318977,decode,214,1102801,0.9336687697054052,1102587,214,3612.382800902027,548,0,0,0,0,0.0
241,1771511915.666937,decode,214,1103015,0.9338499493712896,1102801,214,3612.382800902027,551,0,0,0,0,0.0
242,1771511915.7010255,decode,214,1103229,0.934031129037174,1103015,214,3612.382800902027,554,0,0,0,0,0.0
243,1771511915.7350338,decode,214,1103443,0.9342123087030584,1103229,214,3612.382800902027,557,0,0,0,0,0.0
244,1771511915.7679343,decode,214,1103657,0.9343934883689428,1103443,214,3612.382800902027,559,0,0,0,0,0.0
245,1771511915.800842,decode,214,1103871,0.9345746680348271,1103657,214,3612.382800902027,562,0,0,0,0,0.0
246,1771511915.8336654,decode,214,1104085,0.9347558477007115,1103871,214,3612.382800902027,565,0,0,0,0,0.0
247,1771511915.8662972,decode,214,1104299,0.9349370273665959,1104085,214,3612.382800902027,568,0,0,0,0,0.0
248,1771511915.8991866,decode,214,1104513,0.9351182070324803,1104299,214,3612.382800902027,570,0,0,0,0,0.0
249,1771511915.9319227,decode,214,1104727,0.9352993866983647,1104513,214,3612.382800902027,573,0,0,0,0,0.0
250,1771511915.9648428,decode,214,1104941,0.935480566364249,1104727,214,3612.382800902027,576,0,0,0,0,0.0
251,1771511915.997716,decode,214,1105155,0.9356617460301334,1104941,214,3612.382800902027,578,0,0,0,0,0.0
252,1771511916.0315948,decode,214,1105369,0.9358429256960178,1105155,214,3612.382800902027,581,0,0,0,0,0.0
253,1771511916.0653448,decode,214,1105583,0.9360241053619022,1105369,214,3612.382800902027,584,0,0,0,0,0.0
254,1771511916.0996034,decode,214,1105797,0.9362052850277865,1105583,214,3612.382800902027,587,0,0,0,0,0.0
255,1771511916.132336,decode,214,1106011,0.9363864646936709,1105797,214,3612.382800902027,589,0,0,0,0,0.0
256,1771511916.16516,decode,214,1106225,0.9365676443595553,1106011,214,3612.382800902027,592,0,0,0,0,0.0
257,1771511916.1980422,decode,214,1106439,0.9367488240254397,1106225,214,3612.382800902027,594,0,0,0,0,0.0
258,1771511916.2314258,decode,214,1106653,0.9369300036913241,1106439,214,3612.382800902027,597,0,0,0,0,0.0
259,1771511916.2643595,decode,214,1106867,0.9371111833572084,1106653,214,3612.382800902027,600,0,0,0,0,0.0
260,1771511916.2970843,decode,214,1107081,0.9372923630230928,1106867,214,3612.382800902027,603,0,0,0,0,0.0
261,1771511916.3298628,decode,214,1107295,0.9374735426889772,1107081,214,3612.382800902027,605,0,0,0,0,0.0
262,1771511916.3625515,decode,214,1107509,0.9376547223548616,1107295,214,3612.382800902027,608,0,0,0,0,0.0
263,1771511916.3954053,decode,214,1107723,0.937835902020746,1107509,214,3612.382800902027,611,0,0,0,0,0.0
264,1771511916.428167,decode,214,1107937,0.9380170816866303,1107723,214,3612.382800902027,613,0,0,0,0,0.0
265,1771511916.4609377,decode,214,1108151,0.9381982613525147,1107937,214,3612.382800902027,616,0,0,0,0,0.0
266,1771511916.4937596,decode,214,1108365,0.9383794410183991,1108151,214,3612.382800902027,619,0,0,0,0,0.0
267,1771511916.5273147,decode,214,1108579,0.9385606206842835,1108365,214,3612.382800902027,621,0,0,0,0,0.0
268,1771511916.560104,decode,214,1108793,0.9387418003501679,1108579,214,3612.382800902027,624,0,0,0,0,0.0
269,1771511916.5929759,decode,214,1109007,0.9389229800160522,1108793,214,3612.382800902027,627,0,0,0,0,0.0
270,1771511916.6264627,decode,214,1109221,0.9391041596819365,1109007,214,3612.382800902027,629,0,0,0,0,0.0
271,1771511916.660088,decode,214,1109435,0.9392853393478209,1109221,214,3612.382800902027,632,0,0,0,0,0.0
272,1771511916.6941183,decode,214,1109649,0.9394665190137053,1109435,214,3612.382800902027,635,0,0,0,0,0.0
273,1771511916.727424,decode,214,1109863,0.9396476986795896,1109649,214,3612.382800902027,637,0,0,0,0,0.0
274,1771511916.7602508,decode,214,1110077,0.939828878345474,1109863,214,3612.382800902027,640,0,0,0,0,0.0
275,1771511916.793118,decode,214,1110291,0.9400100580113584,1110077,214,3612.382800902027,642,0,0,0,0,0.0
276,1771511916.825944,decode,214,1110505,0.9401912376772428,1110291,214,3612.382800902027,645,0,0,0,0,0.0
277,1771511916.8587422,decode,214,1110719,0.9403724173431272,1110505,214,3612.382800902027,648,0,0,0,0,0.0
278,1771511916.8916254,decode,214,1110933,0.9405535970090115,1110719,214,6439.4987151910145,651,0,0,0,0,0.0
279,1771511916.9252682,decode,214,1111147,0.9407347766748959,1110933,214,6439.4987151910145,653,0,0,0,0,0.0
280,1771511916.9587488,decode,214,1111361,0.9409159563407803,1111147,214,6439.4987151910145,656,0,0,0,0,0.0
281,1771511916.9918344,decode,214,1111575,0.9410971360066647,1111361,214,6439.4987151910145,659,0,0,0,0,0.0
282,1771511917.0246449,decode,214,1111789,0.941278315672549,1111575,214,6439.4987151910145,662,0,0,0,0,0.0
283,1771511917.0581508,decode,214,1112003,0.9414594953384334,1111789,214,6439.4987151910145,664,0,0,0,0,0.0
284,1771511917.091659,decode,214,1112217,0.9416406750043178,1112003,214,6439.4987151910145,667,0,0,0,0,0.0
285,1771511917.1248376,decode,214,1112431,0.9418218546702022,1112217,214,6439.4987151910145,670,0,0,0,0,0.0
286,1771511917.1596339,decode,214,1112645,0.9420030343360866,1112431,214,6439.4987151910145,672,0,0,0,0,0.0
287,1771511917.1926603,decode,214,1112859,0.9421842140019709,1112645,214,6439.4987151910145,675,0,0,0,0,0.0
288,1771511917.2249784,decode,214,1113073,0.9423653936678553,1112859,214,6439.4987151910145,678,0,0,0,0,0.0
289,1771511917.2587364,decode,214,1113287,0.9425465733337397,1113073,214,6439.4987151910145,681,0,0,0,0,0.0
290,1771511917.2927027,decode,214,1113501,0.9427277529996241,1113287,214,6439.4987151910145,683,0,0,0,0,0.0
291,1771511917.326315,decode,214,1113715,0.9429089326655085,1113501,214,6439.4987151910145,686,0,0,0,0,0.0
292,1771511917.3598764,decode,214,1113929,0.9430901123313928,1113715,214,6439.4987151910145,688,0,0,0,0,0.0
293,1771511917.3929024,decode,214,1114143,0.9432712919972772,1113929,214,6439.4987151910145,691,0,0,0,0,0.0
294,1771511917.4265034,decode,214,1114357,0.9434524716631616,1114143,214,6439.4987151910145,694,0,0,0,0,0.0
295,1771511917.460563,decode,214,1114571,0.943633651329046,1114357,214,6439.4987151910145,697,0,0,0,0,0.0
296,1771511917.4943302,decode,214,1114785,0.9438148309949304,1114571,214,6439.4987151910145,699,0,0,0,0,0.0
297,1771511917.5278273,decode,214,1114999,0.9439960106608147,1114785,214,6439.4987151910145,702,0,0,0,0,0.0
298,1771511917.561499,decode,214,1115213,0.9441771903266991,1114999,214,6439.4987151910145,705,0,0,0,0,0.0
299,1771511917.5951653,decode,214,1115427,0.9443583699925835,1115213,214,6439.4987151910145,707,0,0,0,0,0.0
300,1771511917.6279685,decode,214,1115641,0.9445395496584679,1115427,214,6439.4987151910145,709,0,0,0,0,0.0
301,1771511917.6617799,decode,214,1115855,0.9447207293243522,1115641,214,6439.4987151910145,712,0,0,0,0,0.0
302,1771511917.7218404,decode,214,1116069,0.9449019089902366,1115855,214,6439.4987151910145,714,0,0,0,0,0.0
303,1771511917.7954948,decode,214,1116283,0.945083088656121,1116069,214,6439.4987151910145,719,0,0,0,0,0.0
304,1771511917.8684456,decode,214,1116497,0.9452642683220054,1116283,214,6439.4987151910145,724,0,0,0,0,0.0
305,1771511917.9423654,decode,214,1116711,0.9454454479878898,1116497,214,6439.4987151910145,730,0,0,0,0,0.0
306,1771511918.0151985,decode,214,1116925,0.9456266276537741,1116711,214,6439.4987151910145,736,0,0,0,0,0.0
307,1771511918.0887103,decode,214,1117139,0.9458078073196585,1116925,214,6439.4987151910145,741,0,0,0,0,0.0
308,1771511918.162467,decode,214,1117353,0.9459889869855429,1117139,214,6439.4987151910145,747,0,0,0,0,0.0
309,1771511918.2352984,decode,214,1117567,0.9461701666514273,1117353,214,6439.4987151910145,753,0,0,0,0,0.0
310,1771511918.3106,decode,214,1117781,0.9463513463173117,1117567,214,6439.4987151910145,759,0,0,0,0,0.0
311,1771511918.3751812,decode,214,1117995,0.946532525983196,1117781,214,6439.4987151910145,765,0,0,0,0,0.0
312,1771511918.4438245,decode,214,1118209,0.9467137056490804,1117995,214,6439.4987151910145,770,0,0,0,0,0.0
313,1771511918.5124986,decode,214,1118423,0.9468948853149648,1118209,214,6439.4987151910145,775,0,0,0,0,0.0
314,1771511918.5810356,decode,214,1118637,0.9470760649808492,1118423,214,6439.4987151910145,781,0,0,0,0,0.0
315,1771511918.6529033,decode,214,1118851,0.9472572446467336,1118637,214,6439.4987151910145,786,0,0,0,0,0.0
316,1771511918.721111,decode,214,1119065,0.9474384243126179,1118851,214,6439.4987151910145,786,0,0,0,0,0.0
317,1771511918.7940843,decode,214,1119279,0.9476196039785023,1119065,214,6439.4987151910145,786,0,0,0,0,0.0
318,1771511918.862477,decode,214,1119493,0.9478007836443867,1119279,214,4343.313512529696,786,0,0,0,0,0.0
319,1771511918.9309702,decode,214,1119707,0.9479819633102711,1119493,214,4343.313512529696,786,0,0,0,0,0.0
320,1771511918.9990253,decode,214,1119921,0.9481631429761554,1119707,214,4343.313512529696,786,0,0,0,0,0.0
321,1771511919.0675383,decode,214,1120135,0.9483443226420398,1119921,214,4343.313512529696,786,0,0,0,0,0.0
