batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1777302353.2953026,decode,1,175001,0.08968674903792292,5001,1,0.0,34,0,0,34,34,0,0,0.0
6,1777302353.4899597,decode,39,270040,0.13839355038085902,195040,39,0.0,15,0,0,15,15,0,0,0.0
9,1777302353.5035903,decode,55,275150,0.14101238848797717,275095,55,0.0,0,0,0,0,0,0,0,0.0
10,1777302353.5128908,decode,55,280150,0.14357485238926695,275150,55,0.0,1,0,0,1,1,0,0,0.0
13,1777302353.526149,decode,57,285264,0.14619574046750616,285207,57,0.0,0,0,0,0,0,0,0,0.0
14,1777302353.5356681,decode,57,290264,0.14875820436879594,285264,57,0.0,1,0,0,1,1,0,0,0.0
17,1777302353.5488417,decode,59,295382,0.15138114241815617,295323,59,0.0,0,0,0,0,0,0,0,0.0
18,1777302353.5585036,decode,59,300382,0.15394360631944598,295382,59,0.0,1,0,0,1,1,0,0,0.0
21,1777302353.5719876,decode,61,305504,0.15656859433992723,305443,61,0.0,0,0,0,0,0,0,0,0.0
22,1777302353.5817199,decode,61,310504,0.15913105824121704,305504,61,0.0,1,0,0,1,1,0,0,0.0
24,1777302353.5933402,decode,62,315566,0.1617252966948828,310566,62,0.0,1,0,0,1,1,0,0,0.0
26,1777302353.6050637,decode,63,320629,0.16432004764132885,315629,63,0.0,1,0,0,1,1,0,0,0.0
28,1777302353.616792,decode,64,325693,0.16691531108055516,320693,64,0.0,1,0,0,1,1,0,0,0.0
30,1777302353.629128,decode,65,330758,0.1695110870125617,325758,65,0.0,1,0,0,1,1,0,0,0.0
32,1777302353.6413581,decode,66,335824,0.17210737543734853,330824,66,0.0,1,0,0,1,1,0,0,0.0
34,1777302353.6536398,decode,67,340891,0.1747041763549156,335891,67,0.0,1,0,0,1,1,0,0,0.0
36,1777302353.6660194,decode,68,345959,0.17730148976526294,340959,68,0.0,1,0,0,1,1,0,0,0.0
38,1777302353.6796129,decode,69,351028,0.1798993156683905,346028,69,0.0,1,0,0,1,1,0,0,0.0
41,1777302353.6941197,decode,71,356170,0.18253455354447695,356099,71,0.0,0,0,0,0,0,0,0,0.0
42,1777302353.7049844,decode,71,361170,0.18509701744576673,356170,71,0.0,1,0,0,1,1,0,0,0.0
45,1777302353.7199128,decode,73,366316,0.1877343052929742,366243,73,0.0,0,0,0,0,0,0,0,0.0
46,1777302353.7309835,decode,73,371316,0.19029676919426397,366316,73,0.0,1,0,0,1,1,0,0,0.0
49,1777302353.7459357,decode,75,376466,0.19293610701259245,376391,75,0.0,0,0,0,0,0,0,0,0.0
50,1777302353.7571442,decode,75,381466,0.19549857091388226,376466,75,0.0,1,0,0,1,1,0,0,0.0
53,1777302353.7721844,decode,77,386620,0.19813995870333176,386543,77,0.0,0,0,0,0,0,0,0,0.0
54,1777302353.7835603,decode,77,391620,0.20070242260462157,386620,77,0.0,1,0,0,1,1,0,0,0.0
57,1777302353.7987504,decode,79,401699,0.20586783733684152,396699,79,0.0,1,0,0,1,1,0,0,0.0
60,1777302353.814448,decode,81,406861,0.2085133250685331,406780,81,0.0,0,0,0,0,0,0,0,0.0
61,1777302353.8260581,decode,81,411861,0.21107578896982288,406861,81,0.0,1,0,0,1,1,0,0,0.0
64,1777302353.8416378,decode,83,417027,0.2137233266726355,416944,83,0.0,0,0,0,0,0,0,0,0.0
65,1777302353.8534863,decode,83,422027,0.2162857905739253,417027,83,0.0,1,0,0,1,1,0,0,0.0
68,1777302353.8714905,decode,85,432112,0.2214542802628268,427112,85,0.0,1,0,0,1,1,0,0,0.0
71,1777302353.8882322,decode,87,437286,0.22410591790788148,437199,87,0.0,0,0,0,0,0,0,0,0.0
72,1777302353.8996112,decode,87,442286,0.22666838180917126,437286,87,0.0,1,0,0,1,1,0,0,0.0
75,1777302353.9160843,decode,89,447464,0.22932206942534697,447375,89,0.0,0,0,0,0,0,0,0,0.0
76,1777302353.9284413,decode,89,452464,0.23188453332663675,447464,89,0.0,1,0,0,1,1,0,0,0.0
79,1777302353.9447854,decode,91,462555,0.23705609797221983,457555,91,0.0,1,0,0,1,1,0,0,0.0
82,1777302353.9612765,decode,93,467741,0.23971388553063758,467648,93,0.0,0,0,0,0,0,0,0,0.0
83,1777302353.9740021,decode,93,472741,0.24227634943192738,467741,93,0.0,1,0,0,1,1,0,0,0.0
86,1777302353.9908688,decode,95,477931,0.24493618696146618,477836,95,387.1051110699134,0,0,0,0,0,0,0,0.0
87,1777302354.0036724,decode,95,487931,0.25006111476404574,477931,95,387.1051110699134,2,0,0,2,2,0,0,0.0
90,1777302354.020742,decode,98,493127,0.2527240272502661,493029,98,387.1051110699134,0,0,0,0,0,0,0,0.0
91,1777302354.0338688,decode,98,498127,0.2552864911515559,493127,98,387.1051110699134,1,0,0,1,1,0,0,0.0
94,1777302354.0509796,decode,100,503327,0.25795145360889726,503227,100,387.1051110699134,0,0,0,0,0,0,0,0.0
95,1777302354.0642061,decode,100,508327,0.2605139175101871,503327,100,387.1051110699134,1,0,0,1,1,0,0,0.0
98,1777302354.0830927,decode,103,518533,0.2657444188254998,518430,103,387.1051110699134,0,0,0,0,0,0,0,0.0
99,1777302354.0965366,decode,103,523533,0.2683068827267896,518533,103,387.1051110699134,1,0,0,1,1,0,0,0.0
102,1777302354.1143823,decode,105,533638,0.27348562227129625,528638,105,387.1051110699134,1,0,0,1,1,0,0,0.0
105,1777302354.1322317,decode,107,538852,0.27615775962756123,538745,107,387.1051110699134,0,0,0,0,0,0,0,0.0
106,1777302354.146541,decode,107,543852,0.27872022352885106,538852,107,387.1051110699134,1,0,0,1,1,0,0,0.0
109,1777302354.1676195,decode,110,554072,0.2839578997430874,553962,110,387.1051110699134,0,0,0,0,0,0,0,0.0
110,1777302354.1834185,decode,110,559072,0.28652036364437716,554072,110,387.1051110699134,1,0,0,1,1,0,0,0.0
113,1777302354.206204,decode,112,569184,0.29170269063834564,564184,112,387.1051110699134,1,0,0,1,1,0,0,0.0
116,1777302354.2270985,decode,114,574412,0.2943820028935342,574298,114,387.1051110699134,0,0,0,0,0,0,0,0.0
117,1777302354.2435389,decode,114,584412,0.29950693069611384,574412,114,387.1051110699134,2,0,0,2,2,0,0,0.0
120,1777302354.2642252,decode,117,589646,0.302189317907984,589529,117,387.1051110699134,0,0,0,0,0,0,0,0.0
121,1777302354.2809765,decode,117,599646,0.30731424571056354,589646,117,387.1051110699134,2,0,0,2,2,0,0,0.0
124,1777302354.303723,decode,120,609766,0.3125006726467741,604766,120,387.1051110699134,1,0,0,1,1,0,0,0.0
127,1777302354.3249888,decode,122,615010,0.31518818478644683,614888,122,387.1051110699134,0,0,0,0,0,0,0,0.0
128,1777302354.341954,decode,122,625010,0.3203131125890264,615010,122,387.1051110699134,2,0,0,2,2,0,0,0.0
131,1777302354.362963,decode,125,635135,0.3255021019891382,630135,125,387.1051110699134,1,0,0,1,1,0,0,0.0
134,1777302354.3842173,decode,127,640389,0.32819473905661356,640262,127,387.1051110699134,0,0,0,0,0,0,0,0.0
135,1777302354.4013522,decode,127,650389,0.3333196668591931,640389,127,387.1051110699134,2,0,0,2,2,0,0,0.0
138,1777302354.4242966,decode,130,660519,0.3385112187232062,655519,130,387.1051110699134,1,0,0,1,1,0,0,0.0
141,1777302354.447262,decode,132,670651,0.34370379557277986,665651,132,387.1051110699134,1,0,0,1,1,0,0,0.0
144,1777302354.4704585,decode,134,675919,0.3464036075391788,675785,134,387.1051110699134,0,0,0,0,0,0,0,0.0
145,1777302354.489406,decode,134,685919,0.3515285353417584,675919,134,387.1051110699134,2,0,0,2,2,0,0,0.0
148,1777302354.5141654,decode,138,696195,0.35679491115168915,696057,138,387.1051110699134,0,0,0,0,0,0,0,0.0
149,1777302354.533228,decode,138,701195,0.35935737505297893,696195,138,387.1051110699134,1,0,0,1,1,0,0,0.0
152,1777302354.5583372,decode,141,711477,0.36462682581959127,711336,141,387.1051110699134,0,0,0,0,0,0,0,0.0
153,1777302354.5776663,decode,141,721477,0.36975175362217083,711477,141,387.1051110699134,2,0,0,2,2,0,0,0.0
156,1777302354.6013825,decode,144,731621,0.3749504803851076,726621,144,387.1051110699134,1,0,0,1,1,0,0,0.0
159,1777302354.6257205,decode,146,741767,0.3801502321336048,736767,146,387.1051110699134,1,0,0,1,1,0,0,0.0
162,1777302354.6499994,decode,148,751915,0.3853510088676626,746915,148,387.1051110699134,1,0,0,1,1,0,0,0.0
165,1777302354.6747549,decode,150,762065,0.39055281058728086,757065,150,387.1051110699134,1,0,0,1,1,0,0,0.0
168,1777302354.6993856,decode,152,772217,0.39575563729245966,767217,152,387.1051110699134,1,0,0,1,1,0,0,0.0
171,1777302354.724278,decode,154,782371,0.40095948898319894,777371,154,387.1051110699134,1,0,0,1,1,0,0,0.0
175,1777302354.7529705,decode,157,792685,0.4062453395187795,792528,157,387.1051110699134,0,0,0,0,0,0,0,0.0
176,1777302354.7734065,decode,157,802685,0.4113702673213591,792685,157,387.1051110699134,2,0,0,2,2,0,0,0.0
180,1777302354.801141,decode,161,813007,0.4166602177991818,812846,161,6183.068978874314,0,0,0,0,0,0,0,0.0
