Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,25.957039454788564,0.025957039454788566,25.957039454788564,0.025957039454788566,25.957039454788564,0.025957039454788566,0.0,0.0,25.957039454788564,0.025957039454788566,0.054796667197691086,0.054796667197691086,0.0001070247406204904,0.025902242787590877,,,1512,512,1000,0.512,0.0
1,26.119584308671183,0.026119584308671184,26.11842187973518,0.02611842187973518,26.11842187973518,0.02611842187973518,0.0,0.0011624289360068207,26.11842187973518,0.02611842187973518,0.07147758956630962,0.0703151606303028,0.00013733429810606015,0.02604810671910487,,0.06314654641752838,1512,512,1000,0.512,0.0
2,27.000454829363903,0.027000454829363904,26.99830230456868,0.026998302304568678,26.99830230456868,0.026998302304568678,0.0,0.002152524795232147,26.99830230456868,0.026998302304568678,0.09887852147258147,0.09672599667734932,0.0001889179622604479,0.02690157630789132,,0.2822932521996482,1512,512,1000,0.512,0.0
3,27.060031932973015,0.027060031932973013,27.045824599642856,0.027045824599642856,27.045824599642856,0.027045824599642856,0.0,0.014207333330170546,27.045824599642856,0.027045824599642856,0.12342158298938244,0.10921424965921189,0.00021330908136564823,0.026936610349983632,,0.022738101151641543,1512,512,1000,0.512,0.0
4,27.052469388671174,0.027052469388671174,27.045824599642856,0.027045824599642856,27.045824599642856,0.027045824599642856,0.0,0.0066447890283308775,27.045824599642856,0.027045824599642856,0.11585903868754277,0.10921424965921189,0.00021330908136564823,0.026936610349983632,,0.007562544301839669,1512,512,1000,0.512,0.0
5,27.30195021575368,0.02730195021575368,27.299612530097626,0.027299612530097626,27.299612530097626,0.027299612530097626,0.0,0.0023376856560692882,27.299612530097626,0.027299612530097626,0.08110341178682723,0.07876572613075794,0.0001538393088491366,0.027220846803966855,,0.17597888196653833,1512,512,1000,0.512,0.0
6,27.40106097123788,0.02740106097123788,27.399218701809545,0.027399218701809544,27.399218701809545,0.027399218701809544,0.0,0.0018422694283525276,27.399218701809545,0.027399218701809544,0.08196307548292003,0.0801208060545675,0.00015648594932532716,0.02731909789575496,,0.05542291729092008,1512,512,1000,0.512,0.0
7,27.946297166460486,0.027946297166460486,27.938866246823917,0.027938866246823915,27.938866246823917,0.027938866246823915,0.0,0.007430919636604694,27.938866246823917,0.027938866246823915,0.08416963226690743,0.07673871263030274,0.00014988029810606004,0.02786212753419358,,0.19683231356060027,1512,512,1000,0.512,0.0
8,28.468668483548523,0.028468668483548523,28.458527373831124,0.028458527373831123,28.458527373831124,0.028458527373831123,0.0,0.010141109717439978,28.458527373831124,0.028458527373831123,0.10963586172099182,0.09949475200355185,0.0001943256875069372,0.02835903262182753,,0.2224521765754407,1512,512,1000,0.512,0.0
9,28.467038491409955,0.028467038491409954,28.458527373831124,0.028458527373831123,28.458527373831124,0.028458527373831123,0.0,0.00851111757887324,28.458527373831124,0.028458527373831123,0.10800586958242508,0.09949475200355185,0.0001943256875069372,0.02835903262182753,,0.0016299921385667382,1512,512,1000,0.512,0.0
10,29.171005605073418,0.02917100560507342,29.16534812617971,0.02916534812617971,29.16534812617971,0.02916534812617971,0.0,0.005657478893741574,29.16534812617971,0.02916534812617971,0.09913648735912495,0.09347900846538337,0.0001825761884089519,0.029071869117714293,,0.2994474852433713,1512,512,1000,0.512,0.0
11,29.227022648385798,0.029227022648385798,29.222439493951136,0.029222439493951136,29.222439493951136,0.029222439493951136,0.0,0.004583154434694592,29.222439493951136,0.029222439493951136,0.09979067215722082,0.09520751772252622,0.00018595218305180903,0.029127231976228577,,0.042246567021817505,1512,512,1000,0.512,0.0
12,29.33478934794438,0.029334789347944378,29.32574109987189,0.02932574109987189,29.32574109987189,0.02932574109987189,0.0,0.009048248072520026,29.32574109987189,0.02932574109987189,0.10898979074115811,0.09994154266863808,0.00019519832552468376,0.02922579955720322,,0.10259223247027083,1512,512,1000,0.512,0.0
13,29.351224999101245,0.029351224999101245,29.34682808019628,0.02934682808019628,29.34682808019628,0.02934682808019628,0.0,0.004396918904997271,29.34682808019628,0.02934682808019628,0.1054177014974449,0.10102078259244762,0.00019730621600087426,0.0292458072976038,,0.025429671248907937,1512,512,1000,0.512,0.0
14,29.747135828448805,0.029747135828448804,29.73499354544913,0.029734993545449128,29.73499354544913,0.029734993545449128,0.0,0.012142282999710208,29.73499354544913,0.029734993545449128,0.09974372538239384,0.08760144238268364,0.00017109656715367898,0.02964739210306641,,0.23141236673900378,1512,512,1000,0.512,0.0
15,30.388747935183154,0.030388747935183154,30.380643902472148,0.030380643902472148,30.380643902472148,0.030380643902472148,0.0,0.008104032711085729,30.380643902472148,0.030380643902472148,0.09838016309376929,0.09027613038268356,0.00017632056715367883,0.030290367772089388,,0.32708510761156684,1512,512,1000,0.512,0.0
16,32.51390767988378,0.032513907679883776,32.506166617692955,0.032506166617692955,32.506166617692955,0.032506166617692955,0.0,0.007741062191023218,32.506166617692955,0.032506166617692955,0.09883844057370705,0.09109737838268384,0.00017792456715367937,0.03241506923931007,,0.9040537964225046,1512,512,1000,0.512,0.0
17,32.88113307376956,0.03288113307376956,32.874222701613284,0.03287422270161328,32.874222701613284,0.03287422270161328,0.0,0.006910372156488709,32.874222701613284,0.03287422270161328,0.09870524600583908,0.09179487384935037,0.00017928686298701244,0.03278242782776373,,0.20076318637162105,1512,512,1000,0.512,0.0
18,33.34350900676257,0.03334350900676257,33.333877412851365,0.03333387741285136,33.333877412851365,0.03333387741285136,0.0,0.009631593911429537,33.333877412851365,0.03333387741285136,0.1022272357607803,0.09259564184935076,0.0001808508629870132,0.03324128177100178,,0.2409240512817119,1512,512,1000,0.512,0.0
19,33.74129740302186,0.03374129740302186,33.72878162089983,0.03372878162089983,33.72878162089983,0.03372878162089983,0.0,0.012515782122271002,33.72878162089983,0.03372878162089983,0.13561461174360057,0.12309882962132956,0.0002404274016041593,0.03360568279127826,,0.2153039853372114,1512,512,1000,0.512,0.0
20,33.72957051795764,0.03372957051795764,33.72878162089983,0.03372878162089983,33.72878162089983,0.03372878162089983,0.0,0.0007888970580491872,33.72878162089983,0.03372878162089983,0.12388772667937875,0.12309882962132956,0.0002404274016041593,0.03360568279127826,,0.011726885064221815,1512,512,1000,0.512,0.0
21,33.816652670673285,0.03381665267067328,33.816068679195936,0.03381606867919593,33.816068679195936,0.03381606867919593,0.0,0.0005839914775878086,33.816068679195936,0.03381606867919593,0.11548999696315976,0.11490600548557195,0.0002244257919640077,0.03370116267371013,,0.0854071642949199,1512,512,1000,0.512,0.0
22,33.921435768087264,0.03392143576808727,33.901396468771615,0.03390139646877161,33.901396468771615,0.03390139646877161,0.0,0.02003929931589532,33.901396468771615,0.03390139646877161,0.1270307504438608,0.10699145112796549,0.0002089676779843076,0.0337944050176434,,0.06624896909800038,1512,512,1000,0.512,0.0
23,34.00115389362021,0.03400115389362021,33.985008362717934,0.033985008362717936,33.985008362717934,0.033985008362717936,0.0,0.016145530902523575,33.985008362717934,0.033985008362717936,0.11881456935308599,0.10266903845056241,0.0002005254657237547,0.033882339324267124,,0.0814233949920733,1512,512,1000,0.512,0.0
24,34.10111915846087,0.03410111915846087,34.09577109658807,0.03409577109658807,34.09577109658807,0.03409577109658807,0.0,0.005348061873057031,34.09577109658807,0.03409577109658807,0.10767309239981016,0.10232503052675312,0.0001998535752475647,0.03399344606606106,,0.11346650748002896,1512,512,1000,0.512,0.0
25,34.19721244709635,0.03419721244709635,34.1779612803595,0.0341779612803595,34.1779612803595,0.0341779612803595,0.0,0.019251166737110914,34.1779612803595,0.0341779612803595,0.12310981890195993,0.10385865216484902,0.00020284893000947074,0.03407410262819439,,0.05877462911343523,1512,512,1000,0.512,0.0
26,35.38969667062746,0.03538969667062746,35.37801336999981,0.035378013369999815,35.37801336999981,0.035378013369999815,0.0,0.011683300627900906,35.37801336999981,0.035378013369999815,0.11062464609629874,0.09894134546839783,0.00019324481536796452,0.03527907202453116,,0.689788198336382,1512,512,1000,0.512,0.0
27,35.7228395438858,0.0357228395438858,35.720370006721296,0.0357203700067213,35.720370006721296,0.0357203700067213,0.0,0.0024695371647647235,35.720370006721296,0.0357203700067213,0.10223059463316275,0.09976105746839803,0.0001948458153679649,0.03562060894925263,,0.23484570699906726,1512,512,1000,0.512,0.0
28,,,,,,,,,,,,,,,,0.32652611417809574,1512,512,1000,0.512,
29,,,,,,,,,,,,,,,,0.11928946667358709,1512,512,1000,0.512,
30,,,,,,,,,,,,,,,,0.2554126451150598,1512,512,1000,0.512,
31,,,,,,,,,,,,,,,,0.288489697333846,1512,512,1000,0.512,
32,,,,,,,,,,,,,,,,0.3740272080610847,1512,512,1000,0.512,
33,,,,,,,,,,,,,,,,0.008156688705034831,1512,512,1000,0.512,
34,,,,,,,,,,,,,,,,0.07790520827335179,1512,512,1000,0.512,
35,,,,,,,,,,,,,,,,0.7157803263133644,1512,512,1000,0.512,
36,,,,,,,,,,,,,,,,0.0944665760604666,1512,512,1000,0.512,
37,,,,,,,,,,,,,,,,0.12589295783689813,1512,512,1000,0.512,
38,,,,,,,,,,,,,,,,0.15351554941840373,1512,512,1000,0.512,
39,,,,,,,,,,,,,,,,0.07079887394942208,1512,512,1000,0.512,
40,,,,,,,,,,,,,,,,0.07620421230479746,1512,512,1000,0.512,
41,,,,,,,,,,,,,,,,0.5702618840721962,1512,512,1000,0.512,
42,,,,,,,,,,,,,,,,0.061897729162604165,1512,512,1000,0.512,
43,,,,,,,,,,,,,,,,0.17809590181947854,1512,512,1000,0.512,
44,,,,,,,,,,,,,,,,0.012065624401474295,1512,512,1000,0.512,
45,,,,,,,,,,,,,,,,0.2468433492911437,1512,512,1000,0.512,
46,,,,,,,,,,,,,,,,0.1371145519459116,1512,512,1000,0.512,
47,,,,,,,,,,,,,,,,0.12016274248710168,1512,512,1000,0.512,
48,,,,,,,,,,,,,,,,0.1882849963376163,1512,512,1000,0.512,
49,,,,,,,,,,,,,,,,0.49292443110780404,1512,512,1000,0.512,
50,,,,,,,,,,,,,,,,0.3188867326682612,1512,512,1000,0.512,
51,,,,,,,,,,,,,,,,0.19249103643962684,1512,512,1000,0.512,
52,,,,,,,,,,,,,,,,0.2560816213784669,1512,512,1000,0.512,
53,,,,,,,,,,,,,,,,0.1426285371461269,1512,512,1000,0.512,
54,,,,,,,,,,,,,,,,0.7687800729683616,1512,512,1000,0.512,
55,,,,,,,,,,,,,,,,0.07642385262565554,1512,512,1000,0.512,
56,,,,,,,,,,,,,,,,0.04920206013939499,1512,512,1000,0.512,
57,,,,,,,,,,,,,,,,0.5110544511369266,1512,512,1000,0.512,
