Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_total_kv_tokens,batch_memory_usage_percent,batch_kv_tokens_percent,batch_cpu_queue_length,batch_execution_time
0,128,128,0,1,128,0.42027843446283164,0.10506960861570791,0,0.013285244285137058
1,128,128,0,1,256,0.42027843446283164,0.21013921723141582,0,0.013412290685137055
2,128,128,0,1,384,0.42027843446283164,0.31520882584712373,0,0.01389925601847039
3,128,128,0,1,513,0.42027843446283164,0.42109929078014185,0,0.014199876208946582
4,1,0,1,1,514,0.43341213553979513,0.421920147097452,1,0.009512308155844126
5,129,128,1,2,643,0.8536905700026267,0.5278106120304702,0,0.017164867643289977
6,129,128,1,2,772,0.8536905700026267,0.6337010769634883,0,0.017291914043289988
7,129,128,1,2,901,0.8536905700026267,0.7395915418965064,0,0.017778879376623327
8,129,128,1,2,1031,0.8536905700026267,0.8463028631468348,0,0.018079499567099505
9,2,0,2,2,1033,0.8668242710795903,0.8479445757814553,0,0.009680372155844136
10,2,0,2,2,1035,0.8668242710795903,0.8495862884160756,0,0.009680372155844136
11,2,0,2,2,1037,0.8668242710795903,0.8512280010506961,0,0.009680372155844136
12,2,0,2,2,1039,0.8668242710795903,0.8528697136853166,0,0.009680372155844136
13,2,0,2,2,1041,0.8668242710795903,0.8545114263199369,0,0.009680372155844136
14,2,0,2,2,1043,0.8668242710795903,0.8561531389545574,0,0.009680372155844136
15,2,0,2,2,1045,0.8668242710795903,0.8577948515891779,0,0.009680372155844136
16,2,0,2,2,1047,0.8668242710795903,0.8594365642237983,0,0.009680372155844136
17,2,0,2,2,1049,0.8668242710795903,0.8610782768584186,0,0.009680372155844136
18,2,0,2,2,1051,0.8668242710795903,0.8627199894930391,0,0.009680372155844136
19,2,0,2,2,1053,0.8668242710795903,0.8643617021276596,0,0.009680372155844136
20,2,0,2,2,1055,0.8799579721565537,0.8660034147622799,0,0.009680372155844108
21,2,0,2,2,1057,0.8799579721565537,0.8676451273969004,0,0.009680372155844108
22,2,0,2,2,1059,0.8799579721565537,0.8692868400315209,0,0.009680372155844108
23,2,0,2,2,1061,0.8799579721565537,0.8709285526661413,0,0.009680372155844108
24,2,0,2,2,1063,0.8799579721565537,0.8725702653007616,0,0.009680372155844108
25,2,0,2,2,1065,0.8930916732335172,0.8742119779353822,0,0.009680372155844108
26,2,0,2,2,1067,0.8930916732335172,0.8758536905700026,0,0.009680372155844108
27,2,0,2,2,1069,0.8930916732335172,0.877495403204623,0,0.009680372155844108
28,2,0,2,2,1071,0.8930916732335172,0.8791371158392436,0,0.009680372155844108
29,2,0,2,2,1073,0.8930916732335172,0.8807788284738639,0,0.009680372155844108
30,2,0,2,2,1075,0.8930916732335172,0.8824205411084843,1,0.009680372155844108
31,130,128,2,3,1205,1.3133701076963489,0.9891318623588127,0,0.017332931643289973
32,130,128,2,3,1335,1.3133701076963489,1.0958431836091411,2,0.01745997804328997
33,386,384,2,5,1721,2.153926976622012,1.4126937220908853,0,0.030643823495384692
34,386,384,2,5,2108,2.153926976622012,1.7303651168899394,0,0.03128926349538469
35,259,256,3,5,2367,2.1670606776989754,1.9429669030732861,0,0.02346379093422124
36,259,256,3,5,2628,2.1801943787759392,2.157210401891253,0,0.02381737173422127
37,5,0,5,5,2633,2.206461780929866,2.161314683477804,0,0.01040958815584414
38,5,0,5,5,2638,2.206461780929866,2.165418965064355,0,0.01040958815584414
39,5,0,5,5,2643,2.206461780929866,2.1695232466509062,0,0.01040958815584414
40,5,0,5,5,2648,2.206461780929866,2.1736275282374575,0,0.01040958815584414
41,5,0,5,5,2653,2.2195954820068295,2.1777318098240084,0,0.01040958815584414
42,5,0,5,5,2658,2.2195954820068295,2.1818360914105597,1,0.01040958815584414
43,133,128,5,6,2791,2.639873916469661,2.2910099816128184,0,0.01806214764328995
44,133,128,5,6,2924,2.639873916469661,2.4001838718150776,0,0.018189194043290002
45,133,128,5,6,3057,2.639873916469661,2.509357762017337,1,0.01867615937662337
46,261,256,5,7,3319,3.060152350932493,2.7244221171526135,0,0.02383822506755462
47,134,128,6,7,3453,3.0732860520094563,2.8344168636721827,0,0.018336010043289996
48,134,128,6,7,3587,3.0732860520094563,2.944411610191752,0,0.018822975376623363
49,134,128,6,7,3722,3.0732860520094563,3.0552272130286315,0,0.019123595567099527
50,7,0,7,7,3729,3.0864197530864197,3.060973207249803,0,0.011118196155844084
51,7,0,7,7,3736,3.099553454163383,3.0667192014709745,0,0.011118196155844084
52,7,0,7,7,3743,3.1126871552403466,3.0724651956921463,0,0.011118196155844084
53,7,0,7,7,3750,3.138954557394274,3.0782111899133175,0,0.011118196155844084
54,7,0,7,7,3757,3.138954557394274,3.0839571841344893,0,0.011118196155844084
55,7,0,7,7,3764,3.138954557394274,3.0897031783556606,0,0.011118196155844084
56,7,0,7,7,3771,3.138954557394274,3.0954491725768323,0,0.011118196155844084
57,7,0,7,7,3778,3.1520882584712373,3.1011951667980036,0,0.011118196155844084
58,7,0,7,7,3785,3.1520882584712373,3.1069411610191753,0,0.011118196155844084
59,7,0,7,7,3792,3.1520882584712373,3.1126871552403466,0,0.011118196155844084
60,7,0,7,7,3799,3.1520882584712373,3.1184331494615183,1,0.011118196155844084
61,135,128,7,8,3934,3.572366692934069,3.229248752298398,0,0.018770755643290005
62,135,128,7,8,4069,3.572366692934069,3.340064355135277,0,0.018897802043289946
63,135,128,7,8,4204,3.5855003940110324,3.4508799579721563,0,0.019384767376623313
64,135,128,7,8,4340,3.5855003940110324,3.5625164171263464,0,0.019685387567099477
65,8,0,8,8,4348,3.598634095087996,3.5690832676648276,0,0.01141720415584413
66,8,0,8,8,4356,3.6117677961649592,3.57565011820331,0,0.01141720415584413
67,8,0,8,8,4364,3.6249014972419227,3.5822169687417915,0,0.01141720415584413
68,8,0,8,8,4372,3.638035198318886,3.5887838192802732,0,0.01141720415584413
69,8,0,8,8,4380,3.6643026004728134,3.5953506698187554,0,0.01141720415584413
70,8,0,8,8,4388,3.6643026004728134,3.6019175203572367,0,0.01141720415584413
71,8,0,8,8,4396,3.6643026004728134,3.6084843708957184,0,0.01141720415584413
72,8,0,8,8,4404,3.6643026004728134,3.6150512214341997,0,0.01141720415584413
73,8,0,8,8,4412,3.677436301549777,3.621618071972682,0,0.01141720415584413
74,8,0,8,8,4420,3.677436301549777,3.6281849225111635,0,0.011417204155844018
75,8,0,8,8,4428,3.677436301549777,3.6347517730496453,0,0.011417204155844018
76,8,0,8,8,4436,3.677436301549777,3.6413186235881274,0,0.011417204155844018
77,8,0,8,8,4444,3.677436301549777,3.6478854741266087,2,0.011417204155844018
78,264,256,8,10,4708,4.51799317047544,3.8645915418965067,0,0.024358683734221342
79,264,256,8,10,4972,4.531126871552403,4.081297609666404,0,0.0246584896008879
80,264,256,8,10,5236,4.531126871552403,4.298003677436302,0,0.02506199893422134
81,264,256,8,10,5502,4.544260572629367,4.51635145784082,0,0.02541557973422126
82,10,0,10,10,5512,4.583661675860258,4.524560021013921,0,0.011594064385569869
83,10,0,10,10,5522,4.596795376937221,4.532768584187024,0,0.011594064385569869
84,10,0,10,10,5532,4.609929078014185,4.540977147360127,0,0.011594064385569869
85,10,0,10,10,5542,4.6361964801681115,4.549185710533228,0,0.011594064385569869
86,10,0,10,10,5552,4.6361964801681115,4.557394273706331,0,0.011594064385569869
87,10,0,10,10,5562,4.6361964801681115,4.565602836879433,0,0.011594064385569869
88,10,0,10,10,5572,4.6361964801681115,4.573811400052534,0,0.011594064385569869
89,10,0,10,10,5582,4.649330181245075,4.582019963225637,0,0.011594064385569869
90,10,0,10,10,5592,4.649330181245075,4.590228526398739,0,0.011594064385569869
91,10,0,10,10,5602,4.649330181245075,4.598437089571841,0,0.011594064385569869
92,10,0,10,10,5612,4.649330181245075,4.606645652744944,0,0.011594064385569869
93,10,0,10,10,5622,4.649330181245075,4.6148542159180455,0,0.011594064385569869
94,10,0,10,10,5632,4.649330181245075,4.623062779091148,0,0.011594064385569869
95,10,0,10,10,5642,4.662463882322038,4.631271342264251,0,0.011594064385569869
96,10,0,10,10,5652,4.662463882322038,4.639479905437352,0,0.011594064385569869
97,10,0,10,10,5662,4.675597583399002,4.647688468610454,0,0.011594064385569869
98,10,0,10,10,5672,4.714998686629892,4.655897031783557,1,0.011594064385569869
99,138,128,10,11,5810,5.148410822169687,4.769175203572367,0,0.020522598081385235
100,138,128,10,11,5948,5.161544523246651,4.882453375361177,1,0.020649644481385288
101,266,256,10,12,6214,5.608090359863409,5.100801155765695,0,0.025951628284639705
102,266,256,10,12,6481,5.608090359863409,5.319969792487523,0,0.026355137617973146
103,139,128,11,12,6620,5.621224060940373,5.434068820593644,0,0.02130006581471866
104,139,128,11,12,6760,5.621224060940373,5.548988705017074,0,0.021600686005194714
105,12,0,12,12,6772,5.6474914630943,5.558838980824796,1,0.011849808385570038
106,140,128,12,13,6912,6.067769897557132,5.673758865248227,1,0.02077834208138518
107,268,256,12,14,7180,6.488048332019964,5.893748358287365,0,0.02600983841797322
108,268,256,12,14,7448,6.488048332019964,6.113737851326504,0,0.02639472375130647
109,268,256,12,14,7717,6.488048332019964,6.334548200682952,0,0.026758638417973213
110,141,128,13,14,7859,6.501182033096927,6.451109797741003,0,0.02185758200519472
111,14,0,14,14,7873,6.527449435250854,6.462601786183346,0,0.012557904385569918
112,14,0,14,14,7887,6.527449435250854,6.474093774625691,0,0.012557904385569918
113,14,0,14,14,7901,6.540583136327817,6.485585763068033,0,0.012557904385569918
114,14,0,14,14,7915,6.579984239558708,6.497077751510376,0,0.012557904385569918
115,14,0,14,14,7929,6.593117940635671,6.508569739952719,0,0.012557904385569918
116,14,0,14,14,7943,6.6062516417126345,6.520061728395062,0,0.012557904385569918
117,14,0,14,14,7957,6.632519043866561,6.531553716837404,0,0.012557904385569918
118,14,0,14,14,7971,6.632519043866561,6.543045705279747,0,0.012557904385569918
119,14,0,14,14,7985,6.645652744943525,6.554537693722091,0,0.012557904385569918
120,14,0,14,14,7999,6.645652744943525,6.566029682164435,0,0.012557904385569918
121,14,0,14,14,8013,6.671920147097452,6.577521670606777,1,0.012557904385569918
122,142,128,14,15,8155,7.092198581560283,6.694083267664828,0,0.021486438081385284
123,142,128,14,15,8297,7.092198581560283,6.810644864722878,0,0.021613484481385115
124,142,128,14,15,8439,7.092198581560283,6.92720646178093,0,0.022100449814718592
125,142,128,14,15,8582,7.092198581560283,7.044588915156291,0,0.022401070005194645
126,15,0,15,15,8597,7.118465983714211,7.056901759915944,0,0.012699984385569962
127,15,0,15,15,8612,7.144733385868138,7.069214604675597,0,0.012699984385569962
128,15,0,15,15,8627,7.144733385868138,7.081527449435251,0,0.012699984385569962
129,15,0,15,15,8642,7.157867086945101,7.093840294194904,0,0.012699984385569962
130,15,0,15,15,8657,7.197268190175992,7.106153138954557,0,0.012699984385569962
131,15,0,15,15,8672,7.210401891252955,7.11846598371421,0,0.0132265763855699
132,15,0,15,15,8687,7.2235355923299185,7.130778828473865,0,0.0132265763855699
133,15,0,15,15,8702,7.249802994483845,7.143091673233518,0,0.0132265763855699
134,15,0,15,15,8717,7.249802994483845,7.155404517993171,0,0.0132265763855699
135,15,0,15,15,8732,7.262936695560809,7.167717362752823,0,0.0132265763855699
136,15,0,15,15,8747,7.262936695560809,7.180030207512476,0,0.0132265763855699
137,15,0,15,15,8762,7.289204097714736,7.192343052272131,0,0.0132265763855699
138,15,0,15,15,8777,7.289204097714736,7.204655897031784,0,0.013226576385570121
139,15,0,15,15,8792,7.289204097714736,7.216968741791437,0,0.0132265763855699
140,15,0,15,15,8807,7.289204097714736,7.22928158655109,0,0.0132265763855699
141,15,0,15,15,8822,7.289204097714736,7.241594431310744,0,0.0132265763855699
142,15,0,15,15,8837,7.315471499868663,7.253907276070397,0,0.0132265763855699
143,15,0,15,15,8852,7.34173890202259,7.26622012083005,1,0.0132265763855699
144,143,128,15,16,8995,7.762017336485422,7.383602574205411,0,0.022155110081385043
145,143,128,15,16,9138,7.775151037562385,7.500985027580772,0,0.022282156481385318
146,143,128,15,16,9281,7.814552140793276,7.618367480956133,0,0.022769121814718574
147,143,128,15,16,9425,7.827685841870239,7.736570790648805,0,0.023069742005194627
148,16,0,16,16,9441,7.853953244024166,7.749704491725769,0,0.013317840385569824
149,16,0,16,16,9457,7.880220646178093,7.7628381928027315,0,0.013317840385569824
150,16,0,16,16,9473,7.880220646178093,7.775971893879695,0,0.013317840385569824
151,16,0,16,16,9489,7.893354347255056,7.789105594956659,0,0.013317840385569824
152,16,0,16,16,9505,7.893354347255056,7.802239296033623,0,0.013317840385569824
153,16,0,16,16,9521,7.919621749408983,7.815372997110585,0,0.013317840385569824
154,16,0,16,16,9537,7.919621749408983,7.8285066981875495,0,0.013317840385569824
155,16,0,16,16,9553,7.919621749408983,7.841640399264513,0,0.013317840385569824
156,16,0,16,16,9569,7.919621749408983,7.8547741003414755,0,0.013317840385569824
157,16,0,16,16,9585,7.919621749408983,7.867907801418441,0,0.013317840385569824
158,16,0,16,16,9601,7.945889151562911,7.881041502495403,0,0.013317840385569824
159,16,0,16,16,9617,7.972156553716838,7.894175203572367,0,0.013317840385569824
160,16,0,16,16,9633,7.972156553716838,7.907308904649331,0,0.013317840385569824
161,16,0,16,16,9649,7.985290254793801,7.9204426057262936,0,0.013317840385569824
162,16,0,16,16,9665,8.024691358024691,7.933576306803257,0,0.013317840385569824
163,16,0,16,16,9681,8.037825059101655,7.94671000788022,0,0.013317840385569824
164,16,0,16,16,9697,8.064092461255582,7.959843708957185,0,0.013317840385569824
165,16,0,16,16,9713,8.090359863409509,7.972977410034147,0,0.013317840385569824
166,16,0,16,16,9729,8.090359863409509,7.986111111111111,0,0.013317840385569824
167,16,0,16,16,9745,8.103493564486472,7.999244812188075,0,0.013317840385569824
168,16,0,16,16,9761,8.103493564486472,8.012378513265038,0,0.013317840385569824
169,16,0,16,16,9777,8.129760966640399,8.025512214342001,0,0.013317840385569824
170,16,0,16,16,9793,8.129760966640399,8.038645915418966,0,0.013317840385569824
171,16,0,16,16,9809,8.129760966640399,8.051779616495928,0,0.013317840385569824
172,16,0,16,16,9825,8.129760966640399,8.064913317572891,0,0.013317840385569824
173,16,0,16,16,9841,8.129760966640399,8.078047018649857,0,0.013317840385569824
174,16,0,16,16,9857,8.156028368794326,8.091180719726818,0,0.013317840385569824
175,16,0,16,16,9873,8.182295770948253,8.104314420803782,0,0.013317840385569824
176,16,0,16,16,9889,8.182295770948253,8.117448121880747,0,0.013317840385569824
177,16,0,16,16,9905,8.195429472025216,8.13058182295771,0,0.013317840385569824
178,16,0,16,16,9921,8.234830575256106,8.143715524034672,0,0.013317840385569824
179,16,0,16,16,9937,8.24796427633307,8.156849225111637,0,0.013317840385569824
180,16,0,16,16,9953,8.274231678486998,8.1699829261886,0,0.013317840385569824
181,16,0,16,16,9969,8.300499080640925,8.183116627265562,0,0.013317840385569824
182,16,0,16,16,9985,8.300499080640925,8.196250328342527,0,0.013317840385569824
183,16,0,16,16,10001,8.313632781717889,8.20938402941949,0,0.013317840385569824
184,16,0,16,16,10017,8.313632781717889,8.222517730496454,0,0.013317840385569824
185,16,0,16,16,10033,8.339900183871816,8.235651431573418,0,0.013317840385569824
186,16,0,16,16,10049,8.339900183871816,8.248785132650381,0,0.013317840385569824
187,16,0,16,16,10065,8.339900183871816,8.261918833727345,0,0.013317840385569824
188,16,0,16,16,10081,8.339900183871816,8.275052534804308,0,0.013317840385569824
189,16,0,16,16,10097,8.339900183871816,8.288186235881271,0,0.013317840385569824
190,16,0,16,16,10113,8.366167586025743,8.301319936958235,0,0.013317840385569824
191,16,0,16,16,10129,8.39243498817967,8.314453638035198,0,0.013317840385569824
192,16,0,16,16,10145,8.39243498817967,8.327587339112162,0,0.013317840385569824
193,16,0,16,16,10161,8.405568689256633,8.340721040189125,0,0.013317840385569824
194,16,0,16,16,10177,8.444969792487523,8.353854741266089,0,0.013317840385569824
195,16,0,16,16,10193,8.458103493564487,8.366988442343052,0,0.013317840385569824
196,16,0,16,16,10209,8.484370895718413,8.380122143420015,0,0.013317840385569824
197,16,0,16,16,10225,8.51063829787234,8.393255844496979,0,0.013317840385569824
198,16,0,16,16,10241,8.51063829787234,8.406389545573942,0,0.013317840385569824
199,16,0,16,16,10257,8.523771998949304,8.419523246650906,0,0.013317840385569824
200,16,0,16,16,10273,8.523771998949304,8.43265694772787,0,0.013431888385569746
201,16,0,16,16,10289,8.55003940110323,8.445790648804834,0,0.013431888385569746
202,16,0,16,16,10305,8.55003940110323,8.458924349881796,0,0.013431888385569746
203,16,0,16,16,10321,8.55003940110323,8.47205805095876,0,0.013431888385569746
204,16,0,16,16,10337,8.55003940110323,8.485191752035725,0,0.013431888385569746
205,16,0,16,16,10353,8.55003940110323,8.498325453112688,0,0.013431888385569746
206,16,0,16,16,10369,8.576306803257157,8.51145915418965,0,0.013431888385569746
207,16,0,16,16,10385,8.602574205411084,8.524592855266615,0,0.013431888385569746
208,16,0,16,16,10401,8.602574205411084,8.537726556343578,1,0.013431888385569746
209,144,128,16,17,10545,9.03598634095088,8.65592986603625,0,0.022360422081385334
210,144,128,16,17,10689,9.07538744418177,8.77413317572892,0,0.022487468481385164
211,144,128,16,17,10833,9.088521145258733,8.892336485421593,0,0.02297443381471842
212,144,128,16,17,10978,9.114788547412662,9.011360651431573,0,0.023275054005194917
213,17,0,17,17,10995,9.154189650643552,9.025315208825848,0,0.013604389744300338
214,17,0,17,17,11012,9.154189650643552,9.039269766220121,0,0.013604389744300338
215,17,0,17,17,11029,9.167323351720515,9.053224323614394,0,0.013604389744300338
216,17,0,17,17,11046,9.167323351720515,9.067178881008669,0,0.013604389744300338
217,17,0,17,17,11063,9.193590753874442,9.081133438402942,0,0.013604389744300338
218,17,0,17,17,11080,9.193590753874442,9.095087995797217,0,0.013604389744300338
219,17,0,17,17,11097,9.193590753874442,9.10904255319149,0,0.013604389744300338
220,17,0,17,17,11114,9.193590753874442,9.122997110585764,1,0.013604389744300338
221,145,128,17,18,11259,9.613869188337274,9.242021276595745,0,0.022534795948051745
222,145,128,17,18,11404,9.6401365904912,9.361045442605727,0,0.02266184234805202
223,145,128,17,18,11549,9.666403992645128,9.48006960861571,0,0.023148807681385275
224,145,128,17,18,11695,9.666403992645128,9.599914630943001,0,0.023449427871861328
225,18,0,18,18,11713,9.692671394799055,9.614690044654584,0,0.013804581744300215
226,18,0,18,18,11731,9.732072498029945,9.629465458366168,0,0.013804581744300215
227,18,0,18,18,11749,9.745206199106908,9.644240872077752,0,0.013804581744300215
228,18,0,18,18,11767,9.771473601260835,9.659016285789336,0,0.013804581744300215
229,18,0,18,18,11785,9.810874704491725,9.673791699500919,0,0.013804581744300215
230,18,0,18,18,11803,9.810874704491725,9.688567113212503,0,0.013804581744300215
231,18,0,18,18,11821,9.824008405568689,9.703342526924088,0,0.013804581744300215
232,18,0,18,18,11839,9.824008405568689,9.71811794063567,0,0.013804581744300215
233,18,0,18,18,11857,9.850275807722616,9.732893354347254,0,0.013804581744300215
234,18,0,18,18,11875,9.850275807722616,9.747668768058839,0,0.013804581744300215
235,18,0,18,18,11893,9.850275807722616,9.762444181770423,1,0.013804581744300215
236,146,128,18,19,12039,10.270554242185447,9.882289204097715,0,0.022734987948052066
