batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779698895.2492158,decode,1354,407700,0.9998038157830202,407554,1350,0.0,58641,5,1354,406200,407554,407554,0.9994457795870322,5,58646,0,1354,0,5,0,0,0,0.0
4,1779698895.3507667,decode,1350,407535,0.9993991858354996,407700,1345,0.0,58641,4,1350,406350,407700,407700,0.9998038157830202,9,58650,0,1350,0,4,0,0,0,0.0
5,1779698895.5177789,decode,1345,207024,0.5076855167001815,407535,1341,0.0,58641,5,1345,406190,407535,407535,0.9993991858354996,14,58655,0,0,5,0,0,0,0,0.0
6,1779698896.6504776,decode,1341,407737,0.9998945509833734,407664,1341,0.0,58659,4,1341,406323,407664,407664,0.9997155328853794,0,58659,660,0,4,0,669,0,0,0.0
8,1779698896.9232347,decode,1345,407111,0.9983594094855069,407582,1341,0.0,57990,5,1345,406237,407582,407582,0.9995144440629752,5,57995,0,655,0,5,0,0,0,0.0
9,1779698896.9707563,decode,1341,406499,0.9968586002256119,407719,1341,0.0,57992,4,1341,406378,407719,407719,0.999850409534553,7,57999,2,651,0,4,2,0,0,0.0
12,1779698897.2318845,decode,1336,308857,0.7574108587964098,407535,1332,0.0,57990,5,1336,406199,407535,407535,0.9993991858354996,8,57998,4,1,0,5,0,0,0,0.0
13,1779698897.7411091,decode,1332,407563,0.9994678503114425,407657,1332,0.0,58002,4,1332,406325,407657,407657,0.9996983667663937,0,58002,325,0,3,1,329,0,0,0.0
15,1779698897.913981,decode,1332,406909,0.997864044337633,407695,1327,0.0,57673,4,1332,406363,407695,407695,0.999791554269459,4,57677,0,322,0,4,0,0,0,0.0
16,1779698897.9545267,decode,1327,407509,0.9993354259649811,407517,1327,0.0,57675,5,1327,406190,407517,407517,0.9993550443866791,7,57682,2,317,0,5,2,0,0,0.0
18,1779698898.1601114,decode,1323,149663,0.3670189808229928,407628,1319,0.0,57673,4,1323,406305,407628,407628,0.9996272499877384,11,57684,0,0,2,2,0,0,0,0.0
19,1779698899.83621,decode,1319,407675,0.999742508215214,407735,1319,0.0,57688,4,1319,406416,407735,407735,0.9998896463779489,0,57688,831,0,4,0,860,0,0,0.0
21,1779698900.063627,decode,1343,405205,0.9936853205159645,407518,1339,0.0,56828,5,1343,406175,407518,407518,0.9993574966893913,5,56833,0,849,0,5,0,0,0,0.0
22,1779698900.1284344,decode,1339,407294,0.9988081808818481,407653,1339,0.0,56836,4,1339,406314,407653,407653,0.9996885575555446,1,56837,8,845,0,4,8,0,0,0.0
25,1779698900.4387317,decode,1335,178490,0.4377115111089313,407729,1330,0.0,56828,4,1335,406394,407729,407729,0.9998749325616754,4,56832,1,5,0,4,0,0,0,0.0
26,1779698901.8050675,decode,1330,407690,0.9997792927558978,407554,1330,0.0,56837,5,1330,406224,407554,407554,0.9994457795870322,0,56837,745,0,0,5,764,0,0,0.0
28,1779698901.9910603,decode,1344,407358,0.9989651282554318,407534,1340,0.0,56073,5,1344,406190,407534,407534,0.9993967335327872,5,56078,0,759,0,5,0,0,0,0.0
29,1779698902.0283577,decode,1340,407658,0.9997008190691059,407670,1340,0.0,56074,4,1340,406330,407670,407670,0.9997302467016529,8,56082,1,755,0,4,1,0,0,0.0
31,1779698902.209337,decode,1335,240332,0.5893668154396978,407485,1331,0.0,56073,5,1335,406150,407485,407485,0.9992765706998872,13,56086,0,0,4,1,0,0,0,0.0
32,1779698903.1340115,decode,1331,407748,0.9999215263132081,407604,1331,0.0,56090,4,1331,406273,407604,407604,0.9995683947226446,0,56090,546,0,4,0,558,0,0,0.0
34,1779698903.347244,decode,1338,406804,0.9976065525528471,407586,1334,0.0,55532,5,1338,406248,407586,407586,0.9995242532738241,5,55537,0,545,0,5,0,0,0,0.0
35,1779698903.4471877,decode,1334,407704,0.9998136249938693,407716,1334,0.0,55535,4,1334,406382,407716,407716,0.9998430526264162,6,55541,3,541,0,4,3,0,0,0.0
37,1779698903.7810106,decode,1329,192674,0.4724949727794399,407529,1325,0.0,55532,5,1329,406200,407529,407529,0.9993844720192261,11,55543,0,0,2,3,0,0,0,0.0
38,1779698905.0580616,decode,1325,407486,0.9992790230025994,407642,1325,0.0,55547,4,1325,406317,407642,407642,0.9996615822257099,0,55547,696,0,4,0,716,0,0,0.0
40,1779698905.2956634,decode,1341,406240,0.9962234538231399,407627,1337,0.0,54831,4,1341,406286,407627,407627,0.9996247976850262,4,54835,0,706,0,4,0,0,0,0.0
41,1779698905.3460774,decode,1337,407740,0.9999019078915101,407760,1337,0.0,54836,4,1337,406423,407760,407760,0.9999509539457551,3,54839,5,702,0,4,5,0,0,0.0
43,1779698905.554072,decode,1332,189864,0.4656040021580264,407572,1328,0.0,54831,5,1332,406240,407572,407572,0.9994899210358527,8,54839,0,0,0,5,0,0,0,0.0
44,1779698906.854083,decode,1328,407672,0.9997351513070774,407688,1328,0.0,54843,4,1328,406360,407688,407688,0.9997743881504733,0,54843,707,0,4,0,726,0,0,0.0
46,1779698907.0916612,decode,1342,405480,0.9943597037618324,407514,1338,0.0,54117,5,1342,406172,407514,407514,0.9993476874785423,5,54122,0,717,0,5,0,0,0,0.0
47,1779698907.142696,decode,1338,407580,0.9995095394575506,407648,1338,0.0,54124,4,1338,406310,407648,407648,0.9996762960419834,2,54126,7,713,0,4,7,0,0,0.0
49,1779698907.3341959,decode,1334,217262,0.5327921918681642,407714,1329,0.0,54117,4,1334,406380,407714,407714,0.9998381480209917,6,54123,0,3,0,4,0,0,0,0.0
50,1779698908.4027548,decode,1329,407766,0.9999656677620286,407534,1329,0.0,54128,5,1329,406205,407534,407534,0.9993967335327872,0,54128,619,0,2,3,635,0,0,0.0
52,1779698908.7713575,decode,1340,407122,0.9983863848153416,407606,1336,0.0,53493,5,1340,406266,407606,407606,0.999573299328069,5,53498,0,628,0,5,0,0,0,0.0
53,1779698908.8624668,decode,1336,407722,0.9998577664426896,407738,1336,0.0,53495,4,1336,406402,407738,407738,0.9998970032860857,7,53502,2,624,0,4,2,0,0,0.0
55,1779698909.108147,decode,1331,202374,0.49628230908823384,407547,1327,0.0,53493,5,1331,406216,407547,407547,0.9994286134680465,12,53505,0,0,3,2,0,0,0,0.0
56,1779698910.2979681,decode,1327,407588,0.9995291578792486,407662,1327,0.0,53509,4,1327,406335,407662,407662,0.9997106282799548,0,53509,666,0,4,0,684,0,0,0.0
58,1779698910.62803,decode,1341,405720,0.9949482564127716,407729,1336,0.0,52825,4,1341,406388,407729,407729,0.9998749325616754,4,52829,0,673,0,4,0,0,0,0.0
59,1779698910.723993,decode,1336,407520,0.9993624012948158,407560,1336,0.0,52831,5,1336,406224,407560,407560,0.9994604934033057,3,52834,6,668,0,5,6,0,0,0.0
61,1779698910.920993,decode,1332,193964,0.47565844327823825,407652,1328,0.0,52825,4,1332,406320,407652,407652,0.9996861052528324,7,52832,0,2,0,4,0,0,0,0.0
62,1779698912.1591172,decode,1328,407568,0.9994801118250036,407772,1328,1514.773783923571,52836,4,1328,406444,407772,407772,0.999980381578302,0,52836,694,0,2,2,712,0,0,0.0
64,1779698912.4823027,decode,1342,406926,0.9979057334837412,407710,1337,1514.773783923571,52124,4,1342,406368,407710,407710,0.9998283388101428,4,52128,0,706,0,4,0,0,0,0.0
65,1779698912.536642,decode,1337,407526,0.9993771151110893,407542,1337,1514.773783923571,52126,5,1337,406205,407542,407542,0.9994163519544853,7,52133,2,701,0,5,2,0,0,0.0
67,1779698912.7234998,decode,1333,208652,0.5116778655157193,407655,1329,1514.773783923571,52124,4,1333,406322,407655,407655,0.9996934621609691,11,52135,0,0,2,2,0,0,0,0.0
68,1779698913.8577383,decode,1329,407564,0.9994703026141547,407772,1329,1514.773783923571,52139,4,1329,406443,407772,407772,0.999980381578302,0,52139,647,0,4,0,663,0,0,0.0
70,1779698914.1816435,decode,1341,405992,0.9956152827505027,407705,1336,1514.773783923571,51476,4,1341,406364,407705,407705,0.9998160772965815,4,51480,0,653,0,4,0,0,0,0.0
71,1779698914.266897,decode,1336,407492,0.9992937368188729,407536,1336,1514.773783923571,51481,5,1336,406200,407536,407536,0.9994016381382118,4,51485,5,648,0,5,5,0,0,0.0
73,1779698914.4531846,decode,1332,209358,0.5134091912305655,407624,1328,1514.773783923571,51476,4,1332,406292,407624,407624,0.9996174407768895,8,51484,0,1,0,4,0,0,0,0.0
74,1779698915.5885036,decode,1328,407664,0.9997155328853794,407742,1328,1514.773783923571,51488,4,1328,406414,407742,407742,0.9999068124969346,0,51488,644,0,3,1,661,0,0,0.0
76,1779698915.917372,decode,1340,406716,0.9973907499141694,407504,1336,1514.773783923571,50827,5,1340,406164,407504,407504,0.9993231644514199,5,50832,0,653,0,5,0,0,0,0.0
77,1779698915.981103,decode,1336,407616,0.9995978223551916,407636,1336,1514.773783923571,50830,4,1336,406300,407636,407636,0.9996468684094365,6,50836,3,649,0,4,3,0,0,0.0
79,1779698916.1705103,decode,1332,192246,0.47144538721859824,407746,1327,1514.773783923571,50827,4,1332,406414,407746,407746,0.9999166217077836,10,50837,0,0,1,3,0,0,0,0.0
80,1779698917.4403272,decode,1327,407658,0.9997008190691059,407558,1327,1514.773783923571,50842,5,1327,406231,407558,407558,0.9994555887978812,0,50842,699,0,5,0,718,0,0,0.0
82,1779698917.711936,decode,1341,405472,0.9943400853401344,407499,1337,1514.773783923571,50124,5,1341,406158,407499,407499,0.9993109029378586,5,50129,0,707,0,5,0,0,0,0.0
83,1779698917.7627494,decode,1337,407572,0.9994899210358527,407632,1337,1514.773783923571,50131,4,1337,406295,407632,407632,0.9996370591985875,2,50133,7,703,0,4,7,0,0,0.0
85,1779698917.9580593,decode,1333,203052,0.4979449703271372,407705,1328,1514.773783923571,50124,4,1333,406372,407705,407705,0.9998160772965815,6,50130,0,3,0,4,0,0,0,0.0
86,1779698919.1204052,decode,1328,407656,0.9996959144636814,407524,1328,1514.773783923571,50135,5,1328,406196,407524,407524,0.9993722105056648,0,50135,664,0,2,3,682,0,0,0.0
88,1779698919.4081173,decode,1341,407014,0.9981215361224189,407497,1337,1514.773783923571,49453,5,1341,406156,407497,407497,0.9993059983324342,5,49458,0,675,0,5,0,0,0,0.0
89,1779698919.4428716,decode,1337,407614,0.999592917749767,407630,1337,1514.773783923571,49455,4,1337,406293,407630,407630,0.999632154593163,7,49462,2,671,0,4,2,0,0,0.0
91,1779698919.626884,decode,1333,212148,0.5202511157977341,407743,1328,1514.773783923571,49453,4,1333,406410,407743,407743,0.9999092647996468,11,49464,0,0,2,2,0,0,0,0.0
92,1779698920.7246518,decode,1328,407762,0.9999558585511795,407556,1328,1514.773783923571,49469,5,1328,406228,407556,407556,0.9994506841924568,0,49469,635,0,5,0,652,0,0,0.0
