batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779700730.302534,decode,2563,771308,0.9997977870645941,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999987037632346,8,57437,0,2563,0,8,0,0,0,0.0
4,1779700730.4436822,decode,2554,771438,0.999966297844099,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997977870645941,17,57446,0,2554,0,9,0,0,0,0.0
5,1779700730.6048923,decode,2546,771248,0.9997200128586687,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.999966297844099,25,57454,0,0,8,0,0,0,0,0.0
6,1779700730.872527,decode,2537,390705,0.5064461854344467,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997200128586687,34,57463,0,0,9,0,0,0,0,0.0
7,1779700733.7671628,decode,2529,771455,0.9999883338691112,771345,2529,0.0,57471,8,2529,768816,771345,771345,0.9998457478249148,0,57471,1248,0,8,0,1269,0,0,0.0
9,1779700734.0116017,decode,2541,769896,0.9979675007518173,771296,2533,0.0,56202,9,2541,768755,771296,771296,0.999782232223409,9,56211,0,1235,0,9,0,0,0,0.0
10,1779700734.0653586,decode,2533,770484,0.9987296879698858,771421,2533,0.0,56207,8,2533,768888,771421,771421,0.9999442618190868,12,56219,5,1227,0,8,5,0,0,0.0
13,1779700734.3101861,decode,2524,769773,0.9978080636296703,771206,2516,0.0,56202,9,2524,768682,771206,771206,0.999665570914521,18,56220,3,0,1,8,0,0,0,0.0
14,1779700734.581524,decode,2516,187876,0.2435317785405411,771298,2516,0.0,56207,8,2516,768782,771298,771298,0.9997848246969399,21,56228,5,0,8,0,5,0,0,0.0
17,1779700740.429805,decode,2554,771386,0.999898893532297,771248,2546,0.0,54278,9,2554,768694,771248,771248,0.9997200128586687,9,54287,1898,1932,0,9,0,0,0,0.0
18,1779700740.5288246,decode,2546,768750,0.996482013418643,771386,2537,0.0,54278,8,2546,768840,771386,771386,0.999898893532297,17,54295,0,1924,0,8,0,0,0,0.0
19,1779700740.5931666,decode,2537,769596,0.9975786297221906,771205,2537,0.0,54287,9,2537,768668,771205,771205,0.9996642746777555,17,54304,8,0,9,0,9,0,0,0.0
22,1779700740.935133,decode,2529,475772,0.6167131583586531,771225,2521,0.0,54278,9,2529,768696,771225,771225,0.999690199413064,20,54298,6,6,0,9,0,0,0,0.0
23,1779700743.1808124,decode,2521,585578,0.7590477326226499,771332,2521,0.0,54306,8,2521,768811,771332,771332,0.9998288967469642,0,54306,969,0,2,6,985,0,0,0.0
26,1779700744.5553858,decode,2547,770949,0.9993324380658073,771425,2538,0.0,52702,8,2547,768878,771425,771425,0.9999494467661485,8,52710,601,1585,0,8,0,0,0,0.0
27,1779700744.6029723,decode,2538,770013,0.9981191604533718,771254,2538,0.0,52703,9,2538,768716,771254,771254,0.9997277902792613,16,52719,1,1576,0,9,1,0,0,0.0
30,1779700744.8990319,decode,2530,769605,0.9975902958530793,771337,2522,0.0,52702,8,2530,768807,771337,771337,0.9998353779307914,20,52722,4,0,3,5,0,0,0,0.0
31,1779700745.1955676,decode,2522,237710,0.3081284415086122,771435,2522,0.0,52708,8,2522,768913,771435,771435,0.9999624091338027,22,52730,6,0,8,0,6,0,0,0.0
34,1779700750.3411117,decode,2552,771420,0.9999429655823214,771284,2544,0.0,50945,9,2552,768732,771284,771284,0.9997666773822239,9,50954,1740,1765,0,9,0,0,0,0.0
35,1779700750.454273,decode,2544,769402,0.9973271597896985,771420,2535,0.0,50945,8,2544,768876,771420,771420,0.9999429655823214,17,50962,0,1757,0,8,0,0,0,0.0
36,1779700750.519606,decode,2535,771202,0.9996603859674593,771237,2535,0.0,50951,9,2535,768702,771237,771237,0.999705754254249,20,50971,6,0,9,0,6,0,0,0.0
38,1779700750.7985854,decode,2527,502995,0.6520006118237532,771323,2519,0.0,50945,8,2527,768796,771323,771323,0.9998172306160754,28,50973,0,0,2,6,0,0,0,0.0
39,1779700752.7083676,decode,2519,532686,0.6904871776259165,771410,2519,0.0,50981,8,2519,768891,771410,771410,0.9999300032146672,0,50981,880,0,8,0,894,0,0,0.0
42,1779700754.4520614,decode,2548,770249,0.9984250723300115,771334,2539,0.0,49292,8,2548,768786,771334,771334,0.999831489220495,8,49300,772,1662,0,8,0,0,0,0.0
43,1779700754.5159125,decode,2539,769595,0.9975773334854251,771164,2539,0.0,49296,9,2539,768625,771164,771164,0.9996111289703732,13,49309,3,1653,0,9,4,0,0,0.0
46,1779700754.7509966,decode,2531,769802,0.9978456544958676,771226,2523,0.0,49292,9,2531,768695,771226,771226,0.9996914956498294,16,49308,6,1,0,9,0,0,0,0.0
47,1779700755.0001929,decode,2523,256581,0.33258972550890253,771327,2523,0.0,49297,8,2523,768804,771327,771327,0.9998224155631371,19,49316,5,0,7,1,5,0,0,0.0
50,1779700759.7229867,decode,2551,771381,0.9998924123484699,771246,2543,0.0,47595,9,2551,768695,771246,771246,0.9997174203851379,9,47604,1679,1705,0,9,0,0,0,0.0
51,1779700759.8307903,decode,2543,767502,0.9948643099353955,771381,2534,0.0,47595,8,2543,768838,771381,771381,0.9998924123484699,17,47612,0,1697,0,8,0,0,0,0.0
52,1779700759.9057834,decode,2534,771402,0.9999196333205438,771197,2534,0.0,47608,9,2534,768663,771197,771197,0.9996539047836321,13,47621,12,0,9,0,13,0,0,0.0
