batch_id,time,num_admissions,num_restarts_in_scheduling
100,1.417259542523737,0,0
101,1.4301822032821787,0,0
102,1.4420320116677487,0,0
103,1.4538818200533188,0,0
104,1.4657316284388888,0,0
105,1.4775814368244589,0,0
106,1.489431245210029,0,0
107,1.528932735326046,0,0
108,1.5696507374420632,0,0
109,1.5830604900261902,0,0
110,1.5956183944117601,0,0
111,1.60817629879733,0,0
112,1.6207342031829,0,0
113,1.6332921075684699,0,0
114,1.6458500119540398,0,0
115,1.6584079163396097,0,0
116,1.6709658207251796,0,0
117,1.6835237251107495,0,0
118,1.6960816294963195,0,0
119,1.7086395338818894,0,0
120,1.7211974382674593,0,0
121,1.7337553426530292,0,0
122,1.7463132470385991,0,0
123,1.7865228331546164,0,0
124,1.800245877913058,0,0
125,1.8129458622986279,0,0
126,1.8256458466841978,0,0
127,1.8383458310697678,0,0
128,1.8510458154553378,0,0
129,1.8637457998409077,0,0
130,1.8769723762264776,0,0
131,1.8901989526120475,0,0
132,1.9034255289976174,0,0
133,1.9166521053831873,0,0
134,1.9298786817687572,0,0
135,1.943105258154327,0,0
136,1.956331834539897,0,0
137,1.969558410925467,0,0
138,1.9827849873110368,0,0
139,1.9960115636966067,0,0
140,2.009238140082177,0,0
141,2.0224647164677467,0,0
142,2.0356912928533166,0,0
143,2.0489178692388865,0,0
144,2.0621444456244564,0,0
145,2.0753710220100263,0,0
146,2.1162492801260435,0,0
147,2.1306409968844853,0,0
148,2.143958837270055,0,0
149,2.157276677655625,0,0
150,2.1705945180411947,0,0
151,2.1839123584267646,0,0
152,2.1972301988123344,0,0
153,2.210548039197904,0,0
154,2.223865879583474,0,0
155,2.237183719969044,0,0
156,2.2505015603546137,0,0
157,2.2638194007401835,0,0
158,2.2771372411257533,0,0
159,2.290455081511323,0,0
160,2.303772921896893,0,0
161,2.317090762282463,0,0
162,2.3304086026680326,0,0
163,2.3437264430536024,0,0
164,2.3570442834391723,0,0
165,2.370362123824742,0,0
166,2.383679964210312,0,0
167,2.3969978045958817,0,0
168,2.4103156449814516,0,0
169,2.4236334853670214,0,0
170,2.436951325752591,0,0
171,2.450269166138161,0,0
172,2.463587006523731,0,0
173,2.4769048469093007,0,0
174,2.4902226872948705,0,0
175,2.5035405276804403,0,0
176,2.51685836806601,0,0
177,2.53017620845158,0,0
178,2.54349404883715,0,0
179,2.5568118892227196,0,0
180,2.5701297296082894,0,0
181,2.5834475699938593,0,0
182,2.596765410379429,0,0
183,2.610083250764999,0,0
184,2.6234010911505687,0,0
185,2.6367189315361386,0,0
186,2.6500367719217084,0,0
187,2.663354612307278,0,0
188,2.676672452692848,0,0
189,2.689990293078418,0,0
190,2.7033081334639877,0,0
191,2.7166259738495575,0,0
192,2.7299438142351273,0,0
193,2.743261654620697,0,0
194,2.756579495006267,0,0
195,2.769897335391837,0,0
196,2.7832151757774066,0,0
197,2.7965330161629764,0,0
198,2.8098508565485463,0,0
199,2.823282744934116,0,0
200,2.8367146333196858,0,0
201,2.8501465217052555,0,0
202,2.8635784100908253,0,0
203,2.877010298476395,0,0
204,2.8904421868619647,0,0
205,2.9038740752475345,0,0
206,2.9173059636331042,0,0
207,2.930737852018674,0,0
208,2.9441697404042437,0,0
209,2.9576016287898135,0,0
210,2.971033517175383,0,0
211,3.0120265912914004,0,0
212,3.026623620049842,0,0
213,3.0402280097941423,0,0
214,3.0538323995384427,0,0
215,3.067436789282743,0,0
216,3.0810411790270433,0,0
217,3.0946455687713437,0,0
218,3.108249958515644,0,0
219,3.1218543482599443,0,0
220,3.1354587380042447,0,0
221,3.149063127748545,0,0
222,3.1626675174928454,0,0
223,3.1762719072371457,0,0
224,3.217317077353163,0,0
225,3.23219639793729,0,0
226,3.24600097968159,0,0
227,3.2598055614258903,0,0
228,3.2736101431701905,0,0
229,3.2874147249144907,0,0
230,3.301219306658791,0,0
231,3.315023888403091,0,0
232,3.3288284701473914,0,0
233,3.3426330518916916,0,0
234,3.356437633635992,0,0
235,3.370242215380292,0,0
236,3.384046797124592,0,0
237,3.3978513788688924,0,0
238,3.4116559606131927,0,0
239,3.45290132272921,0,0
240,3.4679808353133366,0,0
241,3.481935561057637,0,0
242,3.495890286801937,0,0
243,3.5098450125462373,0,0
244,3.5237997382905375,0,0
245,3.5377544640348377,0,0
246,3.551709189779138,0,0
247,3.565663915523438,0,0
248,3.5796186412677384,0,0
249,3.5935733670120387,0,0
250,3.607528092756339,0,0
251,3.621482818500639,0,0
252,3.6354375442449394,0,0
253,3.6768330503609565,0,0
254,3.7195314044769736,0,0
255,3.7349929805000617,0,0
256,3.7770366786160787,0,0
257,3.7928570721144914,0,0
258,3.835160866230509,0,0
259,3.8512413557289213,0,0
260,3.8661614574732215,0,0
261,3.8810815592175216,0,0
262,3.9234424413335387,0,0
263,3.9395800188319514,0,0
264,3.9546285045762515,0,0
265,3.9696769903205515,0,0
266,3.9847254760648516,0,0
267,4.027214742180869,0,0
268,4.043480703679282,0,0
269,4.086190897795299,0,0
270,4.1026602891603785,0,0
271,4.11829168591882,0,0
272,4.133923082677261,0,0
273,4.149554479435702,0,0
274,4.165185876194143,0,0
275,4.180817272952584,0,0
276,4.1964486697110255,0,0
277,4.212080066469467,0,0
278,4.227711463227908,0,0
279,4.243342859986349,0,0
280,4.25897425674479,0,0
281,4.274605653503231,0,0
282,4.2902370502616725,0,0
283,4.305868447020114,0,0
284,4.321499843778555,0,0
285,4.337131240536996,0,0
286,4.352762637295437,0,0
287,4.368394034053878,0,0
288,4.384025430812319,0,0
289,4.399656827570761,0,0
290,4.415288224329202,0,0
291,4.430919621087643,0,0
292,4.446551017846084,0,0
293,4.462182414604525,0,0
294,4.477813811362966,0,0
295,4.493445208121408,0,0
296,4.509076604879849,0,0
297,4.52470800163829,0,0
298,4.540339398396731,0,0
299,4.555970795155172,0,0
300,4.571602191913613,0,0
301,4.5872335886720546,0,0
302,4.602864985430496,0,0
303,4.618496382188937,0,0
304,4.634127778947378,0,0
305,4.649759175705819,0,0
306,4.66539057246426,0,0
307,4.6810219692227015,0,0
308,4.696653365981143,0,0
309,4.712284762739584,0,0
310,4.727916159498025,0,0
311,4.743547556256466,0,0
312,4.7863939423724835,0,0
313,4.802999525737563,0,0
314,4.818835850496004,0,0
315,4.834672175254446,0,0
316,4.850508500012888,0,0
317,4.866344824771329,0,0
318,4.882181149529771,0,0
319,4.8980174742882125,0,0
320,4.913853799046654,0,0
321,4.929690123805096,0,0
322,4.9455264485635375,0,0
323,4.961362773321979,0,0
324,4.977199098080421,0,0
325,5.020250412196438,0,0
326,5.037060923561517,0,0
327,5.053256032319959,0,0
328,5.069451141078401,0,0
329,5.085646249836843,0,0
330,5.101841358595285,0,0
331,5.118036467353727,0,0
332,5.134231576112169,0,0
333,5.150426684870611,0,0
334,5.166621793629053,0,0
335,5.182816902387495,0,0
336,5.199012011145937,0,0
337,5.215207119904379,0,0
338,5.231402228662821,0,0
339,5.247597337421263,0,0
340,5.263792446179705,0,0
341,5.279987554938147,0,0
342,5.296182663696589,0,0
343,5.3395927618126064,0,0
344,5.3567620571776855,0,0
345,5.373204717936127,0,0
346,5.389647378694568,0,0
347,5.40609003945301,0,0
348,5.422532700211451,0,0
349,5.4661903503274685,0,0
350,5.483755222350556,0,0
351,5.500296699108998,0,0
352,5.51683817586744,0,0
353,5.533379652625881,0,0
354,5.549921129384323,0,0
355,5.566462606142765,0,0
356,5.583004082901207,0,0
357,5.599545559659648,0,0
358,5.6168812764180895,0,0
359,5.634216993176531,0,0
360,5.651552709934972,0,0
361,5.668888426693413,0,0
362,5.71343913280943,0,0
363,5.731897060832519,0,0
364,5.7485799775909605,0,0
365,5.766029998349402,0,0
366,5.783480019107843,0,0
367,5.800930039866285,0,0
368,5.818380060624726,0,0
369,5.835830081383167,0,0
370,5.853280102141609,0,0
371,5.87073012290005,0,0
372,5.8881801436584915,0,0
373,5.905630164416933,0,0
374,5.923080185175374,0,0
375,5.940530205933816,0,0
376,5.957980226692257,0,0
377,6.002625908808274,0,0
378,6.021198140831362,0,0
379,6.038880609589803,0,0
380,6.056563078348245,0,0
381,6.0742455471066865,0,0
382,6.091928015865128,0,0
383,6.10961048462357,0,0
384,6.127292953382011,0,0
385,6.144975422140453,0,0
386,6.1626578908988945,0,0
387,6.180340359657336,0,0
388,6.198022828415778,0,0
389,6.215705297174219,0,0
390,6.233387765932661,0,0
391,6.2510702346911025,0,0
392,6.268752703449544,0,0
393,6.286435172207986,0,0
394,6.304117640966427,0,0
395,6.321800109724869,0,0
396,6.33948257848331,0,0
397,6.384360708599328,0,0
398,6.430542966715345,0,0
399,6.476510259498029,0,0
400,6.5026277391032234,0,0
401,6.52125310768735,0,0
402,6.539878476271477,0,0
403,6.558503844855604,0,0
404,6.577129213439731,0,0
405,6.595754582023858,0,0
406,6.614379950607985,0,0
407,6.633005319192112,0,0
408,6.651630687776239,0,0
409,6.6702560563603654,0,0
410,6.688881424944492,0,0
411,6.707506793528619,0,0
412,6.726132162112746,0,0
413,6.744757530696873,0,0
414,6.763382899281,0,0
415,6.782008267865127,0,0
416,6.800633636449254,0,0
417,6.819259005033381,0,0
418,6.8378843736175074,0,0
419,6.856509742201634,0,0
420,6.875135110785761,0,0
421,6.893760479369888,0,0
422,6.912385847954015,0,0
423,6.931011216538142,0,0
424,6.949636585122269,0,0
425,6.968261953706396,0,0
426,6.986887322290523,0,0
427,7.0055126908746495,0,0
428,7.024138059458776,0,0
429,7.042763428042903,0,0
430,7.06138879662703,0,0
431,7.080014165211157,0,0
432,7.098639533795284,0,0
433,7.117264902379411,0,0
434,7.135890270963538,0,0
435,7.181481105079555,0,0
436,7.202144979933235,0,0
437,7.221005996517362,0,0
438,7.239867013101489,0,0
439,7.285693495217506,0,0
440,7.306593018071186,0,0
441,7.325675858655313,0,0
442,7.344758699239439,0,0
443,7.363841539823566,0,0
444,7.409889845939583,0,0
445,7.431490662424431,0,0
446,7.450654271008558,0,0
447,7.469817879592685,0,0
448,7.488981488176812,0,0
449,7.508145096760939,0,0
450,7.554274170876956,0,0
451,7.575955755361804,0,0
452,7.622285277477821,0,0
453,7.644167309962669,0,0
454,7.663791974546796,0,0
455,7.710382104662813,0,0
456,7.7325247451476615,0,0
457,7.7523817466460745,0,0
458,7.7722387481444875,0,0
459,7.7920957496429,0,0
460,7.811952751141313,0,0
461,7.831809752639726,0,0
462,7.851666754138139,0,0
463,7.871523755636552,0,0
464,7.891380757134965,0,0
465,7.911237758633378,0,0
466,7.931094760131791,0,0
467,7.950951761630204,0,0
468,7.970808763128617,0,0
469,7.99066576462703,0,0
470,8.010522766125442,0,0
471,8.030379767623854,0,0
472,8.050236769122266,0,0
473,8.070093770620678,0,0
474,8.08995077211909,0,0
475,8.109807773617502,0,0
476,8.129664775115915,0,0
477,8.149521776614327,0,0
478,8.169378778112739,0,0
479,8.18923577961115,0,0
480,8.209092781109563,0,0
481,8.228949782607975,0,0
482,8.275829704723993,0,0
483,8.298502741110717,0,0
484,8.345525383226734,0,0
485,8.36834113961346,0,0
486,8.388579069111872,0,0
487,8.408816998610284,0,0
488,8.429054928108696,0,0
489,8.449292857607109,0,0
490,8.469530787105521,0,0
491,8.516791637221537,0,0
492,8.565325127337555,0,0
493,8.593376256314178,0,0
494,8.61389143381259,0,0
495,8.634406611311002,0,0
496,8.654921788809414,0,0
497,8.675436966307826,0,0
498,8.695952143806238,0,0
499,8.71646732130465,0,0
500,8.736982498803062,0,0
501,8.78452059691908,0,0
502,8.807967328594692,0,0
503,8.828749514093104,0,0
504,8.849531699591516,0,0
505,8.870313885089928,0,0
506,8.918116431205945,0,0
507,8.941830170881559,0,0
508,8.962777860379973,0,0
509,8.983725549878386,0,0
510,9.031693599994403,0,0
511,9.055572843670017,0,0
512,9.07681531716843,0,0
513,9.098057790666843,0,0
514,9.119300264165256,0,0
515,9.140542737663669,0,0
516,9.161785211162082,0,0
517,9.183027684660495,0,0
518,9.230932758776511,0,0
519,9.255106786452124,0,0
520,9.276517489817204,0,0
521,9.297928193182283,0,0
522,9.319338896547363,0,0
523,9.340749599912442,0,0
524,9.362160303277522,0,0
525,9.383571006642601,0,0
526,9.40498171000768,0,0
527,9.42639241337276,0,0
528,9.44780311673784,0,0
529,9.469213820102919,0,0
530,9.490624523467998,0,0
531,9.512035226833078,0,0
532,9.533445930198157,0,0
533,9.554856633563237,0,0
534,9.576837832928316,0,0
535,9.598819032293395,0,0
536,9.620800231658475,0,0
537,9.642781431023554,0,0
538,9.664762630388633,0,0
539,9.71342392850465,0,0
540,9.738488474885026,0,0
541,9.760780330250105,0,0
542,9.783072185615184,0,0
543,9.805364040980264,0,0
544,9.827655896345343,0,0
545,9.849947751710422,0,0
546,9.872239607075501,0,0
547,9.89453146244058,0,0
548,9.91682331780566,0,0
549,9.93911517317074,0,0
550,9.961407028535818,0,0
551,9.983698883900898,0,0
552,10.032670838016916,0,0
553,10.058046040397292,0,0
554,10.08047063176237,0,0
555,10.10289522312745,0,0
556,10.125319814492528,0,0
557,10.147744405857607,0,0
558,10.170168997222685,0,0
559,10.192593588587764,0,0
560,10.241698278703781,0,0
561,10.267206217084157,0,0
562,10.289787096449237,0,0
563,10.312367975814317,0,0
564,10.334948855179396,0,0
565,10.357529734544476,0,0
566,10.380110613909556,0,0
567,10.402691493274636,0,0
568,10.425272372639716,0,0
569,10.447853252004796,0,0
570,10.497114230120813,0,0
571,10.522778456501188,0,0
572,10.545598055866266,0,0
573,10.568417655231345,0,0
574,10.591237254596424,0,0
575,10.640736952712441,0,0
576,10.666840091092816,0,0
577,10.689884458457895,0,0
578,10.712928825822974,0,0
579,10.735973193188054,0,0
580,10.759017560553133,0,0
581,10.782061927918212,0,0
582,10.805106295283291,0,0
583,10.82815066264837,0,0
584,10.85119503001345,0,0
585,10.87423939737853,0,0
586,10.897283764743609,0,0
587,10.920328132108688,0,0
588,10.943372499473767,0,0
589,10.966416866838847,0,0
590,10.989461234203926,0,0
591,11.012505601569005,0,0
592,11.035549968934085,0,0
593,11.058594336299164,0,0
594,11.081638703664243,0,0
595,11.104683071029323,0,0
596,11.127727438394402,0,0
597,11.150771805759481,0,0
598,11.17381617312456,0,0
599,11.19686054048964,0,0
600,11.219904907854719,0,0
601,11.242949275219798,0,0
602,11.265993642584878,0,0
603,11.289038009949957,0,0
604,11.312082377315036,0,0
605,11.335126744680116,0,0
606,11.358171112045195,0,0
607,11.407895578161211,0,0
608,11.434223484541587,0,0
609,11.484279598657604,0,0
610,11.535968672773622,0,0
611,11.568038369369294,0,0
612,11.591897897392382,0,0
613,11.61575742541547,0,0
614,11.639616953438559,0,0
615,11.663476481461647,0,0
616,11.687336009484735,0,0
617,11.711195537507823,0,0
618,11.735055065530911,0,0
619,11.758914593554,0,0
620,11.782774121577088,0,0
621,11.806633649600176,0,0
622,11.830493177623264,0,0
623,11.854352705646352,0,0
624,11.87821223366944,0,0
625,11.902071761692529,0,0
626,11.925931289715617,0,0
627,11.949790817738705,0,0
628,11.973650345761794,0,0
629,11.997509873784882,0,0
630,12.047901475900899,0,0
631,12.07500315030667,0,0
632,12.09897723832976,0,0
633,12.122951326352847,0,0
634,12.146925414375936,0,0
635,12.170899502399024,0,0
636,12.194873590422112,0,0
637,12.2188476784452,0,0
638,12.242821766468289,0,0
639,12.293327928584306,0,0
640,12.34399128536699,0,0
641,12.376219922813455,0,0
642,12.400656602836543,0,0
643,12.425093282859631,0,0
644,12.44952996288272,0,0
645,12.473966642905808,0,0
646,12.524935397021824,0,0
647,12.552614223427597,0,0
648,12.577244567450684,0,0
649,12.601874911473772,0,0
650,12.626505255496859,0,0
651,12.651135599519947,0,0
652,12.675765943543034,0,0
653,12.726928361659052,0,0
654,12.75533283794419,0,0
655,12.806693144060207,0,0
656,12.835295508345343,0,0
657,12.860372188368432,0,0
658,12.88544886839152,0,0
659,12.91052554841461,0,0
660,12.935602228437698,0,0
661,12.960678908460787,0,0
662,12.985755588483876,0,0
663,13.010832268506965,0,0
664,13.035908948530054,0,0
665,13.060985628553142,0,0
666,13.086062308576231,0,0
667,13.11113898859932,0,0
668,13.136215668622409,0,0
669,13.161292348645498,0,0
670,13.186369028668587,0,0
671,13.211445708691675,0,0
672,13.237815316714764,0,0
673,13.264184924737853,0,0
674,13.290554532760941,0,0
675,13.31692414078403,0,0
676,13.343293748807119,0,0
677,13.369663356830207,0,0
678,13.396032964853296,0,0
679,13.422402572876384,0,0
680,13.475294014992402,0,0
681,13.505437755277539,0,0
682,13.532013315300627,0,0
683,13.558588875323716,0,0
684,13.585164435346805,0,0
685,13.611739995369893,0,0
686,13.638315555392982,0,0
687,13.66489111541607,0,0
688,13.691466675439159,0,0
689,13.718042235462248,0,0
690,13.744617795485336,0,0
691,13.771193355508425,0,0
692,13.797768915531513,0,0
693,13.824344475554602,0,0
694,13.85092003557769,0,0
695,13.877495595600779,0,0
696,13.930592989716796,0,0
697,13.983840431832814,0,0
698,14.019550962093131,0,0
699,14.047690548946811,0,0
700,14.07583013580049,0,0
701,14.10396972265417,0,0
702,14.13210930950785,0,0
703,14.16024889636153,0,0
704,14.18838848321521,0,0
705,14.21652807006889,0,0
706,14.24466765692257,0,0
707,14.27280724377625,0,0
708,14.300946830629929,0,0
709,14.329086417483609,0,0
710,14.357226004337289,0,0
711,14.385365591190968,0,0
712,14.413505178044648,0,0
713,14.441644764898328,0,0
714,14.469784351752008,0,0
715,14.497923938605688,0,0
716,14.526063525459367,0,0
717,14.554203112313047,0,0
718,14.582342699166727,0,0
719,14.610482286020407,0,0
720,14.663997216136424,0,0
721,14.698207203779715,0,0
722,14.726612518633395,0,0
723,14.755017833487075,0,0
724,14.783423148340756,0,0
725,14.837203806456772,0,0
726,14.871679522100061,0,0
727,14.900458980953742,0,0
728,14.929238439807422,0,0
729,14.958017898661103,0,0
730,14.986797357514783,0,0
731,15.015576816368464,0,0
732,15.044356275222144,0,0
733,15.073135734075825,0,0
734,15.101915192929505,0,0
735,15.130694651783186,0,0
736,15.159474110636866,0,0
737,15.213628912752883,0,0
738,15.2679337628689,0,0
739,15.305157633776837,0,0
740,15.334301636630517,0,0
741,15.363445639484198,0,0
742,15.392589642337878,0,0
743,15.447108988453895,0,0
744,15.48368649853528,0,0
745,15.51302339738896,0,0
746,15.54236029624264,0,0
747,15.57169719509632,0,0
748,15.60103409395,0,0
749,15.63037099280368,0,0
750,15.65970789165736,0,0
751,15.68904479051104,0,0
752,15.71838168936472,0,0
753,15.747718588218401,0,0
754,15.777055487072081,0,0
755,15.806392385925761,0,0
756,15.835729284779442,0,0
757,15.865066183633122,0,0
758,15.894403082486802,0,0
759,15.949115324602818,0,0
760,16.003977614718835,0,0
761,16.0418720133982,0,0
762,16.07207647788305,0,0
763,16.1022809423679,0,0
764,16.13248540685275,0,0
765,16.1626898713376,0,0
766,16.19289433582245,0,0
767,16.2230988003073,0,0
768,16.25330326479215,0,0
769,16.283507729277,0,0
770,16.338608067393018,0,0
771,16.376205764674403,0,0
772,16.43148735079042,0,0
773,16.469266296071805,0,0
774,16.499959976556653,0,0
775,16.5306536570415,0,0
776,16.56134733752635,0,0
777,16.592041018011198,0,0
778,16.622734698496046,0,0
779,16.653428378980895,0,0
780,16.709017933096913,0,0
781,16.7471048463783,0,0
782,16.778148990863148,0,0
783,16.809193135347996,0,0
784,16.865133153464015,0,0
785,16.9035705307454,0,0
786,16.95962472486142,0,0
787,16.998161680047566,0,0
788,17.029672000532415,0,0
789,17.061182321017263,0,0
790,17.09269264150211,0,0
791,17.14909883561813,0,0
792,17.18798779080428,0,0
793,17.244429184920296,0,0
794,17.283353340106444,0,0
795,17.31518391659129,0,0
796,17.347014493076138,0,0
797,17.378845069560985,0,0
798,17.41067564604583,0,0
799,17.46728523216185,0,0
800,17.506494443347997,0,0
801,17.53884210373472,0,0
802,17.571189764121442,0,0
803,17.603537424508165,0,0
804,17.635885084894888,0,0
805,17.66823274528161,0,0
806,17.700580405668333,0,0
807,17.732928066055056,0,0
808,17.76527572644178,0,0
809,17.7976233868285,0,0
810,17.829971047215224,0,0
811,17.862318707601947,0,0
812,17.89466636798867,0,0
813,17.927014028375392,0,0
814,17.959361688762115,0,0
815,17.991709349148838,0,0
816,18.048595415264856,0,0
817,18.105586857380874,0,0
818,18.145702483043213,0,0
819,18.178494943429936,0,0
820,18.21128740381666,0,0
821,18.244079864203382,0,0
822,18.276872324590105,0,0
823,18.309664784976828,0,0
824,18.366995651092846,0,0
825,18.424431893208865,0,0
826,18.465429674493713,0,0
827,18.498706614880437,0,0
828,18.53198355526716,0,0
829,18.565260495653884,0,0
830,18.6230758417699,0,0
831,18.66246153125446,0,0
832,18.696131175641185,0,0
833,18.729800820027908,0,0
834,18.76347046441463,0,0
835,18.797140108801354,0,0
836,18.830809753188078,0,0
837,18.8644793975748,0,0
838,18.898149041961524,0,0
839,18.931818686348247,0,0
840,18.990026736464266,0,0
841,19.04834016258028,0,0
842,19.09284127130498,0,0
843,19.126822595691703,0,0
844,19.18534232580772,0,0
845,19.22543239929228,0,0
846,19.259608858967894,0,0
847,19.293785318643508,0,0
848,19.352384664759526,0,0
849,19.392099768648706,0,0
850,19.42642445232432,0,0
851,19.460749135999933,0,0
852,19.495073819675547,0,0
853,19.52939850335116,0,0
854,19.563723187026774,0,0
855,19.622470757142793,0,0
856,19.68132370325881,0,0
857,19.739923049374827,0,0
858,19.788178666886772,0,0
859,19.84767964500279,0,0
860,19.888287183406252,0,0
861,19.923683995081866,0,0
862,19.983503693197882,0,0
863,20.043428767313898,0,0
864,20.091142300157205,0,0
865,20.12680176783282,0,0
866,20.162461235508434,0,0
867,20.19812070318405,0,0
868,20.233780170859664,0,0
869,20.269439638535278,0,0
870,20.305099106210893,0,0
871,20.340758573886507,0,0
872,20.376418041562122,0,0
873,20.412077509237736,0,0
874,20.44773697691335,0,0
875,20.483396444588966,0,0
876,20.51905591226458,0,0
877,20.554715379940195,0,0
878,20.59037484761581,0,0
879,20.626034315291424,0,0
880,20.68611666940744,0,0
881,20.727305583810903,0,0
882,20.76336993819128,0,0
883,20.799434292571654,0,0
884,20.83549864695203,0,0
885,20.871563001332404,0,0
886,20.90762735571278,0,0
887,20.943691710093155,0,0
888,20.97975606447353,0,0
889,21.015820418853906,0,0
890,21.05188477323428,0,0
891,21.087949127614657,0,0
892,21.125678505995033,0,0
893,21.18769647611105,0,0
894,21.249355918227067,0,0
895,21.297527096224332,0,0
896,21.334027034604706,0,0
897,21.37052697298508,0,0
898,21.407026911365453,0,0
899,21.443526849745826,0,0
900,21.4815421801262,0,0
901,21.519557510506576,0,0
902,21.55757284088695,0,0
903,21.595588171267327,0,0
904,21.657892093383342,0,0
905,21.702472475681756,0,0
906,21.740795006062132,0,0
907,21.77911753644251,0,0
908,21.817440066822886,0,0
909,21.855762597203263,0,0
910,21.89408512758364,0,0
911,21.932407657964017,0,0
912,21.970730188344394,0,0
913,22.00905271872477,0,0
914,22.047375249105148,0,0
915,22.085697779485525,0,0
916,22.1240203098659,0,0
917,22.16234284024628,0,0
918,22.200665370626655,0,0
919,22.238987901007032,0,0
920,22.30159902312305,0,0
921,22.363851617239067,0,0
922,22.425952680688418,0,0
923,22.488352986804436,0,0
924,22.552204172920455,0,0
925,22.59150475130083,0,0
926,22.630805329681202,0,0
927,22.670105908061576,0,0
928,22.70940648644195,0,0
929,22.748707064822323,0,0
930,22.788007643202697,0,0
931,22.82730822158307,0,0
932,22.866608799963444,0,0
933,22.905909378343818,0,0
934,22.94520995672419,0,0
935,22.984510535104565,0,0
936,23.02381111348494,0,0
937,23.063111691865313,0,0
938,23.102412270245686,0,0
939,23.14171284862606,0,0
940,23.181013427006434,0,0
941,23.220314005386808,0,0
942,23.25961458376718,0,0
943,23.298915162147555,0,0
944,23.33821574052793,0,0
945,23.377516318908302,0,0
946,23.416816897288676,0,0
947,23.480406067404694,0,0
948,23.526837582350726,0,0
949,23.566741424731102,0,0
950,23.606645267111478,0,0
951,23.646549109491854,0,0
952,23.68645295187223,0,0
953,23.726356794252606,0,0
954,23.766260636632982,0,0
955,23.806164479013358,0,0
956,23.870156721129376,0,0
957,23.91709328118017,0,0
958,23.957007491560542,0,0
959,24.02101010167656,0,0
960,24.067957029727353,0,0
961,24.107862792107728,0,0
962,24.147768554488103,0,0
963,24.187674316868478,0,0
964,24.227580079248852,0,0
965,24.267485841629227,0,0
966,24.307391604009602,0,0
967,24.347297366389977,0,0
968,24.387203128770352,0,0
969,24.427108891150727,0,0
970,24.467014653531102,0,0
971,24.506920415911477,0,0
972,24.54682617829185,0,0
973,24.586731940672227,0,0
974,24.6266377030526,0,0
975,24.666543465432976,0,0
976,24.70644922781335,0,0
977,24.746354990193726,0,0
978,24.7862607525741,0,0
979,24.826166514954476,0,0
