id,prefill_tokens,decode_tokens,prompt_type,arrived_at,scheduled_at,prefill_completed_at,completed_at,num_restarts,latest_stage_scheduled_at,latest_stage_completed_at,latest_iteration_scheduled_at,latest_iteration_completed_at
20,512,1000,only,3.6353742701756175,3.6768330503609565,3.7349929805000617,37.579551139984,0,37.534447338644895,37.579551139984,37.534447338644895,37.579551139984
21,512,1000,only,3.7207814344705374,3.7349929805000617,3.7928570721144914,37.716446489282696,0,37.647846878633345,37.716446489282696,37.647846878633345,37.716446489282696
22,512,1000,only,3.787030403568538,3.7928570721144914,3.8512413557289213,37.8534763729814,0,37.78476366793205,37.8534763729814,37.78476366793205,37.8534763729814
23,512,1000,only,3.868453798560611,3.8810815592175216,3.9395800188319514,38.129162829930316,0,38.05950536965326,38.129162829930316,38.05950536965326,38.129162829930316
24,512,1000,only,3.98192030604064,3.9847254760648516,4.043480703679282,38.446198682369435,0,38.4013203500843,38.446198682369435,38.4013203500843,38.446198682369435
25,512,1000,only,4.040694935154075,4.043480703679282,4.1026602891603785,38.58120780660147,0,38.513551308485454,38.58120780660147,38.513551308485454,38.58120780660147
26,512,1000,only,4.730483133490457,4.743547556256466,4.802999525737563,40.664436746429125,0,40.61825601902018,40.664436746429125,40.61825601902018,40.664436746429125
27,512,1000,only,4.965328840489525,4.977199098080421,5.037060923561517,41.25078616383746,0,41.20568236249836,41.25078616383746,41.20568236249836,41.25078616383746
28,512,1000,only,5.29185495466762,5.296182663696589,5.3567620571776855,42.06225248874132,0,42.017167023402216,42.06225248874132,42.017167023402216,42.06225248874132
29,512,1000,only,5.411144421341207,5.422532700211451,5.483755222350556,42.33407074789976,0,42.287511025493984,42.33407074789976,42.287511025493984,42.33407074789976
30,512,1000,only,5.666557066456267,5.668888426693413,5.731897060832519,42.96272157986324,0,42.91616185745747,42.96272157986324,42.91616185745747,42.96272157986324
31,512,1000,only,5.955046763790113,5.957980226692257,6.021198140831362,43.66033328794986,0,43.61408281354409,43.66033328794986,43.61408281354409,43.66033328794986
32,512,1000,only,6.329073971851198,6.33948257848331,6.430542966715345,44.61738564971306,0,44.571759175307285,44.61738564971306,44.571759175307285,44.61738564971306
33,512,1000,only,6.337230660556233,6.384360708599328,6.476510259498029,44.685831651829076,0,44.61738564971306,44.685831651829076,44.61738564971306,44.685831651829076
34,512,1000,only,6.4151358688295845,6.430542966715345,6.5026277391032234,44.754280213945094,0,44.685831651829076,44.754280213945094,44.685831651829076,44.754280213945094
35,512,1000,only,7.130916195142949,7.135890270963538,7.202144979933235,46.52445824787767,0,46.47963600549729,46.52445824787767,46.47963600549729,46.52445824787767
36,512,1000,only,7.2253827712034155,7.239867013101489,7.306593018071186,46.70286145739916,0,46.658260655018786,46.70286145739916,46.658260655018786,46.70286145739916
37,512,1000,only,7.351275729040314,7.363841539823566,7.431490662424431,47.00405033940897,0,46.95922809702859,47.00405033940897,46.95922809702859,47.00405033940897
38,512,1000,only,7.504791278458717,7.508145096760939,7.575955755361804,47.342573238711,0,47.29744968433062,47.342573238711,47.29744968433062,47.342573238711
39,512,1000,only,7.5755901524081395,7.575955755361804,7.644167309962669,47.463505474571406,0,47.411483880827014,47.463505474571406,47.411483880827014,47.463505474571406
40,512,1000,only,7.651794364712937,7.663791974546796,7.7325247451476615,47.65919469718474,0,47.60086467880344,47.65919469718474,47.60086467880344,47.65919469718474
41,512,1000,only,8.222056248785133,8.228949782607975,8.298502741110717,48.95202063929938,0,48.906897084919,48.95202063929938,48.906897084919,48.95202063929938
42,512,1000,only,8.283953977947737,8.298502741110717,8.36834113961346,49.04166512406013,0,48.996842881679754,49.04166512406013,48.996842881679754,49.04166512406013
43,512,1000,only,8.462049879767216,8.469530787105521,8.565325127337555,49.41783001657591,0,49.37270646219554,49.41783001657591,49.37270646219554,49.41783001657591
44,512,1000,only,8.47411550416869,8.516791637221537,8.593376256314178,49.48674065869193,0,49.41783001657591,49.48674065869193,49.41783001657591,49.48674065869193
45,512,1000,only,8.720958853459834,8.736982498803062,8.807967328594692,49.996668607965226,0,49.950776533559456,49.996668607965226,49.950776533559456,49.996668607965226
46,512,1000,only,8.858073405405746,8.870313885089928,8.941830170881559,50.28578516567345,0,50.23953469126768,50.28578516567345,50.23953469126768,50.28578516567345
47,512,1000,only,8.978236147892847,8.983725549878386,9.055572843670017,50.50056040852367,0,50.454309934117894,50.50056040852367,50.454309934117894,50.50056040852367
48,512,1000,only,9.166521144230463,9.183027684660495,9.255106786452124,50.93069462944921,0,50.88416882704344,50.93069462944921,50.88416882704344,50.93069462944921
49,512,1000,only,9.659445575338268,9.664762630388633,9.738488474885026,51.96516706120547,0,51.9192749867997,51.96516706120547,51.9192749867997,51.96516706120547
50,512,1000,only,9.978332308006529,9.983698883900898,10.058046040397292,52.591833524485196,0,52.545941450079425,52.591833524485196,52.545941450079425,52.591833524485196
51,512,1000,only,10.170823344446156,10.192593588587764,10.267206217084157,52.95684531973137,0,52.9112188453256,52.95684531973137,52.9112188453256,52.95684531973137
52,512,1000,only,10.426904965824622,10.447853252004796,10.522778456501188,53.44291886799351,0,53.39729239358774,53.44291886799351,53.39729239358774,53.44291886799351
53,512,1000,only,10.56953350297075,10.591237254596424,10.666840091092816,53.70086004422679,0,53.65523356982102,53.70086004422679,53.65523356982102,53.70086004422679
54,512,1000,only,11.338313575939111,11.358171112045195,11.434223484541587,55.22162902653532,0,55.17509440015494,55.22162902653532,55.17509440015494,55.22162902653532
55,512,1000,only,11.414737428564766,11.434223484541587,11.535968672773622,55.313606183296066,0,55.26761760491569,55.313606183296066,55.26761760491569,55.313606183296066
56,512,1000,only,11.463939488704161,11.484279598657604,11.568038369369294,55.38340680941209,0,55.313606183296066,55.38340680941209,55.313606183296066,55.38340680941209
57,512,1000,only,11.974993939841088,11.997509873784882,12.07500315030667,56.38720777086667,0,56.34067314448629,56.38720777086667,56.34067314448629,56.38720777086667
58,512,1000,only,12.229678296595228,12.242821766468289,12.34399128536699,56.83621506338972,0,56.789680437009345,56.83621506338972,56.789680437009345,56.83621506338972
59,512,1000,only,12.27114450578234,12.293327928584306,12.376219922813455,56.90629204150574,0,56.83621506338972,56.90629204150574,56.83621506338972,56.90629204150574
60,512,1000,only,12.464939447112059,12.473966642905808,12.552614223427597,57.24403135348657,0,57.19920911110619,57.24403135348657,57.19920911110619,57.24403135348657
61,512,1000,only,12.653883287506076,12.675765943543034,12.75533283794419,57.61886464358338,0,57.573741089203004,57.61886464358338,57.573741089203004,57.61886464358338
62,512,1000,only,12.751831558292867,12.75533283794419,12.835295508345343,57.739861505231865,0,57.687775285699395,57.739861505231865,57.687775285699395,57.739861505231865
63,512,1000,only,13.413447890521724,13.422402572876384,13.505437755277539,58.96924127475957,0,58.92441903237919,58.96924127475957,58.92441903237919,58.96924127475957
64,512,1000,only,13.858898486053596,13.877495595600779,13.983840431832814,59.70412617684559,0,59.65759155046521,59.70412617684559,59.65759155046521,59.70412617684559
65,512,1000,only,13.873816127671615,13.930592989716796,14.019550962093131,59.750114755225965,0,59.70412617684559,59.750114755225965,59.70412617684559,59.750114755225965
66,512,1000,only,14.60794361711301,14.610482286020407,14.698207203779715,60.869545816577464,0,60.82355723819709,60.869545816577464,60.82355723819709,60.869545816577464
67,512,1000,only,14.7743219820731,14.783423148340756,14.871679522100061,61.098106948479334,0,61.05239472209896,61.098106948479334,61.05239472209896,61.098106948479334
68,512,1000,only,15.131729114676999,15.159474110636866,15.2679337628689,61.67766288814348,0,61.631950661763106,61.67766288814348,61.631950661763106,61.67766288814348
69,512,1000,only,15.166082835439438,15.213628912752883,15.305157633776837,61.747324250259496,0,61.67766288814348,61.747324250259496,61.67766288814348,61.747324250259496
70,512,1000,only,15.36560066857397,15.392589642337878,15.48368649853528,62.04465360785994,0,61.99866502947957,62.04465360785994,61.99866502947957,62.04465360785994
71,512,1000,only,15.880379139643301,15.894403082486802,16.003977614718835,62.841465060300216,0,62.79493043391984,62.841465060300216,62.79493043391984,62.841465060300216
72,512,1000,only,15.939879424004282,15.949115324602818,16.0418720133982,62.88745363868059,0,62.841465060300216,62.88745363868059,62.841465060300216,62.88745363868059
73,512,1000,only,16.267148937229386,16.283507729277,16.376205764674403,63.40312350883859,0,63.35658888245821,63.40312350883859,63.35658888245821,63.40312350883859
74,512,1000,only,16.360537476917788,16.376205764674403,16.469266296071805,63.541231385070624,0,63.47151293495461,63.541231385070624,63.47151293495461,63.541231385070624
75,512,1000,only,16.622905921526236,16.653428378980895,16.7471048463783,63.97777493822156,0,63.93265138384118,63.97777493822156,63.93265138384118,63.97777493822156
76,512,1000,only,16.80513881003903,16.809193135347996,16.9035705307454,64.18901890863081,0,64.14389535425043,64.18901890863081,64.14389535425043,64.18901890863081
77,512,1000,only,16.868764258290128,16.9035705307454,16.998161680047566,64.32648166486285,0,64.25792955074684,64.32648166486285,64.25792955074684,64.32648166486285
78,512,1000,only,17.090634640078733,17.09269264150211,17.18798779080428,64.63040271680282,0,64.58451064239705,64.63040271680282,64.58451064239705,64.63040271680282
79,512,1000,only,17.15281966411794,17.18798779080428,17.283353340106444,64.76849472103486,0,64.69924500691884,64.76849472103486,64.69924500691884,64.76849472103486
80,512,1000,only,17.402129086834496,17.41067564604583,17.506494443347997,65.14968365225275,0,65.10500894866603,65.14968365225275,65.10500894866603,65.14968365225275
81,512,1000,only,17.99170643165474,17.991709349148838,18.105586857380874,65.9826666843668,0,65.93610696196103,65.9826666843668,65.93610696196103,65.9826666843668
82,512,1000,only,18.01007968156217,18.048595415264856,18.145702483043213,66.02919248677257,0,65.9826666843668,66.02919248677257,65.9826666843668,66.02919248677257
83,512,1000,only,18.286472124262666,18.309664784976828,18.424431893208865,66.40445388316233,0,66.35977917957561,66.40445388316233,66.35977917957561,66.40445388316233
84,512,1000,only,18.32195284966276,18.366995651092846,18.465429674493713,66.47210757594502,0,66.40445388316233,66.47210757594502,66.40445388316233,66.47210757594502
85,512,1000,only,18.53355255359809,18.565260495653884,18.66246153125446,66.79404211283162,0,66.74426745945672,66.79404211283162,66.74426745945672,66.79404211283162
86,512,1000,only,18.917389727621064,18.931818686348247,19.04834016258028,67.3046433319816,0,67.25953953064248,67.3046433319816,67.25953953064248,67.3046433319816
87,512,1000,only,18.97019653425213,18.990026736464266,19.09284127130498,67.37293907063095,0,67.3046433319816,67.37293907063095,67.3046433319816,67.37293907063095
88,512,1000,only,19.111187734353813,19.126822595691703,19.22543239929228,67.57735070972768,0,67.50988670366299,67.57735070972768,67.50988670366299,67.57735070972768
89,512,1000,only,19.268507768699315,19.293785318643508,19.392099768648706,67.8512143041727,0,67.78320511439954,67.8512143041727,67.78320511439954,67.8512143041727
90,512,1000,only,19.54823540707176,19.563723187026774,19.68132370325881,68.23730872558886,0,68.19033084008467,68.23730872558886,68.19033084008467,68.23730872558886
91,512,1000,only,19.574136441584294,19.622470757142793,19.739923049374827,68.3066935970382,0,68.23730872558886,68.3066935970382,68.23730872558886,68.3066935970382
92,512,1000,only,19.677751277419247,19.68132370325881,19.788178666886772,68.37628846531526,0,68.3066935970382,68.37628846531526,68.3066935970382,68.37628846531526
93,512,1000,only,19.74922430756897,19.788178666886772,19.888287183406252,68.51087469888061,0,68.4433098487646,68.51087469888061,68.4433098487646,68.51087469888061
94,512,1000,only,19.89805414521313,19.923683995081866,20.043428767313898,68.713252854562,0,68.64585348711265,68.713252854562,68.64585348711265,68.713252854562
95,512,1000,only,19.979675513537327,19.983503693197882,20.091142300157205,68.78097194467802,0,68.713252854562,68.78097194467802,68.713252854562,68.78097194467802
96,512,1000,only,20.621526803804432,20.626034315291424,20.727305583810903,69.7640580054104,0,69.71509652976711,69.7640580054104,69.71509652976711,69.7640580054104
97,512,1000,only,21.115475816334595,21.125678505995033,21.249355918227067,70.4262203072607,0,70.37725883161741,70.4262203072607,70.37725883161741,70.4262203072607
98,512,1000,only,21.128454011451133,21.18769647611105,21.297527096224332,70.49443629337672,0,70.4262203072607,70.49443629337672,70.4262203072607,70.49443629337672
99,512,1000,only,21.580468278204247,21.595588171267327,21.702472475681756,71.04435791166594,0,70.99539643602265,71.04435791166594,70.99539643602265,71.04435791166594
100,512,1000,only,22.232633716555583,22.238987901007032,22.363851617239067,71.8465460017298,0,71.80101384544467,71.8465460017298,71.80101384544467,71.8465460017298
101,512,1000,only,22.278107461684396,22.30159902312305,22.425952680688418,71.89182471801495,0,71.8465460017298,71.89182471801495,71.8465460017298,71.89182471801495
102,512,1000,only,22.338226720667546,22.363851617239067,22.488352986804436,71.95959628813097,0,71.89182471801495,71.95959628813097,71.89182471801495,71.95959628813097
103,512,1000,only,22.35333290923298,22.425952680688418,22.552204172920455,72.02746232224699,0,71.95959628813097,72.02746232224699,71.95959628813097,72.02746232224699
104,512,1000,only,23.40846030521058,23.416816897288676,23.526837582350726,73.34580535955826,0,73.29684388391496,73.34580535955826,73.29684388391496,73.34580535955826
105,512,1000,only,23.79166125161099,23.806164479013358,23.91709328118017,73.81332516951912,0,73.76436369387582,73.81332516951912,73.76436369387582,73.81332516951912
106,512,1000,only,23.929142748247145,23.957007491560542,24.067957029727353,73.94992163837452,0,73.90438948208939,73.94992163837452,73.90438948208939,73.94992163837452
107,512,1000,only,25.275803667953102,25.305035663518975,25.415968305685787,75.55940298359006,0,75.51242509808587,75.55940298359006,75.51242509808587,75.55940298359006
108,512,1000,only,25.59262792841204,25.617262877587656,25.74928624029588,75.92178872922052,0,75.87481084371633,75.92178872922052,75.87481084371633,75.92178872922052
109,512,1000,only,25.68062364405029,25.683453822941768,25.801976633559214,75.99117360066987,0,75.92178872922052,75.99117360066987,75.92178872922052,75.99117360066987
110,512,1000,only,25.8970113393607,25.923911904700343,26.036168286348826,76.29446126058674,0,76.2495829283016,76.29446126058674,76.2495829283016,76.29446126058674
111,512,1000,only,26.241568642748316,26.280038828631085,26.39268138627957,76.71292794900674,0,76.6678402087216,76.71292794900674,76.6678402087216,76.71292794900674
112,512,1000,only,26.460942897655798,26.474696303040318,26.5880635966888,76.92239681839327,0,76.87730907810813,76.92239681839327,76.87730907810813,76.92239681839327
113,512,1000,only,26.939797649927876,26.958482018112193,27.072149599760678,77.44747986977578,0,77.40239212949064,77.44747986977578,77.40239212949064,77.44747986977578
114,512,1000,only,27.749432773722717,27.765326952227067,27.892956748459103,78.34527530012514,0,78.29829741462095,78.34527530012514,78.29829741462095,78.34527530012514
115,512,1000,only,27.800827748834273,27.829321114343085,27.945647141722436,78.39197634174361,0,78.34527530012514,78.39197634174361,78.34527530012514,78.39197634174361
116,512,1000,only,28.081973829259386,28.108227503243942,28.237335955475974,78.73849680705051,0,78.69151892154632,78.73849680705051,78.69151892154632,78.73849680705051
117,512,1000,only,28.11389996226506,28.172960993359958,28.301712602925324,78.80569519316653,0,78.73849680705051,78.80569519316653,78.73849680705051,78.80569519316653
118,512,1000,only,28.184562101993656,28.237335955475974,28.36442967419965,78.87297370728254,0,78.80569519316653,78.87297370728254,78.80569519316653,78.87297370728254
119,512,1000,only,28.426051538239918,28.4473828309604,28.560922412608885,79.14274365707993,0,79.07508715896391,79.14274365707993,79.07508715896391,79.14274365707993
120,512,1000,only,28.64512217891964,28.685352147750013,28.7988917293985,79.48220609432668,0,79.41419680687733,79.48220609432668,79.41419680687733,79.48220609432668
121,512,1000,only,29.327336948385877,29.342226864648126,29.45589444629661,80.28375702541564,0,80.23479554977234,80.28375702541564,80.23479554977234,80.28375702541564
122,512,1000,only,29.642201104352896,29.66327733819849,29.776816919846976,80.65335388408991,0,80.60439240844661,80.65335388408991,80.60439240844661,80.65335388408991
123,512,1000,only,29.768157750751804,29.776816919846976,29.890950157885648,80.7740725304241,0,80.72156987020593,80.7740725304241,80.72156987020593,80.7740725304241
124,512,1000,only,29.85732544380965,29.890950157885648,30.00517094792432,80.91079250265614,0,80.84228851654012,80.91079250265614,80.84228851654012,80.91079250265614
125,512,1000,only,30.205770513930975,30.215529879953174,30.33016359799185,81.31907194225877,0,81.27011046661548,81.31907194225877,81.27011046661548,81.31907194225877
126,512,1000,only,30.35902456664265,30.37223538439762,30.48645617443629,81.51870146598618,0,81.4557919144908,81.51870146598618,81.4557919144908,81.51870146598618
127,512,1000,only,31.745491650140885,31.78076940876124,31.910774884993277,83.17166895342166,0,83.12613679713652,83.17166895342166,83.12613679713652,83.17166895342166
128,512,1000,only,31.805422431733,31.845568434877258,31.96522796165792,83.2169476697068,0,83.17166895342166,83.2169476697068,83.17166895342166,83.2169476697068
129,512,1000,only,32.48215780319795,32.50934582493293,32.6234790629716,83.96556726063477,0,83.92003510434964,83.96556726063477,83.92003510434964,83.96556726063477
130,512,1000,only,33.01070796322947,33.04213228702929,33.17270198726132,84.50872088005644,0,84.4636331397713,84.50872088005644,84.4636331397713,84.50872088005644
131,512,1000,only,33.053626622172764,33.107213425145304,33.22740530392596,84.57628304217246,0,84.50872088005644,84.57628304217246,84.50872088005644,84.57628304217246
132,512,1000,only,33.35758730322425,33.39672208154906,33.51187061558773,84.9214814466527,0,84.87620273036757,84.9214814466527,84.87620273036757,84.9214814466527
133,512,1000,only,34.44781143977854,34.48023626622895,34.616321176822886,86.08004412573945,0,86.03284304511145,86.08004412573945,86.03284304511145,86.08004412573945
134,512,1000,only,34.44977490682634,34.548126785525916,34.68466919920557,86.12702201124364,0,86.08004412573945,86.12702201124364,86.08004412573945,86.12702201124364
135,512,1000,only,34.53872186699485,34.616321176822886,34.75149834490183,86.19422039735966,0,86.12702201124364,86.19422039735966,86.12702201124364,86.19422039735966
136,512,1000,only,35.23765551600786,35.24764015963196,35.38458326573066,86.91525441119792,0,86.86997569491278,86.91525441119792,86.86997569491278,86.91525441119792
137,512,1000,only,35.26831854717681,35.31595977668131,35.443286622366415,86.96034215148306,0,86.91525441119792,86.96034215148306,86.91525441119792,86.96034215148306
138,512,1000,only,35.469742828363444,35.489893788812594,35.61149980692062,87.1534259340964,0,87.0957703477151,87.1534259340964,87.0957703477151,87.1534259340964
139,512,1000,only,35.70185252566627,35.70471413981298,35.82717303599546,87.4258913078938,0,87.3572822337778,87.4258913078938,87.3572822337778,87.4258913078938
140,536,976,only,35.75876510867142,36.15408032732474,36.27653922350722,88.21305687534077,1,88.16409539969747,88.21305687534077,88.16409539969747,88.21305687534077
141,512,1000,only,35.835390930598344,37.647846878633345,37.78476366793205,89.35499161584063,0,89.30779053521263,89.35499161584063,89.30779053521263,89.35499161584063
142,512,1000,only,36.42474760222762,37.716446489282696,37.8534763729814,89.40196950134482,0,89.35499161584063,89.40196950134482,89.35499161584063,89.40196950134482
143,512,1000,only,36.44895751806567,37.78476366793205,37.990594071080096,89.53667014557686,0,89.46916788746084,89.53667014557686,89.46916788746084,89.53667014557686
144,512,1000,only,36.52993348409321,37.921970582030745,38.05950536965326,89.60398296369289,0,89.53667014557686,89.60398296369289,89.53667014557686,89.60398296369289
145,646,866,only,36.898571992978155,37.990594071080096,38.129162829930316,89.87457390549028,1,89.80664527937427,89.87457390549028,89.80664527937427,89.87457390549028
146,657,855,only,36.974509702030986,38.05950536965326,38.26832683848443,91.43829016246352,4,91.39108908183552,91.43829016246352,91.39108908183552,91.43829016246352
147,580,932,only,37.1750719408253,38.19862841820737,38.33557196593378,95.07576184319561,2,95.03063828881523,95.07576184319561,95.03063828881523,95.07576184319561
148,570,942,only,37.17750112950995,38.26832683848443,38.4013203500843,95.66047646614051,2,95.61362875176013,95.66047646614051,95.61362875176013,95.66047646614051
149,555,957,only,37.71412390509358,38.446198682369435,38.58120780660147,96.39813692022653,2,96.35214834184616,96.39813692022653,96.35214834184616,96.39813692022653
150,538,974,only,37.91131291539786,38.513551308485454,38.64860717405082,97.45319166574731,1,97.40761870336694,97.45319166574731,97.40761870336694,97.45319166574731
151,532,980,only,38.129686327573296,38.58120780660147,38.71656242416683,97.81645952479036,1,97.77105104240998,97.81645952479036,97.77105104240998,97.81645952479036
152,527,985,only,38.163768873766166,38.64860717405082,38.852584028398866,98.13555375272573,1,98.09014527034535,98.13555375272573,98.09014527034535,98.13555375272573
153,543,969,only,38.736881748555724,38.78450858628285,38.91038537391081,98.86275020294963,2,98.81734172056925,98.86275020294963,98.81734172056925,98.86275020294963
154,527,985,only,39.22966773203309,47.72764069930076,47.85477561363706,99.67837409167824,1,99.63315556129785,99.67837409167824,99.63315556129785,99.67837409167824
155,512,1000,only,39.288622537580345,49.41783001657591,49.55507133280795,100.64931682966603,0,100.60283481128566,100.64931682966603,100.60283481128566,100.64931682966603
156,512,1000,only,39.31573987938351,49.48674065869193,49.6232627642573,100.6954099840464,0,100.64931682966603,100.6954099840464,100.64931682966603,100.6954099840464
157,512,1000,only,39.85457162488817,49.55507133280795,49.69207523037331,100.76555480216243,0,100.6954099840464,100.76555480216243,100.6954099840464,100.76555480216243
158,512,1000,only,40.09690321474544,49.6232627642573,49.81310031034214,100.90715785706112,0,100.83687364694511,100.90715785706112,100.83687364694511,100.90715785706112
159,512,1000,only,40.76129364077346,49.996668607965226,50.13476061219726,101.32940193375721,0,101.2609053716412,101.32940193375721,101.2609053716412,101.32940193375721
160,512,1000,only,41.69587444450635,50.06551089808124,50.193284216861905,101.39889630707323,0,101.32940193375721,101.39889630707323,101.32940193375721,101.39889630707323
161,512,1000,only,42.22890830317268,50.28578516567345,50.40805945971212,101.67444082753728,0,101.60556141742127,101.67444082753728,101.60556141742127,101.67444082753728
162,512,1000,only,42.562394957055375,50.50056040852367,50.6391836127557,101.9490235778142,0,101.88214088188533,101.9490235778142,101.88214088188533,101.9490235778142
163,537,975,only,43.23014095952673,50.569668298639684,50.69806561742034,102.19992574552285,1,102.15421351914247,102.19992574552285,102.15421351914247,102.19992574552285
164,568,944,only,43.729033784772426,50.93069462944921,51.07003463368125,104.08105229681529,2,104.0358337664349,104.08105229681529,104.0358337664349,104.08105229681529
165,547,965,only,43.80661992234078,51.00016091956523,51.12921544990154,105.09847705318346,2,105.05199503480308,105.09847705318346,105.05199503480308,105.09847705318346
166,529,983,only,43.835219011499916,53.70086004422679,53.83815947245883,106.01915550079094,1,105.97329927441056,106.01915550079094,105.97329927441056,106.01915550079094
167,535,977,only,44.32424771130067,53.76930604634281,53.89641747712347,106.5660633053554,2,106.52048765497503,106.5660633053554,106.52048765497503,106.5660633053554
168,512,1000,only,44.748250883301665,56.83621506338972,56.975734139621764,108.08320822926395,0,108.03685088288357,108.08320822926395,108.03685088288357,108.08320822926395
169,512,1000,only,44.83928040840143,56.90629204150574,57.04340435507111,108.12925540893956,0,108.08320822926395,108.12925540893956,108.08320822926395,108.12925540893956
170,512,1000,only,44.903842129937736,56.975734139621764,57.10956462634544,108.19960541105557,0,108.12925540893956,108.19960541105557,108.12925540893956,108.19960541105557
171,512,1000,only,44.957490242890145,57.24403135348657,57.38105122971861,108.55193604883566,0,108.48149311871964,108.55193604883566,108.48149311871964,108.55193604883566
172,512,1000,only,45.45691497501608,57.31272055560259,57.43837042606188,108.62229923495167,0,108.55193604883566,108.62229923495167,108.55193604883566,108.62229923495167
173,512,1000,only,45.53873735425366,57.61886464358338,57.739861505231865,109.02648819373817,0,108.96920687753176,109.02648819373817,108.96920687753176,109.02648819373817
174,533,979,only,45.666309789581184,57.739861505231865,57.8773242614639,110.13978603392104,1,110.09421038354067,110.13978603392104,110.09421038354067,110.13978603392104
175,542,970,only,45.85839373347149,57.80877214734788,57.945817004913245,111.01742425514823,2,110.97061609276786,111.01742425514823,110.97061609276786,111.01742425514823
176,522,990,only,45.88903220068084,57.8773242614639,58.01311928841614,112.53638710803456,1,112.49045999235895,112.53638710803456,112.49045999235895,112.53638710803456
177,512,1000,only,45.938208674818995,61.747324250259496,61.885404755824865,113.03998960446633,0,112.99314101679072,113.03998960446633,112.99314101679072,113.03998960446633
178,512,1000,only,46.015338546815975,61.816462604375516,61.952676451099194,113.11078555858235,0,113.03998960446633,113.11078555858235,113.03998960446633,113.11078555858235
179,512,1000,only,46.15787798107176,62.04465360785994,62.18389633209198,113.37382588801158,0,113.3204320449304,113.37382588801158,113.3204320449304,113.37382588801158
180,512,1000,only,46.25197982466749,62.11445423397596,62.24231638935532,113.4437938101276,0,113.37382588801158,113.4437938101276,113.37382588801158,113.4437938101276
181,512,1000,only,46.43104440383403,62.88745363868059,63.02669636291263,114.27840660582747,0,114.2320492594471,114.27840660582747,114.2320492594471,114.27840660582747
182,512,1000,only,46.64589682418863,62.95725426479661,63.085116420175964,114.34887667194349,0,114.27840660582747,114.34887667194349,114.27840660582747,114.34887667194349
