Time (sec),throughput
0.0,0
0.04313302787670191,1
0.05264533603254603,2
0.06215764418839015,3
0.07166995234423428,4
0.10892107446025145,6
0.11925232661609557,8
0.1289326987719397,10
0.13861307092778383,12
0.14829344308362796,14
0.1579738152394721,16
0.16765418739531623,18
0.17733455955116037,20
0.1870149317070045,22
0.19669530386284864,24
0.20637567601869278,26
0.2160560481745369,28
0.22573642033038105,30
0.23541679248622518,32
0.24509716464206932,34
0.25477753679791343,36
0.26445790895375754,38
0.27413828110960164,40
0.28381865326544575,42
0.29349902542128986,44
0.30317939757713397,46
0.3128597697329781,48
0.3225401418888222,50
0.3322205140446663,52
0.3419008862005104,54
0.3515812583563545,56
0.3612616305121986,58
0.3986808166282158,61
0.437343394744233,65
0.4761445968602502,70
0.48729680524582014,75
0.4977063934016643,80
0.5081159815575084,85
0.5185255697133525,90
0.5289351578691966,95
0.5393447460250408,100
0.5497543341808849,105
0.5601639223367291,110
0.5983123244527463,116
0.6096279888383163,122
0.6201843929941604,128
0.6584796111101776,135
0.6699420914957476,142
0.6810602876515917,149
0.6921784838074357,156
0.7032966799632798,163
0.7144148761191239,170
0.725533072274968,177
0.7366512684308121,184
0.7477694645866562,191
0.7588876607425002,198
0.7700058568983443,205
0.7811240530541884,212
0.7922422492100325,219
0.8033604453658766,226
0.8144786415217207,233
0.8533356516377378,241
0.8653599240233077,249
0.8767771281791519,257
0.888194332334996,265
0.8996115364908401,273
0.9110287406466843,281
0.9224459448025284,289
0.9338631489583725,297
0.9452803531142167,305
0.9566975572700608,313
0.9681147614259049,321
0.979531965581749,329
0.9909491697375932,337
1.0023663738934372,345
1.0137835780492812,353
1.0252007822051252,361
1.0366179863609692,369
1.0757740044769863,378
1.1161465345930035,388
1.128858379351445,398
1.140452443737015,408
1.1520465081225848,418
1.1636405725081547,428
1.1752346368937245,438
1.1868287012792944,448
1.1984227656648643,458
1.2100168300504341,468
1.221610894436004,478
1.2332049588215739,488
1.2447990232071438,498
1.2563930875927136,508
1.2679871519782835,518
1.2795812163638534,528
1.2911752807494232,538
1.302769345134993,548
1.314363409520563,558
1.3259574739061328,568
1.3375515382917027,578
1.3767972844077199,589
1.417259542523737,601
1.4301822032821787,613
1.4420320116677487,625
1.4538818200533188,637
1.4657316284388888,649
1.4775814368244589,661
1.489431245210029,673
1.528932735326046,686
