Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,25.742954030535195,0.025742954030535194,25.742954030535195,0.025742954030535194,25.742954030535195,0.025742954030535194,0.0,0.0,25.742954030535195,0.025742954030535194,0.03680081811601719,0.03680081811601719,7.187659788284607e-05,0.02570615321241918,,,1512,512,1000,0.512,0
1,25.919166638638146,0.025919166638638146,25.916975442472125,0.025916975442472127,25.916975442472125,0.025916975442472127,0.0,0.0021911961660211615,25.916975442472125,0.025916975442472127,0.049773570437882456,0.047582374271861294,9.293432474972909e-05,0.025869393068200262,,0.06314654641752838,1512,512,1000,0.512,0
2,26.844807326523945,0.026844807326523945,26.83531770438961,0.02683531770438961,26.83531770438961,0.02683531770438961,0.0,0.00948962213433735,26.83531770438961,0.02683531770438961,0.08557138636637174,0.07608176423203439,0.00014859719576569216,0.026759235940157573,,0.2822932521996482,1512,512,1000,0.512,0
3,26.86322682775268,0.02686322682775268,26.839056120653975,0.026839056120653976,26.839056120653975,0.026839056120653976,0.0,0.024170707098712996,26.839056120653975,0.026839056120653976,0.10163448733074737,0.07746378023203437,0.00015129644576569214,0.02676159234042193,,0.022738101151641543,1512,512,1000,0.512,0
4,26.896671741831213,0.02689667174183121,26.84140100091833,0.026841401000918332,26.84140100091833,0.026841401000918332,0.0,0.055270740912890526,26.84140100091833,0.026841401000918332,0.10522415141447766,0.04995341050158714,9.756525488591238e-05,0.026791447590416736,,0.007562544301839669,1512,512,1000,0.512,0
5,27.086498673288066,0.027086498673288065,27.084386286749233,0.027084386286749234,27.084386286749233,0.027084386286749234,0.0,0.0021123865388482654,27.084386286749233,0.027084386286749234,0.051576453040435455,0.04946406650158719,9.660950488591248e-05,0.02703492222024763,,0.17597888196653833,1512,512,1000,0.512,0
6,27.151852499138265,0.027151852499138266,27.145142559232927,0.027145142559232928,27.145142559232927,0.027145142559232928,0.0,0.006709939905359508,27.145142559232927,0.027145142559232928,0.056467638406946685,0.04975769850158718,9.718300488591246e-05,0.02709538486073132,,0.05542291729092008,1512,512,1000,0.512,0
7,27.750615645959485,0.027750615645959483,27.74644377108719,0.02774644377108719,27.74644377108719,0.02774644377108719,0.0,0.004171874872319514,27.74644377108719,0.02774644377108719,0.05505315737390659,0.05088128250158708,9.937750488591226e-05,0.027695562488585575,,0.19683231356060027,1512,512,1000,0.512,0
8,28.267991343042908,0.02826799134304291,28.264132299906805,0.028264132299906805,28.264132299906805,0.028264132299906805,0.0,0.0038590431361273936,28.264132299906805,0.028264132299906805,0.08338759136816165,0.07952854823203426,0.0001553291957656919,0.028184603751674746,,0.2224521765754407,1512,512,1000,0.512,0
9,28.307837929284716,0.028307837929284718,28.266452860171164,0.028266452860171164,28.266452860171164,0.028266452860171164,0.0,0.041385069113577755,28.266452860171164,0.028266452860171164,0.09446944398803647,0.05308437487445872,0.00010368041967667718,0.02821336848529668,,0.0016299921385667382,1512,512,1000,0.512,0
10,28.99632717738507,0.02899632717738507,28.99261205970015,0.02899261205970015,28.99261205970015,0.02899261205970015,0.0,0.0037151176849228307,28.99261205970015,0.02899261205970015,0.08342312191695722,0.07970800423203439,0.00015567969576569217,0.028912904055468112,,0.2994474852433713,1512,512,1000,0.512,0
11,28.996152396769023,0.028996152396769025,28.99543809998991,0.02899543809998991,28.99543809998991,0.02899543809998991,0.0,0.0007142967791224919,28.99543809998991,0.02899543809998991,0.054099215653581334,0.05338491887445884,0.00010426741967667743,0.02894205318111544,,0.042246567021817505,1512,512,1000,0.512,0
12,29.218139886366277,0.029218139886366276,29.20738386125513,0.02920738386125513,29.20738386125513,0.02920738386125513,0.0,0.010756025111160694,29.20738386125513,0.02920738386125513,0.09097551734319498,0.08021949223203428,0.00015667869576569196,0.02912716436902308,,0.10259223247027083,1512,512,1000,0.512,0
13,29.234575537523142,0.029234575537523143,29.209747693544887,0.029209747693544886,29.209747693544887,0.029209747693544886,0.0,0.02482784397826987,29.209747693544887,0.029209747693544886,0.07895559867841406,0.05412775470014419,0.00010571827089871913,0.029155619938844725,,0.025429671248907937,1512,512,1000,0.512,0
14,29.630486366870702,0.0296304863668707,29.61969037791891,0.029619690377918912,29.61969037791891,0.029619690377918912,0.0,0.010795988951819213,29.61969037791891,0.029619690377918912,0.06472861982627798,0.053932630874458765,0.00010533716967667727,0.029565757747044424,,0.23141236673900378,1512,512,1000,0.512,0
15,30.32127882001727,0.03032127882001727,30.30851016370566,0.03030851016370566,30.30851016370566,0.03030851016370566,0.0,0.01276865631167956,30.30851016370566,0.03030851016370566,0.06803863118613851,0.05526997487445895,0.00010794916967667764,0.030253240188831132,,0.32708510761156684,1512,512,1000,0.512,0
16,32.523237626691746,0.032523237626691744,32.51886027163743,0.03251886027163743,32.51886027163743,0.03251886027163743,0.0,0.004377355054531851,32.51886027163743,0.03251886027163743,0.05996745792899061,0.05559010287445876,0.00010857441967667726,0.032463270168762756,,0.9040537964225046,1512,512,1000,0.512,0
17,32.98666097883227,0.032986660978832266,32.97780842008783,0.03297780842008783,32.97780842008783,0.03297780842008783,0.0,0.008852558744673278,32.97780842008783,0.03297780842008783,0.06477704944481744,0.05592449070014416,0.00010922752089871906,0.032921883929387455,,0.20076318637162105,1512,512,1000,0.512,0
18,33.47530936477314,0.03347530936477314,33.471996803934374,0.033471996803934374,33.471996803934374,0.033471996803934374,0.0,0.003312560839008327,33.471996803934374,0.033471996803934374,0.05963743553915224,0.05632487470014391,0.00011000952089871858,0.03341567192923399,,0.2409240512817119,1512,512,1000,0.512,0
19,33.9107999535335,0.0339107999535335,33.89900979440019,0.03389900979440019,33.89900979440019,0.03389900979440019,0.0,0.011790159133543643,33.89900979440019,0.03389900979440019,0.09588401936557789,0.08409386023203425,0.00016424582076569189,0.03381491593416792,,0.2153039853372114,1512,512,1000,0.512,0
20,33.94417686980838,0.03394417686980838,33.90271808962328,0.03390271808962328,33.90271808962328,0.03390271808962328,0.0,0.041458780185338995,33.90271808962328,0.03390271808962328,0.09961871032444414,0.05815993013910514,0.00011359361355293973,0.03384455815948394,,0.011726885064221815,1512,512,1000,0.512,0
21,33.99566505481216,0.033995665054812156,33.98145350878287,0.03398145350878287,33.98145350878287,0.03398145350878287,0.0,0.014211546029524236,33.98145350878287,0.03398145350878287,0.07207563764395397,0.057864091614429736,0.00011301580393443308,0.0339235894171682,,0.0854071642949199,1512,512,1000,0.512,0
22,34.06644596941286,0.03406644596941286,34.060619300867145,0.034060619300867144,34.060619300867145,0.034060619300867144,0.0,0.005826668545953595,34.060619300867145,0.034060619300867144,0.06421095216038353,0.05838428361442993,0.00011403180393443346,0.034002235017252476,,0.06624896909800038,1512,512,1000,0.512,0
23,34.26070903136971,0.034260709031369706,34.24808127071304,0.034248081270713035,34.24808127071304,0.034248081270713035,0.0,0.012627760656910514,34.24808127071304,0.034248081270713035,0.0711262202713403,0.05849845961442979,0.00011425480393443318,0.03418958281109836,,0.0814233949920733,1512,512,1000,0.512,0
24,34.46427837632879,0.034464278376328795,34.461473206304824,0.03446147320630483,34.461473206304824,0.03446147320630483,0.0,0.002805170024211545,34.461473206304824,0.03446147320630483,0.06156039763864163,0.05875522761443008,0.00011475630393443376,0.034402717978690156,,0.11346650748002896,1512,512,1000,0.512,0
