request_id,req_type,prefill_tokens,decode_tokens,target_arrival,actual_send_offset,send_delay,send_time_epoch,recv_time_epoch,client_latency,server_prompt_tokens,server_completion_tokens,server_e2e_latency
493,long,5000,1000,0.05242122191917912,0.08220052719116211,0.02977930527198299,1771519809.4857917,1771519862.745551,53.25975942611694,5000,1000,51.38924813270569
494,long,5000,1000,0.052485322265192494,0.08309149742126465,0.030606175156072155,1771519809.4866827,1771519863.0387316,53.55204892158508,5000,1000,51.59939098358154
495,short,5000,1211,0.052661117969594065,0.08323502540588379,0.030573907436289724,1771519809.4868262,1771519878.4547355,68.96790933609009,5000,1211,66.91421484947205
496,short,5000,1211,0.05275021643805705,0.08337044715881348,0.030620230720756425,1771519809.4869616,1771519878.847435,69.36047339439392,5000,1211,67.22912263870239
497,short,5000,1211,0.05281972885491047,0.08351325988769531,0.03069353103278484,1771519809.4871044,1771519879.1424243,69.65531992912292,5000,1211,67.43402242660522
498,short,5000,1211,0.05315120375636241,0.08365011215209961,0.030498908395737198,1771519809.4872413,1771519879.5286367,70.04139542579651,5000,1211,67.73885035514832
499,long,5000,1000,0.05331207637101885,0.0837862491607666,0.030474172789747754,1771519809.4873774,1771519864.481164,54.993786573410034,5000,1000,52.586097717285156
500,long,5000,1000,0.05341737728618793,0.08392524719238281,0.030507869906194883,1771519809.4875164,1771519864.733926,55.24640965461731,5000,1000,52.75889444351196
501,short,5000,1211,0.05348346939617982,0.08406305313110352,0.0305795837349237,1771519809.4876542,1771519880.39264,70.9049859046936,5000,1211,68.31262516975403
502,long,5000,1000,0.053866427787557555,0.08420419692993164,0.030337769142374085,1771519809.4877954,1771519865.242475,55.754679679870605,5000,1000,53.07645392417908
503,short,5000,1211,0.0538870594056534,0.08434128761291504,0.030454228207261638,1771519809.4879324,1771519880.8817265,71.39379405975342,5000,1211,68.63523483276367
504,long,5000,1000,0.05391868895005433,0.08447551727294922,0.030556828322894886,1771519809.4880667,1771520226.9230804,417.43501377105713,5000,1000,395.14765644073486
505,long,5000,1000,0.053966620966330106,0.19446229934692383,0.14049567838059374,1771519809.5980535,1771519865.7029953,56.104941844940186,5000,1000,53.36191964149475
506,long,5000,1000,0.053972946776149215,0.19476532936096191,0.1407923825848127,1771519809.5983565,1771520138.3154662,328.7171096801758,5000,1000,310.79498529434204
507,long,5000,1000,0.05418386594792441,0.19493985176086426,0.14075598581293985,1771519809.598531,1771520139.9523485,330.35381746292114,5000,1000,312.2452759742737
508,long,5000,1000,0.05427580575875885,0.195098876953125,0.14082307119436616,1771519809.59869,1771520140.6040719,331.00538182258606,5000,1000,312.7197427749634
509,short,5000,1211,0.054375982598020726,0.19526410102844238,0.14088811843042165,1771519809.5988553,1771520159.21957,349.62071466445923,5000,1211,331.10780811309814
510,short,5000,1211,0.05451920124540731,0.19542694091796875,0.14090773967256143,1771519809.599018,1771520160.091225,350.4922068119049,5000,1211,331.83773827552795
511,short,5000,1211,0.05465843812091755,0.19557976722717285,0.1409213291062553,1771519809.599171,1771520161.8994114,352.3002405166626,5000,1211,333.45116996765137
512,long,5000,1000,0.05467535337052421,0.19573593139648438,0.14106057802596017,1771519809.599327,1771520144.3964992,334.79717206954956,5000,1000,315.7430191040039
513,long,5000,1000,0.05480354399346477,0.19588446617126465,0.14108092217779988,1771519809.5994756,1771520145.1704428,335.5709671974182,5000,1000,316.3357973098755
514,short,5000,1211,0.054978628107379246,0.19603252410888672,0.14105389600150747,1771519809.5996237,1771520163.6891477,354.0895240306854,5000,1211,334.67155838012695
515,short,5000,1211,0.05518857192235681,0.19618558883666992,0.1409970169143131,1771519809.5997767,1771520163.9989722,354.39919543266296,5000,1211,334.79425144195557
516,short,5000,1211,0.05543068205205911,0.19638776779174805,0.14095708573968893,1771519809.599979,1771520164.379887,354.7799081802368,5000,1211,334.96354389190674
517,long,5000,1000,0.05549316046170493,0.19654512405395508,0.14105196359225014,1771519809.6001363,1771520146.8023474,337.2022111415863,5000,1000,317.24348402023315
518,long,5000,1000,0.055534202897357096,0.19669866561889648,0.14116446272153937,1771519809.6002898,1771520156.9493206,347.3490307331085,5000,1000,327.2203872203827
519,short,5000,1211,0.05574840594704995,0.19684720039367676,0.14109879444662682,1771519809.6004384,1771520181.5737891,371.9733507633209,5000,1211,351.62849617004395
520,long,5000,1000,0.05594013999830308,0.19700074195861816,0.14106060196031509,1771519809.600592,1771520162.464295,352.86370301246643,5000,1000,332.3297312259674
521,short,5000,1211,0.056189870642319305,0.197157621383667,0.14096775074134768,1771519809.6007488,1771520184.5566144,374.9558656215668,5000,1211,354.241251707077
522,long,5000,1000,0.05623989545923794,0.19730758666992188,0.14106769121068394,1771519809.6008987,1771520164.3764336,354.77553486824036,5000,1000,333.8462128639221
523,short,5000,1211,0.056272367123746836,0.1974489688873291,0.14117660176358227,1771519809.6010401,1771520231.5011113,421.900071144104,5000,1211,400.8009488582611
524,short,5000,1211,0.056366554481492345,0.19760441780090332,0.14123786331941096,1771519809.6011956,1771520232.0312936,422.4300980567932,5000,1211,401.1633110046387
525,short,5000,1211,0.05638629368932982,0.1977519989013672,0.14136570521203737,1771519809.6013432,1771520232.4514077,422.8500645160675,5000,1211,400.9341678619385
526,long,5000,1000,0.056534633868015945,0.19790005683898926,0.14136542297097332,1771519809.6014912,1771520226.2874637,416.6859724521637,5000,1000,394.63459157943726
527,short,5000,1211,0.056558976494651705,0.19804978370666504,0.14149080721201335,1771519809.601641,1771520239.1499953,429.5483543872833,5000,1211,407.2796485424042
528,short,5000,1211,0.056566297315493876,0.19825077056884766,0.1416844732533538,1771519809.601842,1771520239.7097542,430.1079123020172,5000,1211,407.64954113960266
529,short,5000,1211,0.0566916187051303,0.19840431213378906,0.14171269342865878,1771519809.6019955,1771519881.410605,71.80860948562622,5000,1211,68.97036075592041
530,short,5000,1211,0.05684807762226773,0.1985621452331543,0.14171406761088656,1771519809.6021533,1771519881.8451514,72.24299812316895,5000,1211,69.24778485298157
531,long,5000,1000,0.05690722039017886,0.19870543479919434,0.14179821440901547,1771519809.6022966,1771519866.5085514,56.90625476837158,5000,1000,53.797958850860596
532,short,5000,1211,0.056915603754330635,0.19885468482971191,0.14193908107538128,1771519809.6024458,1771519882.4445424,72.84209656715393,5000,1211,69.59705758094788
533,short,5000,1211,0.05709433026035987,0.1990060806274414,0.14191175036708154,1771519809.6025972,1771519882.7842946,73.18169736862183,5000,1211,69.79538822174072
534,short,5000,1211,0.057100525272780166,0.19915103912353516,0.14205051385075498,1771519809.6027422,1771519883.0573847,73.45464253425598,5000,1211,69.92321729660034
535,short,5000,1211,0.057108137972636724,0.19930124282836914,0.14219310485573242,1771519809.6028924,1771519884.1215382,74.51864576339722,5000,1211,70.55867624282837
536,long,5000,1000,0.05719349881269961,0.1994457244873047,0.14225222567460508,1771519809.6030369,1771519868.430554,58.82751703262329,5000,1000,54.744380474090576
537,long,5000,1000,0.05739031656278432,0.19960355758666992,0.1422132410238856,1771519809.6031947,1771519868.6385386,59.03534388542175,5000,1000,54.8059823513031
538,long,5000,1000,0.05741845535996984,0.1997544765472412,0.14233602118727137,1771519809.6033456,1771519868.8714612,59.268115520477295,5000,1000,54.90030789375305
539,long,5000,1000,0.057425068742639834,0.1999509334564209,0.14252586471378106,1771519809.603542,1771519869.036315,59.43277287483215,5000,1000,54.92659640312195
540,short,5000,1211,0.05745400824654435,0.2001028060913086,0.14264879784476425,1771519809.603694,1771519885.2662716,75.66257762908936,5000,1211,71.00742292404175
541,short,5000,1211,0.0575433252513859,0.20025181770324707,0.14270849245186118,1771519809.603843,1771519885.468303,75.86445999145508,5000,1211,71.08404421806335
542,short,5000,1211,0.05757050305964538,0.20040225982666016,0.14283175676701476,1771519809.6039934,1771519885.690517,76.08652353286743,5000,1211,71.16284275054932
543,short,5000,1211,0.05771823377730118,0.2005596160888672,0.142841382311566,1771519809.6041508,1771519885.8564055,76.25225472450256,5000,1211,71.1993637084961
544,long,5000,1000,0.05793234540300269,0.20070600509643555,0.14277365969343286,1771519809.6042972,1771519869.8976393,60.29334211349487,5000,1000,55.110934257507324
545,short,5000,1211,0.05801216336539033,0.20085549354553223,0.1428433301801419,1771519809.6044466,1771519886.2217474,76.61730074882507,5000,1211,71.27675247192383
546,short,5000,1211,0.058060786966076305,0.201002836227417,0.1429420492613407,1771519809.604594,1771519886.44097,76.83637595176697,5000,1211,71.37050890922546
547,long,5000,1000,0.05812410694088885,0.20115423202514648,0.14303012508425764,1771519809.6047454,1771519870.4945714,60.88982605934143,5000,1000,55.28896689414978
548,short,5000,1211,0.058255830889807604,0.20130181312561035,0.14304598223580275,1771519809.604893,1771519886.7938027,77.18890976905823,5000,1211,71.43890881538391
549,short,5000,1211,0.058273673095605584,0.20145797729492188,0.1431843041993163,1771519809.6050491,1771519886.915518,77.31046891212463,5000,1211,71.42755556106567
550,short,5000,1211,0.05828428611478765,0.20160484313964844,0.1433205570248608,1771519809.605196,1771519903.8032756,94.19807958602905,5000,1211,88.17568755149841
551,short,5000,1211,0.058435867902912754,0.20180273056030273,0.14336686265739,1771519809.605394,1771519954.1905892,144.58519530296326,5000,1211,138.41514539718628
552,long,5000,1000,0.05844256144867518,0.20195531845092773,0.14351275700225255,1771519809.6055465,1771519937.5927079,127.98716139793396,5000,1000,121.72454810142517
553,long,5000,1000,0.05857393312072914,0.20210814476013184,0.1435342116394027,1771519809.6056993,1771519938.2460961,128.6403968334198,5000,1000,122.2784595489502
554,short,5000,1211,0.0585914499914517,0.20225739479064941,0.1436659447991977,1771519809.6058486,1771519955.4048133,145.79896473884583,5000,1211,139.34327673912048
555,long,5000,1000,0.05859888895356394,0.2024064064025879,0.14380751744902395,1771519809.6059976,1771519939.4237957,129.8177981376648,5000,1000,123.25656533241272
556,long,5000,1000,0.058625637703387204,0.20255589485168457,0.14393025714829738,1771519809.606147,1771519940.1469245,130.54077744483948,5000,1000,123.8842225074768
557,short,5000,1211,0.05879435748109262,0.20270395278930664,0.143909595308214,1771519809.606295,1771519957.042726,147.4364309310913,5000,1211,140.6738133430481
558,long,5000,1000,0.05885703346637615,0.20285916328430176,0.1440021298179256,1771519809.6064503,1771519941.1919029,131.5854525566101,5000,1000,124.69344878196716
559,long,5000,1000,0.058969564610360986,0.20300722122192383,0.14403765661156284,1771519809.6065984,1771519941.538684,131.9320855140686,5000,1000,124.93388891220093
560,long,5000,1000,0.059014324545339315,0.20315313339233398,0.14413880884699468,1771519809.6067443,1771519942.0358074,132.42906308174133,5000,1000,125.34000539779663
561,short,5000,1211,0.05905334959367596,0.20329809188842773,0.14424474229475176,1771519809.6068892,1771519959.5188885,149.91199922561646,5000,1211,142.7371895313263
562,long,5000,1000,0.05914961974802118,0.20350217819213867,0.14435255844411748,1771519809.6070933,1771519943.5669818,133.95988845825195,5000,1000,126.69154715538025
563,long,5000,1000,0.05916289235817987,0.20365166664123535,0.14448877428305548,1771519809.6072428,1771519943.8898087,134.28256583213806,5000,1000,126.89778304100037
564,long,5000,1000,0.05933733344464486,0.20380759239196777,0.1444702589473229,1771519809.6073987,1771519944.240414,134.63301515579224,5000,1000,127.14489126205444
565,long,5000,1000,0.059400000003967356,0.20397233963012695,0.1445723396261596,1771519809.6075635,1771519944.6564784,135.0489149093628,5000,1000,127.46559739112854
566,long,5000,1000,0.059719461461973745,0.204118013381958,0.14439855191998427,1771519809.6077092,1771519944.8839543,135.2762451171875,5000,1000,127.60429191589355
567,long,5000,1000,0.059793779141409785,0.20426630973815918,0.1444725305967494,1771519809.6078575,1771519945.177851,135.56999349594116,5000,1000,127.79622340202332
568,short,5000,1211,0.05979806099541596,0.20441389083862305,0.1446158298432071,1771519809.608005,1771519961.9629495,152.35494446754456,5000,1211,144.43587946891785
569,long,5000,1000,0.05991525384324885,0.20456242561340332,0.14464717177015446,1771519809.6081536,1771519945.8228667,136.21471309661865,5000,1000,128.19994068145752
570,long,5000,1000,0.05991759156045903,0.20471477508544922,0.1447971835249902,1771519809.608306,1771519946.0126565,136.4043505191803,5000,1000,128.2385048866272
571,long,5000,1000,0.05993263260492037,0.2048654556274414,0.14493282302252103,1771519809.6084566,1771519946.01204,136.40358328819275,5000,1000,128.15518450737
572,short,5000,1211,0.05994331921926203,0.20501494407653809,0.14507162485727607,1771519809.608606,1771519963.9014468,154.29284071922302,5000,1211,146.00318670272827
573,short,5000,1211,0.06002132316208322,0.20516085624694824,0.14513953308486502,1771519809.608752,1771519966.212766,156.60401391983032,5000,1211,148.19166088104248
574,long,5000,1000,0.060032311104337516,0.20535516738891602,0.1453228562845785,1771519809.6089463,1771519951.5282857,141.91933941841125,5000,1000,133.43385100364685
575,long,5000,1000,0.06016307287409352,0.20550751686096191,0.1453444439868684,1771519809.6090987,1771520033.7217395,224.11264085769653,5000,1000,212.03297877311707
576,short,5000,1211,0.06033845395802976,0.20566344261169434,0.14532498865366458,1771519809.6092546,1771520053.5185897,243.90933513641357,5000,1211,231.72378087043762
577,long,5000,1000,0.0603463412947919,0.20581459999084473,0.14546825869605284,1771519809.6094058,1771520035.2590654,225.64965963363647,5000,1000,213.3371033668518
578,short,5000,1211,0.06040162425111699,0.2059636116027832,0.1455619873516662,1771519809.6095548,1771520055.1094532,245.4998984336853,5000,1211,233.06820940971375
579,long,5000,1000,0.06041530823780679,0.20611166954040527,0.1456963613025985,1771519809.6097028,1771520036.3961248,226.78642201423645,5000,1000,214.24396347999573
580,short,5000,1211,0.06051722093737165,0.20626163482666016,0.1457444138892885,1771519809.6098528,1771520056.1327405,246.5228877067566,5000,1211,233.83304119110107
581,short,5000,1211,0.06053356197108838,0.20641374588012695,0.14588018390903856,1771519809.610005,1771520056.5485184,246.93851351737976,5000,1211,234.17407941818237
582,short,5000,1211,0.06053869749299668,0.20657086372375488,0.1460321662307582,1771519809.610162,1771520056.939466,247.32930397987366,5000,1211,234.43483567237854
583,long,5000,1000,0.060652785060684625,0.20672059059143066,0.14606780553074605,1771519809.6103117,1771520038.0703652,228.4600534439087,5000,1000,215.45522785186768
584,long,5000,1000,0.06104618256156524,0.20687150955200195,0.1458253269904367,1771519809.6104627,1771520039.8738885,230.26342582702637,5000,1000,217.13205575942993
585,short,5000,1211,0.0611961734776504,0.20706582069396973,0.14586964721631934,1771519809.610657,1771520059.211885,249.60122799873352,5000,1211,236.35158848762512
586,long,5000,1000,0.06134887268930476,0.20721745491027832,0.14586858222097357,1771519809.6108086,1771520040.6048646,230.99405598640442,5000,1000,217.63529801368713
587,long,5000,1000,0.0613569576925843,0.20737051963806152,0.1460135619454772,1771519809.6109617,1771520041.1578052,231.54684352874756,5000,1000,218.07309126853943
588,long,5000,1000,0.06148793806088472,0.20752763748168945,0.14603969942080475,1771519809.6111188,1771520041.712792,232.1016731262207,5000,1000,218.49211311340332
589,long,5000,1000,0.06151010877104663,0.20767545700073242,0.1461653482296858,1771519809.6112666,1771520041.9227843,232.3115177154541,5000,1000,218.58356881141663
590,short,5000,1211,0.06155772700607341,0.2078249454498291,0.14626721844375568,1771519809.611416,1771520060.8154933,251.20407724380493,5000,1211,237.3413245677948
591,long,5000,1000,0.06156553502760358,0.2079770565032959,0.1464115214756923,1771519809.6115682,1771520042.587111,232.97554278373718,5000,1000,219.04581427574158
592,short,5000,1211,0.06179585555263328,0.20812702178955078,0.1463311662369175,1771519809.6117182,1771520061.431056,251.81933784484863,5000,1211,237.7511124610901
593,short,5000,1211,0.06190102748152631,0.2082812786102295,0.14638025112870318,1771519809.6118724,1771520061.5758662,251.9639937877655,5000,1211,237.78541541099548
594,short,5000,1211,0.06193908878875473,0.20843172073364258,0.14649263194488785,1771519809.6120229,1771520066.8105917,257.19856882095337,5000,1211,242.91687655448914
595,short,5000,1211,0.0619731129370693,0.20858478546142578,0.14661167252435647,1771519809.612176,1771520068.1192126,258.5070366859436,5000,1211,244.11908674240112
596,short,5000,1211,0.06203071413489462,0.20873260498046875,0.14670189084557414,1771519809.6123238,1771520070.3815336,260.76920986175537,5000,1211,246.25522804260254
597,short,5000,1211,0.06219007226455728,0.20893359184265137,0.1467435195780941,1771519809.6125247,1771520071.8376389,262.22511410713196,5000,1211,247.58221125602722
598,long,5000,1000,0.06242897155864947,0.2090895175933838,0.14666054603473433,1771519809.6126807,1771520055.1571753,245.54449462890625,5000,1000,230.8136203289032
599,short,5000,1211,0.06244084212211263,0.20923948287963867,0.14679864075752605,1771519809.6128306,1771520074.3769767,264.76414608955383,5000,1211,249.89123344421387
600,long,5000,1000,0.06245971733908408,0.20938920974731445,0.1469294924082304,1771519809.6129804,1771520058.6069453,248.9939649105072,5000,1000,233.9658808708191
601,long,5000,1000,0.06259790253032588,0.20954465866088867,0.1469467561305628,1771519809.6131358,1771520058.9222665,249.30913066864014,5000,1000,234.15454602241516
602,short,5000,1211,0.062656720192052,0.20969176292419434,0.14703504273214235,1771519809.613283,1771520076.7917945,267.17851161956787,5000,1211,251.9046573638916
603,short,5000,1211,0.0627224026443298,0.20984435081481934,0.14712194817048954,1771519809.6134355,1771520077.2574387,267.6440031528473,5000,1211,252.21739411354065
604,long,5000,1000,0.06279045101731813,0.2099928855895996,0.1472024345722815,1771519809.613584,1771520060.3669643,250.7533802986145,5000,1000,235.20251846313477
605,long,5000,1000,0.06303289568028968,0.21014404296875,0.1471111472884603,1771519809.6137352,1771520061.015608,251.40187287330627,5000,1000,235.69382166862488
606,long,5000,1000,0.0631969321650973,0.21029162406921387,0.14709469190411656,1771519809.6138828,1771520061.2198021,251.6059193611145,5000,1000,235.765554189682
607,long,5000,1000,0.0631988959441742,0.21043753623962402,0.1472386402954498,1771519809.6140287,1771520111.0729299,301.4589011669159,5000,1000,285.480265378952
608,long,5000,1000,0.06327793791137377,0.21063709259033203,0.14735915467895827,1771519809.6142282,1771520121.5164516,311.90222334861755,5000,1000,295.77919149398804
609,short,5000,1211,0.06334202334404106,0.21079230308532715,0.1474502797412861,1771519809.6143835,1771520141.0128763,331.39849281311035,5000,1211,315.1307816505432
610,long,5000,1000,0.0634237805300883,0.21094179153442383,0.14751801100433554,1771519809.614533,1771520125.498729,315.8841960430145,5000,1000,299.5010812282562
611,long,5000,1000,0.06344217431350911,0.2110912799835205,0.14764910567001138,1771519809.6146824,1771520126.3712664,316.7565839290619,5000,1000,300.2337727546692
612,long,5000,1000,0.06352852389172585,0.2112412452697754,0.14771272137804953,1771519809.6148324,1771520128.2886539,318.6738214492798,5000,1000,301.9929666519165
613,long,5000,1000,0.06353527726086695,0.21138668060302734,0.1478514033421604,1771519809.6149778,1771520128.565757,318.9507791996002,5000,1000,302.1810579299927
614,long,5000,1000,0.06355164479878857,0.2115459442138672,0.14799429941507863,1771519809.615137,1771520129.2264867,319.6113495826721,5000,1000,302.68264603614807
615,short,5000,1211,0.0636098268250161,0.21169781684875488,0.1480879900237388,1771519809.615289,1771520145.4206202,335.8053312301636,5000,1211,318.7313153743744
616,long,5000,1000,0.06365278696949568,0.21185517311096191,0.14820238614146625,1771519809.6154463,1771520130.0686877,320.4532413482666,5000,1000,303.2364194393158
617,long,5000,1000,0.06368126467068061,0.21200847625732422,0.1483272115866436,1771519809.6155996,1771520130.1951208,320.5795211791992,5000,1000,303.21977949142456
618,short,5000,1211,0.06377147292140237,0.2121572494506836,0.14838577652928123,1771519809.6157484,1771520146.649672,337.03392362594604,5000,1211,319.5445704460144
619,long,5000,1000,0.06384891815146423,0.21230340003967285,0.14845448188820862,1771519809.6158946,1771520130.957362,321.3414673805237,5000,1000,303.70100140571594
620,short,5000,1211,0.06396067901580986,0.21250510215759277,0.1485444231417829,1771519809.6160963,1771520154.0510604,344.4349641799927,5000,1211,326.6755247116089
621,short,5000,1211,0.06406948658891627,0.21265864372253418,0.14858915713361792,1771519809.6162498,1771520155.8426669,346.22641706466675,5000,1211,328.28757214546204
622,long,5000,1000,0.06408280986409592,0.21282100677490234,0.14873819691080642,1771519809.6164122,1771520139.9516788,330.3352665901184,5000,1000,312.23309111595154
623,short,5000,1211,0.06412641884737108,0.21297287940979004,0.14884646056241896,1771519809.616564,1771520158.6165357,348.9999716281891,5000,1211,330.71994137763977
624,short,5000,1211,0.0642144216732357,0.2131185531616211,0.14890413148838538,1771519809.6167097,1771520159.2185574,349.6018476486206,5000,1211,331.09571719169617
625,long,5000,1000,0.06440528500791808,0.21326899528503418,0.1488637102771161,1771519809.6168602,1771520142.19756,332.5806999206543,5000,1000,313.9216101169586
626,long,5000,1000,0.06444995128276965,0.21341395378112793,0.14896400249835828,1771519809.617005,1771520144.0431054,334.42610025405884,5000,1000,315.5675482749939
627,long,5000,1000,0.06448661150979666,0.2135791778564453,0.14909256634664864,1771519809.6171703,1771520144.3959224,334.77875208854675,5000,1000,315.7287230491638
628,short,5000,1211,0.06449805804278703,0.21373367309570312,0.1492356150529161,1771519809.6173248,1771520163.0952353,353.47791051864624,5000,1211,334.2636260986328
629,short,5000,1211,0.06450095765873119,0.2138810157775879,0.14938005811885668,1771519809.6174722,1771520163.6885264,354.0710542201996,5000,1211,334.6592228412628
630,long,5000,1000,0.06450870127325367,0.2140355110168457,0.14952680974359203,1771519809.6176267,1771520146.0772831,336.4596564769745,5000,1000,316.8473484516144
631,short,5000,1211,0.06452563373717919,0.2142331600189209,0.14970752628174172,1771519809.6178243,1771520164.3792694,354.7614450454712,5000,1211,334.95158338546753
632,short,5000,1211,0.0645350526125697,0.21438860893249512,0.14985355631992542,1771519809.6179798,1771520164.6518178,355.03383803367615,5000,1211,335.0828239917755
633,short,5000,1211,0.06454336890295316,0.21454381942749023,0.1500004505245371,1771519809.618135,1771520177.7213745,368.1032395362854,5000,1211,347.97908425331116
634,long,5000,1000,0.0647110580961945,0.21469759941101074,0.14998654131481626,1771519809.6182888,1771520160.4396892,350.82140040397644,5000,1000,330.4838454723358
635,short,5000,1211,0.06493020950967629,0.21484613418579102,0.14991592467611473,1771519809.6184373,1771520183.5362566,373.9178192615509,5000,1211,353.39350724220276
636,long,5000,1000,0.06495621708409682,0.2149949073791504,0.15003869029505357,1771519809.618586,1771520163.5367372,353.918151140213,5000,1000,333.19010615348816
637,long,5000,1000,0.06496263623344403,0.21514654159545898,0.15018390536201495,1771519809.6187377,1771520164.4150832,354.7963454723358,5000,1000,333.91317224502563
638,short,5000,1211,0.06517345763201643,0.21529579162597656,0.15012233399396013,1771519809.618887,1771520231.5878842,421.9689972400665,5000,1211,400.9107279777527
639,short,5000,1211,0.06530201455089901,0.21544504165649414,0.15014302710559513,1771519809.6190362,1771520232.0303442,422.41130805015564,5000,1211,401.1508753299713
640,short,5000,1211,0.06532260593458858,0.21560192108154297,0.1502793151469544,1771519809.619193,1771520232.4501529,422.8309597969055,5000,1211,400.921856880188
641,short,5000,1211,0.06545790952774802,0.21575570106506348,0.15029779153731546,1771519809.6193469,1771520238.6865048,429.0671579837799,5000,1211,407.01970076560974
642,long,5000,1000,0.06551307504433382,0.21590852737426758,0.15039545232993376,1771519809.6194997,1771520227.582254,417.96275424957275,5000,1000,395.71922159194946
643,long,5000,1000,0.06552374914146962,0.2167975902557373,0.15127384111426767,1771519809.6203887,1771520228.5249999,418.90461111068726,5000,1000,396.4694001674652
644,short,5000,1211,0.0655861995941669,0.21696114540100098,0.15137494580683408,1771519809.6205523,1771520155.8420103,346.22145795822144,5000,1211,328.2756452560425
645,short,5000,1211,0.06562423853672694,0.21711397171020508,0.15148973317347814,1771519809.6207051,1771520157.7822168,348.1615116596222,5000,1211,330.04684925079346
646,long,5000,1000,0.06567961931908875,0.21726202964782715,0.1515824103287384,1771519809.6208532,1771520140.8364573,331.21560406684875,5000,1000,312.9294402599335
647,short,5000,1211,0.06573801836298741,0.21741414070129395,0.15167612233830652,1771519809.6210053,1771520159.451152,349.8301467895508,5000,1211,331.3342294692993
648,short,5000,1211,0.06583968568590405,0.21756339073181152,0.1517237050459075,1771519809.6211545,1771520160.2709928,350.6498382091522,5000,1211,331.97855496406555
649,long,5000,1000,0.065926547319901,0.21771454811096191,0.15178800079106092,1771519809.6213057,1771520144.0425713,334.4212656021118,5000,1000,315.55556201934814
650,short,5000,1211,0.06603103017248668,0.2178664207458496,0.15183539057336293,1771519809.6214576,1771520162.413626,352.79216837882996,5000,1211,333.74681425094604
651,short,5000,1211,0.06623265307969486,0.2180163860321045,0.15178373295240963,1771519809.6216075,1771520163.2598565,353.6382489204407,5000,1211,334.414431810379
652,short,5000,1211,0.06624192554449897,0.21816778182983398,0.151925856285335,1771519809.621759,1771520163.6879277,354.0661687850952,5000,1211,334.6469430923462
653,short,5000,1211,0.06633580234542998,0.21831440925598145,0.15197860691055148,1771519809.6219056,1771520164.0011282,354.37922263145447,5000,1211,334.76730370521545
654,long,5000,1000,0.06633608803039195,0.21851348876953125,0.1521774007391393,1771519809.6221046,1771520146.5089242,336.88681960105896,5000,1000,317.07309579849243
655,short,5000,1211,0.06653242734438652,0.21866846084594727,0.15213603350156074,1771519809.6222596,1771520164.650991,355.02873134613037,5000,1211,335.0705337524414
656,long,5000,1000,0.06658650152496635,0.21882295608520508,0.1522364545602387,1771519809.622414,1771520157.4461756,347.8237614631653,5000,1000,327.6854338645935
657,short,5000,1211,0.06667231523490809,0.21897244453430176,0.15230012929939368,1771519809.6225636,1771520181.5731323,371.9505686759949,5000,1211,351.6039662361145
658,long,5000,1000,0.06691012469948569,0.21912169456481934,0.15221156986533363,1771519809.6227129,1771520162.7787318,353.15601897239685,5000,1000,332.6241452693939
659,long,5000,1000,0.06699306124931498,0.2192699909210205,0.15227692967170553,1771519809.6228611,1771520163.5342398,353.91137862205505,5000,1000,333.17797350883484
660,short,5000,1211,0.06706058512554318,0.21942138671875,0.1523608015932068,1771519809.6230125,1771520185.5679684,375.94495582580566,5000,1211,355.0498220920563
661,short,5000,1211,0.06727558007835417,0.2195744514465332,0.15229887136817905,1771519809.6231656,1771520231.7368484,422.1136827468872,5000,1211,401.02229356765747
662,short,5000,1211,0.06731115065210763,0.2197272777557373,0.15241612710362967,1771519809.6233184,1771520232.0325966,422.40927815437317,5000,1211,401.13860511779785
663,short,5000,1211,0.06732578713935888,0.21987581253051758,0.1525500253911587,1771519809.623467,1771520232.4580684,422.8346014022827,5000,1211,400.9096870422363
664,long,5000,1000,0.06733035216318456,0.22002267837524414,0.15269232621205958,1771519809.6236138,1771520226.5967994,416.9731855392456,5000,1000,394.9252541065216
665,long,5000,1000,0.06734705345313619,0.22017335891723633,0.15282630546410014,1771519809.6237645,1771520227.5815682,417.9578037261963,5000,1000,395.70721793174744
666,short,5000,1211,0.06753146596878067,0.22037220001220703,0.15284073404342635,1771519809.6239634,1771520239.8259895,430.2020261287689,5000,1211,407.75196957588196
667,short,5000,1211,0.06753683978331415,0.22053027153015137,0.15299343174683722,1771519809.6241214,1771519871.031419,61.40729761123657,5000,1211,60.57301568984985
668,short,5000,1211,0.06771310925887561,0.22068166732788086,0.15296855806900525,1771519809.6242728,1771519871.0265958,61.40232300758362,5000,1211,60.489463806152344
669,long,5000,1000,0.06779746351689322,0.22082924842834473,0.1530317849114515,1771519809.6244204,1771519858.6333365,49.00891613960266,5000,1000,48.001802921295166
670,long,5000,1000,0.06795609785346901,0.2209794521331787,0.1530233542797097,1771519809.6245706,1771519859.195773,49.57120227813721,5000,1000,48.51786017417908
671,short,5000,1211,0.06827656034995304,0.2211291790008545,0.15285261865090144,1771519809.6247203,1771519873.2598453,63.635124921798706,5000,1211,62.49863004684448
672,long,5000,1000,0.06829607737540211,0.22129297256469727,0.15299689518929516,1771519809.6248841,1771519860.282748,50.65786385536194,5000,1000,49.43307971954346
673,long,5000,1000,0.06841648956978912,0.22145676612854004,0.1530402765587509,1771519809.625048,1771519860.766532,51.1414840221405,5000,1000,49.8271050453186
