batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778171123.8845587,decode,1797,181560,0.9999284034520551,181497,1780,0.0,98185,18,1797,179700,181497,181497,0.9995814355658605,18,98203,0,0,0,0,0.0
4,1778171124.0502467,decode,1780,181486,0.9995208538714456,181560,1762,0.0,98185,17,1780,179780,181560,181560,0.9999284034520551,35,98220,0,0,0,0,0.0
5,1778171124.2111614,decode,1762,181480,0.9994878093108557,181486,1745,0.0,98185,18,1762,179724,181486,181486,0.9995208538714456,53,98238,0,0,0,0,0.0
6,1778171124.4584656,decode,1745,89145,0.49095955896526466,181480,1729,0.0,98185,17,1745,179735,181480,181480,0.9994878093108557,70,98255,0,0,0,0,0.0
7,1778171125.4772458,decode,1729,181545,0.9998457920505802,181545,1729,0.0,98271,16,1729,179816,181545,181545,0.9998457920505802,0,98271,880,923,0,0,0.0
9,1778171125.8094609,decode,1754,180574,0.9944980806617724,181499,1737,0.0,97348,18,1754,179745,181499,181499,0.9995924504193906,18,97366,0,0,0,0,0.0
10,1778171125.889951,decode,1737,180642,0.9948725856817919,181519,1737,0.0,97357,17,1737,179782,181519,181519,0.9997025989546904,26,97383,9,9,0,0,0.0
13,1778171126.2035575,decode,1721,180678,0.9950708530453316,181563,1704,0.0,97348,17,1721,179842,181563,181563,0.99994492573235,34,97382,8,0,0,0,0.0
14,1778171126.3961527,decode,1704,46089,0.2538317921717436,181518,1704,0.0,97356,17,1704,179814,181518,181518,0.9996970915279254,43,97399,8,8,0,0,0.0
17,1778171128.083546,decode,1779,181545,0.9998457920505802,181500,1762,0.0,96037,18,1779,179721,181500,181500,0.9995979578461556,18,96055,1261,0,0,0,0.0
18,1778171128.2088678,decode,1762,180051,0.9916176964636813,181545,1745,0.0,96037,17,1762,179783,181545,181545,0.9998457920505802,35,96072,0,0,0,0,0.0
19,1778171128.3007147,decode,1745,180570,0.9944760509547125,181556,1745,0.0,96052,17,1745,179811,181556,181556,0.9999063737449951,37,96089,14,15,0,0,0.0
23,1778171128.7233536,decode,1729,112219,0.6180379241407037,181499,1713,0.0,96037,18,1729,179770,181499,181499,0.9995924504193906,45,96082,9,0,0,0,0.0
24,1778171129.4494607,decode,1713,136982,0.7544183331222153,181569,1713,0.0,96098,16,1713,179856,181569,181569,0.99997797029294,0,96098,660,693,0,0,0.0
