Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,4.269327371391709,0.021346636856958544,3.7992177392347033,0.018996088696173516,3.7992177392347033,0.018996088696173516,0.4697269258150807,0.0003827063419244145,4.2689446650497835,0.021344723325248918,0.014058454527296057,0.013675748185371643,0.00022792913642286073,0.021276344584322066,,,260,60,200,0.3,0.0
1,0.7750871688440858,0.015501743376881715,0.7750871688440858,0.015501743376881715,0.7750871688440858,0.015501743376881715,0.0,0.0,0.7750871688440858,0.015501743376881715,0.013675748185371643,0.013675748185371643,0.00022792913642286073,0.015228228413174283,,0.0003827063419244145,110,60,50,1.2,0.0
2,4.287212464855011,0.021436062324275054,3.8055206590497077,0.019027603295248538,3.8055206590497077,0.019027603295248538,0.4697269258150807,0.01196487999022226,4.275247584864788,0.02137623792432394,0.026452256988571406,0.014487376998349144,0.00024145628330581907,0.0213038010393322,,0.001710868195149383,260,60,200,0.3,0.0
3,7.113871968364118,0.023712906561213727,6.442935976563586,0.021476453255211952,6.442935976563586,0.021476453255211952,0.6591089184839563,0.011827073316575948,7.102044895047542,0.023673482983491808,0.026314450314925093,0.014487376998349144,0.00024145628330581907,0.023625191726830645,,0.0001378066736463122,360,60,300,0.2,0.0
4,2.0396598099898675,0.020396598099898675,1.7764264045983216,0.017764264045983216,1.7764264045983216,0.017764264045983216,0.23696478867844994,0.02626861671309576,2.0133911932767714,0.020133911932767715,0.04076064294872635,0.01449202623563059,0.00024153377059384315,0.01998899167041141,,4.583360182933106e-05,160,60,100,0.6,0.0
5,0.8106143872930435,0.01621228774586087,0.7854123092585328,0.015708246185170655,0.7854123092585328,0.015708246185170655,0.0,0.025202078034510682,0.7854123092585328,0.015708246185170655,0.03969410427014127,0.01449202623563059,0.00024153377059384315,0.015418405660458044,,0.001066538678585081,110,60,50,1.2,0.0
6,0.8295318049570309,0.016590636099140618,0.7901735971553195,0.01580347194310639,0.7901735971553195,0.01580347194310639,0.0,0.03935820780171145,0.7901735971553195,0.01580347194310639,0.05387035073504481,0.014512142933333354,0.00024186904888888922,0.01551322908443972,,0.00033589646842981883,110,60,50,1.2,0.0
7,4.324390802320784,0.02162195401160392,3.8180644178893406,0.019090322089446703,3.8180644178893406,0.019090322089446703,0.46816109974222053,0.038165284689222964,4.286225517631561,0.021431127588157805,0.05267742762255632,0.014512142933333354,0.00024186904888888922,0.02135856687349114,,0.0011929231124884867,260,60,200,0.3,0.0
8,0.8463274015007449,0.0169265480300149,0.7949981688877368,0.015899963377754737,0.7949981688877368,0.015899963377754737,0.0,0.051329232613008195,0.7949981688877368,0.015899963377754737,0.06706911969483173,0.015739887081823535,0.00026233145136372556,0.015585165636118264,,0.0013481950095481253,110,60,50,1.2,0.0
9,5.71421900301683,0.02285687601206732,5.1314936230010835,0.020525974492004335,5.1314936230010835,0.020525974492004335,0.5314060261429722,0.051319353872774455,5.662899649144055,0.02265159859657622,0.06705924095459799,0.015739887081823535,0.00026233145136372556,0.02258863904824893,,9.878740233737644e-06,310,60,250,0.24,0.0
