Time (sec),throughput
3.7156591901449234,25228
3.7575321492394864,25484
3.7953140711926547,25740
3.837618062792172,25993
3.8756905135004223,26249
3.9179945050999394,26501
3.959954009261169,26757
3.985532039695756,27013
4.015663570362423,27269
4.057536529456986,27525
4.0953184514101535,27781
4.133610283691935,28037
4.1718918422714495,28293
4.214526805608571,28549
4.252308727561739,28805
4.294634683961256,29061
4.333002899047784,29317
4.358580929482371,29573
4.384158959916958,29829
4.424815430060813,30085
4.462597352013981,30341
4.501067482893755,30597
4.543702446230877,30853
4.581994278512658,31109
4.6202861107944395,31365
4.65826619670269,31621
4.696547755282205,31877
4.722125785716791,32133
4.752257316383458,32389
4.79065213840332,32645
4.8291222692830935,32901
4.867102355191344,33157
4.905572486071118,33413
4.947898442470635,33668
4.985691119552416,33924
5.027564078646979,34180
5.0652052031474915,34436
5.090783233582078,34692
5.116361264016665,34948
5.15422960012284,35204
5.196864563459962,35460
5.234844649368212,35716
5.277479612705334,35972
5.315347948811509,36228
5.35332803471976,36484
5.3959629980568815,36740
5.434357820076743,36996
5.45993585051133,37252
5.4900673811779965,37508
5.52515838491133,37764
5.563553206931191,38020
5.601335128884359,38276
5.63972995090422,38532
5.677710036812471,38788
5.7200359932119875,39043
5.758404208298515,39299
5.796874339178289,39555
5.822452369612876,39811
5.852583900279543,40067
5.890452236385718,40323
5.928733794965233,40579
5.971368758302354,40835
6.014003721639476,41091
6.056638684976598,41347
6.0989646413761145,41602
6.141382962575632,41858
6.179024087076145,42114
6.204602117510731,42370
6.234733648177398,42626
6.275390118321254,42882
6.313172040274422,43138
6.355497996673939,43394
6.392638914241118,43650
6.4310337362609795,43906
6.469503867140753,44162
6.507285789093921,44418
6.545680611113783,44674
6.571258641548369,44930
6.601390172215036,45186
6.63909383514837,45442
6.681419791547887,45698
6.719212468629668,45954
6.76184743196679,46210
6.800317562846564,46466
6.838609395128345,46722
6.8765894810365955,46978
6.914230605537108,47234
6.939808635971695,47490
6.969940166638362,47746
7.007808502744537,48002
7.046203324764399,48258
7.08449515704618,48514
7.122889979066041,48770
7.161284801085903,49026
7.20361075748542,49282
7.246007113884937,49536
7.284391310966718,49792
7.309969341401305,50048
7.335547371835892,50304
7.3732510347692255,50560
7.411645856789087,50816
7.453971813188604,51070
7.496693321592392,51326
7.534985153874174,51582
7.5773111102736905,51838
7.61933730243492,52094
7.657618861014434,52350
7.683196891449021,52606
7.713328422115688,52862
7.7510320850490215,53118
7.789426907068883,53374
7.8277084656483975,53630
7.866178596528171,53886
7.904158682436422,54142
7.9467936457735435,54398
7.985075204353058,54654
8.022716328853571,54910
8.048294359288159,55166
8.073872389722746,55422
8.10896339345608,55678
8.147244952035594,55934
8.185526510615109,56190
8.227852467014626,56445
8.270573975418415,56701
8.312446934512979,56957
8.354772890912496,57212
8.397191212112013,57468
8.4227692425466,57724
8.452900773213267,57980
8.493557243357124,58236
8.535883199756642,58492
8.57383722215664,58748
8.611540885089974,59004
8.649520970998225,59260
8.68780252957774,59516
8.72578261548599,59772
8.763650951592165,60028
8.789228982026753,60284
8.81480701246134,60540
8.852510675394674,60796
8.894383634489238,61052
8.932363720397488,61308
8.97499868373461,61564
9.017633647071731,61820
9.055925479353514,62076
9.094395610233287,62332
9.136721566632804,62588
9.167285709067391,62844
9.197417239734058,63100
9.238073709877915,63356
9.27635526845743,63612
9.314137190410598,63868
9.352532012430459,64124
9.39082384471224,64380
9.42860576666541,64636
9.466897598947192,64892
9.504765935053367,65148
9.534897465720034,65404
9.565028996386701,65660
9.602670120887213,65916
9.640650206795463,66172
9.678432128748632,66428
9.7162140507018,66684
9.754684181581574,66940
9.792466103534743,67196
9.830860925554603,67452
9.869152757836385,67708
9.894730788270973,67964
9.92486231893764,68220
9.965518789081496,68476
10.003913611101357,68732
10.04220544338314,68988
10.08018552929139,69244
10.122820492628511,69500
10.165455455965633,69756
10.203925586845406,70012
10.242395717725179,70268
10.272527248391846,70524
10.302658779058513,70780
10.339021322054693,71036
10.377491452934466,71292
10.419817409333984,71548
10.458765055775567,71804
10.496546977728736,72060
10.53482853630825,72316
10.5728086222165,72572
10.614681581311064,72828
10.644813111977731,73084
10.674944642644398,73340
10.711307185640578,73596
10.7539421489777,73852
10.791583273478212,74108
10.829563359386462,74364
10.867543445294713,74620
10.905523531202963,74876
10.94784948760248,75132
10.985926494355649,75388
11.016058025022316,75644
11.041636055456904,75900
11.077998598453084,76156
11.116468729332857,76412
11.158794685732374,76668
11.197742332173958,76924
11.240068288573475,77178
11.282486609772992,77434
11.32451280193422,77690
11.367147765271342,77946
11.39727929593801,78202
11.427410826604676,78458
11.46250183033801,78714
11.500370166444185,78970
11.5386517250237,79226
11.580977681423217,79481
11.622937185584446,79737
11.661332007604306,79993
11.70320496669887,80249
11.745839930035991,80505
11.775971460702658,80761
11.801549491137246,81017
11.837912034133426,81273
11.876306856153287,81529
11.914588414732801,81785
11.952229539233313,82041
11.990011461186482,82297
12.028303293468264,82553
12.066773424348037,82809
12.10506525662982,83065
12.135196787296486,83321
12.165328317963153,83577
12.202969442463665,83833
12.245604405800787,84089
12.28407453668056,84345
12.326400493080078,84600
12.368818814279594,84856
12.407288945159367,85112
12.445683767179228,85368
12.483965325758742,85624
12.50954335619333,85880
12.539674886859997,86136
12.576037429856177,86392
12.613905765962352,86648
12.651687687915521,86904
12.689667773823771,87160
12.731993730223289,87415
12.769786407305071,87671
12.812421370642193,87927
12.850816192662053,88183
12.88094772332872,88439
