Time (sec),throughput
0.0,0
0.014347376223542704,1
0.024602849447802076,2
0.034858322672061445,3
0.04511379589632082,4
0.05592299260814683,6
0.0662257729269909,8
0.07652855324583498,10
0.08683133356467905,12
0.09713411388352312,14
0.1074368942023672,16
0.11773967452121127,18
0.12804245484005536,20
0.13834523515889943,22
0.1486480154777435,24
0.15890348870200288,25
0.16915896192626226,26
0.17941443515052163,27
0.189669908374781,28
0.19992538159904039,29
0.21018085482329976,30
0.22161125539384863,31
0.231866728618108,32
0.24301482579509073,35
0.2533233493577649,38
0.26363187292043905,41
0.2739403964831132,44
0.28424892004578733,47
0.2945574436084615,50
0.3048659671711356,53
0.31517449073380976,56
0.3254830142964839,59
0.33579153785915805,62
0.3466576448486007,66
0.3569678136767126,70
0.3672779825048245,74
0.37758815133293644,78
0.3884639868874993,83
0.3987744581599579,88
0.4090849294324165,93
0.4193954007048751,98
0.429705569532987,102
0.4400157383610989,106
0.45027121158535827,107
0.4605266848096176,108
0.47078215803387696,109
0.4810376312581363,110
0.4967321103567726,111
0.506987583581032,112
0.5172430568052914,113
0.5274985300295507,114
0.5377540032538101,115
0.5480094764780694,116
0.5582649497023288,117
0.5685204229265881,118
0.5787758961508475,119
0.5890313693751068,120
0.5992868425993662,121
0.6095423158236255,122
0.6197977890478849,123
0.6306069857597109,125
0.6414688850867898,128
0.651777408649464,131
0.6620859322121382,134
0.6723944557748124,137
0.6827029793374866,140
0.6930115029001608,143
0.7033142832190049,145
0.713617063537849,147
0.7239198438566932,149
0.7341753170809525,150
0.7444307903052119,151
0.7546862635294712,152
0.7649417367537306,153
0.7751972099779899,154
0.7854526832022493,155
0.7957081564265086,156
0.805963629650768,157
0.816772826362594,159
0.8270756066814381,161
0.837937506008517,164
0.8482402863273611,166
0.8585430666462053,168
0.8688458469650494,170
0.8791486272838935,172
0.8894514076027377,174
0.9003133069298166,177
0.9106218304924908,180
0.9214879374819334,184
0.9317981063100453,188
0.9421082751381573,192
0.9524184439662693,196
0.9627286127943813,200
0.9730387816224932,204
0.9833489504506052,208
0.9936591192787172,212
1.0039692881068292,216
1.0142794569349411,220
1.0245822372537852,222
1.0348850175726292,224
1.0451404907968886,225
1.0559496875087147,227
1.0662524678275587,229
1.0765552481464027,231
1.0868580284652467,233
1.0971608087840907,235
1.1074162820083502,236
1.1176717552326096,237
1.127927228456869,238
1.1381827016811286,239
1.148438174905388,240
1.1586936481296475,241
1.168949121353907,242
1.1792045945781664,243
1.1894600678024259,244
1.1997155410266853,245
1.2099710142509448,246
1.2202264874752042,247
1.2304819606994637,248
1.2407374339237232,249
1.2515466306355492,251
1.2618021038598086,252
1.272057577084068,253
1.2823130503083275,254
1.292568523532587,255
1.3028239967568465,256
1.313079469981106,257
1.3233349432053654,258
1.3335904164296248,259
1.3438458896538843,260
1.3541013628781438,261
1.3643568361024032,262
1.3746123093266627,263
1.3848677825509221,264
1.3951232557751816,265
1.405378728999441,266
1.4156342022237005,267
1.42588967544796,268
1.4361451486722194,269
1.4464006218964789,270
1.7905417476396426,271
1.800797220863902,272
1.8110526940881615,273
1.821308167312421,274
1.8315636405366804,275
1.8418191137609399,276
1.8520745869851993,277
1.8623300602094588,278
1.8725855334337183,279
1.8828410066579777,280
1.8930964798822372,281
1.9033519531064966,282
1.9141611498183226,284
1.9244639301371667,286
1.9347667104560107,288
1.9450694907748547,290
1.9553722710936987,292
1.9656750514125427,294
1.9759778317313867,296
1.9862806120502308,298
1.9965360852744902,299
2.0067915584987497,300
2.017047031723009,301
2.027302504947268,302
2.0375579781715274,303
2.0478134513957866,304
2.0586226481076126,306
2.0689254284264567,308
2.0792282087453007,310
2.0895309890641447,312
2.0998337693829887,314
2.1101365497018327,316
2.120392022926092,317
2.130647496150351,318
2.1409029693746104,319
2.1511584425988697,320
2.161413915823129,321
2.171669389047388,322
2.1819248622716474,323
2.1930729594486302,326
2.2033814830113045,329
2.213690006573979,332
2.223998530136653,335
2.2343070536993275,338
2.24517316068877,342
2.255483329516882,346
2.2657918530795564,349
2.2761003766422307,352
2.2869664836316734,356
2.2972766524597854,360
2.3075868212878974,364
2.3178969901160094,368
2.3282071589441213,372
2.339082994498684,377
2.349393163326796,381
2.359703332154908,385
2.37001350098302,389
2.380323669811132,393
2.3906321933738064,396
2.4014413900856324,398
2.4117441704044764,400
2.4220469507233204,402
2.4323497310421645,404
2.4431589277539905,406
2.4534617080728345,408
