Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,10.105857192233637,1.0105857192233638,0.12270817567609824,0.012270817567609824,0.12270817567609824,0.012270817567609824,9.492245150199116,0.49090386635842415,9.614953325875215,0.9614953325875215,0.5023085722648494,0.011404705906425172,0.0011404705906425173,0.9603548619968789,,,20,10,10,1.0,0.0
1,10.021661797010267,1.0021661797010268,0.12270817567609824,0.012270817567609824,0.12270817567609824,0.012270817567609824,9.492245150199116,0.406708471135053,9.614953325875215,0.9614953325875215,0.41811317704147816,0.011404705906425172,0.0011404705906425173,0.9603548619968789,,0.08419539522337117,20,10,10,1.0,0.0
2,9.645270794077403,0.9645270794077403,0.12270817567609824,0.012270817567609824,0.12270817567609824,0.012270817567609824,9.492245150199116,0.030317468202188724,9.614953325875215,0.9614953325875215,0.041722174108613896,0.011404705906425172,0.0011404705906425173,0.9603548619968789,,0.37639100293286426,20,10,10,1.0,0.0
3,9.614953325875215,0.9614953325875215,0.12270817567609824,0.012270817567609824,0.12270817567609824,0.012270817567609824,9.492245150199116,0.0,9.614953325875215,0.9614953325875215,0.011404705906425172,0.011404705906425172,0.0011404705906425173,0.9603548619968789,,0.030317468202188724,20,10,10,1.0,0.0
4,10.786816236618199,1.07868162366182,0.12481673847336763,0.012481673847336764,0.12481673847336763,0.012481673847336764,10.091020681054085,0.5709788170907449,10.215837419527452,1.0215837419527452,0.5824674014902883,0.011488584399543367,0.0011488584399543366,1.020434883512791,,0.010083392402452818,20,10,10,1.0,0.0
5,10.55217772732948,1.0552177727329481,0.12481673847336763,0.012481673847336764,0.12481673847336763,0.012481673847336764,10.091020681054085,0.33634030780202717,10.215837419527452,1.0215837419527452,0.34782889220157054,0.011488584399543367,0.0011488584399543366,1.020434883512791,,0.23463850928871777,20,10,10,1.0,0.0
6,10.47828050427492,1.047828050427492,0.12481673847336763,0.012481673847336764,0.12481673847336763,0.012481673847336764,10.091020681054085,0.262443084747467,10.215837419527452,1.0215837419527452,0.2739316691470104,0.011488584399543367,0.0011488584399543366,1.020434883512791,,0.07389722305456015,20,10,10,1.0,0.0
7,10.215837419527453,1.0215837419527454,0.12481673847336763,0.012481673847336764,0.12481673847336763,0.012481673847336764,10.091020681054085,0.0,10.215837419527452,1.0215837419527452,0.011488584399543367,0.011488584399543367,0.0011488584399543366,1.020434883512791,,0.262443084747467,20,10,10,1.0,0.0
8,10.607482874927705,1.0607482874927705,0.12684142277751873,0.012684142277751873,0.12684142277751873,0.012684142277751873,10.022876059611844,0.4577653925383405,10.149717482389363,1.0149717482389362,0.46928899980631855,0.011523607267978075,0.0011523607267978075,1.0138193875121386,,0.2966029021005876,20,10,10,1.0,0.0
9,10.605309552076283,1.0605309552076283,0.12684142277751873,0.012684142277751873,0.12684142277751873,0.012684142277751873,10.022876059611844,0.45559206968691823,10.149717482389363,1.0149717482389362,0.4671156769548963,0.011523607267978075,0.0011523607267978075,1.0138193875121386,,0.0021733228514222436,20,10,10,1.0,0.0
