Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,15.803810293056287,0.015803810293056286,15.803810293056287,0.015803810293056286,15.803810293056287,0.015803810293056286,0.0,0.0,15.803810293056287,0.015803810293056286,0.036814653561904796,0.036814653561904796,7.19036202380953e-05,0.015766995639494383,,,1512,512,1000,0.512,0
1,15.829961907354484,0.015829961907354483,15.82775661562829,0.01582775661562829,15.82775661562829,0.01582775661562829,0.0,0.0022052917261946026,15.82775661562829,0.01582775661562829,0.04980312414870547,0.047597832422510866,9.296451645021654e-05,0.01578015878320578,,0.06314654641752838,1512,512,1000,0.512,0
2,16.024787608353115,0.016024787608353117,16.015283331555572,0.016015283331555573,16.015283331555572,0.016015283331555573,0.0,0.009504276797542177,16.015283331555572,0.016015283331555573,0.08563794658801843,0.07613366979047625,0.00014869857380952394,0.015939149661765097,,0.2822932521996482,1512,512,1000,0.512,0
3,16.01945269134462,0.016019452691344617,15.99525289680348,0.01599525289680348,15.99525289680348,0.01599525289680348,0.0,0.02419979454113874,15.99525289680348,0.01599525289680348,0.10173775233161503,0.07753795779047629,0.000151441323809524,0.015917714939013002,,0.022738101151641543,1512,512,1000,0.512,0
4,16.029040174157352,0.016029040174157353,15.973702873022816,0.015973702873022817,15.973702873022816,0.015973702873022817,0.0,0.05533730113453722,15.973702873022816,0.015973702873022817,0.10532668581101634,0.04998938467647912,9.763551694624828e-05,0.015923713488346338,,0.007562544301839669,1512,512,1000,0.512,0
5,16.006171984222,0.016006171984222,16.00397437635326,0.016003974376353258,16.00397437635326,0.016003974376353258,0.0,0.0021976078687205858,16.00397437635326,0.016003974376353258,0.051670341878533144,0.04947273400981256,9.662643361291515e-05,0.015954501642343466,,0.17597888196653833,1512,512,1000,0.512,0
6,16.0014549562748,0.016001454956274797,15.994660683493226,0.015994660683493225,15.994660683493226,0.015994660683493225,0.0,0.006794272781552424,15.994660683493226,0.015994660683493225,0.05654647345803154,0.04975220067647912,9.717226694624828e-05,0.015944908482816766,,0.05542291729092008,1512,512,1000,0.512,0
7,16.033693849432836,0.016033693849432838,16.029483057680807,0.016029483057680805,16.029483057680807,0.016029483057680805,0.0,0.004210791751977472,16.029483057680807,0.016029483057680805,0.055099547095123214,0.05088875534314574,9.939210027958153e-05,0.015978594302337713,,0.19683231356060027,1512,512,1000,0.512,0
8,16.064870981805132,0.016064870981805132,16.06095464837632,0.01606095464837632,16.06095464837632,0.01606095464837632,0.0,0.003916333428773733,16.06095464837632,0.01606095464837632,0.08349085655258337,0.07957452312380964,0.0001554189904761907,0.015981380125252548,,0.2224521765754407,1512,512,1000,0.512,0
9,16.07783114478114,0.01607783114478114,16.036373029928995,0.016036373029928996,16.036373029928995,0.016036373029928996,0.0,0.041458114852111816,16.036373029928995,0.016036373029928996,0.09456496111589252,0.053106846263780705,0.00010372430910894669,0.01598326618366525,,0.0016299921385667382,1512,512,1000,0.512,0
10,16.06580062849591,0.01606580062849591,16.062065352561007,0.016062065352561005,16.062065352561007,0.016062065352561005,0.0,0.0037352759348610043,16.062065352561007,0.016062065352561005,0.0834827697253373,0.0797474937904763,0.00015575682380952402,0.01598231785877057,,0.2994474852433713,1512,512,1000,0.512,0
11,16.037838851255334,0.016037838851255332,16.037091883447008,0.01603709188344701,16.037091883447008,0.01603709188344701,0.0,0.0007469678082816511,16.037091883447008,0.01603709188344701,0.05414701940539568,0.05340005159711403,0.00010429697577561334,0.015983691831849937,,0.042246567021817505,1512,512,1000,0.512,0
12,16.03418137214263,0.01603418137214263,16.023377996301264,0.016023377996301262,16.023377996301264,0.016023377996301262,0.0,0.010803375841330398,16.023377996301264,0.016023377996301262,0.09107054963180672,0.08026717379047632,0.00015677182380952406,0.015943110822510823,,0.10259223247027083,1512,512,1000,0.512,0
13,16.022803018420994,0.016022803018420993,15.997911214933296,0.015997911214933297,15.997911214933296,0.015997911214933297,0.0,0.024891803487660624,15.997911214933296,0.015997911214933297,0.07903258728448614,0.05414078379682552,0.00010574371835317484,0.015943770431136508,,0.025429671248907937,1512,512,1000,0.512,0
14,15.973696414591082,0.015973696414591083,15.963213990889418,0.01596321399088942,15.963213990889418,0.01596321399088942,0.0,0.010482423701615229,15.963213990889418,0.01596321399088942,0.06436285929872909,0.05388043559711386,0.00010523522577561301,0.01590933355529235,,0.23141236673900378,1512,512,1000,0.512,0
15,15.920117498106777,0.015920117498106776,15.907809134346822,0.01590780913434682,15.907809134346822,0.01590780913434682,0.0,0.012308363759889307,15.907809134346822,0.01590780913434682,0.06757700202367012,0.05526863826378081,0.0001079465591089469,0.015852540496083107,,0.32708510761156684,1512,512,1000,0.512,0
16,15.775888044956943,0.015775888044956943,15.772325931137626,0.015772325931137626,15.772325931137626,0.015772325931137626,0.0,0.003562113819344237,15.772325931137626,0.015772325931137626,0.05915416541645824,0.055592051597114,0.00010857822577561328,0.015716733879540486,,0.9040537964225046,1512,512,1000,0.512,0
17,15.717087773106524,0.015717087773106524,15.709074675153781,0.01570907467515378,15.709074675153781,0.01570907467515378,0.0,0.008013097952772164,15.709074675153781,0.01570907467515378,0.06395560974959791,0.055942511796825745,0.00010926271835317528,0.015653132163356925,,0.20076318637162105,1512,512,1000,0.512,0
18,15.633988204733894,0.015633988204733894,15.631697737738477,0.015631697737738478,15.631697737738477,0.015631697737738478,0.0,0.0022904669954466605,15.631697737738477,0.015631697737738478,0.05860725079227169,0.05631678379682503,0.00010999371835317389,0.015575380953941622,,0.2409240512817119,1512,512,1000,0.512,0
19,15.556503806111843,0.015556503806111843,15.545934682939064,0.015545934682939064,15.545934682939064,0.015545934682939064,0.0,0.010569123172811778,15.545934682939064,0.015545934682939064,0.06718525630297068,0.0566161331301589,0.0001105783850198416,0.01548931854980887,,0.2153039853372114,1512,512,1000,0.512,0
