Batch Id,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_total_kv_tokens,batch_memory_usage_percent,batch_kv_tokens_percent,batch_cpu_queue_length,batch_execution_time
208,16,0,16,16,10442,8.655109009718938,8.571381665353297,0,0.01342782978124113
209,16,0,16,16,10458,8.681376411872865,8.58451536643026,1,0.01342782978124113
210,512,496,16,17,10970,9.114788547412662,9.004793800893092,0,0.04100789089523804
211,32,16,16,17,11003,9.141055949566589,9.03188205936433,0,0.014584160701875959
212,17,0,17,17,11020,9.167323351720515,9.045836616758603,0,0.01360201080981227
213,17,0,17,17,11037,9.180457052797479,9.059791174152876,0,0.01360201080981227
214,17,0,17,17,11054,9.193590753874442,9.07374573154715,0,0.01360201080981227
215,17,0,17,17,11071,9.193590753874442,9.087700288941424,0,0.01360201080981227
216,17,0,17,17,11088,9.193590753874442,9.101654846335698,0,0.01360201080981227
217,17,0,17,17,11105,9.193590753874442,9.115609403729971,0,0.01360201080981227
218,17,0,17,17,11122,9.193590753874442,9.129563961124244,0,0.01360201080981227
219,17,0,17,17,11139,9.193590753874442,9.143518518518519,0,0.01360201080981227
220,17,0,17,17,11156,9.232991857105333,9.157473075912792,0,0.01360201080981227
221,17,0,17,17,11173,9.246125558182296,9.171427633307067,0,0.01360201080981227
222,17,0,17,17,11190,9.25925925925926,9.18538219070134,1,0.01360201080981227
223,512,495,17,18,11702,9.705805095876018,9.605660625164171,0,0.0410673682285716
224,34,17,17,18,11737,9.718938796952981,9.634390596270029,0,0.014875143568254146
225,18,0,18,18,11755,9.758339900183872,9.649166009981613,0,0.013789146809812358
226,18,0,18,18,11773,9.771473601260835,9.663941423693197,0,0.013789146809812358
227,18,0,18,18,11791,9.797741003414762,9.678716837404782,0,0.013789146809812358
228,18,0,18,18,11809,9.824008405568689,9.693492251116364,0,0.013789146809812358
229,18,0,18,18,11827,9.837142106645652,9.708267664827948,0,0.013789146809812358
230,18,0,18,18,11845,9.850275807722616,9.723043078539533,0,0.013789146809812358
231,18,0,18,18,11863,9.850275807722616,9.737818492251115,0,0.013789146809812358
232,18,0,18,18,11881,9.850275807722616,9.7525939059627,0,0.013789146809812358
233,18,0,18,18,11899,9.850275807722616,9.767369319674284,0,0.013789146809812358
234,18,0,18,18,11917,9.850275807722616,9.782144733385868,0,0.013789146809812358
235,18,0,18,18,11935,9.850275807722616,9.79692014709745,0,0.013789146809812358
236,18,0,18,18,11953,9.889676910953506,9.811695560809037,0,0.013789146809812358
237,18,0,18,18,11971,9.90281061203047,9.82647097452062,1,0.013789146809812358
238,512,494,18,19,12483,10.336222747570265,10.246749408983453,0,0.04125450422857124
239,36,18,18,19,12520,10.362490149724191,10.277121092723931,0,0.015062279568253789
240,19,0,19,19,12539,10.38875755187812,10.292717362752823,0,0.01393882147647929
