batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778774912.574792,decode,2563,771308,0.9997964910916244,771463,2554,0.0,77429,8,2563,768900,771463,771463,0.9999974075298296,8,77437,0,0,0,0,0.0
4,1778774912.717653,decode,2554,771438,0.9999650016526997,771308,2546,0.0,77429,9,2554,768754,771308,771308,0.9997964910916244,17,77446,0,0,0,0,0.0
5,1778774912.8703413,decode,2546,771248,0.9997187169865127,771438,2537,0.0,77429,8,2546,768892,771438,771438,0.9999650016526997,25,77454,0,0,0,0,0.0
6,1778774913.0137486,decode,2537,771345,0.9998444517897765,771248,2529,0.0,77429,9,2537,768711,771248,771248,0.9997187169865127,34,77463,0,0,0,0,0.0
7,1778774913.2765508,decode,2529,380358,0.4930333845346192,771345,2521,0.0,77429,8,2529,768816,771345,771345,0.9998444517897765,42,77471,0,0,0,0,0.0
8,1778774916.2016115,decode,2521,771340,0.9998379706143506,771426,2521,0.0,77479,8,2521,768905,771426,771426,0.9999494468316774,0,77479,1278,1303,0,0,0.0
10,1778774916.5005,decode,2537,769156,0.9970069931882847,771177,2529,0.0,76176,9,2537,768640,771177,771177,0.9996266842954639,9,76185,0,0,0,0,0.0
11,1778774916.5715964,decode,2529,769731,0.9977523283622718,771298,2529,0.0,76183,8,2529,768769,771298,771298,0.9997835287407725,10,76193,7,7,0,0,0.0
14,1778774916.929035,decode,2521,383671,0.4973278113718704,771352,2513,0.0,76176,8,2521,768831,771352,771352,0.999853525435373,13,76189,5,0,0,0,0.0
15,1778774919.673836,decode,2513,770059,0.9981774934702158,771449,2513,0.0,76197,8,2513,768936,771449,771449,0.9999792602386369,0,76197,1251,1292,0,0,0.0
18,1778774920.079267,decode,2546,583039,0.7557556078370373,771405,2537,0.0,74901,8,2546,768859,771405,771405,0.9999222258948883,8,74909,4,0,0,0,0.0
19,1778774921.1395948,decode,2537,770512,0.9987646879638091,771233,2537,0.0,74918,9,2537,768696,771233,771233,0.9996992734602348,0,74918,615,628,0,0,0.0
22,1778774921.495413,decode,2541,770456,0.9986920987990382,771253,2533,0.0,74287,9,2541,768712,771253,771253,0.9997251981619386,9,74296,3,0,0,0,0.0
23,1778774921.5528064,decode,2533,770120,0.9982565638104126,771378,2533,0.0,74290,8,2533,768845,771378,771378,0.9998872275475881,14,74304,3,3,0,0,0.0
26,1778774921.9250576,decode,2525,375788,0.48710959019527783,771443,2516,0.0,74287,8,2525,768918,771443,771443,0.9999714828281258,18,74305,4,0,0,0,0.0
27,1778774924.8541467,decode,2516,771208,0.9996668675831049,771232,2516,0.0,74314,9,2516,768716,771232,771232,0.9996979772251495,0,74314,1284,1318,0,0,0.0
29,1778774925.1534061,decode,2542,673246,0.8726850861672273,771350,2533,0.0,72996,8,2542,768808,771350,771350,0.9998509329652026,8,73004,0,0,0,0,0.0
30,1778774925.6480587,decode,2533,771346,0.9998457480248618,771174,2533,0.0,73013,9,2533,768641,771174,771174,0.9996227955902083,0,73013,320,327,0,0,0.0
32,1778774925.9460096,decode,2531,576314,0.7470384268891006,771177,2523,0.0,72686,9,2531,768646,771177,771177,0.9996266842954639,9,72695,0,0,0,0,0.0
33,1778774927.0473511,decode,2523,771314,0.9998042685021356,771292,2523,0.0,72703,8,2523,768769,771292,771292,0.9997757513302613,0,72703,629,650,0,0,0.0
35,1778774927.4015925,decode,2536,486768,0.6309657599502245,771450,2527,0.0,72053,8,2536,768914,771450,771450,0.9999805564737221,8,72061,0,0,0,0,0.0
36,1778774929.1742902,decode,2527,771168,0.9996150181796971,771268,2527,0.0,72070,9,2527,768741,771268,771268,0.9997446416882165,0,72070,926,948,0,0,0.0
38,1778774929.4446847,decode,2541,720304,0.933683316806336,771309,2533,0.0,71122,8,2541,768768,771309,771309,0.9997977873267095,8,71130,0,0,0,0,0.0
39,1778774929.7380261,decode,2533,771304,0.9997913061512836,771434,2533,0.0,71138,8,2533,768901,771434,771434,0.999959816712359,0,71138,167,170,0,0,0.0
41,1778774930.0769157,decode,2528,470594,0.6100004536822798,771432,2519,0.0,70968,8,2528,768904,771432,771432,0.9999572242421886,8,70976,0,0,0,0,0.0
42,1778774932.0366547,decode,2519,771194,0.9996487202919121,771242,2519,0.0,70985,9,2519,768723,771242,771242,0.9997109395760015,0,70985,974,1002,0,0,0.0
44,1778774932.347588,decode,2539,584196,0.757255351830608,771333,2531,0.0,69983,8,2539,768794,771333,771333,0.9998288969687542,8,69991,0,0,0,0,0.0
45,1778774933.360648,decode,2531,771396,0.9999105597791216,771456,2531,0.0,69999,8,2531,768925,771456,771456,0.9999883338842332,0,69999,610,624,0,0,0.0
47,1778774934.3264096,decode,2536,650160,0.8427602029904143,771232,2528,0.0,69375,9,2536,768696,771232,771232,0.9996979772251495,9,69384,0,0,0,0,0.0
48,1778774934.9647253,decode,2528,771360,0.9998638953160546,771352,2528,0.0,69392,8,2528,768824,771352,771352,0.999853525435373,0,69392,392,404,0,0,0.0
50,1778774935.3053558,decode,2531,473822,0.6141847005372895,771191,2523,0.0,68988,9,2531,768660,771191,771191,0.9996448315866565,9,68997,0,0,0,0,0.0
51,1778774937.208797,decode,2523,771422,0.9999442618913366,771306,2523,0.0,69005,8,2523,768783,771306,771306,0.999793898621454,0,69005,966,992,0,0,0.0
53,1778774937.5019276,decode,2540,654210,0.8480099550854543,771262,2532,0.0,68013,9,2540,768722,771262,771262,0.9997368642777054,9,68022,0,0,0,0,0.0
54,1778774938.0930195,decode,2532,771210,0.9996694600532753,771386,2532,0.0,68030,8,2532,768854,771386,771386,0.9998975974282696,0,68030,382,390,0,0,0.0
56,1778774938.3983526,decode,2532,556820,0.7217696201383083,771342,2524,0.0,67640,8,2532,768810,771342,771342,0.999840563084521,8,67648,0,0,0,0,0.0
57,1778774939.6734111,decode,2524,771320,0.9998120459126467,771458,2524,0.0,67656,8,2524,768934,771458,771458,0.9999909263544037,0,67656,695,715,0,0,0.0
59,1778774940.002762,decode,2536,538448,0.6979551891531048,771456,2527,0.0,66941,8,2536,768920,771456,771456,0.9999883338842332,8,66949,0,0,0,0,0.0
60,1778774941.3750546,decode,2527,771248,0.9997187169865127,771274,2527,0.0,66958,9,2527,768747,771274,771274,0.9997524190987277,0,66958,757,776,0,0,0.0
62,1778774941.6738727,decode,2538,654496,0.8483806783198201,771386,2529,0.0,66182,8,2538,768848,771386,771386,0.9998975974282696,8,66190,0,0,0,0,0.0
63,1778774942.3022943,decode,2529,771196,0.9996513127620825,771206,2529,1814.2649651150796,66199,9,2529,768677,771206,771206,0.9996642751129344,0,66199,379,389,0,0,0.0
65,1778774942.6165495,decode,2531,506226,0.6561879022379499,771327,2523,1814.2649651150796,65810,8,2531,768796,771327,771327,0.999821119558243,8,65818,0,0,0,0,0.0
66,1778774944.2284186,decode,2523,771426,0.9999494468316774,771442,2523,1814.2649651150796,65826,8,2523,768919,771442,771442,0.9999701865930405,0,65826,860,884,0,0,0.0
68,1778774944.5497086,decode,2538,600534,0.7784332406525247,771264,2530,1814.2649651150796,64942,9,2538,768726,771264,771264,0.9997394567478758,9,64951,0,0,0,0,0.0
69,1778774945.4950697,decode,2530,771234,0.99970056969532,771386,2530,1814.2649651150796,64959,8,2530,768856,771386,771386,0.9998975974282696,0,64959,556,569,0,0,0.0
71,1778774945.8379252,decode,2535,603926,0.7828300700615064,771369,2526,1814.2649651150796,64390,8,2535,768834,771369,771369,0.9998755614318213,8,64398,0,0,0,0,0.0
72,1778774946.8297071,decode,2526,771326,0.9998198233231579,771186,2526,1814.2649651150796,64407,9,2526,768660,771186,771186,0.9996383504112306,0,64407,542,558,0,0,0.0
74,1778774947.206672,decode,2534,515462,0.6681599294848114,771460,2525,1814.2649651150796,63849,8,2534,768926,771460,771460,0.999993518824574,8,63857,0,0,0,0,0.0
75,1778774948.8210323,decode,2525,771362,0.9998664877862249,771276,2525,1814.2649651150796,63866,9,2525,768751,771276,771276,0.9997550115688981,0,63866,831,853,0,0,0.0
77,1778774949.2316124,decode,2538,624934,0.810061376731284,771200,2530,1814.2649651150796,63013,9,2538,768662,771200,771200,0.9996564977024233,9,63022,0,0,0,0,0.0
78,1778774950.0664575,decode,2530,771334,0.9998301932038395,771322,2530,1814.2649651150796,63030,8,2530,768792,771322,771322,0.9998146383828171,0,63030,476,488,0,0,0.0
80,1778774950.3823073,decode,2533,553882,0.7179612814580052,771167,2525,1814.2649651150796,62542,9,2533,768634,771167,771167,0.9996137219446118,9,62551,0,0,0,0,0.0
81,1778774951.6380897,decode,2525,771382,0.9998924124879288,771284,2525,1814.2649651150796,62559,8,2525,768759,771284,771284,0.9997653814495797,0,62559,705,725,0,0,0.0
83,1778774951.9559646,decode,2536,567424,0.7355148969817166,771218,2528,1814.2649651150796,61834,9,2536,768682,771218,771218,0.9996798299339569,9,61843,0,0,0,0,0.0
84,1778774953.1432893,decode,2528,771424,0.999946854361507,771338,2528,1814.2649651150796,61851,8,2528,768810,771338,771338,0.9998353781441802,0,61851,663,680,0,0,0.0
86,1778774953.4444733,decode,2536,615528,0.7978689895199393,771260,2528,1814.2649651150796,61171,9,2536,768724,771260,771260,0.999734271807535,9,61180,0,0,0,0,0.0
87,1778774954.261077,decode,2528,771228,0.9996927922848088,771380,2528,1814.2649651150796,61188,8,2528,768852,771380,771380,0.9998898200177584,0,61188,506,519,0,0,0.0
89,1778774954.577734,decode,2533,529238,0.6860168640184584,771361,2524,1814.2649651150796,60669,8,2533,768828,771361,771361,0.9998651915511397,8,60677,0,0,0,0,0.0
90,1778774956.0615828,decode,2524,771338,0.9998353781441802,771176,2524,1814.2649651150796,60686,9,2524,768652,771176,771176,0.9996253880603786,0,60686,785,807,0,0,0.0
92,1778774956.366958,decode,2537,604568,0.7836622529862016,771175,2529,1814.2649651150796,59879,9,2537,768638,771175,771175,0.9996240918252934,9,59888,0,0,0,0,0.0
93,1778774957.285758,decode,2529,771368,0.9998742651967361,771296,2529,1814.2649651150796,59896,8,2529,768767,771296,771296,0.999780936270602,0,59896,542,556,0,0,0.0
95,1778774957.5975895,decode,2534,578956,0.7504630799841859,771202,2526,1814.2649651150796,59340,9,2534,768668,771202,771202,0.9996590901725937,9,59349,0,0,0,0,0.0
96,1778774958.6744926,decode,2526,771256,0.9997290868671942,771320,2526,1814.2649651150796,59357,8,2526,768794,771320,771320,0.9998120459126467,0,59357,624,641,0,0,0.0
98,1778774958.9758382,decode,2535,551670,0.7150940094495538,771391,2526,1814.2649651150796,58716,8,2535,768856,771391,771391,0.9999040786036956,8,58724,0,0,0,0,0.0
99,1778774960.2270267,decode,2526,771270,0.999747234158387,771208,2526,1814.2649651150796,58733,9,2526,768682,771208,771208,0.9996668675831049,0,58733,713,732,0,0,0.0
101,1778774960.5090902,decode,2537,617906,0.8009514365525332,771407,2528,1814.2649651150796,58001,8,2537,768870,771407,771407,0.9999248183650586,8,58009,0,0,0,0,0.0
102,1778774961.3068242,decode,2528,771206,0.9996642751129344,771226,2528,1814.2649651150796,58018,9,2528,768698,771226,771226,0.9996901998146384,0,58018,498,511,0,0,0.0
104,1778774961.6054885,decode,2533,547020,0.7090665163033968,771339,2525,1814.2649651150796,57507,8,2533,768806,771339,771339,0.9998366743792654,8,57515,0,0,0,0,0.0
105,1778774962.8621926,decode,2525,771420,0.9999416694211662,771456,2525,1814.2649651150796,57523,8,2525,768931,771456,771456,0.9999883338842332,0,57523,728,748,0,0,0.0
107,1778774963.1470392,decode,2536,572910,0.7426260426590967,771256,2528,1814.2649651150796,56775,9,2536,768720,771256,771256,0.9997290868671942,9,56784,0,0,0,0,0.0
108,1778774964.2074425,decode,2528,771210,0.9996694600532753,771376,2528,1814.2649651150796,56792,8,2528,768848,771376,771376,0.9998846350774176,0,56792,645,661,0,0,0.0
110,1778774964.483381,decode,2536,597634,0.7746741589054591,771346,2527,1814.2649651150796,56131,8,2536,768810,771346,771346,0.9998457480248618,8,56139,0,0,0,0,0.0
111,1778774965.381564,decode,2527,771334,0.9998301932038395,771164,2527,1814.2649651150796,56148,9,2527,768637,771164,771164,0.9996098332393563,0,56148,563,579,0,0,0.0
113,1778774965.6688404,decode,2534,550202,0.7131911363444874,771168,2526,1814.2649651150796,55569,9,2534,768634,771168,771168,0.9996150181796971,9,55578,0,0,0,0,0.0
114,1778774966.8910418,decode,2526,771302,0.9997887136811132,771286,2526,1814.2649651150796,55586,8,2526,768760,771286,771286,0.99976797391975,0,55586,718,737,0,0,0.0
116,1778774967.169364,decode,2537,598306,0.7755452288827102,771439,2528,1814.2649651150796,54849,8,2537,768902,771439,771439,0.9999662978877849,8,54857,0,0,0,0,0.0
117,1778774968.065067,decode,2528,771406,0.9999235221299735,771258,2528,1814.2649651150796,54866,9,2528,768730,771258,771258,0.9997316793373646,0,54866,562,577,0,0,0.0
119,1778774968.3442142,decode,2534,577456,0.7485187273563934,771240,2526,1814.2649651150796,54289,9,2534,768706,771240,771240,0.9997083471058311,9,54298,0,0,0,0,0.0
120,1778774969.3671632,decode,2526,771256,0.9997290868671942,771358,2526,1814.2649651150796,54306,8,2526,768832,771358,771358,0.9998613028458841,0,54306,629,646,0,0,0.0
122,1778774969.6576116,decode,2535,558148,0.7234910203314473,771391,2526,1814.2649651150796,53660,8,2535,768856,771391,771391,0.9999040786036956,8,53668,0,0,0,0,0.0
123,1778774970.8252609,decode,2526,771448,0.9999779640035517,771208,2526,3549.277219530256,53677,9,2526,768682,771208,771208,0.9996668675831049,0,53677,692,711,0,0,0.0
