batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
95,1778153399.6381881,decode,241,1950654,0.9996966041185991,1950413,241,5354.585316512727,19757,0,241,1950172,1950413,1950413,0.9995730932952586,2,19759,0,0,0,0.0
96,1778153399.6807222,decode,241,1950895,0.9998201149419397,1950654,241,5354.585316512727,19757,0,241,1950413,1950654,1950654,0.9996966041185991,2,19759,0,0,0,0.0
97,1778153399.7249496,decode,241,1951136,0.9999436257652803,1950895,241,5354.585316512727,19757,0,241,1950654,1950895,1950895,0.9998201149419397,2,19759,0,0,0,0.0
98,1778153399.938643,decode,241,1943280,0.9959174804202033,1951136,240,5354.585316512727,19757,0,241,1950895,1951136,1951136,0.9999436257652803,2,19759,0,0,0,0.0
99,1778153399.9769819,decode,240,1943520,0.996040478750501,1943280,240,5354.585316512727,19757,1,240,1943040,1943280,1943280,0.9959174804202033,3,19760,0,0,0,0.0
100,1778153400.0190444,decode,240,1943760,0.9961634770807987,1943520,240,5354.585316512727,19757,0,240,1943280,1943520,1943520,0.996040478750501,3,19760,0,0,0,0.0
101,1778153400.0766306,decode,240,931500,0.47738726946781695,1943760,240,5354.585316512727,19757,0,240,1943520,1943760,1943760,0.9961634770807987,3,19760,0,0,0,0.0
102,1778153400.7313063,decode,240,1947685,0.9981750122742084,1944000,240,5354.585316512727,19760,0,240,1943760,1944000,1944000,0.9962864754110963,0,19760,127,0,0,0.0
104,1778153400.8021975,decode,242,1948169,0.9984230589069754,1947927,242,5354.585316512727,19633,0,242,1947685,1947927,1947927,0.9982990355905919,0,19633,0,0,0,0.0
105,1778153400.8455367,decode,242,1948411,0.9985470822233589,1948169,242,5354.585316512727,19633,0,242,1947927,1948169,1948169,0.9984230589069754,0,19633,0,0,0,0.0
106,1778153400.8881764,decode,242,1948653,0.9986711055397423,1948411,242,5354.585316512727,19633,0,242,1948169,1948411,1948411,0.9985470822233589,0,19633,0,0,0,0.0
107,1778153400.934505,decode,242,1948895,0.9987951288561258,1948653,242,5354.585316512727,19633,0,242,1948411,1948653,1948653,0.9986711055397423,0,19633,0,0,0,0.0
108,1778153400.9742582,decode,242,1949137,0.9989191521725093,1948895,242,5354.585316512727,19633,0,242,1948653,1948895,1948895,0.9987951288561258,0,19633,0,0,0,0.0
109,1778153401.0168052,decode,242,1949379,0.9990431754888928,1949137,242,5354.585316512727,19633,0,242,1948895,1949137,1949137,0.9989191521725093,0,19633,0,0,0,0.0
110,1778153401.059571,decode,242,1949621,0.9991671988052763,1949379,242,5354.585316512727,19633,0,242,1949137,1949379,1949379,0.9990431754888928,0,19633,0,0,0,0.0
111,1778153401.1031916,decode,242,1949863,0.9992912221216597,1949621,242,5354.585316512727,19633,0,242,1949379,1949621,1949621,0.9991671988052763,0,19633,0,0,0,0.0
112,1778153401.1453671,decode,242,1950105,0.9994152454380432,1949863,242,5354.585316512727,19633,0,242,1949621,1949863,1949863,0.9992912221216597,0,19633,0,0,0,0.0
113,1778153401.1887052,decode,242,1950347,0.9995392687544267,1950105,242,5354.585316512727,19633,0,242,1949863,1950105,1950105,0.9994152454380432,0,19633,0,0,0,0.0
114,1778153401.231385,decode,242,1950589,0.9996632920708102,1950347,242,5354.585316512727,19633,0,242,1950105,1950347,1950347,0.9995392687544267,0,19633,0,0,0,0.0
115,1778153401.2742047,decode,242,1950831,0.9997873153871936,1950589,242,5354.585316512727,19633,0,242,1950347,1950589,1950589,0.9996632920708102,0,19633,0,0,0,0.0
116,1778153401.3180401,decode,242,1951073,0.9999113387035771,1950831,242,5354.585316512727,19633,0,242,1950589,1950831,1950831,0.9997873153871936,0,19633,0,0,0,0.0
117,1778153401.3749053,decode,242,1943300,0.9959277302810614,1951073,241,5354.585316512727,19633,0,242,1950831,1951073,1951073,0.9999113387035771,0,19633,0,0,0,0.0
118,1778153401.4170487,decode,241,1943541,0.996051241104402,1943300,241,5354.585316512727,19633,1,241,1943059,1943300,1943300,0.9959277302810614,1,19634,0,0,0,0.0
119,1778153401.4595385,decode,241,1943782,0.9961747519277426,1943541,241,5354.585316512727,19633,0,241,1943300,1943541,1943541,0.996051241104402,1,19634,0,0,0,0.0
120,1778153401.5022666,decode,241,1944023,0.9962982627510831,1943782,241,5354.585316512727,19633,0,241,1943541,1943782,1943782,0.9961747519277426,1,19634,0,0,0,0.0
121,1778153401.545925,decode,241,1944264,0.9964217735744237,1944023,241,5354.585316512727,19633,0,241,1943782,1944023,1944023,0.9962982627510831,1,19634,0,0,0,0.0
122,1778153401.5888157,decode,241,1944505,0.9965452843977644,1944264,241,5354.585316512727,19633,0,241,1944023,1944264,1944264,0.9964217735744237,1,19634,0,0,0,0.0
123,1778153401.6364317,decode,241,1944746,0.9966687952211049,1944505,241,3780.570191138758,19633,0,241,1944264,1944505,1944505,0.9965452843977644,1,19634,0,0,0,0.0
124,1778153401.6737902,decode,241,1944987,0.9967923060444455,1944746,241,3780.570191138758,19633,0,241,1944505,1944746,1944746,0.9966687952211049,1,19634,0,0,0,0.0
125,1778153401.7165275,decode,241,1945228,0.996915816867786,1944987,241,3780.570191138758,19633,0,241,1944746,1944987,1944987,0.9967923060444455,1,19634,0,0,0,0.0
126,1778153401.7594147,decode,241,1945469,0.9970393276911266,1945228,241,3780.570191138758,19633,0,241,1944987,1945228,1945228,0.996915816867786,1,19634,0,0,0,0.0
127,1778153401.8023736,decode,241,1945710,0.9971628385144672,1945469,241,3780.570191138758,19633,0,241,1945228,1945469,1945469,0.9970393276911266,1,19634,0,0,0,0.0
128,1778153401.8449361,decode,241,1945951,0.9972863493378077,1945710,241,3780.570191138758,19633,0,241,1945469,1945710,1945710,0.9971628385144672,1,19634,0,0,0,0.0
129,1778153401.8880584,decode,241,1946192,0.9974098601611483,1945951,241,3780.570191138758,19633,0,241,1945710,1945951,1945951,0.9972863493378077,1,19634,0,0,0,0.0
130,1778153401.9312253,decode,241,1946433,0.9975333709844889,1946192,241,3780.570191138758,19633,0,241,1945951,1946192,1946192,0.9974098601611483,1,19634,0,0,0,0.0
131,1778153401.9734085,decode,241,1946674,0.9976568818078294,1946433,241,3780.570191138758,19633,0,241,1946192,1946433,1946433,0.9975333709844889,1,19634,0,0,0,0.0
132,1778153402.0162358,decode,241,1946915,0.99778039263117,1946674,241,3780.570191138758,19633,0,241,1946433,1946674,1946674,0.9976568818078294,1,19634,0,0,0,0.0
133,1778153402.059723,decode,241,1947156,0.9979039034545106,1946915,241,3780.570191138758,19633,0,241,1946674,1946915,1946915,0.99778039263117,1,19634,0,0,0,0.0
134,1778153402.1027043,decode,241,1947397,0.9980274142778511,1947156,241,3780.570191138758,19633,0,241,1946915,1947156,1947156,0.9979039034545106,1,19634,0,0,0,0.0
135,1778153402.1450143,decode,241,1947638,0.9981509251011917,1947397,241,3780.570191138758,19633,0,241,1947156,1947397,1947397,0.9980274142778511,1,19634,0,0,0,0.0
136,1778153402.1879761,decode,241,1947879,0.9982744359245324,1947638,241,3780.570191138758,19633,0,241,1947397,1947638,1947638,0.9981509251011917,1,19634,0,0,0,0.0
137,1778153402.23053,decode,241,1948120,0.9983979467478729,1947879,241,3780.570191138758,19633,0,241,1947638,1947879,1947879,0.9982744359245324,1,19634,0,0,0,0.0
138,1778153402.2734003,decode,241,1948361,0.9985214575712135,1948120,241,3780.570191138758,19633,0,241,1947879,1948120,1948120,0.9983979467478729,1,19634,0,0,0,0.0
139,1778153402.3168256,decode,241,1948602,0.9986449683945541,1948361,241,3780.570191138758,19633,0,241,1948120,1948361,1948361,0.9985214575712135,1,19634,0,0,0,0.0
140,1778153402.359609,decode,241,1948843,0.9987684792178946,1948602,241,3780.570191138758,19633,0,241,1948361,1948602,1948602,0.9986449683945541,1,19634,0,0,0,0.0
141,1778153402.4029388,decode,241,1949084,0.9988919900412352,1948843,241,3780.570191138758,19633,0,241,1948602,1948843,1948843,0.9987684792178946,1,19634,0,0,0,0.0
142,1778153402.445424,decode,241,1949325,0.9990155008645758,1949084,241,3780.570191138758,19633,0,241,1948843,1949084,1949084,0.9988919900412352,1,19634,0,0,0,0.0
143,1778153402.4879434,decode,241,1949566,0.9991390116879163,1949325,241,3780.570191138758,19633,0,241,1949084,1949325,1949325,0.9990155008645758,1,19634,0,0,0,0.0
144,1778153402.5309074,decode,241,1949807,0.9992625225112569,1949566,241,3780.570191138758,19633,0,241,1949325,1949566,1949566,0.9991390116879163,1,19634,0,0,0,0.0
145,1778153402.574235,decode,241,1950048,0.9993860333345975,1949807,241,3780.570191138758,19633,0,241,1949566,1949807,1949807,0.9992625225112569,1,19634,0,0,0,0.0
