,Time (sec),throughput
3195,138.2076664668627,311708
3196,138.25448995850599,311842
3197,138.30131345014928,311976
3198,138.34813694179257,312110
3199,138.39709841743587,312244
3200,138.44605989307917,312378
3201,138.49502136872246,312512
3202,138.54398284436576,312646
3203,138.59294432000905,312779
3204,138.64190579565235,312912
3205,138.69086727129564,313045
3206,138.73982874693894,313178
3207,138.78879022258224,313311
3208,138.83775169822553,313444
3209,138.88671317386883,313576
3210,138.93567464951212,313708
3211,138.98463612515542,313840
3212,139.03359760079871,313972
3213,139.082559076442,314103
3214,139.1315205520853,314234
3215,139.1804820277286,314365
3216,139.2294435033719,314496
3217,139.2784049790152,314627
3218,139.3273664546585,314757
3219,139.37632793030178,314887
3220,139.42528940594508,315017
3221,139.47425088158838,315147
3222,139.52321235723167,315277
3223,139.57217383287497,315407
3224,139.62113530851826,315536
3225,139.67009678416156,315665
3226,139.71905825980485,315794
3227,139.76801973544815,315923
3228,139.81698121109144,316052
3229,139.86251336737658,316180
3230,139.9080455236617,316308
3231,139.95357767994685,316436
3232,139.99910983623198,316564
3233,140.0446419925171,316692
3234,140.08992070880225,316819
3235,140.1351994250874,316946
3236,140.18047814137253,317073
3237,140.22575685765767,317200
3238,140.2710355739428,317327
3239,140.31631429022795,317454
3240,140.3614020305131,317580
3241,140.40648977079823,317706
3242,140.45157751108337,317832
3243,140.4966652513685,317958
3244,140.54175299165365,318084
3245,140.58895407228164,318209
3246,140.63615515290962,318334
3247,140.6833562335376,318459
3248,140.7305573141656,318584
3249,140.77775839479358,318709
3250,140.82473628029777,318833
3251,140.87171416580196,318957
3252,140.91869205130615,319081
3253,140.96566993681034,319205
3254,141.01264782231453,319329
3255,141.05962570781873,319453
3256,141.10660359332292,319577
3257,141.15330463494138,319700
3258,141.20000567655984,319823
3259,141.2467067181783,319946
3260,141.29340775979676,320069
3261,141.34010880141523,320192
3262,141.3867159678614,320314
3263,141.43332313430756,320436
3264,141.47993030075372,320558
3265,141.5265374671999,320680
