batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778166674.598396,decode,195,1950390,0.9995613059552717,1950195,195,0.0,39805,0,195,1950000,1950195,1950195,0.9994613698119048,0,39805,0,0,0,0,0.0
4,1778166674.6600025,decode,195,1950585,0.9996612420986385,1950390,195,0.0,39805,0,195,1950195,1950390,1950390,0.9995613059552717,0,39805,0,0,0,0,0.0
5,1778166674.7045376,decode,195,1950780,0.9997611782420054,1950585,195,0.0,39805,0,195,1950390,1950585,1950585,0.9996612420986385,0,39805,0,0,0,0,0.0
6,1778166674.7567189,decode,195,1000500,0.512749289428396,1950780,195,0.0,39805,0,195,1950585,1950780,1950780,0.9997611782420054,0,39805,0,0,0,0,0.0
7,1778166675.2699077,decode,195,1950500,0.9996176801899914,1950975,195,0.0,39805,0,195,1950780,1950975,1950975,0.9998611143853722,0,39805,95,95,0,0,0.0
9,1778166675.3881552,decode,195,1950890,0.9998175524767251,1950695,195,0.0,39710,0,195,1950500,1950695,1950695,0.9997176163333583,0,39710,0,0,0,0,0.0
10,1778166675.4408734,decode,195,1951085,0.999917488620092,1950890,195,0.0,39710,0,195,1950695,1950890,1950890,0.9998175524767251,0,39710,0,0,0,0,0.0
11,1778166675.628469,decode,195,1941276,0.9948904443622177,1951085,194,0.0,39710,0,195,1950890,1951085,1951085,0.999917488620092,0,39710,0,0,0,0,0.0
12,1778166675.6636045,decode,194,1491245,0.7642526877697635,1941276,194,0.0,39710,1,194,1941082,1941276,1941276,0.9948904443622177,1,39711,0,0,0,0,0.0
13,1778166675.8625333,decode,194,940247,0.481870046114124,1941470,194,0.0,39711,0,194,1941276,1941470,1941470,0.9949898680125417,0,39711,45,45,0,0,0.0
16,1778166676.4786727,decode,195,1950637,0.9996878917368697,1950442,195,0.0,39565,0,195,1950247,1950442,1950442,0.9995879555935028,0,39565,100,0,0,0,0.0
17,1778166676.528247,decode,195,1940827,0.9946603349859525,1950637,195,0.0,39565,0,195,1950442,1950637,1950637,0.9996878917368697,0,39565,0,0,0,0,0.0
18,1778166676.5799305,decode,195,1950827,0.999785265415022,1950832,195,0.0,39565,0,195,1950637,1950832,1950832,0.9997878278802366,0,39565,1,1,0,0,0.0
20,1778166676.6879475,decode,195,1200842,0.6154231706304587,1951022,195,0.0,39564,0,195,1950827,1951022,1951022,0.9998852015583889,0,39564,0,0,0,0,0.0
21,1778166677.0033045,decode,195,1460352,0.7484202401952393,1951217,195,0.0,39564,0,195,1951022,1951217,1951217,0.9999851377017557,0,39564,75,75,0,0,0.0
24,1778166677.2956886,decode,195,1950742,0.9997417035063749,1950547,195,0.0,39440,0,195,1950352,1950547,1950547,0.999641767363008,0,39440,49,0,0,0,0.0
25,1778166677.3455331,decode,195,1940932,0.9947141467554578,1950742,195,0.0,39440,0,195,1950547,1950742,1950742,0.9997417035063749,0,39440,0,0,0,0,0.0
26,1778166677.394942,decode,195,1950932,0.9998390771845272,1950937,195,0.0,39440,0,195,1950742,1950937,1950937,0.9998416396497417,0,39440,1,1,0,0,0.0
28,1778166677.5289118,decode,195,1361030,0.697518406187636,1951127,194,0.0,39439,0,195,1950932,1951127,1951127,0.999939013327894,0,39439,0,0,0,0,0.0
29,1778166677.795612,decode,194,1250330,0.6407854263378374,1941320,194,0.0,39440,1,194,1941126,1941320,1941320,0.9949129940561057,0,39440,58,59,0,0,0.0
32,1778166678.1844735,decode,195,1950720,0.999730428659431,1950525,195,0.0,39311,0,195,1950330,1950525,1950525,0.9996304925160641,0,39311,70,0,0,0,0.0
33,1778166678.2327354,decode,195,1950915,0.9998303648027979,1950720,195,0.0,39311,0,195,1950525,1950720,1950720,0.999730428659431,0,39311,0,0,0,0,0.0
34,1778166678.2807553,decode,195,1951110,0.9999303009461646,1950915,195,0.0,39311,0,195,1950720,1950915,1950915,0.9998303648027979,0,39311,0,0,0,0,0.0
35,1778166678.351544,decode,195,1210935,0.6205957629125185,1951110,194,0.0,39311,0,195,1950915,1951110,1951110,0.9999303009461646,0,39311,0,0,0,0,0.0
36,1778166678.7298381,decode,194,1290278,0.661258498415884,1941300,194,0.0,39312,1,194,1941106,1941300,1941300,0.9949027441952476,0,39312,73,74,0,0,0.0
39,1778166679.1200023,decode,195,1940663,0.9945762861269158,1950473,195,0.0,39172,0,195,1950278,1950473,1950473,0.9996038428778329,0,39172,66,0,0,0,0.0
