Time (sec),throughput
0.0,0
0.020263120916668622,1
0.05620447264307547,3
0.12946138533983065,8
0.23632232905359796,16
0.39669616009082714,30
0.5426374575011205,46
0.7044635338716829,69
0.9037992300721929,96
1.0708622514078348,128
1.2752279015619463,166
1.5471779141053128,213
1.8312032004861025,267
2.1148997370002256,330
2.377165554196186,398
2.6206325389463694,474
2.9083793510160483,559
3.2007112411301715,655
3.4951099472442944,759
3.713550740476958,866
3.861713781143432,977
4.011054229985375,1091
4.123472227925924,1206
4.272132740767867,1325
4.454515157529771,1445
4.5847599268165435,1564
4.679465357751654,1679
4.760495733203017,1793
4.840122503321047,1902
4.92015883717241,2008
4.961587835216145,2109
5.038943995317821,2207
5.147038936131674,2298
5.27107729268617,2386
5.414104479702236,2468
5.579196062126212,2550
5.755529943855505,2628
5.930589118384797,2702
6.053787187814746,2766
6.125350657865317,2824
6.197249701249222,2880
6.245991986143335,2933
6.279376975621806,2983
6.348477893028991,3034
6.4336637281538955,3081
6.5340110681276995,3128
6.669428913784266,3176
6.87653431325478,3230
7.088081654058627,3286
7.31035534468622,3349
7.59661039106701,3419
7.8858444251811335,3502
8.177031293123829,3586
8.343354524462091,3672
8.5886082682218,3763
8.873788094103118,3857
9.137982767959397,3954
9.43055414607352,4060
9.728708116187644,4171
10.024529584968434,4289
10.286730559495417,4410
10.470436913781132,4534
10.621872350196332,4660
10.825546736103048,4793
11.032575362009762,4926
11.23770045854505,5065
11.535089500659172,5213
11.838699470773296,5368
12.14105132888742,5528
12.442908467001542,5692
12.741310309115665,5857
12.986722278042649,6016
13.191150670577935,6170
13.450493174247777,6325
13.691529591174762,6483
13.879573585689048,6634
14.063928748203333,6786
14.304114773523969,6935
14.490587184038255,7075
14.605597125572453,7207
14.718316611639986,7334
14.9016593627257,7461
15.085765674344747,7588
15.269501684097127,7717
15.442422656565547,7842
15.614228365033968,7969
15.745349103235027,8090
15.838999131503469,8201
15.966273941315109,8306
16.112105323467297,8402
16.256954543155995,8493
16.422601730913303,8579
16.61991939544859,8668
16.797392946511216,8753
16.97410293704051,8838
17.170597945575796,8921
17.33757270666644,9005
17.513069639062397,9088
17.65609429066413,9167
17.74421283449375,9245
17.850160987523477,9324
17.92699358034535,9400
18.001576473971102,9473
18.07645918626352,9543
18.149561314951512,9610
18.2374050406708,9676
18.288108385518353,9737
18.337934503699238,9799
18.388372077880124,9858
18.43724274677424,9916
18.52343361382686,9972
18.659082551885543,10030
18.796342872208776,10085
18.914693506142427,10139
19.10590107254438,10195
19.328632588589578,10252
19.586380741023632,10312
19.87125036909331,10378
20.158895688540767,10447
20.44777283732156,10525
20.736900851169015,10606
20.999442290358626,10693
21.292712335139417,10794
21.590296406586873,10901
21.88805788603433,11021
22.188328506815118,11148
22.484858412929242,11282
22.784657247043366,11425
23.08408289715749,11577
23.384361283271613,11737
23.6822763840524,11905
23.984758418166525,12084
24.286615556280648,12265
24.58380149135985,12452
24.86207968058929,12641
25.157571378703413,12837
25.461181348817536,13037
25.759378706664993,13235
25.99062605138321,13429
26.251885512767338,13622
26.54725107777247,13812
26.82395661628445,14003
27.086213910811434,14192
27.36264698004087,14375
27.591957666329456,14553
27.799375858940934,14723
28.06058507047109,14891
28.32083415400125,15056
28.531606586612728,15215
28.706337810232665,15368
28.9447777875533,15520
29.20316157122314,15668
29.46058522689298,15811
29.75135101775208,15954
30.04915424653287,16100
30.34943263264699,16247
30.644551334494448,16391
30.920700335406426,16530
31.125597122227425,16668
31.415421000705567,16810
31.712168761753023,16951
31.985679469331668,17092
32.28079817117912,17235
32.580223821293245,17383
32.85842719701157,17526
33.063552293546856,17673
33.251596288061144,17815
33.366485948401696,17954
33.4657042417368,18087
33.51597334779933,18217
33.54870718452199,18342
33.59206594377598,18461
33.653190901604816,18575
33.7638459128787,18686
33.91187438287851,18792
34.090005153773745,18893
34.25937463369613,18989
34.484993365185915,19085
34.778027249966705,19185
35.070186574747495,19290
35.36308771560448,19391
35.577892626170474,19491
35.842714841360085,19592
36.12838687074616,19691
36.41259941213224,19787
36.662924844679246,19885
36.87721020324524,19982
37.04679945916763,20079
37.213980821756685,20179
37.39459398198526,20281
37.505813096370254,20385
37.585770112888284,20490
37.69626769127328,20598
37.80860068512494,20706
37.91909826350993,20814
38.03120090002825,20920
38.12401211843426,21023
38.218010707506934,21125
38.30953594027831,21220
38.43452729949947,21310
38.540924903195865,21391
38.62970072702549,21469
38.70498250065124,21542
38.77808462933923,21609
38.85088975536056,21670
38.89981542158801,21724
38.94796637373638,21774
39.017315099143566,21820
39.10162942493514,21866
39.202161937069405,21909
39.271765543187705,21949
39.30271522292703,21988
39.349295843824606,22027
39.41693456460957,22064
39.53226010655941,22104
39.66741506342868,22143
39.824692981815716,22186
39.99546102113231,22230
40.131675536858715,22276
40.233284571659645,22321
40.30263904711128,22364
40.38518048467244,22408
40.46889819956694,22451
40.51592044771531,22494
40.56293174594622,22536
40.59481407635221,22577
40.61208319267325,22617
40.62924269832763,22656
40.64608113731534,22693
40.67659804905466,22729
40.74239350430235,22764
40.81055668375398,22800
40.89208124664848,22838
40.961098655433446,22875
40.977627249087824,22910
40.99318386441262,22941
41.022503632254065,22970
41.086772903704926,22996
41.15102259115579,23019
41.22982802780267,23042
41.38133549374295,23068
41.5843806532304,23099
41.771293329422825,23131
41.988034949544215,23170
42.24403702202906,23214
42.46556111407426,23263
42.70589817619241,23319
42.96546515605504,23382
43.226123293251,23452
43.51230981376512,23531
43.80350203454591,23620
44.09990803666003,23718
44.39568235877415,23824
44.689679635554945,23937
44.988822320335736,24063
45.286475193611764,24192
45.561053605672946,24332
45.85983442652993,24476
46.083105858046025,24624
46.356966577764354,24779
46.654881678545145,24941
46.957363712659266,25111
47.25922085077339,25282
47.55762269288751,25459
47.85698370300164,25637
48.15334343547343,25815
48.44740737313041,25997
48.747794943244536,26182
49.045667533091994,26366
49.341954879206114,26557
49.64556484932024,26747
49.941659949389916,26935
50.24108559950404,27123
50.54458536161816,27314
50.848195331732285,27506
51.15180530184641,27697
51.45541527196053,27896
51.757277402074656,28093
52.055565230931634,28291
52.26667280193041,28487
52.389633051868294,28676
52.49309921293594,28858
52.631787431932764,29031
52.75457028419943,29198
52.838628885180285,29356
52.95818839522242,29509
53.095602790777974,29658
53.21395648154392,29800
53.36743897968957,29936
53.540925318405606,30070
53.65477193074615,30191
53.78271111693874,30309
53.91192589475038,30419
53.95311224746078,30518
54.01061823666109,30608
54.06691664772032,30687
54.11903592108577,30756
54.16890601397988,30814
54.20152838352661,30863
54.248709138341646,30907
54.28048185808097,30947
54.297641363735345,30986
54.31429326405639,31022
54.33037108437743,31055
54.34592769970223,31086
54.37562259287701,31117
54.405116995385114,31144
54.41963309870991,31169
54.448020536817964,31192
54.47610056159269,31211
54.50309474788977,31227
54.53055630485352,31242
54.55644294981727,31253
54.63321375939113,31266
54.711315640965,31280
54.7539073282978,31293
54.81548493709854,31308
54.90688429947732,31324
55.017780619199556,31343
55.213759003400064,31369
55.48499805365772,31401
55.75657358391537,31441
56.03873238531838,31490
56.29836960441911,31544
56.49101790148773,31603
56.612530604873236,31663
56.66274191772079,31723
56.71309659056834,31784
56.785468393923004,31847
56.87296971964229,31911
56.994955330405574,31979
57.09996679436863,32047
57.26259798959261,32122
57.460036102127894,32199
57.70342883895427,32283
57.99364685813506,32373
58.25862420932467,32469
58.50824811653835,32569
58.77366804906129,32674
59.06080448378071,32783
59.29208768460382,32889
59.492214182739104,32993
59.74041942328611,33097
60.00708675847572,33198
60.23703235929884,33300
60.41741524752741,33400
60.59611395442265,33505
60.8277258453283,33615
61.079195257862615,33731
61.36736998449314,33853
61.638169302666874,33979
61.93432873411433,34118
62.23713358422845,34262
62.536444930342576,34415
62.8400549004567,34572
63.13691325457082,34733
63.440523224684945,34896
63.74087265079907,35066
64.04448262091319,35238
64.3440820950273,35413
64.64593923314143,35591
64.94381182298889,35770
65.22024489221833,35952
65.51815999299912,36136
65.81603258284657,36320
66.05890893247197,36504
66.28651427476055,36690
66.57900062269901,36880
66.87938819281314,37074
67.12546207694936,37263
67.26247460665095,37448
67.41797215882873,37630
67.59352750644058,37801
67.73347865569772,37967
67.85303816573986,38120
68.00713892499874,38270
68.19208416751303,38411
68.41500624915399,38549
68.63593144546162,38679
68.87210674053041,38807
69.09078298863714,38928
69.3223656955428,39046
69.52610432167809,39161
69.7416860844515,39276
70.01053660262524,39387
70.30210616740602,39505
70.60179400418681,39626
70.89601491723427,39750
71.18908021463729,39872
71.48438046741808,39997
71.7836664695322,40128
72.08047569297966,40266
72.38161462309378,40410
72.6810402732079,40561
72.98465024332202,40721
73.28713227743614,40889
73.58849742621693,41060
73.86443407660192,41233
74.1605291766716,41410
74.4397895525677,41586
74.73227590050617,41766
75.03163691062029,41949
75.32700247562542,42132
75.51882649538415,42314
75.70696168314288,42495
76.001343792148,42678
76.29743889221768,42856
76.59280445722281,43032
76.88803503107027,43210
77.1873960411844,43389
77.48862751529852,43569
77.79048465341265,43747
78.05515704221264,43921
78.33195346859763,44093
78.62855031871176,44265
78.93216028882588,44437
79.19603369235604,44600
79.46936016674104,44768
79.76814098759802,44934
80.062204925255,45102
80.36248331136913,45273
80.66093436948326,45446
80.96454433959738,45622
81.2660466617115,45801
81.56790379982563,45988
81.8479194183884,46172
82.0374082936138,46353
82.21439736922565,46529
82.33718022149232,46700
82.49098110255899,46866
82.69997267117047,47028
82.90667114370575,47182
83.11336961624103,47334
83.32006808877631,47484
83.61303477142377,47639
83.9166447415379,47793
84.21578834365202,47942
84.49171401953312,48097
84.78865813258058,48249
85.04800063625042,48400
85.33758367937618,48550
85.63545626922364,48698
85.89287992489348,48841
86.11658775586778,48978
86.3006800749535,49109
86.4734281620886,49233
86.60367235628965,49356
86.78585154257536,49480
87.02190762697748,49607
87.27695284386637,49739
87.51452816026848,49871
87.68830656207024,50001
87.8716352736893,50132
88.1084845740914,50264
88.36383054831363,50398
88.58592323262125,50524
88.8175972547269,50648
89.11294121950769,50776
89.41279059228847,50908
89.71183066373592,51038
90.00689886318338,51173
90.23125701949101,51299
90.46376071989313,51430
90.75619489688556,51558
90.99119592848768,51690
91.264697974733,51823
91.55837074438998,51963
91.85204326591574,52105
92.14884578642986,52259
92.45245575654398,52412
92.74824812665811,52570
93.05010526477224,52732
93.3470493778197,52898
93.58983184274669,53063
93.84902467027685,53230
94.14693977105763,53401
94.44721815717176,53576
94.74566921528589,53756
95.04752635340002,53934
95.30969428493017,54105
95.60266096757763,54281
95.90627093769176,54458
96.20654420380588,54641
96.50396574725333,54822
96.80252451736746,55008
97.10108328748159,55195
97.39744301995339,55382
97.6929347180675,55571
97.99479185618164,55763
98.27307004541107,55944
98.50067538769966,56125
98.74253170532505,56300
99.01932813171004,56473
99.3145587055575,56648
99.61398435567162,56829
99.91426274178575,57010
100.21217784256653,57190
100.51256541268066,57372
100.81192642279478,57550
101.11048519290891,57730
101.40788590458071,57910
101.6497422222061,58085
101.91095143373626,58256
102.18688808412125,58427
102.48298318419093,58598
102.7617471412426,58765
103.05471382389005,58935
103.35832379400418,59110
103.6585970601183,59281
103.95647765839327,59451
104.19926012332026,59620
104.44029654024725,59791
104.7015057517774,59961
104.99453235906824,60133
105.27329631611991,60301
105.5143327330469,60465
105.79112915943189,60628
106.06792558581688,60788
106.34264608153521,60945
106.58283210685585,61098
106.80610353837194,61247
107.07996425809027,61399
107.37787935887106,61554
107.67724036898518,61712
107.97579913909931,61871
108.2692555667584,62027
108.56474726487252,62190
108.86442646348188,62345
109.15646848955214,62503
109.46007845966626,62661
109.73676648605125,62817
109.99595931358141,62976
110.22193896909751,63131
110.42935716170898,63287
110.66954318702962,63439
110.94254048274794,63595
111.24109925286207,63753
111.54233072697619,63918
111.84369587575698,64081
112.10684027639189,64245
112.40293537646157,64413
112.69987948950903,64583
112.99597458957871,64754
113.29453335969284,64925
113.5924059495403,65093
113.85265503307045,65259
114.12945145945544,65426
114.37223392438243,65586
114.58122549299391,65747
114.81966547031455,65902
115.04471494983065,66052
115.25053312461355,66203
115.43787875112784,66349
115.62282399364213,66498
115.83026576217742,66644
116.01597461215837,66790
116.19073422178235,66930
116.32336977986913,67064
116.49496488567088,67190
116.64650353275275,67312
116.75861364802662,67429
116.92832862839346,67542
117.15916313263244,67654
117.39069926145557,67762
117.53832289960775,67862
117.70550426219681,67962
117.93500045501993,68061
118.15028869358594,68158
118.34935419972122,68255
118.47591761227572,68348
118.58258432908957,68438
118.74978163925958,68528
118.92689508578887,68617
119.0946752750446,68706
119.23771248872733,68793
119.36269485314833,68878
119.44019441130354,68959
119.49614415036277,69038
119.53351133554308,69114
119.58624611824186,69187
119.67492797734377,69260
119.763494977779,69332
119.81636142981112,69399
119.90262051553042,69463
120.02373554333496,69524
120.12654380516469,69586
120.22963163674484,69644
120.31542263179746,69698
120.45047106945403,69752
120.62262944477062,69805
120.87869134074754,69867
121.16523511992833,69932
121.42553340645762,70000
121.65176588108521,70068
121.89471749516873,70141
122.15712509369803,70216
122.43783683973173,70298
122.72860988184586,70389
123.01979216769331,70485
123.28506379088292,70589
123.57659739761927,70700
123.87137816240006,70818
124.16721373251418,70944
124.46348909569497,71077
124.75815275754242,71215
125.05078429986818,71357
125.27505861138428,71501
125.56464165451004,71653
125.86400266462417,71812
126.16342831473828,71977
126.46220913559526,72143
126.68789095196638,72305
126.9145756483375,72465
127.12356721694898,72623
127.3492490333201,72782
127.55898389793158,72937
127.73439116513246,73090
127.9720029056531,73242
128.27226055576722,73399
128.57587052588133,73558
128.87769105599546,73724
129.18130102610957,73889
129.4825325002237,74060
129.7861424703378,74229
130.08647692045193,74405
130.39008689056604,74579
130.60357372556481,74750
130.74226194456165,74919
130.9169931681816,75083
131.1426749845527,75244
131.4333237483642,75403
131.7318825184783,75567
132.03124352859243,75733
132.32969458670655,75906
132.63105973548736,76081
132.9262903093348,76259
133.22484907944892,76443
133.52272166929637,76629
133.76559801892176,76813
133.99320336121036,76988
134.21980582349894,77161
134.49574247388395,77327
134.79183757395364,77493
135.09028863206777,77657
135.38996783067714,77816
135.62697420799776,77970
135.92043063565686,78122
136.21449457331383,78281
136.51385558342795,78446
136.81241435354207,78616
137.1117753636562,78789
137.40871947670365,78960
137.63617934107478,79125
137.84429061193387,79288
138.12022726231888,79447
138.41632236238857,79608
138.71488113250268,79769
139.0134399026168,79929
139.31286555273093,80095
139.61148185053605,80258
139.85108466746303,80425
140.1469189386015,80592
140.38897538752846,80757
140.68446708564258,80926
140.9880770557567,81093
141.2915002738708,81269
141.59117947248018,81440
141.86726812862796,81615
142.16662913874208,81788
142.46146924241387,81959
142.75669981626132,82129
143.05364392930878,82297
143.34887450315622,82467
143.64470877429468,82639
143.9206454246797,82813
144.18281335620986,82984
144.42384977313685,83153
144.61484067787336,83315
144.7887813734933,83474
145.0130556850094,83626
145.28605298072773,83784
145.57950940838683,83939
145.8701581721983,84097
146.16871694231241,84259
146.41153247163305,84411
146.63256799914916,84562
146.8744401684698,84704
147.05938541098408,84847
147.26579391955747,84984
147.45025679864318,85118
147.6040997737666,85247
147.71692726930715,85370
147.866805500389,85490
148.01614594923095,85604
148.14429270875686,85715
148.32369502951877,85824
148.54092176295885,85933
148.7714752218645,86042
149.06292779037864,86158
149.35630219675943,86276
149.6510465242069,86399
149.945768308721,86519
150.2370711157113,86644
150.5341787284921,86768
150.8272440258951,86891
151.09902553073553,87017
151.3315277896412,87141
151.53724851154792,87265
151.68743663062978,87387
151.83814071771164,87508
151.95102713591885,87626
152.03283979886575,87743
152.11376448314599,87859
152.1945487999307,87972
152.3056009525379,88086
152.4868216860998,88202
152.77661759541394,88324
153.07530396019473,88450
153.3696769372422,88576
153.6390300260826,88700
153.87275592232157,88821
154.08997062376164,88938
154.35786429926873,89057
154.6520013947162,89176
154.94700421023984,89293
155.1792180851455,89407
155.3971261199189,89521
155.59883598872085,89633
155.84943768925515,89750
156.14418201670262,89873
156.44409291481674,90005
156.74638640493086,90145
157.04886843904498,90297
157.3524784091591,90457
157.6560883792732,90629
157.9596983493873,90807
158.26122844750142,90990
158.56309057761555,91172
158.86336896372967,91352
159.1406618089591,91532
159.40291910348608,91711
159.69698304114306,91895
159.99438375281485,92078
160.22098621510344,92259
160.5150501527604,92439
160.81753218687453,92626
161.11889733565533,92813
161.33324921347315,92999
161.55961973300617,93187
161.85400184201131,93375
162.150096942081,93561
162.44854800019513,93748
162.75215797030924,93934
163.05338944442337,94121
163.3552465825375,94306
163.65316168331827,94488
163.95103427316573,94666
164.22746734239516,94841
164.50524911278015,95011
164.798275720071,95183
165.09521983311845,95356
165.35738776464862,95528
165.5663793332601,95695
165.72218687032677,95859
165.84380867859227,96020
165.9646725086344,96173
166.10083256910426,96318
166.32334133984574,96463
166.56352736516638,96609
166.83652466088472,96757
167.1132126872697,96902
167.36958008693955,97047
167.66528401900922,97187
167.96084979641222,97326
168.25798437452633,97465
168.56027786464045,97606
168.8599285387546,97747
169.1631473408687,97894
169.46271466747805,98037
169.68522343821954,98181
169.9090325598605,98320
170.16331064501605,98460
170.46015346739685,98602
170.7553840412443,98749
171.05474505135842,98903
171.35330382147254,99063
171.65272947158667,99233
171.95458660970078,99407
172.25068170977048,99582
172.52895989899991,99758
172.7396415882971,99929
172.9158729794899,100099
173.0912802466908,100265
173.26668751389167,100427
173.52517546035517,100590
173.7670476296758,100743
173.94037351129978,100892
174.19674091096962,101038
