batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779693214.6683214,decode,2563,771308,0.9997977870645941,771463,2554,0.0,117429,8,2563,768900,771463,771463,0.9999987037632346,8,117437,0,0,0,0,0.0
4,1779693214.8433034,decode,2554,771438,0.999966297844099,771308,2546,0.0,117429,9,2554,768754,771308,771308,0.9997977870645941,17,117446,0,0,0,0,0.0
5,1779693215.0177293,decode,2546,771248,0.9997200128586687,771438,2537,0.0,117429,8,2546,768892,771438,771438,0.999966297844099,25,117454,0,0,0,0,0.0
6,1779693215.2428253,decode,2537,584380,0.7574948409776736,771248,2529,0.0,117429,9,2537,768711,771248,771248,0.9997200128586687,34,117463,0,0,0,0,0.0
7,1779693216.3931212,decode,2529,578875,0.7503590575840221,771345,2529,0.0,117471,8,2529,768816,771345,771345,0.9998457478249148,0,117471,613,623,0,0,0.0
10,1779693217.7675033,decode,2541,770526,0.9987841299140335,771316,2533,0.0,116207,8,2541,768775,771316,771316,0.9998081569587175,8,116215,631,0,0,0,0.0
11,1779693217.8443418,decode,2533,771426,0.999950743002914,771441,2533,0.0,116210,8,2533,768908,771441,771441,0.9999701865543953,13,116223,3,3,0,0,0.0
13,1779693218.0845191,decode,2524,770412,0.9986363589227754,771238,2516,0.0,116207,9,2524,768714,771238,771238,0.9997070504910145,22,116229,0,0,0,0,0.0
14,1779693218.2471037,decode,2516,485127,0.6288394532991818,771330,2516,0.0,116210,8,2516,768814,771330,771330,0.9998263042734333,27,116237,3,3,0,0,0.0
17,1779693220.409476,decode,2530,685007,0.8879312579718561,771185,2522,0.0,115280,9,2530,768655,771185,771185,0.999638349942447,9,115289,931,0,0,0,0.0
18,1779693220.9825964,decode,2522,567093,0.7350867960138127,771299,2522,0.0,115297,8,2522,768777,771299,771299,0.9997861209337052,0,115297,282,288,0,0,0.0
21,1779693222.4569883,decode,2543,767981,0.995485207346033,771236,2535,0.0,114328,9,2543,768693,771236,771236,0.9997044580174836,9,114337,657,0,0,0,0.0
22,1779693222.5676172,decode,2535,701641,0.909492860327896,771363,2535,0.0,114339,8,2535,768828,771363,771363,0.9998690800866923,6,114345,11,11,0,0,0.0
25,1779693223.3123672,decode,2530,601651,0.7798821461532878,771371,2521,0.0,114102,8,2530,768841,771371,771371,0.9998794499808157,8,114110,229,0,0,0,0.0
26,1779693224.2765071,decode,2521,697240,0.9037881223232711,771183,2521,0.0,114119,9,2521,768662,771183,771183,0.9996357574689162,0,114119,550,566,0,0,0.0
29,1779693225.042072,decode,2531,598888,0.7763006439704251,771171,2523,0.0,113306,9,2531,768640,771171,771171,0.9996202026277312,9,113315,244,0,0,0,0.0
30,1779693225.9937322,decode,2523,752236,0.9750759594744538,771286,2523,0.0,113323,8,2523,768763,771286,771286,0.9997692698557548,0,113323,557,575,0,0,0.0
33,1779693226.5081794,decode,2533,686036,0.889265085603476,771269,2525,0.0,112684,9,2533,768736,771269,771269,0.9997472338307426,9,112693,63,0,0,0,0.0
