batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779701183.4929729,decode,1354,407700,0.9999681148258701,407554,1350,0.0,58641,5,1354,406200,407554,407554,0.999610019793335,5,58646,0,1354,0,5,0,0,0,0.0
4,1779701183.5913162,decode,1350,407535,0.9995634183849914,407700,1345,0.0,58641,4,1350,406350,407700,407700,0.9999681148258701,9,58650,0,1350,0,4,0,0,0,0.0
5,1779701183.6817162,decode,1345,407664,0.9998798174205875,407535,1341,0.0,58641,5,1345,406190,407535,407535,0.9995634183849914,14,58655,0,0,5,0,0,0,0,0.0
6,1779701183.7790132,decode,1341,407480,0.9994285195713651,407664,1336,0.0,58641,4,1341,406323,407664,407664,0.9998798174205875,18,58659,0,0,4,0,0,0,0,0.0
7,1779701183.9297566,decode,1336,206856,0.5073568907540353,407480,1332,0.0,58641,5,1336,406144,407480,407480,0.9994285195713651,23,58664,0,0,5,0,0,0,0,0.0
8,1779701185.1885755,decode,1332,407600,0.9997228442556406,407592,1332,0.0,58668,4,1332,406260,407592,407592,0.9997032226100222,0,58668,656,0,4,0,669,0,0,0.0
10,1779701185.3671978,decode,1340,406960,0.9981531126061715,407440,1336,0.0,57999,5,1340,406100,407440,407440,0.9993304113432734,5,58004,0,646,0,5,0,0,0,0.0
11,1779701185.4265437,decode,1336,406950,0.9981285855491485,407572,1336,0.0,58001,4,1336,406236,407572,407572,0.9996541684959763,7,58008,2,642,0,4,2,0,0,0.0
14,1779701185.777027,decode,1332,406882,0.9979618015613925,407682,1327,0.0,57999,4,1332,406350,407682,407682,0.9999239661232289,9,58008,2,0,0,4,0,0,0,0.0
15,1779701185.8836777,decode,1327,196702,0.48245211705292695,407494,1327,0.0,58001,5,1327,406167,407494,407494,0.9994628574511973,12,58013,2,0,5,0,2,0,0,0.0
18,1779701187.2868,decode,1345,308756,0.7572876018179455,407457,1341,0.0,57308,5,1345,406112,407457,407457,0.9993721073402123,5,57313,680,695,0,5,0,0,0,0.0
19,1779701187.7951958,decode,1341,406836,0.9978489770990868,407594,1341,0.0,57317,4,1341,406253,407594,407594,0.9997081280214268,0,57317,323,691,0,4,329,0,0,0.0
22,1779701188.0823529,decode,1343,406173,0.9962228332184649,407579,1338,0.0,56986,4,1343,406236,407579,407579,0.9996713374358924,4,56990,2,327,0,4,0,0,0,0.0
23,1779701188.1315088,decode,1338,407053,0.998381214236485,407412,1338,0.0,56991,5,1338,406074,407412,407412,0.9992617355836091,4,56995,4,322,0,5,5,0,0,0.0
26,1779701188.3338854,decode,1334,304176,0.7460542097014321,407487,1330,0.0,56986,5,1334,406153,407487,407487,0.9994456885112812,7,56993,2,2,0,5,0,0,0,0.0
27,1779701188.8670034,decode,1330,310340,0.7611726876503815,407609,1330,0.0,56997,4,1330,406279,407609,407609,0.9997449186069612,0,56997,338,0,2,2,345,0,0,0.0
30,1779701189.61773,decode,1343,358556,0.8794323457922607,407683,1338,0.0,56328,4,1343,406340,407683,407683,0.9999264188289312,4,56332,314,663,0,4,0,0,0,0.0
31,1779701189.8829618,decode,1338,406216,0.9963282995636636,407516,1338,0.0,56337,5,1338,406178,407516,407516,0.9995168169766477,0,56337,160,658,0,5,163,0,0,0.0
34,1779701190.2235274,decode,1337,407376,0.9991734381783264,407553,1333,0.0,56170,4,1337,406216,407553,407553,0.9996075670876328,4,56174,4,163,0,4,0,0,0,0.0
35,1779701190.344831,decode,1333,297936,0.7307493261191083,407682,1333,0.0,56171,4,1333,406349,407682,407682,0.9999239661232289,7,56178,1,159,0,4,1,0,0,0.0
38,1779701191.1011994,decode,1340,302750,0.7425566513699587,407576,1336,0.0,55812,4,1340,406236,407576,407576,0.9996639793187855,4,55816,354,362,0,4,0,0,0,0.0
39,1779701191.7405126,decode,1336,357850,0.8777007355664401,407708,1336,0.0,55820,4,1336,406372,407708,407708,0.9999877364714885,0,55820,343,358,0,4,349,0,0,0.0
42,1779701192.158641,decode,1343,384678,0.9435019241476235,407493,1339,0.0,55305,5,1343,406150,407493,407493,0.999460404745495,5,55310,160,510,0,5,0,0,0,0.0
43,1779701192.3171995,decode,1339,407168,0.998663275392249,407628,1339,0.0,55314,4,1339,406289,407628,407628,0.9997915200153049,0,55314,75,506,0,4,76,0,0,0.0
46,1779701192.7224889,decode,1336,350514,0.8597076865344004,407604,1331,0.0,55237,4,1336,406268,407604,407604,0.9997326550784498,4,55241,1,73,0,4,0,0,0,0.0
