batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779989009.4344554,decode,2563,771308,0.9997964910916244,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999974075298296,8,57437,0,2563,0,8,0,0,0,0.0
4,1779989009.5724247,decode,2554,771438,0.9999650016526997,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997964910916244,17,57446,0,2554,0,9,0,0,0,0.0
5,1779989009.7169044,decode,2546,771248,0.9997187169865127,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.9999650016526997,25,57454,0,0,8,0,0,0,0,0.0
6,1779989009.9718413,decode,2537,390705,0.5064455289611324,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997187169865127,34,57463,0,0,9,0,0,0,0,0.0
7,1779989012.6767511,decode,2529,771455,0.9999870376491481,771345,2529,0.0,57471,8,2529,768816,771345,771345,0.9998444517897765,0,57471,1248,0,8,0,1269,0,0,0.0
9,1779989012.9167683,decode,2541,769896,0.997966207151329,771296,2533,0.0,56202,9,2541,768755,771296,771296,0.999780936270602,9,56211,0,1235,0,9,0,0,0,0.0
10,1779989012.9724288,decode,2533,770484,0.9987283933814236,771421,2533,0.0,56207,8,2533,768888,771421,771421,0.9999429656562514,12,56219,5,1227,0,8,5,0,0,0.0
13,1779989013.1960654,decode,2524,769773,0.99780677023585,771206,2516,0.0,56202,9,2524,768682,771206,771206,0.9996642751129344,18,56220,3,0,1,8,0,0,0,0.0
14,1779989013.4191725,decode,2516,187876,0.24353146286610539,771298,2516,0.0,56207,8,2516,768782,771298,771298,0.9997835287407725,21,56228,5,0,8,0,5,0,0,0.0
17,1779989018.882269,decode,2554,771386,0.9998975974282696,771248,2546,0.0,54278,9,2554,768694,771248,771248,0.9997187169865127,9,54287,1898,1932,0,9,0,0,0,0.0
18,1779989018.978672,decode,2546,768750,0.9964807217436954,771386,2537,0.0,54278,8,2546,768840,771386,771386,0.9998975974282696,17,54295,0,1924,0,8,0,0,0,0.0
19,1779989019.0408714,decode,2537,769596,0.9975773366257704,771205,2537,0.0,54287,9,2537,768668,771205,771205,0.9996629788778493,17,54304,8,0,9,0,9,0,0,0.0
22,1779989019.3659177,decode,2529,475772,0.6167123589534198,771225,2521,0.0,54278,9,2529,768696,771225,771225,0.9996889035795532,20,54298,6,6,0,9,0,0,0,0.0
23,1779989021.2699134,decode,2521,585578,0.7590467487183475,771332,2521,0.0,54306,8,2521,768811,771332,771332,0.999827600733669,0,54306,969,0,2,6,985,0,0,0.0
26,1779989022.4562047,decode,2547,770949,0.9993311426960394,771425,2538,0.0,52702,8,2547,768878,771425,771425,0.9999481505965921,8,52710,601,1585,0,8,0,0,0,0.0
27,1779989022.5036454,decode,2538,770013,0.9981178666562968,771254,2538,0.0,52703,9,2538,768716,771254,771254,0.9997264943970239,16,52719,1,1576,0,9,1,0,0,0.0
30,1779989022.721598,decode,2530,769605,0.9975890027415372,771337,2522,0.0,52702,8,2530,768807,771337,771337,0.9998340819090951,20,52722,4,0,3,5,0,0,0,0.0
