batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779410076.435628,decode,2563,771308,0.9997964910916244,771463,2554,0.0,17429,8,2563,768900,771463,771463,0.9999974075298296,8,17437,0,2563,0,8,0,0,0,0.0
4,1779410076.5771928,decode,2554,771438,0.9999650016526997,771308,2546,0.0,17429,9,2554,768754,771308,771308,0.9997964910916244,17,17446,0,2554,0,9,0,0,0,0.0
5,1779410076.7279153,decode,2546,771248,0.9997187169865127,771438,2537,0.0,17429,8,2546,768892,771438,771438,0.9999650016526997,25,17454,0,0,8,0,0,0,0,0.0
6,1779410076.8712704,decode,2537,771345,0.9998444517897765,771248,2529,0.0,17429,9,2537,768711,771248,771248,0.9997187169865127,34,17463,0,0,9,0,0,0,0,0.0
7,1779410077.0142848,decode,2529,771426,0.9999494468316774,771345,2521,0.0,17429,8,2529,768816,771345,771345,0.9998444517897765,42,17471,0,0,8,0,0,0,0,0.0
8,1779410077.1658177,decode,2521,771184,0.9996357579410602,771426,2512,0.0,17429,8,2521,768905,771426,771426,0.9999494468316774,50,17479,0,0,8,0,0,0,0,0.0
9,1779410077.310239,decode,2512,771232,0.9996979772251495,771184,2504,0.0,17429,9,2512,768672,771184,771184,0.9996357579410602,59,17488,0,0,9,0,0,0,0,0.0
10,1779410077.5751212,decode,2504,385632,0.4998697283739379,771232,2496,0.0,17429,8,2504,768728,771232,771232,0.9996979772251495,67,17496,0,0,8,0,0,0,0,0.0
11,1779410080.4280944,decode,2496,771363,0.9998677840213102,771264,2496,0.0,17504,8,2496,768768,771264,771264,0.9997394567478758,0,17504,1248,0,8,0,1285,0,0,0.0
13,1779410080.6345918,decode,2524,769750,0.9977769568288904,771187,2516,0.0,16219,9,2524,768663,771187,771187,0.9996396466463158,9,16228,0,1218,0,9,0,0,0,0.0
14,1779410080.6922152,decode,2516,769402,0.9973258670192426,771295,2516,0.0,16224,8,2516,768779,771295,771295,0.9997796400355169,12,16236,5,1210,0,8,5,0,0,0.0
17,1779410080.900048,decode,2508,769229,0.9971016183495038,771310,2500,0.0,16219,8,2508,768802,771310,771310,0.9997990835617948,14,16233,6,3,0,8,0,0,0,0.0
18,1779410080.9539714,decode,2500,769789,0.9978275099972131,771392,2500,0.0,16226,8,2500,768892,771392,771392,0.9999053748387807,15,16241,7,0,5,3,7,0,0,0.0
21,1779410081.2536147,decode,2492,377703,0.4895918803834263,771381,2484,0.0,16219,8,2492,768889,771381,771381,0.9998911162528437,18,16237,5,4,0,8,0,0,0,0.0
22,1779410084.0331392,decode,2484,769789,0.9978275099972131,771441,2484,0.0,16245,8,2484,768957,771441,771441,0.9999688903579553,0,16245,1250,0,4,4,1312,0,0,0.0
