batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779412960.62414,decode,2563,771308,0.9997964910916244,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999974075298296,8,57437,0,2563,0,8,0,0,0,0.0
4,1779412960.760824,decode,2554,771438,0.9999650016526997,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997964910916244,17,57446,0,2554,0,9,0,0,0,0.0
5,1779412960.9030051,decode,2546,771248,0.9997187169865127,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.9999650016526997,25,57454,0,0,8,0,0,0,0,0.0
6,1779412961.039848,decode,2537,771345,0.9998444517897765,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997187169865127,34,57463,0,0,9,0,0,0,0,0.0
7,1779412961.2954206,decode,2529,391068,0.5069160622970582,771345,2521,0.0,57429,8,2529,768816,771345,771345,0.9998444517897765,42,57471,0,0,8,0,0,0,0,0.0
8,1779412964.0060358,decode,2521,771250,0.999721309456683,771426,2521,0.0,57479,8,2521,768905,771426,771426,0.9999494468316774,0,57479,1243,0,8,0,1267,0,0,0.0
10,1779412964.2425792,decode,2537,769676,0.997681035432586,771387,2528,0.0,56212,8,2537,768850,771387,771387,0.9998988936633548,8,56220,0,1226,0,8,0,0,0,0.0
11,1779412964.2980623,decode,2528,769651,0.9976486295554562,771206,2528,0.0,56217,9,2528,768678,771206,771206,0.9996642751129344,12,56229,5,1217,0,9,5,0,0,0.0
14,1779412964.5263646,decode,2520,770445,0.998677840213101,771271,2512,0.0,56212,9,2520,768751,771271,771271,0.9997485303934721,15,56227,5,2,0,9,0,0,0,0.0
15,1779412964.5782628,decode,2512,769820,0.9978676932848541,771363,2512,0.0,56215,8,2512,768851,771363,771363,0.9998677840213102,20,56235,3,0,6,2,3,0,0,0.0
18,1779412964.9854333,decode,2504,185166,0.24001866578522682,771424,2495,0.0,56212,8,2504,768920,771424,771424,0.999946854361507,23,56235,5,0,0,8,0,0,0,0.0
19,1779412970.336342,decode,2495,771414,0.9999338920106551,771174,2495,0.0,56244,9,2495,768679,771174,771174,0.9996227955902083,0,56244,1890,0,9,0,1954,0,0,0.0
21,1779412970.5971568,decode,2550,769544,0.9975099324013403,771264,2542,0.0,54290,9,2550,768714,771264,771264,0.9997394567478758,9,54299,0,1930,0,9,0,0,0,0.0
22,1779412970.6540911,decode,2542,770411,0.9986337682202044,771398,2542,0.0,54296,8,2542,768856,771398,771398,0.9999131522492919,11,54307,6,1922,0,8,6,0,0,0.0
25,1779412970.8798616,decode,2534,768761,0.9964949803296326,771445,2525,0.0,54290,8,2534,768911,771445,771445,0.9999740752982961,16,54306,3,1,0,8,0,0,0,0.0
26,1779412970.9398038,decode,2525,770228,0.9983965571996137,771245,2525,0.0,54298,9,2525,768720,771245,771245,0.9997148282812571,17,54315,8,0,8,1,8,0,0,0.0
29,1779412971.3053083,decode,2517,291956,0.3784436105332063,771245,2509,0.0,54290,9,2517,768728,771245,771245,0.9997148282812571,22,54312,3,3,0,9,0,0,0,0.0
30,1779412975.1959655,decode,2509,771392,0.9999053748387807,771326,2509,0.0,54320,8,2509,768817,771326,771326,0.9998198233231579,0,54320,1555,0,5,3,1598,0,0,0.0
32,1779412975.4512684,decode,2543,768266,0.9958533439624611,771235,2535,0.0,52722,9,2543,768692,771235,771235,0.9997018659304051,9,52731,0,1576,0,9,0,0,0,0.0
33,1779412975.512864,decode,2535,771266,0.9997420492180462,771362,2535,0.0,52732,8,2535,768827,771362,771362,0.9998664877862249,7,52739,10,1568,0,8,10,0,0,0.0
35,1779412975.6971095,decode,2527,769634,0.9976265935590078,771393,2518,0.0,52722,8,2527,768866,771393,771393,0.999906671073866,15,52737,0,2,0,8,0,0,0,0.0
36,1779412975.7524612,decode,2518,771434,0.999959816712359,771188,2518,0.0,52728,9,2518,768670,771188,771188,0.9996409428814009,18,52746,5,0,7,2,6,0,0,0.0
38,1779412976.0850244,decode,2510,236862,0.3070288347494702,771232,2502,0.0,52722,9,2510,768722,771232,771232,0.9996979772251495,27,52749,0,0,3,6,0,0,0,0.0
39,1779412980.6549134,decode,2502,771220,0.9996824224041272,771294,2502,0.0,52757,8,2502,768792,771294,771294,0.9997783438004316,0,52757,1728,0,8,0,1781,0,0,0.0
41,1779412980.900679,decode,2547,768742,0.9964703518630139,771367,2538,0.0,50976,8,2547,768820,771367,771367,0.9998729689616509,8,50984,0,1755,0,8,0,0,0,0.0
42,1779412980.963632,decode,2538,771442,0.9999701865930405,771196,2538,0.0,50985,9,2538,768658,771196,771196,0.9996513127620825,8,50993,8,1746,0,9,9,0,0,0.0
44,1779412981.153216,decode,2530,767656,0.9950626405604921,771272,2522,0.0,50976,9,2530,768742,771272,771272,0.9997498266285574,17,50993,0,0,0,9,0,0,0,0.0
45,1779412981.2200487,decode,2522,771256,0.9997290868671942,771370,2522,0.0,50988,8,2522,768848,771370,771370,0.9998768576669065,13,51001,12,0,8,0,12,0,0,0.0
