batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1777473348.133547,decode,1,210001,0.10762399634695147,15001,1,0.0,13,0,0,13,13,0,0,0.0
6,1777473348.3303165,decode,15,300016,0.15375603396187157,225016,15,0.0,5,0,0,5,5,0,0,0.0
9,1777473348.3451834,decode,21,315058,0.16146495036251177,315037,21,0.0,0,0,0,0,0,0,0,0.0
10,1777473348.3543422,decode,21,315079,0.1614757127108972,315058,21,0.0,0,0,0,0,0,0,0,0.0
11,1777473348.3634844,decode,21,315100,0.1614864750592826,315079,21,0.0,0,0,0,0,0,0,0,0.0
12,1777473348.3726327,decode,21,330100,0.16917386676315196,315100,21,0.0,1,0,0,1,1,0,0,0.0
14,1777473348.383704,decode,22,330144,0.16919641644548333,330122,22,0.0,0,0,0,0,0,0,0,0.0
15,1777473348.393213,decode,22,330166,0.169207691286649,330144,22,0.0,0,0,0,0,0,0,0,0.0
16,1777473348.4026682,decode,22,330188,0.16921896612781467,330166,22,0.0,0,0,0,0,0,0,0,0.0
17,1777473348.412143,decode,22,345188,0.17690635783168404,330188,22,0.0,1,0,0,1,1,0,0,0.0
19,1777473348.4234624,decode,23,345234,0.17692993249957592,345211,23,0.0,0,0,0,0,0,0,0,0.0
20,1777473348.4331503,decode,23,345257,0.17694171983352183,345234,23,0.0,0,0,0,0,0,0,0,0.0
21,1777473348.4428504,decode,23,360257,0.18462911153739123,345257,23,0.0,1,0,0,1,1,0,0,0.0
23,1777473348.454509,decode,24,360305,0.1846537111908436,360281,24,0.0,0,0,0,0,0,0,0,0.0
24,1777473348.4644363,decode,24,360329,0.1846660110175698,360305,24,0.0,0,0,0,0,0,0,0,0.0
25,1777473348.474337,decode,24,375329,0.19235340272143917,360329,24,0.0,1,0,0,1,1,0,0,0.0
27,1777473348.4877756,decode,25,375379,0.19237902736045207,375354,25,0.0,0,0,0,0,0,0,0,0.0
28,1777473348.497999,decode,25,375404,0.19239183967995852,375379,25,0.0,0,0,0,0,0,0,0,0.0
29,1777473348.5081718,decode,25,390404,0.20007923138382788,375404,25,0.0,1,0,0,1,1,0,0,0.0
31,1777473348.5205526,decode,26,390456,0.2001058810084013,390430,26,0.0,0,0,0,0,0,0,0,0.0
32,1777473348.5312212,decode,26,390482,0.200119205820688,390456,26,0.0,0,0,0,0,0,0,0,0.0
33,1777473348.5418763,decode,26,405482,0.20780659752455738,390482,26,0.0,1,0,0,1,1,0,0,0.0
35,1777473348.5544698,decode,27,405536,0.2078342721346913,405509,27,0.0,0,0,0,0,0,0,0,0.0
36,1777473348.565307,decode,27,405563,0.20784810943975826,405536,27,0.0,0,0,0,0,0,0,0,0.0
37,1777473348.5761764,decode,27,420563,0.21553550114362763,405563,27,0.0,1,0,0,1,1,0,0,0.0
39,1777473348.5891051,decode,28,420619,0.2155642007393221,420591,28,0.0,0,0,0,0,0,0,0,0.0
40,1777473348.600186,decode,28,420647,0.21557855053716932,420619,28,0.0,0,0,0,0,0,0,0,0.0
41,1777473348.6112823,decode,28,435647,0.22326594224103868,420647,28,0.0,1,0,0,1,1,0,0,0.0
43,1777473348.6241999,decode,29,435705,0.22329566682229365,435676,29,0.0,0,0,0,0,0,0,0,0.0
44,1777473348.635507,decode,29,450705,0.23098305852616302,435705,29,0.0,1,0,0,1,1,0,0,0.0
46,1777473348.6486585,decode,30,450765,0.2310138080929785,450735,30,0.0,0,0,0,0,0,0,0,0.0
47,1777473348.6602285,decode,30,450795,0.23102918287638624,450765,30,0.0,0,0,0,0,0,0,0,0.0
48,1777473348.671736,decode,30,465795,0.2387165745802556,450795,30,0.0,1,0,0,1,1,0,0,0.0
50,1777473348.6851926,decode,31,465857,0.2387483491326316,465826,31,0.0,0,0,0,0,0,0,0,0.0
51,1777473348.6969306,decode,31,480857,0.24643574083650097,465857,31,0.0,1,0,0,1,1,0,0,0.0
53,1777473348.7106318,decode,32,480921,0.24646854037443747,480889,32,0.0,0,0,0,0,0,0,0,0.0
