batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779701002.6649458,decode,1551,466892,0.9995268810758853,466851,1546,0.0,58443,6,1551,465300,466851,466851,0.9994391078818188,6,58449,0,1551,0,6,0,0,0,0.0
4,1779701002.768973,decode,1546,466923,0.999593246173838,466892,1541,0.0,58443,5,1546,465346,466892,466892,0.9995268810758853,11,58454,0,1546,0,5,0,0,0,0.0
5,1779701002.896626,decode,1541,466944,0.999638203175677,466923,1536,0.0,58443,5,1541,465382,466923,466923,0.999593246173838,16,58459,0,0,5,0,0,0,0,0.0
6,1779701002.998251,decode,1536,466955,0.9996617520814022,466944,1531,0.0,58443,5,1536,465408,466944,466944,0.999638203175677,21,58464,0,0,5,0,0,0,0,0.0
7,1779701003.1721241,decode,1531,235314,0.5037624728919983,466955,1526,0.0,58443,5,1531,465424,466955,466955,0.9996617520814022,26,58469,0,0,5,0,0,0,0,0.0
8,1779701004.511837,decode,1526,466964,0.9996810193679045,466956,1526,0.0,58474,5,1526,465430,466956,466956,0.9996638928910135,0,58474,757,0,5,0,772,0,0,0.0
10,1779701004.712684,decode,1536,466108,0.9978484863405642,467000,1531,0.0,57702,5,1536,465464,467000,467000,0.9997580885139142,5,57707,0,747,0,5,0,0,0,0.0
11,1779701004.8317535,decode,1531,228936,0.4901083891906241,467026,1531,0.0,57705,5,1531,465495,467026,467026,0.9998137495638101,7,57712,3,742,0,5,3,0,0,0.0
14,1779701006.4911268,decode,1546,465694,0.9969621911614535,466882,1541,0.0,56916,5,1546,465336,466882,466882,0.9995054729797714,5,56921,773,791,0,5,0,0,0,0.0
15,1779701006.5691235,decode,1541,465668,0.9969065301115576,466918,1541,0.0,56920,5,1541,465377,466918,466918,0.9995825421257811,6,56926,4,786,0,5,4,0,0,0.0
18,1779701006.9323847,decode,1536,356763,0.7637616593843459,466904,1531,0.0,56916,5,1536,465368,466904,466904,0.9995525707912218,7,56923,4,3,0,5,0,0,0,0.0
19,1779701007.5058439,decode,1531,466559,0.9988139914752961,466926,1531,0.0,56928,5,1531,465395,466926,466926,0.9995996686026721,0,56928,360,0,2,3,367,0,0,0.0
22,1779701007.7897835,decode,1533,344812,0.7381768437187576,466892,1528,0.0,56560,5,1533,465359,466892,466892,0.9995268810758853,5,56565,1,361,0,5,0,0,0,0.0
23,1779701008.4539678,decode,1528,348948,0.7470312322714204,466915,1528,0.0,56570,5,1528,465387,466915,466915,0.999576119696947,0,56570,399,356,0,5,407,0,0,0.0
26,1779701009.295329,decode,1541,466614,0.9989317360039219,466889,1536,0.0,55770,5,1541,465348,466889,466889,0.9995204586470512,5,55775,383,795,0,5,0,0,0,0.0
27,1779701009.3680935,decode,1536,347410,0.7437386670891197,466920,1536,0.0,55771,5,1536,465384,466920,466920,0.9995868237450038,9,55780,1,790,0,5,1,0,0,0.0
30,1779701010.182345,decode,1541,409660,0.877004065397452,466851,1536,0.0,55380,6,1541,465310,466851,466851,0.9994391078818188,6,55386,388,394,0,6,0,0,0,0.0
31,1779701010.4845173,decode,1536,466652,0.9990130867691543,466882,1536,0.0,55391,5,1536,465346,466882,466882,0.9995054729797714,0,55391,187,389,0,5,191,0,0,0.0
34,1779701010.780641,decode,1535,345836,0.7403690327608095,466987,1530,0.0,55199,5,1535,465452,466987,466987,0.9997302579889663,5,55204,1,187,0,5,0,0,0,0.0
35,1779701011.4961383,decode,1530,414984,0.888401735768433,467012,1530,0.0,55209,5,1530,465482,467012,467012,0.9997837782292507,0,55209,396,182,0,5,404,0,0,0.0
38,1779701011.941371,decode,1537,403606,0.8640436040101646,466921,1532,0.0,54632,5,1537,465384,466921,466921,0.9995889645546152,5,54637,169,572,0,5,0,0,0,0.0
