batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778774689.450325,decode,2563,771308,0.9997964910916244,771463,2554,0.0,77429,8,2563,768900,771463,771463,0.9999974075298296,8,77437,0,0,0,0,0.0
4,1778774689.6802034,decode,2554,771438,0.9999650016526997,771308,2546,0.0,77429,9,2554,768754,771308,771308,0.9997964910916244,17,77446,0,0,0,0,0.0
5,1778774689.8366117,decode,2546,771248,0.9997187169865127,771438,2537,0.0,77429,8,2546,768892,771438,771438,0.9999650016526997,25,77454,0,0,0,0,0.0
6,1778774689.9865222,decode,2537,771345,0.9998444517897765,771248,2529,0.0,77429,9,2537,768711,771248,771248,0.9997187169865127,34,77463,0,0,0,0,0.0
7,1778774690.1965785,decode,2529,580482,0.7524411347241936,771345,2521,0.0,77429,8,2529,768816,771345,771345,0.9998444517897765,42,77471,0,0,0,0,0.0
8,1778774691.2867234,decode,2521,771364,0.9998690802563953,771426,2521,0.0,77479,8,2521,768905,771426,771426,0.9999494468316774,0,77479,624,636,0,0,0.0
10,1778774691.5532436,decode,2524,770378,0.998590992462393,771188,2516,0.0,76843,9,2524,768664,771188,771188,0.9996409428814009,9,76852,0,0,0,0,0.0
11,1778774691.6723676,decode,2516,574475,0.7446546505674269,771296,2516,0.0,76846,8,2516,768780,771296,771296,0.999780936270602,14,76860,3,3,0,0,0.0
14,1778774693.078365,decode,2525,591101,0.7662058550938798,771400,2516,0.0,76201,8,2525,768875,771400,771400,0.9999157447194623,8,76209,639,0,0,0,0.0
15,1778774694.0563068,decode,2516,771096,0.999521689253563,771207,2516,0.0,76218,9,2516,768691,771207,771207,0.9996655713480197,0,76218,581,601,0,0,0.0
18,1778774694.404063,decode,2527,722053,0.9359504319703421,771223,2519,0.0,75616,9,2527,768696,771223,771223,0.9996863111093828,9,75625,1,0,0,0,0.0
19,1778774694.6891108,decode,2519,769710,0.9977251074254827,771334,2519,0.0,75633,8,2519,768815,771334,771334,0.9998301932038395,0,75633,161,164,0,0,0.0
22,1778774695.0445669,decode,2514,716009,0.9281159871154232,771324,2506,0.0,75464,8,2514,768810,771324,771324,0.9998172308529875,8,75472,5,0,0,0,0.0
23,1778774695.4331005,decode,2506,516103,0.6689908161744214,771422,2506,0.0,75480,8,2506,768916,771422,771422,0.9999442618913366,0,75480,181,184,0,0,0.0
26,1778774697.225851,decode,2536,678319,0.8792608867544218,771239,2528,0.0,74445,9,2536,768703,771239,771239,0.999707050870746,9,74454,815,0,0,0,0.0
27,1778774697.7313623,decode,2528,728803,0.9447000187954088,771359,2528,0.0,74462,8,2528,768831,771359,771359,0.9998625990809693,0,74462,302,310,0,0,0.0
30,1778774698.218395,decode,2531,705168,0.9140635025568237,771234,2523,0.0,74010,9,2531,768703,771234,771234,0.99970056969532,9,74019,138,0,0,0,0.0
31,1778774698.5953898,decode,2523,724334,0.938907144199672,771349,2523,0.0,74027,8,2523,768826,771349,771349,0.9998496367301174,0,74027,214,220,0,0,0.0
34,1778774699.1161406,decode,2525,652070,0.8452360120031369,771259,2517,0.0,73650,9,2525,768734,771259,771259,0.9997329755724498,9,73659,152,0,0,0,0.0
35,1778774699.7346015,decode,2517,713362,0.924684852844912,771368,2517,0.0,73667,8,2517,768851,771368,771368,0.9998742651967361,0,73667,388,397,0,0,0.0
38,1778774700.2897384,decode,2526,728812,0.9447116849111755,771388,2517,0.0,73077,8,2526,768862,771388,771388,0.99990018989844,8,73085,185,0,0,0,0.0
39,1778774700.59031,decode,2517,641394,0.8313974062335945,771196,2517,0.0,73094,9,2517,768679,771196,771196,0.9996513127620825,0,73094,138,142,0,0,0.0
42,1778774701.503725,decode,2527,668674,0.8667586993577155,771421,2518,0.0,72519,8,2527,768894,771421,771421,0.9999429656562514,8,72527,419,0,0,0,0.0
43,1778774702.047209,decode,2518,689660,0.8939614888556189,771230,2518,0.0,72536,9,2518,768712,771230,771230,0.9996953847549792,0,72536,332,342,0,0,0.0
46,1778774702.7225218,decode,2530,692422,0.8975416901609276,771390,2521,0.0,71922,8,2530,768860,771390,771390,0.9999027823686104,8,71930,262,0,0,0,0.0
47,1778774703.1513374,decode,2521,735438,0.9533005385856779,771202,2521,0.0,71939,9,2521,768681,771202,771202,0.9996590901725937,0,71939,256,263,0,0,0.0
50,1778774703.6076875,decode,2523,700326,0.9077871322743093,771261,2515,0.0,71556,9,2523,768738,771261,771261,0.9997355680426202,9,71565,116,0,0,0,0.0
51,1778774704.0196185,decode,2515,642596,0.832955480805999,771368,2515,0.0,71573,8,2515,768853,771368,771368,0.9998742651967361,0,71573,231,237,0,0,0.0
54,1778774704.9262936,decode,2529,671436,0.8703389006630242,771425,2520,0.0,70907,8,2529,768896,771425,771425,0.9999481505965921,8,70915,413,0,0,0,0.0
55,1778774705.4610038,decode,2520,696412,0.9027136681508559,771236,2520,0.0,70924,9,2520,768716,771236,771236,0.9997031621654904,0,70924,324,333,0,0,0.0
58,1778774706.1508572,decode,2529,700720,0.9082978488978761,771241,2521,0.0,70341,9,2529,768712,771241,771241,0.9997096433409163,9,70350,241,0,0,0,0.0
59,1778774706.5738263,decode,2521,699840,0.9071571620229045,771354,2521,0.0,70358,8,2521,768833,771354,771354,0.9998561179055433,0,70358,229,235,0,0,0.0
62,1778774707.3069353,decode,2527,671392,0.8702818663192756,771367,2518,0.0,69885,8,2527,768840,771367,771367,0.9998729689616509,8,69893,230,0,0,0,0.0
63,1778774707.9003067,decode,2518,705880,0.9149864219374826,771176,2518,0.0,69902,9,2518,768658,771176,771176,0.9996253880603786,0,69902,324,333,0,0,0.0
66,1778774709.267408,decode,2527,694968,0.9008419046878342,771407,2518,0.0,69351,8,2527,768880,771407,771407,0.9999248183650586,8,69359,210,0,0,0,0.0
67,1778774709.6980302,decode,2518,672934,0.8722806608206465,771216,2518,0.0,69368,9,2518,768698,771216,771216,0.9996772374637865,0,69368,248,254,0,0,0.0
70,1778774710.4597101,decode,2528,691116,0.8958488071396629,771462,2519,0.0,68786,8,2528,768934,771462,771462,0.9999961112947444,8,68794,316,0,0,0,0.0
71,1778774710.9000793,decode,2519,689698,0.8940107457888563,771272,2519,0.0,68803,9,2519,768753,771272,771272,0.9997498266285574,0,68803,260,267,0,0,0.0
74,1778774711.5584311,decode,2528,673626,0.8731776554996014,771426,2519,0.0,68264,8,2528,768898,771426,771426,0.9999494468316774,8,68272,262,0,0,0,0.0
75,1778774712.062557,decode,2519,706152,0.9153389978806556,771236,2519,2075.6212346235307,68281,9,2519,768717,771236,771236,0.9997031621654904,0,68281,317,326,0,0,0.0
78,1778774712.6287873,decode,2527,692666,0.8978579715217152,771379,2518,2075.6212346235307,67738,8,2527,768852,771379,771379,0.9998885237826732,8,67746,210,0,0,0,0.0
79,1778774713.0531754,decode,2518,678148,0.8790392305548534,771188,2518,2075.6212346235307,67755,9,2518,768670,771188,771188,0.9996409428814009,0,67755,255,262,0,0,0.0
82,1778774713.7952292,decode,2528,698736,0.9057261184888491,771276,2520,2075.6212346235307,67182,9,2528,768748,771276,771276,0.9997550115688981,9,67191,299,0,0,0,0.0
83,1778774714.1930857,decode,2520,691086,0.895809920087107,771388,2520,2075.6212346235307,67199,8,2520,768868,771388,771388,0.99990018989844,0,67199,236,242,0,0,0.0
86,1778774714.842373,decode,2527,682986,0.8853104158970271,771313,2519,2075.6212346235307,66690,8,2527,768786,771313,771313,0.9998029722670504,8,66698,258,0,0,0,0.0
87,1778774715.3014944,decode,2519,696600,0.9029573603468725,771424,2519,2075.6212346235307,66706,8,2519,768905,771424,771424,0.999946854361507,0,66706,287,294,0,0,0.0
90,1778774715.939184,decode,2527,682874,0.8851652375674852,771427,2518,2075.6212346235307,66163,8,2527,768900,771427,771427,0.9999507430667626,8,66171,240,0,0,0,0.0
91,1778774716.441956,decode,2518,691118,0.8958513996098333,771236,2518,2075.6212346235307,66180,9,2518,768718,771236,771236,0.9997031621654904,0,66180,287,295,0,0,0.0
94,1778774717.132667,decode,2527,686726,0.8901583351156566,771345,2519,2075.6212346235307,65618,8,2527,768818,771345,771345,0.9998444517897765,8,65626,258,0,0,0,0.0
95,1778774717.6214445,decode,2519,680170,0.8816602178971178,771456,2519,2075.6212346235307,65634,8,2519,768937,771456,771456,0.9999883338842332,0,65634,275,282,0,0,0.0
98,1778774718.3883684,decode,2528,699520,0.906742366795642,771198,2520,2075.6212346235307,65048,9,2528,768670,771198,771198,0.999653905232253,9,65057,293,0,0,0,0.0
99,1778774718.8347769,decode,2520,689738,0.894062595192264,771310,2520,2075.6212346235307,65065,8,2520,768790,771310,771310,0.9997990835617948,0,65065,233,239,0,0,0.0
