batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778171441.53367,decode,362,181222,0.9980668932054876,181362,361,0.0,99637,1,362,181000,181362,181362,0.9988379329525866,1,99638,0,0,0,0,0.0
4,1778171441.6154568,decode,361,181080,0.9972848386048586,181222,360,0.0,99637,1,361,180861,181222,181222,0.9980668932054876,2,99639,0,0,0,0,0.0
5,1778171441.6851192,decode,360,181440,0.999267512240256,181080,360,0.0,99637,1,360,180720,181080,181080,0.9972848386048586,3,99640,0,0,0,0,0.0
6,1778171441.7657971,decode,360,181295,0.998468935359332,181440,359,0.0,99637,0,360,181080,181440,181440,0.999267512240256,3,99640,0,0,0,0,0.0
7,1778171441.845913,decode,359,181148,0.9976593436248782,181295,358,0.0,99637,1,359,180936,181295,181295,0.998468935359332,4,99641,0,0,0,0,0.0
8,1778171441.915325,decode,358,181506,0.9996310024067455,181148,358,0.0,99637,1,358,180790,181148,181148,0.9976593436248782,5,99642,0,0,0,0,0.0
9,1778171441.993778,decode,358,181356,0.9988048883919967,181506,357,0.0,99637,0,358,181148,181506,181506,0.9996310024067455,5,99642,0,0,0,0,0.0
10,1778171442.0741725,decode,357,181204,0.9979677595237177,181356,356,0.0,99637,1,357,180999,181356,181356,0.9988048883919967,6,99643,0,0,0,0,0.0
11,1778171442.1613953,decode,356,86190,0.47468511287471155,181204,356,0.0,99637,1,356,180848,181204,181204,0.9979677595237177,7,99644,0,0,0,0,0.0
12,1778171442.5984952,decode,356,181211,0.9980063115110727,181560,356,0.0,99644,0,356,181204,181560,181560,0.9999284034520551,0,99644,187,190,0,0,0.0
