batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,pre_decode_batch_size,pre_decode_batch_num_tokens,pre_decode_batch_num_tokens_after_one_decode,pre_decode_num_tokens,pre_decode_token_usage,num_retracted_queue_reqs,num_total_queue_reqs,num_prev_completed_reqs,real_admission,real_retraction,retracted_K_new,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1779987945.7803013,decode,2563,771308,0.9997977870645941,771463,2554,0.0,57429,8,2563,768900,771463,771463,0.9999987037632346,8,57437,0,2563,0,8,0,0,0,0.0
4,1779987945.9174123,decode,2554,771438,0.999966297844099,771308,2546,0.0,57429,9,2554,768754,771308,771308,0.9997977870645941,17,57446,0,2554,0,9,0,0,0,0.0
5,1779987946.0622025,decode,2546,771248,0.9997200128586687,771438,2537,0.0,57429,8,2546,768892,771438,771438,0.999966297844099,25,57454,0,0,8,0,0,0,0,0.0
6,1779987946.201451,decode,2537,771345,0.9998457478249148,771248,2529,0.0,57429,9,2537,768711,771248,771248,0.9997200128586687,34,57463,0,0,9,0,0,0,0,0.0
7,1779987946.458516,decode,2529,391068,0.5069167193802951,771345,2521,0.0,57429,8,2529,768816,771345,771345,0.9998457478249148,42,57471,0,0,8,0,0,0,0,0.0
8,1779987949.104474,decode,2521,771250,0.9997226053321996,771426,2521,0.0,57479,8,2521,768905,771426,771426,0.999950743002914,0,57479,1243,0,8,0,1267,0,0,0.0
10,1779987949.3194432,decode,2537,769676,0.9976823286634243,771387,2528,0.0,56212,8,2537,768850,771387,771387,0.9999001897690625,8,56220,0,1226,0,8,0,0,0,0.0
11,1779987949.3689504,decode,2528,769651,0.9976499227442888,771206,2528,0.0,56217,9,2528,768678,771206,771206,0.999665570914521,12,56229,5,1217,0,9,5,0,0,0.0
14,1779987949.5823433,decode,2520,770445,0.9986791347360343,771271,2512,0.0,56212,9,2520,768751,771271,771271,0.9997498263042734,15,56227,5,2,0,9,0,0,0,0.0
15,1779987949.6277812,decode,2512,769820,0.9978689867576452,771363,2512,0.0,56215,8,2512,768851,771363,771363,0.9998690800866923,20,56235,3,0,6,2,3,0,0,0.0
18,1779987949.991143,decode,2504,185166,0.2400189769062458,771424,2495,0.0,56212,8,2504,768920,771424,771424,0.9999481505293831,23,56235,5,0,0,8,0,0,0,0.0
19,1779987955.2829342,decode,2495,771414,0.9999351881617289,771174,2495,0.0,56244,9,2495,768679,771174,771174,0.9996240913380274,0,56244,1890,0,9,0,1954,0,0,0.0
21,1779987955.5155537,decode,2550,769544,0.9975112254103886,771264,2542,0.0,54290,9,2550,768714,771264,771264,0.9997407526469154,9,54299,0,1930,0,9,0,0,0,0.0
22,1779987955.5719666,decode,2542,770411,0.99863506268601,771398,2542,0.0,54296,8,2542,768856,771398,771398,0.9999144483734821,11,54307,6,1922,0,8,6,0,0,0.0
